unixtime,rx,ry,rz,ax,ay,az,mx,my,mz,apprx,appry,apprz,appax,appay,appaz,appmx,appmy,appmz
1512177536,5.300,-2.900,66.800,-79650.000,-53410.000,933960.000,-217000.000,-77000.000,-40000.000,-54.979,97.820,66.898,-23.667,26.636,41.232,-22207.123,13120.216,-11981.606
1512177536,7.700,-26.600,80.400,-32900.000,-39120.000,928410.000,-217000.000,-77000.000,-40000.000,-117.919,156.466,72.587,-12.726,21.611,-12.094,-21832.382,13045.769,-11834.831
1512177536,12.900,-8.500,74.600,-18980.000,-65310.000,912290.000,-217000.000,-77000.000,-40000.000,-120.353,158.560,90.681,-9.256,46.608,-56.211,-22284.378,12670.097,-12431.175
1512177536,18.400,-9.500,58.500,-41440.000,-26670.000,923030.000,-217000.000,-77000.000,-40000.000,-59.941,89.181,108.370,27.468,63.247,-87.817,-21908.737,12895.668,-13184.258
1512177536,12.500,-15.000,49.400,-58590.000,-33810.000,938900.000,-216000.000,-82000.000,-42000.000,-1.563,-12.100,54.496,68.507,79.470,-88.016,-22134.033,12820.320,-13107.384
1512177536,1.300,-30.100,50.200,-58040.000,-25090.000,873410.000,-216000.000,-82000.000,-42000.000,83.929,-136.910,36.112,115.645,85.414,-40.207,-22358.780,12894.981,-13255.440
1512177536,-7.900,-5.500,54.200,-25150.000,-40650.000,936400.000,-216000.000,-82000.000,-42000.000,151.295,-228.767,83.675,113.965,49.233,16.223,-22583.405,12969.643,-13178.490
1512177536,10.700,6.100,54.500,-49070.000,-43270.000,942930.000,-216000.000,-82000.000,-42000.000,137.505,-307.951,139.698,52.026,24.687,19.947,-22583.359,12969.643,-13103.493
1512177536,1.200,-19.300,64.300,15080.000,-22890.000,932370.000,-230000.000,-82000.000,-38000.000,80.530,-222.517,108.255,-19.242,20.362,9.968,-22361.771,12219.978,-13180.748
1512177536,7.600,-2.800,70.700,14340.000,-67080.000,870060.000,-230000.000,-82000.000,-38000.000,0.844,-90.035,34.004,-47.706,11.499,0.360,-22584.900,12594.643,-12803.658
1512177536,15.600,21.800,76.600,11350.000,-7510.000,924740.000,-230000.000,-82000.000,-38000.000,-57.289,-8.762,-57.171,-67.275,35.993,-3.761,-22583.557,12894.646,-12803.520
1512177536,15.600,51.000,73.600,-25880.000,-21970.000,876710.000,-230000.000,-82000.000,-38000.000,-82.446,100.067,-13.450,-44.887,65.417,4.097,-22883.514,12894.203,-12725.975
1512177536,15.700,44.300,70.800,-22950.000,-50600.000,912600.000,-230000.000,-82000.000,-38000.000,-71.786,114.916,52.856,13.904,78.098,2.289,-22659.561,12669.533,-12802.986
1512177536,22.200,28.800,67.200,-28630.000,-44860.000,930910.000,-228000.000,-81000.000,-30000.000,-50.159,96.699,97.880,45.091,51.136,-25.666,-22357.834,13044.991,-12730.370
