unixtime,rx,ry,rz,ax,ay,az,mx,my,mz,apprx,appry,apprz,appax,appay,appaz,appmx,appmy,appmz
1512176768,-6.100,16.200,-9.600,-21420.000,52190.000,1052800.000,-45000.000,384000.000,-27000.000,-364.220,628.685,-0.453,-49.239,68.173,-25.012,-17907.307,7812.454,9864.563
1512176768,-8.000,6.500,-10.000,-54810.000,8910.000,1033080.000,-45000.000,384000.000,-27000.000,-308.606,648.151,-74.200,18.528,110.645,-10.215,-17983.356,7587.326,9790.100
1512176768,-4.400,7.300,-11.200,-37900.000,10560.000,1046080.000,-54000.000,396000.000,-35000.000,-276.565,558.609,-147.609,79.473,105.946,-12.616,-17533.237,7663.010,9336.304
1512176768,-20.900,-18.900,-1.200,-62560.000,51450.000,1010010.000,-54000.000,396000.000,-35000.000,-194.127,339.821,-179.155,120.232,73.761,-30.910,-17084.553,7438.675,8732.376
1512176768,-19.000,-30.400,-4.100,-2010.000,-8360.000,969600.000,-54000.000,396000.000,-35000.000,-42.225,99.536,-93.573,108.296,31.441,-62.114,-17385.670,7213.226,8509.827
1512176768,-21.700,-2.500,3.500,23800.000,39790.000,949950.000,-54000.000,396000.000,-35000.000,166.777,-69.277,89.033,43.542,-40.837,-88.997,-17610.081,7362.900,8361.801
1512176768,-19.800,-12.100,2.400,-44130.000,10310.000,976870.000,-54000.000,396000.000,-35000.000,380.295,-205.887,192.926,-8.384,-90.705,-75.301,-17537.251,6912.994,8060.974
1512176768,-13.000,-20.800,-0.300,-490.000,19650.000,993590.000,-45000.000,384000.000,-33000.000,556.629,-340.271,224.864,-19.675,-107.653,-8.001,-17459.019,7588.120,8435.638
1512176768,-12.800,-13.000,3.500,-20020.000,45840.000,1016240.000,-45000.000,384000.000,-33000.000,577.729,-444.945,232.264,-8.500,-73.036,65.521,-17607.868,7812.897,8737.015
1512176768,-15.000,-14.900,2.700,-36680.000,23500.000,1070560.000,-45000.000,384000.000,-33000.000,474.655,-466.421,211.509,7.209,-25.778,123.832,-17681.507,8112.793,8737.793
1512176768,1.700,8.800,4.400,-36620.000,41140.000,1024110.000,-45000.000,384000.000,-33000.000,386.332,-487.768,136.599,34.957,13.250,158.545,-17756.092,8187.668,8888.458
1512176768,-8.400,-6.900,8.000,-16910.000,57500.000,1027160.000,-24000.000,373000.000,-37000.000,203.967,-465.503,76.464,9.571,24.983,165.836,-17753.178,8787.674,9338.730
1512176768,-12.500,-16.200,9.900,20320.000,23620.000,964050.000,-24000.000,373000.000,-37000.000,-51.741,-313.138,75.422,-61.286,24.807,135.679,-17978.031,8787.338,9640.640
1512176768,-4.800,-26.800,14.100,9340.000,29480.000,940860.000,-24000.000,373000.000,-37000.000,-308.760,-12.464,161.230,-144.588,57.639,70.452,-16995.975,9988.815,12932.907
1512176768,7.200,-28.400,16.600,-46690.000,-6840.000,998110.000,-24000.000,373000.000,-37000.000,-365.572,258.709,193.332,-197.399,37.717,6.534,-16996.265,9988.815,12332.901
1512176768,20.800,-7.700,22.200,-12820.000,54870.000,996830.000,-24000.000,373000.000,-37000.000,-301.856,349.947,18.672,-139.005,23.939,-11.842,-17448.414,9538.132,12111.526
1512176768,10.000,6.300,21.000,-33450.000,-5800.000,990230.000,-40000.000,393000.000,-35000.000,-316.747,322.539,-178.861,-28.531,15.943,1.117,-17523.746,9538.025,11437.164
1512176768,9.600,-9.200,20.400,-35280.000,23010.000,954650.000,-40000.000,393000.000,-35000.000,-368.908,230.740,-252.428,50.313,21.526,-5.605,-17525.593,9163.025,11136.993
1512176768,0.700,8.300,18.400,-11840.000,1100.000,930110.000,-40000.000,393000.000,-35000.000,-339.389,74.805,-239.749,85.108,27.339,-36.927,-17001.377,9013.809,10907.455
1512176768,-8.300,-9.600,20.400,-22460.000,-17330.000,1033200.000,-40000.000,393000.000,-35000.000,-238.910,-41.559,-197.121,77.976,48.790,-63.104,-17302.341,8788.361,10984.894
1512176768,-13.200,-15.000,20.400,-6350.000,9700.000,934020.000,-52000.000,373000.000,-37000.000,-81.656,-40.442,-101.027,62.607,54.765,-54.172,-16777.088,8864.151,10830.475
1512176768,-8.700,-8.400,17.000,40340.000,-8790.000,1000550.000,-52000.000,373000.000,-37000.000,32.776,6.393,73.497,19.380,28.000,-36.669,-16477.268,8789.597,11127.884
1512176768,-7.100,22.500,13.600,-8180.000,-5680.000,978030.000,-52000.000,373000.000,-37000.000,75.071,1.886,223.341,-41.866,-18.843,-24.406,-17001.789,8938.812,10757.431
1512176768,-9.700,6.800,22.500,-37110.000,45290.000,1063480.000,-52000.000,373000.000,-37000.000,27.622,-29.095,190.566,-88.259,-9.441,-18.171,-16552.570,8714.478,11203.491
1512176768,-14.900,2.400,24.600,240.000,12270.000,1016910.000,-52000.000,373000.000,-37000.000,-60.678,9.559,19.384,-65.438,40.072,1.504,-16739.231,8939.201,10867.698
1512176768,-17.800,-11.900,27.800,-19590.000,610.000,958440.000,-42000.000,373000.000,-40000.000,-105.195,59.508,-155.388,11.504,91.092,9.245,-16515.056,8789.535,10565.712
1512176768,-9.900,-16.500,33.800,-55540.000,30400.000,979800.000,-42000.000,373000.000,-40000.000,-86.770,2.708,-47.114,20.438,27.273,12.280,-16514.240,8939.537,10828.277
1512176768,-10.800,-9.600,33.400,-25450.000,29420.000,930540.000,-42000.000,373000.000,-40000.000,-71.546,-8.107,30.890,-47.709,34.118,-12.474,-16363.811,9052.261,10677.063
1512176768,-6.900,-2.400,37.800,27710.000,33390.000,999820.000,-42000.000,373000.000,-40000.000,-65.028,76.897,-4.432,-33.580,45.772,4.306,-16289.150,8977.371,10676.392
1512176768,-14.800,-10.100,34.200,2200.000,12630.000,967900.000,-42000.000,373000.000,-40000.000,-126.683,62.465,-48.552,26.069,56.017,-5.252,-16513.950,9052.032,10415.840
1512176768,-3.900,-8.000,35.400,17820.000,53650.000,985720.000,-36000.000,382000.000,-52000.000,-74.263,1.091,-29.881,11.233,47.282,-48.135,-16326.092,9127.311,10451.782
1512176768,3.300,-10.900,32.800,430.000,20750.000,997440.000,-36000.000,382000.000,-52000.000,24.579,-40.450,-13.669,-15.853,55.502,-14.385,-16440.540,8714.645,10265.046
1512176768,-2.000,-5.500,35.600,54020.000,11960.000,960880.000,-36000.000,382000.000,-52000.000,-5.172,-37.812,-19.421,-42.696,58.305,33.919,-16325.527,9277.321,10226.845
1512176768,-5.500,-12.900,38.000,25880.000,48830.000,1005370.000,-36000.000,382000.000,-52000.000,-127.130,84.846,-19.695,-54.364,39.609,6.958,-16287.709,9352.379,10189.065
1512176768,-4.000,2.100,39.300,29660.000,20450.000,955810.000,-50000.000,379000.000,-45000.000,-145.025,100.330,-33.228,-1.704,43.446,-49.677,-16213.115,9277.489,10038.391
1512176768,-3.700,4.900,37.800,610.000,3660.000,966490.000,-50000.000,379000.000,-45000.000,-19.859,18.802,-31.164,0.950,59.114,-62.441,-16213.871,9127.487,9888.328
1512176768,-10.000,-12.100,40.300,2380.000,20140.000,947810.000,-50000.000,379000.000,-45000.000,7.842,18.842,-30.229,-5.959,60.929,-41.645,-16289.974,8902.367,9701.347
1512176769,0.700,-13.200,43.800,-3970.000,-3660.000,1053890.000,-50000.000,379000.000,-45000.000,46.284,-16.875,-36.194,18.884,96.217,-14.296,-16327.641,8864.822,9701.660
1512176769,-0.500,-19.800,50.100,-5250.000,35100.000,960210.000,-50000.000,379000.000,-45000.000,88.832,-41.386,-31.398,34.012,80.684,21.114,-16553.394,8714.478,9553.497
1512176769,-1.500,-16.100,56.600,-18740.000,-180.000,955810.000,-42000.000,373000.000,-57000.000,64.966,-58.562,-7.285,24.662,63.624,40.706,-16326.328,9164.825,9626.801
1512176769,5.900,-14.200,56.300,-32470.000,25210.000,951170.000,-42000.000,373000.000,-57000.000,-4.945,-40.584,31.210,-28.433,13.452,22.621,-16552.418,8939.484,9478.607
1512176769,10.400,-18.200,61.800,-41690.000,30400.000,1014770.000,-42000.000,373000.000,-57000.000,-126.934,56.497,-1.136,-60.060,23.285,-22.934,-16177.418,8940.048,9475.418
1512176769,-0.100,-35.800,58.900,-24720.000,16300.000,1041560.000,-42000.000,373000.000,-57000.000,-144.623,124.884,-23.540,-56.522,43.543,-46.841,-16477.802,8864.594,9402.939
1512176769,3.100,-26.600,62.600,13060.000,50480.000,1001650.000,-63000.000,380000.000,-60000.000,-94.476,114.282,-27.116,-31.377,74.722,-58.881,-16775.852,9314.148,9255.692
1512176769,2.300,-5.300,60.900,1220.000,21180.000,1092650.000,-63000.000,380000.000,-60000.000,-12.828,47.065,-3.780,-13.494,81.166,-42.825,-16325.581,9389.816,9101.898
1512176769,-1.500,-6.500,66.200,-39180.000,24170.000,1075810.000,-63000.000,380000.000,-60000.000,36.586,-35.054,-29.999,-1.448,102.029,-26.111,-16325.993,9314.819,8951.874
1512176769,2.000,4.900,68.800,-27890.000,47910.000,1046140.000,-63000.000,380000.000,-60000.000,50.541,-58.522,-37.342,-14.481,81.252,-0.444,-16326.710,9164.825,8876.801
1512176769,-11.100,-4.000,73.200,-19470.000,24480.000,989810.000,-63000.000,380000.000,-60000.000,-16.197,-37.209,-61.687,-23.506,79.131,10.035,-16702.015,9089.249,8954.956
1512176769,-7.700,-26.500,71.800,12020.000,48460.000,1028260.000,-59000.000,370000.000,-57000.000,-75.838,-24.477,-64.639,-26.713,50.333,0.620,-16327.122,9089.813,8726.761
1512176769,8.800,-29.400,80.700,-28690.000,47240.000,1054320.000,-59000.000,370000.000,-57000.000,-97.875,-15.922,-85.182,-21.625,76.171,-13.520,-16477.497,9014.587,8653.015
1512176769,40.900,9.100,83.100,-21300.000,41500.000,1012390.000,-59000.000,370000.000,-57000.000,-33.313,-33.912,-122.689,-2.084,72.559,-7.395,-16403.812,8714.706,8727.234
1512176769,-17.400,-15.300,88.200,-4270.000,16850.000,921870.000,-59000.000,370000.000,-57000.000,-1.889,-37.136,-89.198,-5.821,58.448,6.158,-16254.932,8489.929,8500.854
1512176769,2.300,6.800,83.200,-1400.000,18680.000,974850.000,-59000.000,370000.000,-57000.000,-33.435,8.542,16.044,-31.205,23.839,-5.146,-16332.142,8039.810,8126.282
1512176769,3.100,23.400,88.900,-31490.000,34300.000,1013370.000,-52000.000,373000.000,-54000.000,-89.270,41.520,42.002,-56.822,33.660,-39.967,-16032.032,8040.268,8348.740
1512176769,18.500,38.200,88.800,-50780.000,35710.000,1112670.000,-52000.000,373000.000,-54000.000,-117.317,93.897,-0.868,-59.499,66.620,-72.581,-16333.042,7814.804,8351.181
1512176769,1.600,32.400,86.700,4640.000,14220.000,1024720.000,-52000.000,373000.000,-54000.000,-75.503,128.298,-77.963,-23.662,72.899,-76.186,-16333.454,7739.807,8201.141
1512176769,-25.300,12.500,89.500,6840.000,-14100.000,957890.000,-52000.000,373000.000,-54000.000,-30.482,57.900,-96.746,26.611,82.995,-68.756,-16483.799,7664.581,8202.377
1512176769,-37.400,15.400,94.000,2500.000,-20320.000,975160.000,-54000.000,379000.000,-42000.000,22.523,-59.540,-83.591,53.616,82.474,-67.936,-16862.812,6764.008,8280.167
1512176769,-38.600,6.500,101.600,23070.000,47060.000,934020.000,-54000.000,379000.000,-42000.000,80.486,-166.340,-47.942,38.495,65.778,-65.198,-16562.016,6914.459,8502.670
1512176769,-25.400,8.000,102.300,40160.000,21120.000,976010.000,-54000.000,379000.000,-42000.000,129.682,-225.122,3.735,-4.651,48.467,-54.106,-16787.769,6764.130,8354.523
1512176769,-11.700,13.800,102.300,46260.000,1530.000,966980.000,-54000.000,379000.000,-42000.000,150.572,-235.821,29.587,-24.883,44.544,-40.056,-16338.825,6464.798,8950.562
1512176769,-28.600,-16.200,102.100,60360.000,-4760.000,914120.000,-54000.000,379000.000,-42000.000,114.573,-150.400,18.701,-41.935,32.099,-24.349,-16410.786,7139.694,8951.508
1512176769,-12.100,-12.300,107.500,6770.000,-4700.000,982480.000,-68000.000,375000.000,-45000.000,55.220,-81.023,1.026,-44.863,43.594,-14.515,-16711.765,6914.246,9028.961
1512176769,-1.500,-15.000,113.700,-17520.000,-27530.000,1015320.000,-68000.000,375000.000,-45000.000,37.948,-12.591,-47.493,-24.870,81.053,3.001,-16752.392,6201.683,9178.940
1512176769,-10.300,-23.400,112.300,-50960.000,9770.000,941350.000,-68000.000,375000.000,-45000.000,-10.955,7.645,-54.527,32.891,58.362,28.717,-16863.407,6501.511,9442.528
1512176769,-11.700,-12.000,118.400,7450.000,34240.000,932370.000,-68000.000,375000.000,-45000.000,-132.860,50.011,35.003,-5.049,38.344,-50.438,-16788.143,6539.123,9629.410
1512176769,-8.100,-2.300,115.800,-60.000,51150.000,1019900.000,-68000.000,375000.000,-45000.000,-9.698,70.561,1.678,1.491,69.900,-86.221,-16675.724,6501.793,9815.941
1512176769,-6.400,0.500,119.300,-14160.000,24170.000,1046630.000,-79000.000,389000.000,-32000.000,111.623,-118.205,-59.585,65.427,73.509,-7.803,-16451.115,6389.633,10038.971
1512176769,-1.100,7.700,121.300,-21480.000,50170.000,1014590.000,-79000.000,389000.000,-32000.000,-15.428,-50.255,52.346,-31.535,38.437,-30.698,-16637.699,6576.851,10190.651
1512176769,-7.900,-26.600,126.000,61650.000,43150.000,1022160.000,-79000.000,389000.000,-32000.000,-13.212,105.894,-41.958,-17.111,60.770,-38.315,-16601.246,6351.898,10115.227
1512176769,24.100,-9.100,126.100,7630.000,2080.000,1047790.000,-79000.000,389000.000,-32000.000,28.550,-3.031,-26.273,23.343,79.328,-19.191,-16674.733,6689.293,10116.021
