unixtime,rx,ry,rz,ax,ay,az,mx,my,mz,apprx,appry,apprz,appax,appay,appaz,appmx,appmy,appmz
1512177343,-0.400,1.900,-2.300,-68360.000,-62380.000,1006040.000,-1000.000,-1000.000,-6000.000,-140.536,-218.107,-40.894,-13.246,18.208,14.772,-28195.053,-14863.777,-36019.707
1512177343,1.900,0.900,-0.300,-81480.000,-73490.000,992550.000,7000.000,-3000.000,-18000.000,-106.618,-123.023,-25.150,-29.833,19.696,13.913,-28195.953,-15013.771,-36469.780
1512177343,0.700,2.700,0.100,-68600.000,-67870.000,1006770.000,7000.000,-3000.000,-18000.000,-23.907,8.429,8.489,-16.318,14.908,1.447,-28346.481,-15163.994,-36168.571
1512177343,-0.400,-0.300,-0.300,-62620.000,-69580.000,1013180.000,7000.000,-3000.000,-18000.000,13.211,38.371,21.925,0.625,5.370,-1.766,-28720.551,-14939.568,-36315.269
1512177343,1.900,1.900,-0.300,-70860.000,-72880.000,1004640.000,7000.000,-3000.000,-18000.000,-43.035,-39.662,1.645,7.599,-4.560,3.220,-28720.505,-14939.568,-36240.273
1512177343,-0.700,0.000,-0.700,-62500.000,-64760.000,1010130.000,7000.000,-3000.000,-18000.000,-85.220,-83.462,-27.901,1.659,4.924,3.588,-28947.495,-15389.900,-36163.582
1512177343,0.700,1.500,-1.100,-75560.000,-64510.000,998540.000,-3000.000,-3000.000,-28000.000,-47.703,-62.016,-39.008,-4.754,10.055,5.040,-28872.681,-15464.790,-35864.250
1512177343,1.900,3.600,-0.800,-63170.000,-64700.000,995120.000,-3000.000,-3000.000,-28000.000,3.324,-10.684,-27.428,-5.070,10.225,-0.210,-28718.475,-14489.555,-36240.074
1512177343,1.100,-1.100,-2.400,-62130.000,-61220.000,1057250.000,-3000.000,-3000.000,-28000.000,16.960,-20.303,-14.472,-1.613,6.932,5.718,-28344.421,-14713.997,-36093.361
1512177343,-3.200,1.700,-1.900,-74580.000,-63840.000,996770.000,-3000.000,-3000.000,-28000.000,-33.799,-36.357,-40.851,-14.090,14.233,9.015,-28946.442,-15164.894,-36088.463
1512177343,3.500,0.400,0.300,-84780.000,-57800.000,1001650.000,10000.000,7000.000,-5000.000,-58.842,-83.324,-75.489,-4.997,6.765,-4.405,-29022.827,-15465.019,-36162.971
1512177343,0.700,0.700,-0.900,-74830.000,-70620.000,998350.000,10000.000,7000.000,-5000.000,-47.122,-75.834,-75.296,-6.295,7.966,-8.117,-29098.953,-15690.132,-36387.444
1512177343,-0.700,3.600,0.800,-117250.000,-63900.000,1010800.000,10000.000,7000.000,-5000.000,-13.831,-39.440,-88.547,-20.764,9.929,0.113,-28418.365,-14489.113,-36017.616
1512177343,6.000,-1.200,-0.700,-26860.000,-62740.000,998780.000,10000.000,7000.000,-5000.000,47.053,-17.966,-93.983,-2.242,4.771,-21.973,-28418.930,-14639.107,-35792.686
1512177343,0.400,4.700,-1.500,-86000.000,-75010.000,977230.000,10000.000,7000.000,-5000.000,79.745,-26.499,-72.215,11.836,-5.392,-21.292,-28719.269,-14714.561,-35790.184
1512177343,-0.400,0.800,-1.200,-68480.000,-74280.000,994810.000,8000.000,5000.000,-23000.000,74.524,-55.337,-80.923,0.846,3.973,-10.441,-28644.867,-14864.449,-35640.877
1512177343,1.500,0.100,-0.300,-62380.000,-60300.000,1005740.000,8000.000,5000.000,-23000.000,73.996,-80.910,-115.135,-4.926,-0.708,9.139,-28348.312,-15614.006,-35793.785
1512177343,-1.600,1.200,-1.200,-73850.000,-73180.000,1005130.000,8000.000,5000.000,-23000.000,53.387,-64.956,-91.920,0.436,-18.007,29.543,-28725.723,-16139.565,-35865.837
1512177343,3.700,1.600,-0.100,-54630.000,-64760.000,983340.000,8000.000,5000.000,-23000.000,23.141,-37.280,-66.677,-9.799,3.828,11.382,-28945.175,-14939.903,-35563.362
1512177343,3.200,0.800,-0.700,-67930.000,-61890.000,987850.000,8000.000,5000.000,-23000.000,45.037,-23.297,-101.494,-22.625,22.909,4.761,-28796.265,-15164.665,-35714.745
1512177343,-0.400,1.300,-0.900,-70500.000,-76350.000,999330.000,1000.000,8000.000,-6000.000,87.974,24.870,-116.694,-21.780,18.635,6.900,-28348.312,-15614.006,-35793.785
1512177343,0.500,0.700,0.100,-66530.000,-57980.000,1011410.000,1000.000,8000.000,-6000.000,134.943,56.991,-119.101,-33.423,34.822,-9.634,-28574.265,-15839.348,-35641.975
1512177343,-0.400,2.300,-1.700,-62440.000,-76110.000,984620.000,1000.000,8000.000,-6000.000,206.668,125.496,-133.814,-31.221,24.019,-24.051,-28500.305,-16064.232,-35717.705
1512177343,-2.500,2.500,-0.300,-63600.000,-75990.000,1005130.000,1000.000,8000.000,-6000.000,305.611,234.572,-116.008,-28.863,20.894,-12.063,-28124.893,-15988.670,-35570.854
1512177343,-1.900,-1.500,-1.300,-68790.000,-78060.000,986690.000,3000.000,-3000.000,-5000.000,356.388,279.458,-90.600,8.371,-7.560,-7.904,-28126.312,-16288.673,-35721.001
1512177343,-2.400,0.700,-1.200,-75130.000,-95700.000,1002990.000,3000.000,-3000.000,-5000.000,314.701,237.599,-20.988,43.284,-45.278,9.332,-27828.995,-16888.222,-35648.827
1512177343,-1.100,3.100,-2.000,-62680.000,-94360.000,1010560.000,3000.000,-3000.000,-5000.000,213.118,160.507,-5.670,18.716,-32.865,28.644,-27454.666,-17037.666,-35652.092
1512177343,-0.100,0.700,-2.700,-74100.000,-84350.000,981930.000,3000.000,-3000.000,-5000.000,107.236,93.138,-53.280,1.593,-12.825,16.987,-27229.858,-17112.328,-35354.027
1512177343,-2.100,3.200,0.100,-71960.000,-103150.000,998290.000,3000.000,-3000.000,-5000.000,116.896,89.956,-57.416,11.844,-10.000,2.611,-27193.260,-17299.767,-35466.942
1512177343,2.900,-0.400,-1.300,-68540.000,-91920.000,1010440.000,8000.000,5000.000,-6000.000,150.761,154.536,-6.595,0.635,4.667,-8.328,-26931.656,-17486.877,-35581.749
1512177343,2.300,1.900,-1.100,-70130.000,-89110.000,978030.000,8000.000,5000.000,-6000.000,59.315,45.477,-26.423,18.341,-14.903,57.139,-26783.470,-17899.155,-35508.217
1512177343,-1.900,2.800,-1.200,-69270.000,-113890.000,996030.000,8000.000,5000.000,-6000.000,-119.848,-165.218,-32.416,35.857,-19.243,-13.262,-26782.273,-17636.650,-35470.603
1512177343,-1.300,-0.500,-3.200,-66280.000,-104190.000,1019040.000,8000.000,5000.000,-6000.000,134.721,71.537,89.363,-6.640,-5.956,2.535,-27082.802,-17749.603,-35505.600
1512177343,-2.700,1.600,-4.100,-76840.000,-99180.000,980410.000,8000.000,5000.000,-6000.000,-119.050,-184.946,-49.530,4.615,0.651,16.636,-27121.834,-18087.166,-35542.930
1512177343,-5.200,2.300,-3.100,-66470.000,-114500.000,1003230.000,0.000,-3000.000,1000.000,-290.542,-395.137,-36.223,14.472,-25.735,-23.665,-27493.805,-17450.218,-35201.965
1512177343,-4.000,-2.000,-4.100,-66100.000,-100160.000,1015990.000,0.000,-3000.000,1000.000,-128.708,-339.371,-20.891,-32.584,-1.166,-51.474,-28317.047,-17076.454,-35082.275
1512177343,-1.700,1.700,-2.500,-74520.000,-111880.000,981080.000,0.000,-3000.000,1000.000,210.458,-35.624,48.509,26.454,-7.862,-6.502,-28543.846,-17489.296,-34968.056
1512177344,-3.100,1.900,-2.100,-59630.000,-125670.000,1010930.000,0.000,-3000.000,1000.000,142.575,-247.768,49.452,39.784,15.039,5.575,-28354.919,-17189.018,-34819.511
1512177344,-0.800,-3.500,-3.100,-72570.000,-118470.000,1023250.000,7000.000,10000.000,1000.000,-35.176,-417.829,24.967,-14.458,9.259,38.234,-28731.201,-17489.586,-34666.466
1512177344,1.600,0.300,-4.100,-77450.000,-129090.000,982180.000,7000.000,10000.000,1000.000,-112.797,-449.968,10.937,-57.097,15.450,54.912,-29254.776,-17190.361,-34511.864
1512177344,-1.700,2.900,-1.900,-60000.000,-148930.000,998600.000,7000.000,10000.000,1000.000,-70.725,-263.054,54.840,-67.093,28.293,67.302,-29406.570,-17565.590,-34735.756
1512177344,-5.100,-1.300,-8.100,-64150.000,-144170.000,1040710.000,7000.000,10000.000,1000.000,28.899,-72.851,99.587,-43.344,35.505,23.699,-29705.673,-17416.039,-34283.150
1512177344,-24.600,11.200,-6.900,-63720.000,-138550.000,1034480.000,7000.000,10000.000,1000.000,-12.198,-130.539,66.806,-24.215,40.048,3.592,-29556.351,-17565.819,-34284.492
1512177344,2.500,1.600,-2.800,-81420.000,-144590.000,985290.000,-5000.000,-1000.000,0.000,-120.710,-233.085,-16.142,-25.479,34.738,7.965,-29703.918,-17041.039,-34132.973
1512177344,-1.900,4.900,0.000,-64510.000,-119750.000,991820.000,-5000.000,-1000.000,0.000,-138.983,-207.371,-70.688,-18.815,28.885,7.240,-29928.802,-17041.374,-33906.059
1512177344,1.100,-1.300,-4.000,-65490.000,-109990.000,1042480.000,-5000.000,-1000.000,0.000,-57.466,-164.459,-98.138,-1.526,19.505,4.597,-30079.590,-17191.597,-34129.845
1512177344,1.900,-1.200,-2.900,-69820.000,-112490.000,1004330.000,-5000.000,-1000.000,0.000,-34.063,-115.301,-93.367,-10.596,6.376,23.140,-30005.188,-17341.484,-33980.553
1512177344,3.500,-1.600,-5.100,-63840.000,-129820.000,966370.000,1000.000,1000.000,-6000.000,-36.071,-75.767,-98.587,-10.822,5.311,24.756,-30307.632,-17866.936,-34128.258
1512177344,-1.300,4.300,-5.100,-70430.000,-168760.000,972840.000,1000.000,1000.000,-6000.000,-43.406,-99.261,-107.303,-16.667,8.846,30.470,-30157.471,-17866.722,-33829.521
