magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.399 0.383 12.892151 -36.750793 -4.2877197
0.414 0.403 12.0224 -36.361694 -4.1992188
0.433 0.423 11.631775 -36.361694 -3.817749
0.453 0.443 11.952209 -37.753296 -3.9215088
0.474 0.463 12.345886 -37.4588 -3.981018
0.504 0.484 12.466431 -36.860657 -3.981018
0.549 0.504 11.903381 -38.31787 -4.0908813
0.550 0.524 11.967468 -37.347412 -3.8146973
0.560 0.544 12.132263 -36.528015 -3.6560059
0.573 0.564 12.60376 -37.704468 -3.4240723
0.598 0.584 12.213135 -36.671448 -3.4439087
0.613 0.604 11.965942 -36.029053 -3.4927368
0.633 0.625 12.211609 -36.766052 -3.010559
0.653 0.645 13.15918 -36.416626 -3.918457
0.673 0.665 13.468933 -36.195374 -4.307556
0.693 0.685 13.082886 -36.836243 -4.180908
0.714 0.705 11.943054 -37.794495 -4.144287
0.733 0.725 11.631775 -38.02643 -4.144287
0.753 0.745 12.1658325 -36.95984 -3.6209106
0.773 0.766 12.30011 -36.694336 -3.7506104
0.792 0.786 12.30011 -36.694336 -3.817749
0.811 0.806 12.716675 -38.497925 -4.4952393
0.832 0.826 13.352966 -37.756348 -4.092407
0.851 0.846 13.468933 -37.527466 -3.981018
0.871 0.866 12.312317 -35.51178 -3.981018
0.892 0.886 12.275696 -36.19995 -3.2791138
0.911 0.907 12.30011 -36.361694 -3.1661987
0.931 0.927 12.149048 -36.810303 -4.1900635
0.951 0.947 12.876892 -37.60376 -4.450989
0.974 0.967 12.968445 -37.693787 -4.4692993
0.991 0.987 12.968445 -35.838318 -3.5614014
1.011 1.007 10.8078 -37.5412 -3.1906128
1.030 1.027 10.629272 -37.693787 -3.1661987
1.051 1.048 13.514709 -36.4151 -3.791809
1.073 1.068 13.795471 -36.52191 -3.35083
1.091 1.088 13.803101 -36.528015 -3.3294678
1.110 1.108 11.479187 -36.198425 -2.6809692
1.131 1.128 11.465454 -37.51068 -2.6779175
1.174 1.148 11.477661 -37.52594 -2.670288
1.192 1.168 12.289429 -37.335205 -2.2125244
1.210 1.189 11.798096 -36.195374 -3.3294678
1.231 1.209 11.820984 -36.20453 -3.2913208
1.251 1.229 12.289429 -36.427307 -2.558899
1.274 1.249 12.132263 -37.527466 -3.3294678
1.290 1.269 12.09259 -37.4115 -3.2913208
1.311 1.289 11.6744995 -36.131287 -2.7404785
1.330 1.309 12.132263 -37.1933 -1.701355
1.350 1.330 12.168884 -37.1933 -1.8081665
1.374 1.350 12.207031 -37.174988 -2.7740479
1.389 1.370 10.295105 -37.026978 -3.4927368
1.410 1.390 10.623169 -37.21466 -3.2165527
1.430 1.410 12.359619 -38.186646 -1.8035889
1.449 1.430 10.797119 -37.1933 -3.3294678
1.469 1.450 10.998535 -37.280273 -3.187561
1.490 1.471 11.723328 -37.81433 -2.39563
1.511 1.491 10.629272 -38.35907 -1.8630981
1.530 1.511 10.594177 -38.256836 -2.1636963
1.549 1.531 10.675049 -37.29706 -3.2592773
1.569 1.551 11.465454 -35.19745 -3.0044556
1.589 1.571 11.701965 -35.513306 -3.312683
1.610 1.591 12.425232 -36.813354 -4.1870117
1.629 1.612 12.30011 -37.693787 -3.817749
1.650 1.632 12.30011 -37.693787 -3.817749
1.668 1.652 12.710571 -37.374878 -3.237915
1.689 1.672 13.803101 -36.528015 -1.701355
1.710 1.692 13.601685 -36.32965 -2.09198
1.729 1.712 13.388062 -36.21826 -3.251648
1.748 1.732 13.969421 -37.026978 -3.817749
1.771 1.752 13.580322 -36.972046 -3.65448
1.788 1.773 12.631226 -36.917114 -3.4927368
1.808 1.793 12.30011 -37.026978 -3.817749
1.828 1.813 12.359619 -37.088013 -3.7582397
1.851 1.833 12.4053955 -37.254333 -3.7139893
1.868 1.853 12.30011 -37.35962 -3.817749
1.888 1.873 12.167358 -36.70349 -3.4317017
1.909 1.893 12.031555 -36.029053 -2.7755737
1.928 1.914 12.132263 -36.528015 -2.6779175
1.948 1.934 12.27417 -36.528015 -2.9556274
1.968 1.954 12.825012 -37.03003 -3.1188965
1.988 1.974 13.301086 -37.693787 -2.8411865
2.009 1.994 12.840271 -37.08191 -2.9891968
2.028 2.014 12.22229 -36.2854 -2.6397705
2.048 2.034 12.132263 -36.195374 -2.0263672
2.068 2.055 12.705994 -36.932373 -2.5863647
2.087 2.075 13.218689 -37.283325 -3.7277222
2.108 2.095 13.134766 -36.860657 -4.307556
2.129 2.115 12.95929 -36.686707 -3.7948608
2.150 2.135 12.712097 -37.139893 -3.414917
2.167 2.155 12.634277 -37.693787 -3.4927368
2.186 2.175 12.168884 -37.231445 -3.401184
2.208 2.196 11.705017 -37.138367 -2.6947021
2.227 2.216 11.631775 -37.35962 -2.1896362
2.246 2.236 11.434937 -37.35962 -3.7216187
2.267 2.256 11.100769 -37.556458 -4.6035767
2.287 2.276 10.96344 -37.693787 -4.4692993
2.306 2.296 12.413025 -37.07428 -3.4591675
2.327 2.316 11.44104 -36.90033 -2.6382446
2.346 2.337 10.295105 -37.026978 -2.5146484
2.367 2.357 11.166382 -36.810303 -2.3025513
2.387 2.377 11.846924 -36.694336 -3.2440186
2.407 2.397 11.965942 -36.694336 -3.817749
2.426 2.417 12.307739 -36.808777 -3.7063599
2.448 2.437 11.668396 -36.74774 -3.09906
2.465 2.457 11.297607 -36.694336 -2.8411865
2.486 2.478 12.371826 -37.52899 -2.0248413
2.507 2.498 12.084961 -37.38556 -2.1652222
2.531 2.518 11.798096 -37.1933 -2.3529053
2.545 2.538 11.297607 -36.198425 -1.1322021
2.566 2.558 11.131287 -36.358643 -3.3920288
2.586 2.578 11.131287 -36.528015 -4.307556
2.607 2.598 12.171936 -37.56714 -2.2750854
2.626 2.619 12.466431 -36.827087 -2.458191
2.646 2.639 12.466431 -36.528015 -2.6779175
2.665 2.659 12.466431 -37.068176 -2.6779175
2.685 2.679 12.062073 -37.3291 -3.8619995
2.706 2.699 11.965942 -37.35962 -4.144287
2.725 2.719 10.836792 -37.35962 -2.7679443
2.749 2.739 12.591553 -37.64038 -3.3340454
2.765 2.760 12.968445 -37.693787 -3.4927368
2.785 2.780 12.675476 -37.693787 -2.6351929
2.806 2.800 12.342834 -37.983704 -2.798462
2.825 2.820 12.30011 -38.02643 -2.8411865
2.845 2.840 12.30011 -37.121582 -3.4317017
2.865 2.860 12.147522 -37.478638 -1.8783569
2.885 2.880 12.132263 -37.527466 -1.701355
2.906 2.901 13.072205 -38.153076 -3.8406372
2.925 2.921 11.732483 -37.72888 -2.005005
2.945 2.941 11.631775 -37.693787 -1.8630981
2.964 2.961 12.765503 -36.56311 -2.6535034
2.985 2.981 12.155151 -38.13324 -4.248047
3.005 3.001 12.132263 -38.19275 -4.307556
3.053 3.021 12.631226 -37.36267 -4.1412354
3.054 3.042 11.302185 -38.687134 -2.8457642
3.084 3.062 11.288452 -38.642883 -2.8640747
3.105 3.082 10.96344 -36.694336 -3.817749
3.130 3.102 10.96344 -36.694336 -3.817749
3.147 3.122 11.073303 -36.714172 -3.7994385
3.164 3.142 12.88147 -37.026978 -3.4500122
3.184 3.162 11.631775 -37.026978 -2.8411865
3.209 3.183 11.819458 -37.013245 -2.8549194
3.227 3.203 13.630676 -36.845398 -3.1097412
3.246 3.223 11.965942 -36.694336 -4.144287
3.266 3.243 11.982727 -36.712646 -4.1259766
3.285 3.263 12.0529175 -36.940002 -3.981018
3.303 3.283 11.465454 -37.527466 -3.981018
3.324 3.303 11.582947 -37.69226 -3.8650513
3.344 3.324 12.249756 -38.5437 -3.1661987
3.363 3.344 11.965942 -37.693787 -3.1661987
3.384 3.364 11.791992 -37.521362 -3.1661987
3.404 3.384 11.236572 -36.78589 -3.4332275
3.431 3.404 12.466431 -37.1933 -4.6325684
3.452 3.424 12.397766 -36.98883 -4.76532
3.467 3.444 12.34436 -36.47766 -4.800415
3.485 3.465 13.134766 -37.527466 -3.0044556
3.504 3.485 13.015747 -37.094116 -2.886963
3.526 3.505 12.510681 -36.46698 -2.7923584
3.545 3.525 12.132263 -38.858032 -3.6560059
3.564 3.545 12.266541 -38.275146 -3.1723022
3.584 3.565 12.634277 -37.24518 -2.5802612
3.604 3.585 12.634277 -38.69171 -4.4692993
3.624 3.606 12.382507 -38.34381 -4.420471
3.646 3.626 12.258911 -37.17041 -4.156494
3.664 3.646 13.301086 -36.361694 -3.817749
3.686 3.666 13.13324 -36.52954 -3.7628174
3.704 3.686 12.4053955 -37.142944 -3.930664
3.724 3.706 11.631775 -37.693787 -4.4692993
3.745 3.726 12.120056 -37.20703 -3.6346436
3.766 3.747 12.47406 -36.361694 -3.0303955
3.784 3.767 11.631775 -36.361694 -4.4692993
3.805 3.787 12.428284 -36.23047 -4.7286987
3.838 3.807 13.098145 -36.297607 -4.989624
3.846 3.827 12.30011 -36.694336 -4.7958374
3.861 3.847 12.155151 -36.55243 -4.7958374
3.881 3.867 12.9776 -36.650085 -4.6539307
3.901 3.888 14.303589 -37.026978 -4.4692993
3.921 3.908 13.3758545 -37.026978 -4.6188354
3.941 3.928 12.376404 -36.950684 -4.7195435
3.960 3.948 12.466431 -36.860657 -4.6325684
3.980 3.968 12.631226 -36.532593 -5.4382324
4.001 3.988 12.716675 -36.77368 -5.3710938
4.021 4.008 12.634277 -37.35962 -4.4692993
4.041 4.028 12.193298 -37.272644 -4.38385
4.078 4.049 11.358643 -37.106323 -4.563904
4.119 4.069 10.96344 -37.026978 -4.7958374
4.119 4.089 11.149597 -37.213135 -4.7958374
4.122 4.109 11.018372 -36.895752 -4.8858643
4.140 4.129 10.797119 -36.528015 -4.9591064
4.160 4.149 11.289978 -36.23352 -5.053711
4.180 4.169 11.532593 -36.914063 -5.024719
4.200 4.190 11.465454 -37.527466 -4.9591064
4.220 4.210 11.671448 -36.906433 -4.1488647
4.241 4.230 11.798096 -36.94153 -4.060364
4.260 4.250 11.798096 -37.1933 -4.307556
4.280 4.270 11.688232 -37.956238 -4.838562
4.301 4.290 12.82959 -37.817383 -4.5898438
4.322 4.310 13.468933 -37.527466 -4.307556
4.340 4.331 11.177063 -37.756348 -4.307556
4.361 4.351 11.282349 -36.940002 -4.7576904
4.385 4.371 11.798096 -36.528015 -4.9591064
4.401 4.391 11.198425 -37.12616 -4.373169
4.422 4.411 10.96344 -37.35962 -3.6773682
4.441 4.431 10.96344 -37.35962 -3.4927368
4.466 4.451 11.595154 -37.234497 -3.1219482
4.482 4.472 11.065674 -36.221313 -3.4805298
4.502 4.492 10.797119 -35.862732 -3.6560059
4.535 4.512 12.188721 -36.494446 -4.272461
4.542 4.532 11.247253 -36.820984 -4.838562
4.567 4.552 10.797119 -36.860657 -4.9591064
4.579 4.572 10.797119 -37.117004 -4.2053223
4.603 4.592 11.584473 -36.14502 -3.4667969
4.620 4.613 11.798096 -35.862732 -3.3294678
4.640 4.633 11.3845825 -38.194275 -3.463745
4.659 4.653 11.433411 -37.745667 -4.4189453
4.679 4.673 11.465454 -37.527466 -4.6325684
4.699 4.693 11.035156 -37.384033 -3.6560059
4.719 4.713 10.255432 -38.0661 -4.4570923
4.739 4.733 10.128784 -38.19275 -4.6325684
4.759 4.754 11.164856 -36.27472 -4.1992188
4.779 4.774 10.119629 -36.909485 -3.855896
4.800 4.794 9.962463 -37.026978 -3.817749
4.822 4.814 9.646606 -36.087036 -3.5110474
4.841 4.834 10.543823 -36.029053 -4.0878296
4.859 4.854 10.629272 -36.029053 -4.144287
4.880 4.874 10.945129 -37.29248 -4.144287
4.908 4.895 10.023499 -37.04834 -3.8375854
4.920 4.915 9.962463 -37.026978 -3.817749
4.940 4.935 10.287476 -38.659668 -5.0949097
4.958 4.955 11.924744 -37.39319 -3.5308838
4.979 4.975 11.965942 -37.35962 -3.4927368
5.018 4.995 11.273193 -37.01935 -4.156494
