gyroscope-calibrated.txt

All values are in radians/second.
3.129 3.120 -0.061660767 0.030075073 0.08769226
3.148 3.140 -0.01689148 0.027008057 -0.018829346
3.169 3.160 -0.0062713623 0.056610107 -0.115234375
3.188 3.180 -0.03439331 0.07766724 -0.16462708
3.210 3.200 -0.08169556 0.101242065 -0.15478516
3.239 3.220 -0.13571167 0.14363098 -0.09486389
3.251 3.240 -0.13020325 0.17373657 -0.0078125
3.270 3.261 -0.058639526 0.09414673 0.08308411
3.300 3.281 0.011047363 -0.04055786 0.13293457
3.314 3.301 0.034469604 -0.015716553 0.10319519
3.330 3.321 0.019821167 0.068374634 0.024673462
3.349 3.341 0.0016937256 0.08560181 -0.020080566
3.369 3.361 -0.0041503906 0.079452515 0.006866455
3.388 3.381 0.013076782 0.12171936 0.07279968
3.408 3.402 0.0446167 0.10157776 0.15316772
3.427 3.422 0.045181274 0.029632568 0.18765259
3.448 3.442 0.02407837 -0.025131226 0.13778687
3.469 3.462 0.030288696 -0.015029907 0.05821228
3.490 3.482 0.025909424 0.033737183 -0.035095215
3.513 3.502 -0.029449463 0.04637146 -0.0725708
3.529 3.522 -0.06480408 0.078186035 -0.008712769
3.549 3.543 0.015670776 0.10487366 0.07460022
3.572 3.563 0.11254883 0.06121826 0.14997864
3.589 3.583 0.08201599 0.070877075 0.2896576
3.609 3.603 0.084747314 0.037124634 0.37449646
3.629 3.623 0.1566925 -0.05166626 0.3527069
3.649 3.643 0.25115967 -0.09590149 0.28929138
3.669 3.663 0.23799133 0.022842407 0.16656494
3.690 3.684 0.10696411 0.16079712 0.0062713623
3.732 3.704 -0.05960083 0.11621094 -0.08401489
3.757 3.724 -0.12460327 0.05807495 -0.055130005
3.771 3.744 -0.07585144 0.0738678 0.022247314
3.788 3.764 -0.02381897 0.11172485 0.0879364
3.807 3.784 -0.048309326 0.09190369 0.17263794
3.829 3.804 -0.061920166 -0.010223389 0.17953491
3.847 3.825 -0.0154418945 -0.0015106201 0.14016724
3.867 3.845 0.0513916 0.055099487 0.077041626
3.889 3.865 0.030136108 0.1595459 -0.029266357
3.907 3.885 -0.008346558 0.1821289 -0.11903381
3.927 3.905 -0.04536438 0.17970276 -0.109695435
3.947 3.925 -0.08013916 0.2012024 0.021469116
3.979 3.945 -0.016921997 0.16395569 0.13697815
3.996 3.966 0.083496094 0.102630615 0.23014832
4.009 3.986 0.087142944 0.08502197 0.3309784
4.030 4.006 0.09776306 0.05204773 0.326828
4.048 4.026 0.15614319 0.020431519 0.30467224
4.070 4.046 0.16629028 0.05908203 0.23016357
4.089 4.066 0.07128906 0.19230652 0.0859375
4.109 4.086 -0.028244019 0.2217865 -0.072021484
4.128 4.107 -0.062423706 0.18281555 -0.17044067
4.148 4.127 -0.08161926 0.21586609 -0.13136292
4.169 4.147 -0.055511475 0.26324463 -0.0541687
4.188 4.167 -0.01512146 0.2727356 0.0836792
4.208 4.187 -0.01676941 0.13565063 0.3108673
4.226 4.207 0.08055115 -0.012374878 0.4536438
4.247 4.227 0.2080841 7.6293945E-4 0.41412354
4.268 4.248 0.27383423 0.077926636 0.28642273
4.287 4.268 0.18865967 0.20898438 0.110183716
4.308 4.288 0.009719849 0.23692322 0.040222168
4.325 4.308 -0.06347656 0.19596863 0.07318115
4.345 4.328 0.0028839111 0.19618225 0.11778259
4.372 4.348 0.049468994 0.20066833 0.13127136
4.387 4.368 0.05491638 0.22085571 0.14437866
4.406 4.389 -0.02015686 0.17881775 0.16950989
4.427 4.409 -0.103134155 0.10746765 0.25254822
4.457 4.429 -0.10246277 0.10450745 0.3412323
4.475 4.449 -0.012710571 0.13821411 0.36238098
4.484 4.469 0.104034424 0.1118927 0.33016968
4.506 4.489 0.13848877 0.059310913 0.27989197
4.525 4.509 0.057556152 0.073516846 0.16426086
4.544 4.530 -0.07118225 0.13430786 0.04437256
4.564 4.550 -0.16920471 0.17079163 0.02961731
4.590 4.570 -0.20913696 0.16821289 0.09837341
4.607 4.590 -0.19589233 0.13034058 0.1894226
4.624 4.610 -0.14343262 0.07463074 0.27482605
4.647 4.630 -0.0856781 0.06654358 0.38008118
4.680 4.650 -0.007217407 0.07522583 0.48583984
4.685 4.670 0.14501953 0.058380127 0.50668335
4.706 4.691 0.30696106 0.0664978 0.44847107
4.725 4.711 0.3508606 0.13519287 0.29840088
4.744 4.731 0.27165222 0.26853943 0.078704834
4.780 4.751 0.16122437 0.33874512 -0.082855225
4.786 4.771 0.06465149 0.28775024 -0.11564636
4.803 4.791 0.015991211 0.23956299 -0.034805298
4.824 4.811 -0.015670776 0.22016907 0.07984924
4.842 4.832 -0.03591919 0.1641388 0.2210083
4.863 4.852 0.03048706 0.07394409 0.3377533
4.883 4.872 0.16462708 0.06291199 0.3660431
4.904 4.892 0.24531555 0.079330444 0.3179016
4.923 4.912 0.25978088 0.1151886 0.25364685
4.950 4.932 0.20333862 0.15107727 0.18367004
4.965 4.952 0.10479736 0.20695496 0.1098938
4.990 4.973 0.02658081 0.20295715 0.0831604
5.005 4.993 0.024291992 0.22621155 0.12843323
5.025 5.013 0.047607422 0.25424194 0.22019958
5.051 5.033 0.07661438 0.16375732 0.3637085
5.066 5.053 0.03904724 0.028503418 0.5574646
5.085 5.073 0.03591919 -0.005935669 0.63516235
5.116 5.093 0.14793396 -0.025100708 0.5683136
5.125 5.114 0.26559448 -0.017196655 0.46102905
5.152 5.134 0.312912 0.10839844 0.33314514
5.162 5.154 0.23744202 0.26731873 0.18031311
5.182 5.174 0.095962524 0.30621338 0.0499115
5.202 5.194 -0.014328003 0.1988678 0.03515625
5.222 5.214 -0.011978149 0.1612854 0.07507324
5.244 5.234 0.042800903 0.19013977 0.080718994
5.262 5.255 0.065719604 0.24003601 0.114715576
5.282 5.275 0.069488525 0.2341919 0.17088318
5.303 5.295 0.16563416 0.19244385 0.12889099
5.322 5.315 0.25047302 0.22207642 0.12962341
5.341 5.335 0.24578857 0.19935608 0.18663025
5.369 5.355 0.17721558 0.14073181 0.2541046
5.382 5.375 0.06303406 0.09315491 0.29205322
5.402 5.396 -0.059661865 0.1171875 0.22573853
5.421 5.416 -0.020187378 0.32569885 0.056396484
5.443 5.436 0.01777649 0.38339233 -0.055755615
5.466 5.456 -0.0332489 0.36218262 0.041381836
5.481 5.476 -0.20219421 0.2734375 0.18089294
5.501 5.496 -0.21710205 0.20974731 0.29611206
5.522 5.516 0.01979065 0.11981201 0.33299255
5.549 5.537 0.20211792 0.09187317 0.34066772
5.577 5.557 0.14686584 0.10954285 0.33885193
5.582 5.577 0.039489746 0.13017273 0.32403564
5.611 5.597 0.03161621 0.052719116 0.33554077
5.649 5.617 0.0443573 -0.016586304 0.3684082
5.665 5.637 0.037109375 0.032211304 0.3304596
5.693 5.657 0.044143677 0.19264221 0.23284912
5.704 5.678 9.765625E-4 0.23512268 0.12515259
5.727 5.698 -0.01927185 0.25628662 0.12800598
5.741 5.718 -0.09194946 0.18800354 0.18692017
5.762 5.738 -0.01335144 0.18334961 0.22131348
5.781 5.758 0.10752869 0.14936829 0.29328918
5.801 5.778 0.14071655 0.13142395 0.35346985
5.820 5.798 0.12506104 0.10055542 0.34835815
5.841 5.819 0.15289307 0.09498596 0.39674377
5.861 5.839 0.2049408 0.051376343 0.30426025
5.880 5.859 0.26397705 0.03491211 0.29438782
5.900 5.879 0.26037598 0.066085815 0.2680664
5.921 5.899 0.22131348 0.098464966 0.14334106
5.939 5.919 0.20495605 0.19268799 0.12182617
5.961 5.939 0.118377686 0.16703796 0.11325073
5.979 5.960 0.033111572 0.08930969 0.14231873
5.998 5.980 -0.023971558 0.076293945 0.12586975
6.018 6.000 -0.0741272 0.07936096 0.11546326
6.045 6.020 -0.11329651 0.06265259 0.13201904
6.059 6.040 -0.13053894 0.08773804 0.1325531
6.080 6.060 -0.12083435 0.114227295 0.05709839
6.102 6.080 -0.13339233 0.11872864 0.0357666
6.119 6.101 -0.15397644 0.17021179 0.08390808
6.140 6.121 -0.11885071 0.19421387 0.14680481
6.162 6.141 0.008041382 0.13320923 0.16589355
6.180 6.161 0.10646057 0.22058105 0.059265137
6.205 6.181 6.713867E-4 0.35073853 -0.14630127
6.226 6.201 -0.1481781 0.33566284 -0.24810791
6.241 6.221 -0.15255737 0.17042542 -0.19927979
6.260 6.242 -0.099624634 0.12696838 -0.13090515
6.282 6.262 -0.15216064 0.16705322 -0.111816406
6.300 6.282 -0.32757568 0.161026 -0.09284973
6.321 6.302 -0.3873291 0.09957886 0.018005371
6.340 6.322 -0.23878479 -0.016113281 0.2071991
6.364 6.342 0.0073394775 -0.1018219 0.34802246
6.382 6.362 0.19404602 -0.01499939 0.266922
6.401 6.383 0.24102783 0.1390686 0.038101196
6.426 6.403 0.18548584 0.2555542 -0.15122986
6.450 6.423 0.12576294 0.30352783 -0.23570251
6.461 6.443 0.12312317 0.31704712 -0.2727661
6.484 6.463 0.101867676 0.26689148 -0.1924591
6.501 6.483 0.05580139 0.11856079 -0.029144287
6.522 6.503 0.022598267 -0.012298584 0.0869751
6.545 6.524 -0.01461792 -0.029403687 0.18756104
6.559 6.544 -0.021209717 -0.042037964 0.22146606
6.579 6.564 0.026992798 -0.086242676 0.14460754
6.605 6.584 0.06173706 -4.272461E-4 0.023849487
6.627 6.604 0.03451538 0.15948486 -0.066345215
6.638 6.624 -0.0051574707 0.17230225 -0.030059814
6.659 6.644 -0.020477295 0.04637146 0.07444763
6.677 6.665 -0.0597229 -0.011199951 0.13893127
6.698 6.685 -0.09352112 0.05140686 0.11351013
6.719 6.705 -0.061172485 0.12599182 0.03793335
6.750 6.725 0.021606445 0.11564636 -0.0076293945
6.758 6.745 0.042099 0.08604431 0.01008606
6.780 6.765 0.012359619 0.15032959 0.0116119385
6.797 6.785 0.0026550293 0.16513062 -0.039398193
6.819 6.806 0.012817383 0.08155823 -0.0126953125
6.839 6.826 0.0015258789 0.052383423 -0.0024414063
6.856 6.846 -0.0061187744 0.028549194 0.0018005371
6.876 6.866 -0.030853271 -0.05682373 0.10057068
6.899 6.886 -0.09591675 -0.13674927 0.21743774
6.925 6.906 -0.14334106 -0.15267944 0.23243713
6.943 6.926 -0.1554718 -0.10395813 0.16046143
6.961 6.947 -0.13925171 -0.03164673 0.0982666
6.979 6.967 -0.08123779 0.0038604736 0.094696045
6.997 6.987 0.007858276 0.03970337 0.101119995
7.018 7.007 0.019470215 0.04145813 0.12672424
7.036 7.027 -0.045166016 0.045166016 0.13887024
7.058 7.047 -0.049743652 0.0723114 0.11190796
7.077 7.067 0.037887573 0.110321045 0.09977722
7.097 7.087 0.20307922 0.19667053 0.12008667
7.116 7.108 0.26809692 0.22631836 0.17979431
7.150 7.128 0.14404297 0.19616699 0.19596863
7.162 7.148 -0.018981934 0.14601135 0.050964355
7.180 7.168 -0.095947266 0.19508362 -0.14776611
7.194 7.188 -0.11155701 0.2079773 -0.22781372
7.214 7.208 -0.188797 0.095047 -0.14385986
7.236 7.228 -0.23410034 0.0140686035 0.008346558
7.253 7.249 -0.1728363 -0.051727295 0.13179016
7.273 7.269 -0.049484253 -0.11729431 0.14437866
7.293 7.289 0.02961731 -0.095443726 0.059448242
7.314 7.309 -0.004638672 -0.02658081 0.032684326
7.335 7.329 -0.008926392 0.07887268 -0.006866455
7.353 7.349 0.010238647 0.014724731 -0.0013275146
7.373 7.369 -0.017288208 -0.14128113 0.15122986
7.394 7.390 0.0030670166 -0.22366333 0.24186707
7.414 7.410 -0.009750366 -0.16055298 0.19992065
7.435 7.430 -0.088134766 -0.06616211 0.14717102
7.454 7.450 -0.11576843 0.09069824 0.030273438
7.493 7.470 -0.10220337 0.23147583 -0.15350342
7.513 7.490 -0.13418579 0.18075562 -0.25358582
7.535 7.510 -0.1974945 0.07798767 -0.120224
7.553 7.531 -0.17308044 -0.0012969971 0.10903931
7.572 7.551 -0.032073975 -0.08140564 0.2536316
7.597 7.571 0.11477661 -0.019332886 0.20411682
7.616 7.591 0.15551758 0.13919067 -0.051071167
7.640 7.611 0.07727051 0.16661072 -0.23370361
7.654 7.631 -0.012237549 0.12200928 -0.21411133
7.677 7.651 0.012420654 0.080337524 -0.14611816
7.697 7.672 0.13786316 0.13092041 -0.09466553
7.714 7.692 0.10430908 0.0013580322 0.03753662
7.740 7.712 -0.05659485 -0.17208862 0.13243103
7.756 7.732 -0.15574646 -0.103302 0.014602661
7.774 7.752 -0.111465454 0.057739258 -0.17137146
7.794 7.772 0.0061798096 0.061920166 -0.14968872
7.813 7.792 -0.008956909 -0.016708374 0.034072876
7.833 7.813 -0.09971619 -0.103393555 0.20021057
7.856 7.833 -0.079071045 -0.057632446 0.20698547
7.872 7.853 -0.0027313232 0.07531738 0.033569336
7.896 7.873 0.028167725 0.13563538 -0.13658142
7.923 7.893 -0.03855896 0.1300354 -0.16848755
7.934 7.913 -0.09706116 0.112472534 -0.11502075
7.962 7.933 -0.12945557 -0.06689453 0.017913818
7.973 7.954 -0.11859131 -0.11682129 0.121292114
7.993 7.974 -0.054351807 -0.0029144287 0.042907715
8.018 7.994 0.022262573 0.058044434 -0.09867859
8.036 8.014 0.0010986328 -0.054901123 -0.058761597
8.053 8.034 -0.064697266 -0.13693237 0.054153442
8.081 8.054 -0.025054932 -0.013885498 0.04397583
8.092 8.074 0.10105896 0.1222229 0.0027160645
8.114 8.095 0.14468384 0.01701355 0.0683136
8.132 8.115 0.11116028 -0.0284729 0.0982666
8.159 8.135 0.0973053 0.017623901 0.03413391
8.172 8.155 0.11735535 0.050735474 -0.089263916
8.197 8.175 0.14567566 0.1274414 -0.18919373
8.210 8.195 0.111709595 0.107543945 -0.12612915
8.231 8.215 0.04750061 -0.041778564 0.038726807
8.250 8.236 -0.014144897 -0.12805176 0.13124084
8.270 8.256 -0.040863037 -0.093322754 0.13612366
8.292 8.276 -0.012374878 -0.05795288 0.13256836
8.311 8.296 -0.0054626465 -0.034729004 0.10217285
8.332 8.316 -0.04336548 0.049362183 0.051940918
8.351 8.336 -0.0315094 0.1583252 -0.03100586
8.371 8.356 0.020492554 0.23686218 -0.13136292
8.391 8.377 0.02633667 0.22393799 -0.12631226
8.410 8.397 -0.0011901855 0.13813782 -0.016738892
8.434 8.417 0.0011138916 0.06260681 0.07650757
8.452 8.437 0.052703857 0.08377075 0.02709961
8.471 8.457 0.08892822 0.10177612 -0.08528137
8.495 8.477 0.05859375 0.08239746 -0.12564087
8.512 8.497 0.037322998 0.15438843 -0.17597961
8.546 8.518 0.044418335 0.20321655 -0.20301819
8.555 8.538 0.06072998 0.14904785 -0.12658691
8.581 8.558 0.098861694 0.06661987 -0.06336975
8.589 8.578 0.17652893 0.093307495 -0.1131134
8.610 8.598 0.26359558 0.21058655 -0.15066528
8.630 8.618 0.2842865 0.25338745 -0.098526
8.649 8.638 0.24549866 0.16419983 0.006088257
8.669 8.659 0.18000793 0.055755615 0.05152893
8.690 8.679 0.13027954 0.009567261 0.043518066
8.712 8.699 0.07527161 -0.005264282 -0.0031280518
8.729 8.719 0.03967285 -0.002532959 -0.013031006
8.749 8.739 0.032669067 -0.002090454 0.04460144
8.768 8.759 0.002090454 0.038986206 0.09576416
8.788 8.779 0.003829956 0.066482544 0.121658325
8.818 8.800 0.049728394 -0.0128479 0.20532227
8.834 8.820 0.07104492 -0.11172485 0.3211975
8.852 8.840 0.043533325 -0.14112854 0.3467865
8.878 8.860 -3.6621094E-4 -0.10055542 0.2966919
8.890 8.880 -0.02482605 -0.021881104 0.24377441
8.930 8.900 -0.007247925 0.055877686 0.18522644
8.931 8.920 0.012054443 0.09799194 0.16113281
8.959 8.941 -0.020599365 0.07380676 0.1272583
8.970 8.961 -0.01184082 0.08119202 0.06661987
8.989 8.981 0.037261963 0.076553345 0.03163147
9.033 9.001 0.08868408 0.05519104 0.043029785
9.034 9.021 0.07583618 -0.04951477 0.12158203
9.051 9.041 -0.04219055 -0.06530762 0.08680725
9.068 9.061 -0.034194946 0.12773132 -0.09024048
9.089 9.082 0.113357544 0.23686218 -0.16777039
9.107 9.102 0.13690186 0.11961365 -0.060058594
9.127 9.122 0.06652832 0.045654297 0.061828613
9.148 9.142 0.03286743 0.025924683 0.09931946
9.167 9.162 0.05732727 -0.029891968 0.10960388
9.189 9.182 0.019256592 -0.17041016 0.22853088
9.209 9.202 -0.117630005 -0.25660706 0.3684845
9.227 9.223 -0.16851807 -0.16390991 0.32476807
9.247 9.243 -0.19421387 -0.013397217 0.1375885
9.267 9.263 -0.13517761 0.14756775 0.013290405
9.297 9.283 -0.0743866 0.19107056 0.064941406
9.331 9.303 -0.0526886 0.1071167 0.19180298
9.351 9.323 -0.037704468 -0.011199951 0.2447052
9.376 9.343 0.04826355 0.01876831 0.16040039
9.394 9.363 0.0693512 0.07196045 0.0864563
9.411 9.384 0.025970459 0.04890442 0.13517761
9.439 9.404 0.043685913 -0.003250122 0.16537476
9.450 9.424 0.0839386 -0.05392456 0.18934631
9.474 9.444 0.11373901 -0.030761719 0.14466858
9.492 9.464 0.121170044 -0.0013122559 0.11741638
9.511 9.484 0.081710815 -0.07330322 0.16992188
9.539 9.504 0.009780884 -0.13175964 0.19393921
9.550 9.525 -0.05418396 -0.09397888 0.08872986
9.573 9.545 -0.05718994 0.07043457 -0.069381714
9.589 9.565 0.056915283 0.2322998 -0.18052673
9.622 9.585 0.1030426 0.21183777 -0.14474487
9.625 9.605 0.064071655 0.14187622 0.012023926
9.655 9.625 0.026535034 0.05355835 0.14764404
9.666 9.645 -0.030349731 0.0053710938 0.16853333
9.687 9.666 -0.024871826 0.1010437 0.05834961
9.721 9.686 -0.013320923 0.14590454 -0.01512146
9.730 9.706 -0.06607056 0.024887085 0.06678772
9.746 9.726 -0.13121033 0.009460449 0.15763855
9.773 9.746 -0.12374878 0.032424927 0.16201782
9.791 9.766 -0.09046936 -0.0026245117 0.1680603
9.810 9.786 -0.12864685 -0.06677246 0.16166687
9.839 9.807 -0.17242432 -0.04838562 0.12669373
9.850 9.827 -0.11361694 0.10752869 0.010284424
9.872 9.847 0.06573486 0.24365234 -0.03514099
9.884 9.867 0.16520691 0.17662048 0.10662842
9.904 9.887 0.13476563 0.03703308 0.26576233
9.924 9.907 0.0639801 -0.101989746 0.34095764
9.944 9.927 0.053390503 -0.12623596 0.29580688
9.964 9.948 0.11907959 -0.0126953125 0.16014099
9.984 9.968 0.12963867 0.09883118 0.05908203
10.005 9.988 0.06718445 0.15722656 0.0055236816
10.024 10.008 0.025787354 0.14350891 -0.008880615
10.044 10.028 -0.003112793 0.110961914 0.011627197
10.064 10.048 0.0076446533 0.11923218 0.01701355
10.085 10.068 0.03694153 0.12893677 0.023773193
10.103 10.089 0.04574585 0.13478088 0.08218384
10.124 10.109 0.030197144 0.08769226 0.18788147
10.143 10.129 -0.048294067 -0.036361694 0.27615356
10.165 10.149 -0.103500366 -0.04147339 0.2510376
10.186 10.169 -0.05810547 0.06889343 0.16194153
10.203 10.189 0.023406982 0.15202332 0.10580444
10.222 10.209 0.056152344 0.20121765 0.08880615
10.244 10.230 0.0622406 0.22042847 0.10713196
10.266 10.250 0.041488647 0.10839844 0.19737244
10.282 10.270 -0.03919983 -0.06719971 0.26445007
10.303 10.290 -0.06402588 -0.0357666 0.18565369
10.323 10.310 -0.010025024 0.114730835 0.047958374
10.345 10.330 0.014984131 0.15023804 0.014892578
10.364 10.350 -0.007293701 0.08592224 0.077316284
10.384 10.371 -0.047286987 0.06436157 0.1272583
10.405 10.391 -0.05343628 0.13415527 0.06526184
10.425 10.411 -0.001159668 0.20594788 -0.059631348
10.442 10.431 0.07336426 0.18721008 -0.006652832
10.464 10.451 0.13360596 0.13912964 0.14427185
10.487 10.471 0.17880249 0.09214783 0.27090454
10.502 10.491 0.17254639 -3.8146973E-4 0.33421326
10.523 10.512 0.16226196 -0.030456543 0.32876587
10.543 10.532 0.19094849 0.07583618 0.24838257
10.564 10.552 0.16703796 0.13935852 0.24969482
10.591 10.572 0.05999756 0.10107422 0.29377747
10.608 10.592 -0.041503906 0.11973572 0.22546387
10.625 10.612 -0.12156677 0.16874695 0.09638977
10.641 10.632 -0.08755493 0.16131592 0.088775635
10.661 10.653 -0.06933594 0.119644165 0.15058899
10.683 10.673 -0.076690674 0.15196228 0.14213562
10.700 10.693 -0.07305908 0.20375061 0.11227417
10.720 10.713 -0.06510925 0.2381897 0.04837036
10.740 10.733 -0.04232788 0.26757813 1.0681152E-4
10.760 10.753 0.010375977 0.286438 0.048217773
10.782 10.773 0.0861969 0.23698425 0.16427612
