magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
0.387 0.369 3.5064697 22.465515 433.77838 13.416992 59.658813 468.38226
0.413 0.389 3.5430908 22.3526 433.815 13.416992 59.658813 468.38226
0.427 0.409 3.8284302 22.11914 433.86536 13.416992 59.658813 468.38226
0.448 0.430 4.3411255 22.631836 433.6151 13.416992 59.658813 468.38226
0.467 0.450 4.3411255 22.465515 433.6151 13.416992 59.658813 468.38226
0.489 0.470 4.425049 22.303772 433.4488 13.416992 59.658813 468.38226
0.512 0.490 4.675293 23.29712 432.96356 13.416992 59.658813 468.38226
0.534 0.510 4.4937134 22.93396 433.22906 13.416992 59.658813 468.38226
0.581 0.530 4.008484 22.616577 433.94012 13.416992 59.658813 468.38226
0.581 0.550 4.008484 24.295044 433.94012 13.416992 59.658813 468.38226
0.588 0.571 3.8101196 23.312378 433.84552 13.416992 59.658813 468.38226
0.608 0.591 3.340149 21.775818 434.01184 13.416992 59.658813 468.38226
0.628 0.611 3.340149 23.62976 434.9182 13.416992 59.658813 468.38226
0.648 0.631 3.6590576 23.416138 434.81445 13.416992 59.658813 468.38226
0.668 0.651 4.286194 22.47467 434.11407 13.416992 59.658813 468.38226
0.690 0.671 4.1748047 21.466064 433.12683 13.416992 59.658813 468.38226
0.708 0.691 4.916382 21.864319 433.29468 13.416992 59.658813 468.38226
0.727 0.712 5.531311 22.631836 433.72955 13.416992 59.658813 468.38226
0.747 0.732 4.008484 22.631836 433.94012 13.416992 59.658813 468.38226
0.768 0.752 4.067993 22.44873 434.00116 13.416992 59.658813 468.38226
0.788 0.772 4.298401 23.124695 434.34753 13.416992 59.658813 468.38226
0.807 0.792 4.508972 24.794006 434.75494 13.416992 59.658813 468.38226
0.827 0.812 4.7683716 23.886108 434.24835 13.416992 59.658813 468.38226
0.848 0.832 4.9102783 22.729492 433.97064 13.416992 59.658813 468.38226
0.867 0.853 4.508972 23.130798 434.75494 13.416992 59.658813 468.38226
0.891 0.873 4.6463013 22.99347 434.08508 13.416992 59.658813 468.38226
0.908 0.893 4.9835205 22.517395 433.12683 13.416992 59.658813 468.38226
0.928 0.913 5.177307 22.131348 433.12683 13.416992 59.658813 468.38226
0.948 0.933 4.6676636 22.782898 433.76617 13.416992 59.658813 468.38226
0.967 0.953 4.1549683 23.33374 434.15833 13.416992 59.658813 468.38226
0.992 0.973 4.3411255 22.964478 433.6151 13.416992 59.658813 468.38226
1.007 0.994 4.2633057 22.122192 434.14 13.416992 59.658813 468.38226
1.028 1.014 4.798889 22.377014 434.30023 13.416992 59.658813 468.38226
1.047 1.034 5.5114746 23.796082 433.77838 13.416992 59.658813 468.38226
1.067 1.054 4.866028 23.313904 433.77838 13.416992 59.658813 468.38226
1.089 1.074 4.4189453 22.71576 434.33838 13.416992 59.658813 468.38226
1.107 1.094 4.675293 22.631836 434.9182 13.416992 59.658813 468.38226
1.128 1.114 4.928589 22.546387 434.50623 13.416992 59.658813 468.38226
1.148 1.135 5.3482056 22.465515 433.76923 13.416992 59.658813 468.38226
1.168 1.155 5.5114746 22.465515 433.45184 13.416992 59.658813 468.38226
1.187 1.175 4.801941 21.759033 434.14307 13.416992 59.658813 468.38226
1.208 1.195 4.1748047 21.31195 434.581 13.416992 59.658813 468.38226
1.229 1.215 4.1748047 21.466064 434.42993 13.416992 59.658813 468.38226
1.248 1.235 4.2663574 22.29309 434.3399 13.416992 59.658813 468.38226
1.269 1.255 3.2165527 22.590637 434.63287 13.416992 59.658813 468.38226
1.289 1.276 2.3376465 22.299194 434.9182 13.416992 59.658813 468.38226
1.308 1.296 4.650879 22.299194 434.54285 13.416992 59.658813 468.38226
1.328 1.316 4.878235 22.78595 434.935 13.416992 59.658813 468.38226
1.347 1.336 3.8406372 23.130798 435.4065 13.416992 59.658813 468.38226
1.372 1.356 4.841614 22.131348 435.2127 13.416992 59.658813 468.38226
1.388 1.376 4.901123 21.66748 434.68628 13.416992 59.658813 468.38226
1.408 1.396 4.508972 21.798706 434.42993 13.416992 59.658813 468.38226
1.428 1.417 3.881836 22.421265 434.02405 13.416992 59.658813 468.38226
1.449 1.437 4.350281 21.7453 433.98438 13.416992 59.658813 468.38226
1.468 1.457 4.8431396 21.133423 434.1034 13.416992 59.658813 468.38226
1.487 1.477 4.8431396 21.780396 433.68073 13.416992 59.658813 468.38226
1.508 1.497 4.951477 22.021484 434.20105 13.416992 59.658813 468.38226
1.527 1.517 5.0094604 21.965027 434.59167 13.416992 59.658813 468.38226
1.547 1.537 5.458069 21.517944 434.59167 13.416992 59.658813 468.38226
1.568 1.557 6.0165405 22.091675 435.14557 13.416992 59.658813 468.38226
1.588 1.578 6.1782837 22.465515 435.4065 13.416992 59.658813 468.38226
1.608 1.598 4.901123 21.885681 434.38873 13.416992 59.658813 468.38226
1.627 1.618 4.3411255 21.632385 434.6283 13.416992 59.658813 468.38226
1.648 1.638 4.3411255 21.632385 434.9182 13.416992 59.658813 468.38226
1.669 1.658 5.3009033 21.870422 433.74786 13.416992 59.658813 468.38226
1.687 1.678 5.555725 21.842957 433.88214 13.416992 59.658813 468.38226
1.708 1.698 5.5114746 21.798706 434.1034 13.416992 59.658813 468.38226
1.728 1.719 4.3945313 23.156738 434.22546 13.416992 59.658813 468.38226
1.750 1.739 4.38385 23.254395 434.39026 13.416992 59.658813 468.38226
1.767 1.759 4.508972 23.130798 434.42993 13.416992 59.658813 468.38226
1.787 1.779 5.1483154 22.236633 435.05402 13.416992 59.658813 468.38226
1.808 1.799 4.4387817 21.835327 435.62317 13.416992 59.658813 468.38226
1.827 1.819 4.1748047 21.798706 435.73303 13.416992 59.658813 468.38226
1.850 1.839 4.3060303 20.61615 435.09064 13.416992 59.658813 468.38226
1.867 1.860 3.9413452 22.555542 434.5291 13.416992 59.658813 468.38226
1.887 1.880 3.8406372 23.130798 434.42993 13.416992 59.658813 468.38226
