accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.329 0.323 1.7000885 4.091522 8.780853
0.349 0.343 1.811966 4.166931 8.554596
0.369 0.363 1.7592926 4.1440735 8.591873
0.389 0.383 1.6622925 4.032486 8.573822
0.410 0.403 1.782135 4.115402 8.746811
0.431 0.424 1.7468414 4.118683 8.556961
0.450 0.444 1.8426514 4.157074 8.501373
0.470 0.464 1.742691 4.0895386 8.29422
0.494 0.484 2.0073547 4.217514 8.720673
0.513 0.504 1.8534393 4.2425537 8.594513
0.568 0.524 1.9288635 4.176895 8.782288
0.568 0.544 1.799408 4.179352 8.394821
0.574 0.565 1.7965393 4.234604 8.462448
0.592 0.585 1.8510895 4.2346497 8.3033905
0.610 0.605 2.1065216 4.302429 8.499298
0.630 0.625 2.0919342 4.195999 8.045868
0.650 0.645 2.2520294 4.16333 8.854416
0.670 0.665 2.3357239 3.7408447 9.441559
0.691 0.685 1.6318665 3.088211 10.344238
0.710 0.706 0.96891785 2.7129517 10.477966
0.730 0.726 0.41438293 2.0535736 10.817993
0.750 0.746 0.58795166 2.6716614 10.143341
0.770 0.766 0.43075562 3.6083527 8.091873
0.791 0.786 -0.29896545 0.1199646 8.271698
0.810 0.806 -2.9578552 -2.789978 8.264542
0.830 0.826 -1.9975891 -2.994751 8.737503
0.850 0.847 -0.52012634 -2.5122223 9.361237
0.870 0.867 2.1170807 -2.9369202 7.023178
0.891 0.887 3.6662903 -0.30134583 2.2434082
0.911 0.907 5.6335144 0.21810913 3.969635
0.930 0.927 10.369232 1.35672 7.046936
0.952 0.947 8.469574 2.2131195 10.346481
0.972 0.967 5.3863373 1.1150665 9.923279
0.990 0.987 5.063629 0.79216003 11.082153
1.010 1.008 5.272415 1.1244965 9.608551
1.030 1.028 4.1570435 1.0534973 8.415176
1.055 1.048 5.8414764 -0.8484955 8.373245
1.071 1.068 5.9085693 -0.6628723 10.780411
1.090 1.088 9.262894 1.2059937 19.038025
1.132 1.108 1.4345398 -1.1455231 -0.90301514
1.151 1.128 3.6681213 0.69433594 16.231888
1.152 1.149 3.1389618 0.57673645 16.323608
1.190 1.169 2.949524 -0.5734253 12.836426
1.211 1.189 6.6331787 0.24162292 7.3600616
1.230 1.209 1.2454834 0.67800903 8.1362
1.251 1.229 3.300476 0.91833496 8.620178
1.271 1.249 0.85513306 -1.6172028 -2.4820251
1.290 1.269 5.1879425 0.51808167 11.975967
1.310 1.290 6.6770935 2.4967651 18.209686
1.330 1.310 -1.7097778 0.3570404 2.9627838
1.351 1.330 -0.880188 0.33532715 3.6205597
1.370 1.350 3.3658295 1.1296387 13.115326
1.391 1.370 3.4024506 0.49882507 9.862869
1.410 1.390 -0.19007874 0.01499939 0.03892517
1.432 1.410 -0.37384033 -0.06123352 1.4779816
1.451 1.431 -0.3829193 0.047073364 0.46707153
1.470 1.451 -0.29766846 0.33598328 2.3514557
1.491 1.471 0.27259827 1.2469788 16.035172
1.512 1.491 -2.158615 -0.24595642 9.732422
1.531 1.511 -3.1148376 -1.3561249 11.962784
1.550 1.531 -0.3523407 0.09579468 6.877487
1.571 1.551 -0.2936554 -0.49108887 12.679092
1.590 1.572 -1.482727 -0.26919556 7.0556946
1.610 1.592 -0.7846832 -0.1457367 11.134338
1.633 1.612 -0.7004547 0.12695313 9.497406
1.651 1.632 -1.1134491 -0.3083954 9.194702
1.671 1.652 -1.1549835 -0.094055176 10.079849
1.692 1.672 -0.7825775 -0.059539795 9.176498
1.713 1.692 -0.9387512 -0.110809326 9.73056
1.731 1.713 -1.1560974 -0.22607422 9.56279
1.752 1.733 -0.95054626 0.030944824 9.720444
1.771 1.753 -0.9387207 -0.10572815 9.49678
1.792 1.773 -1.00354 -0.1007843 9.557205
1.811 1.793 -1.0339355 0.036636353 9.461563
1.831 1.813 -0.96240234 0.067993164 9.648148
1.851 1.833 -1.1134644 0.014678955 9.524551
1.871 1.854 -1.0059204 0.22616577 9.706314
1.891 1.874 -0.9741974 0.14569092 9.667679
1.911 1.894 -1.0166321 0.19813538 9.540817
1.931 1.914 -1.0123596 0.19148254 9.591217
1.951 1.934 -0.9490814 0.2007904 9.649551
1.971 1.954 -1.1467743 0.17024231 9.544983
1.995 1.974 -1.0968628 0.21409607 9.63916
2.011 1.995 -1.0688934 0.23225403 9.690018
2.031 2.015 -1.0786438 0.20593262 9.571487
2.052 2.035 -1.1590118 0.1743164 9.675766
2.071 2.055 -1.0476379 0.16392517 9.652191
2.092 2.075 -1.0935669 0.18299866 9.598328
2.112 2.095 -1.0896759 0.17544556 9.500397
2.131 2.115 -1.1583405 0.23638916 9.61911
2.152 2.136 -1.1258698 0.23828125 9.623825
2.173 2.156 -1.1152802 0.22232056 9.67601
2.192 2.176 -1.1220856 0.16065979 9.64035
2.211 2.196 -1.1242828 0.17677307 9.665161
2.232 2.216 -1.0538025 0.19570923 9.588638
2.251 2.236 -1.1436157 0.19812012 9.632843
2.271 2.256 -1.08992 0.21478271 9.620422
2.293 2.277 -1.0908966 0.20550537 9.633774
2.312 2.297 -1.114151 0.15560913 9.5685425
2.331 2.317 -1.1129456 0.18182373 9.620712
2.352 2.337 -1.0323792 0.21713257 9.596283
2.373 2.357 -1.0789032 0.21102905 9.620728
2.393 2.377 -1.082901 0.17953491 9.617401
2.412 2.397 -1.1450348 0.16819763 9.643005
2.431 2.418 -1.0507813 0.17977905 9.663315
2.452 2.438 -1.0115509 0.19642639 9.693558
2.472 2.458 -1.0339203 0.18476868 9.652252
2.492 2.478 -1.1042786 0.21394348 9.741882
2.511 2.498 -1.0653839 0.24732971 9.723373
2.532 2.518 -1.0474243 0.1749878 9.629547
2.552 2.538 -1.0494385 0.025253296 9.515472
2.572 2.559 -1.095932 0.14068604 9.564392
2.592 2.579 -0.9769287 0.23631287 9.609436
