magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.392 0.383 -19.66095 3.6834717 -48.677063
0.413 0.403 -19.26117 3.741455 -48.287964
0.436 0.423 -20.048523 4.0771484 -49.49341
0.453 0.443 -19.180298 3.9001465 -48.858643
0.474 0.463 -18.59436 3.741455 -48.287964
0.495 0.483 -17.666626 4.43573 -48.965454
0.554 0.503 -16.789246 4.740906 -47.891235
0.555 0.524 -16.589355 4.740906 -47.309875
0.556 0.544 -16.470337 5.3359985 -47.425842
0.574 0.564 -15.939331 5.329895 -49.598694
0.594 0.584 -15.7547 5.239868 -50.404358
0.614 0.604 -14.274597 5.4855347 -49.20044
0.633 0.624 -11.756897 6.814575 -49.261475
0.652 0.644 -11.079407 7.2372437 -49.427795
0.673 0.664 -10.952759 7.10907 -50.541687
0.692 0.685 -9.757996 6.6848755 -50.517273
0.713 0.705 -9.408569 6.5704346 -50.404358
0.735 0.725 -7.839966 7.61261 -49.383545
0.753 0.745 -5.029297 8.164978 -49.35913
0.773 0.765 -4.399109 8.235168 -49.427795
0.792 0.785 -5.0720215 7.8323364 -49.03412
0.812 0.805 -3.742981 7.3303223 -49.336243
0.834 0.826 -3.3981323 7.2372437 -49.427795
0.852 0.846 -3.1219482 8.062744 -48.617554
0.872 0.866 -1.6708374 7.1243286 -50.079346
0.894 0.886 -1.3931274 6.903076 -50.404358
0.913 0.906 -1.6769409 7.185364 -49.298096
0.934 0.926 -1.0131836 9.373474 -48.68164
0.952 0.946 -0.89263916 9.732056 -48.612976
0.972 0.967 -1.7654419 7.9940796 -48.04535
0.994 0.987 -2.041626 8.465576 -48.103333
1.012 1.007 -2.0614624 8.56781 -48.124695
1.032 1.027 -0.5706787 8.56781 -48.41461
1.051 1.047 1.2619019 7.5180054 -48.303223
1.071 1.067 1.4450073 7.4035645 -48.287964
1.092 1.087 0.06713867 7.8598022 -48.435974
