gyroscope.txt

All values are in radians/second. Factory calibration and temperature compensation are still applied to the rate of rotation (angular speeds).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-drift-x estimated-drift-y estimated-drift-z
0.913 0.906 -0.16038513 -0.30775452 1.6751251 0.0326233 0.006210327 -0.0043640137
0.933 0.926 0.21136475 -0.2506714 1.8930664 0.0326233 0.006210327 -0.0043640137
0.953 0.946 0.34088135 0.19503784 1.9971161 0.0326233 0.006210327 -0.0043640137
0.973 0.967 0.11930847 0.37252808 1.7412567 0.0326233 0.006210327 -0.0043640137
0.993 0.987 -0.010192871 0.3765564 1.4212494 0.0326233 0.006210327 -0.0043640137
1.012 1.007 0.14404297 0.32850647 1.2309113 0.0326233 0.006210327 -0.0043640137
1.032 1.027 0.4051361 0.6525879 1.1569672 0.0326233 0.006210327 -0.0043640137
1.052 1.047 0.5213318 1.0105438 0.95899963 0.0326233 0.006210327 -0.0043640137
1.072 1.067 0.7366791 0.9845123 0.9388733 0.0326233 0.006210327 -0.0043640137
1.092 1.087 1.135086 0.78167725 1.0123596 0.0326233 0.006210327 -0.0043640137
1.112 1.108 1.4346924 0.92814636 0.9392853 0.0326233 0.006210327 -0.0043640137
1.132 1.128 0.9505615 0.5030823 0.6227112 0.0326233 0.006210327 -0.0043640137
1.152 1.148 0.48576355 0.08843994 0.51820374 0.0326233 0.006210327 -0.0043640137
1.173 1.168 0.3101349 0.20809937 0.6367645 0.0326233 0.006210327 -0.0043640137
1.193 1.188 0.29930115 0.31430054 0.8026581 0.0326233 0.006210327 -0.0043640137
1.212 1.208 0.40672302 0.22612 0.676651 0.0326233 0.006210327 -0.0043640137
1.232 1.228 0.39379883 0.00843811 0.22392273 0.0326233 0.006210327 -0.0043640137
1.253 1.249 0.2225647 0.047836304 0.42790222 0.0326233 0.006210327 -0.0043640137
1.272 1.269 -0.18984985 0.15078735 0.57110596 0.0326233 0.006210327 -0.0043640137
1.292 1.289 -0.59402466 0.18003845 0.4590149 0.0326233 0.006210327 -0.0043640137
1.312 1.309 -0.6671295 0.20172119 0.55081177 0.0326233 0.006210327 -0.0043640137
