timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1512178125.858221,-0.072884,0.419293,0.322318,0.133188,0.224580,-0.071644,-0.066512,-0.407115,-0.910952,-0.028474,-0.021184,0.070742,30.563938,9.960236,-22.972992,,,,,,,
1512178125.878210,-0.066339,0.420160,0.321816,-0.021274,0.363083,-0.007305,-0.060525,-0.407906,-0.911015,-0.023795,-0.020347,0.058797,31.165180,10.261139,-23.202957,,,,,,,
1512178125.898229,-0.058530,0.417719,0.321172,-0.165686,0.357588,-0.042465,-0.053467,-0.405676,-0.912452,0.001785,0.003439,0.014029,31.462925,9.736588,-22.980743,,,,,,,
1512178125.918218,-0.053917,0.413520,0.317682,-0.250721,0.064147,-0.265390,-0.049348,-0.401835,-0.914381,-0.011855,0.023265,0.015593,31.465595,10.336594,-23.055481,,,,,,,
1512178125.938207,-0.049783,0.407106,0.308442,-0.408618,0.003389,-0.455518,-0.045696,-0.395954,-0.917133,0.029506,0.005283,-0.007260,31.540409,10.336700,-23.431107,,,,,,,
1512178125.958227,-0.046937,0.397850,0.298590,-0.532002,-0.063114,-0.410629,-0.043255,-0.387437,-0.920881,-0.006305,-0.021148,0.026868,31.772785,11.912048,-22.832306,,,,,,,
1512178125.978216,-0.043793,0.385572,0.289644,-0.716973,0.057229,-0.372382,-0.040565,-0.376089,-0.925695,-0.026146,-0.030176,0.069158,31.778049,13.112061,-23.131744,,,,,,,
1512178125.998236,-0.037702,0.369203,0.281847,-0.890858,0.206362,-0.292292,-0.035153,-0.360872,-0.931952,0.042599,-0.032988,0.023276,31.629169,13.336838,-22.905365,,,,,,,
1512178126.018225,-0.032209,0.351854,0.277754,-0.841494,0.183533,-0.054993,-0.030231,-0.344639,-0.938248,0.061404,-0.034816,-0.055770,31.709721,14.536957,-22.605453,,,,,,,
1512178126.038214,-0.030591,0.338978,0.279734,-0.503378,0.086366,0.188366,-0.028845,-0.332523,-0.942654,0.013907,-0.014035,-0.049122,31.860355,14.687180,-22.681656,,,,,,,
1512178126.058233,-0.029967,0.335504,0.283739,0.015137,0.128862,0.165109,-0.028292,-0.329245,-0.943821,0.000780,0.021658,-0.025204,32.160023,14.612640,-22.684250,,,,,,,
1512178126.078222,-0.026832,0.341563,0.285988,0.427292,0.235441,0.065912,-0.025279,-0.334960,-0.941893,-0.011556,0.037444,-0.054780,32.461491,14.913086,-22.461655,,,,,,,
1512178126.098242,-0.024219,0.352994,0.287181,0.634396,0.036057,0.038368,-0.022723,-0.345708,-0.938067,0.017444,0.031728,-0.096617,32.534382,14.463196,-22.612503,,,,,,,
1512178126.118231,-0.025910,0.366564,0.288177,0.692078,-0.097353,0.024881,-0.024186,-0.358410,-0.933251,0.015076,0.027477,-0.058174,32.230030,13.487732,-22.535400,,,,,,,
1512178126.138250,-0.028337,0.379931,0.288721,0.650982,-0.124062,-0.005657,-0.026313,-0.370856,-0.928317,-0.011834,0.016333,-0.012692,31.926655,12.737289,-22.533203,,,,,,,
1512178126.158239,-0.032001,0.391526,0.288628,0.553288,-0.235246,-0.034110,-0.029574,-0.381600,-0.923854,-0.002164,0.016884,-0.037282,32.149220,12.212616,-22.685349,,,,,,,
1512178126.178228,-0.038338,0.401777,0.287503,0.497633,-0.377291,-0.092981,-0.035277,-0.391054,-0.919691,0.004668,0.021364,-0.003435,31.548252,11.986710,-22.605347,,,,,,,
1512178126.198248,-0.043720,0.410008,0.285205,0.372698,-0.252406,-0.138061,-0.040083,-0.398617,-0.916241,-0.001100,-0.001011,0.047696,31.397709,11.911499,-22.979111,,,,,,,
1512178126.218237,-0.046464,0.417016,0.282494,0.354479,-0.174481,-0.129530,-0.042467,-0.405034,-0.913315,-0.003371,-0.009975,0.046631,31.019001,11.085922,-22.976303,,,,,,,
1512178126.238256,-0.048392,0.424477,0.280701,0.396357,-0.104014,-0.079639,-0.044080,-0.411844,-0.910187,-0.018877,-0.000738,0.047364,31.093555,11.011032,-23.201965,,,,,,,
1512178126.258245,-0.048832,0.432637,0.279723,0.417394,-0.020700,-0.057720,-0.044315,-0.419266,-0.906781,-0.014645,0.002548,0.037930,30.640934,10.410355,-23.048431,,,,,,,
1512178126.278234,-0.049300,0.440059,0.279262,0.325129,-0.057226,-0.024004,-0.044585,-0.425993,-0.903627,0.011458,-0.014086,0.020784,31.015659,10.335922,-22.901642,,,,,,,
1512178126.298254,-0.051684,0.444224,0.279319,0.146817,-0.135504,-0.010869,-0.046647,-0.429758,-0.901738,0.044983,-0.018591,0.017919,30.640598,10.335358,-23.048462,,,,,,,
1512178126.318243,-0.053766,0.446476,0.279217,0.112558,-0.096057,-0.000569,-0.048472,-0.431790,-0.900671,0.014308,-0.005130,0.021474,30.788456,9.885574,-23.274948,,,,,,,
1512178126.338262,-0.055357,0.449547,0.280026,0.186548,-0.043685,0.040128,-0.049831,-0.434558,-0.899264,-0.020115,0.013034,0.000033,30.562595,9.660233,-22.973129,,,,,,,
1512178126.358251,-0.056901,0.454089,0.280874,0.244683,-0.059544,0.005739,-0.051107,-0.438644,-0.897206,-0.013926,0.023483,-0.004619,30.563114,9.810242,-23.273071,,,,,,,
1512178126.378240,-0.058134,0.458808,0.280426,0.215573,-0.093678,-0.040642,-0.052092,-0.442879,-0.895066,0.016051,0.004784,-0.005111,30.561420,9.435242,-23.273239,,,,,,,
1512178126.398237,-0.059870,0.461942,0.280257,0.118876,-0.084306,0.004894,-0.053563,-0.445687,-0.893585,0.014714,-0.015617,0.003311,30.332233,8.534897,-23.571732,,,,,,,
1512178126.418226,-0.061242,0.463905,0.280727,0.105978,-0.027727,0.014500,-0.054735,-0.447444,-0.892635,-0.018354,0.001231,0.008663,30.412144,9.585007,-23.196884,,,,,,,
1512178126.438246,-0.061450,0.466591,0.281108,0.164854,0.008708,0.001622,-0.054846,-0.449845,-0.891421,-0.024301,0.017304,0.004931,30.410343,9.210007,-23.422073,,,,,,,
1512178126.458235,-0.061159,0.470064,0.280712,0.176279,-0.012548,-0.046261,-0.054491,-0.452943,-0.889872,-0.008299,0.011629,0.002177,30.334660,9.059891,-23.421509,,,,,,,
1512178126.478254,-0.061521,0.473096,0.279620,0.124107,-0.059616,-0.052511,-0.054729,-0.455645,-0.888477,0.000103,-0.015943,0.009876,30.033421,8.759445,-23.194077,,,,,,,
1512178126.498243,-0.062839,0.474955,0.279149,0.080791,-0.075787,-0.012686,-0.055847,-0.457298,-0.887558,-0.004685,-0.016258,0.012756,30.109776,9.059555,-23.194580,,,,,,,
1512178126.518232,-0.064293,0.476729,0.279104,0.103136,-0.058666,-0.009104,-0.057085,-0.458876,-0.886665,-0.005049,-0.000765,0.004554,29.883427,8.759216,-23.192810,,,,,,,
1512178126.538252,-0.064877,0.478860,0.278983,0.103294,-0.014862,-0.017482,-0.057539,-0.460768,-0.885653,-0.010530,-0.001131,0.025119,30.182346,8.534668,-23.345459,,,,,,,
1512178126.558241,-0.064651,0.479876,0.278509,-0.004164,-0.000047,-0.029647,-0.057309,-0.461669,-0.885199,-0.010150,-0.008301,0.031973,29.958729,8.834335,-23.268417,,,,,,,
1512178126.578260,-0.064662,0.478290,0.277306,-0.120904,-0.049292,-0.063490,-0.057366,-0.460261,-0.885928,0.001382,0.005733,0.015124,29.806293,8.309097,-23.417389,,,,,,,
1512178126.598249,-0.065154,0.476270,0.275381,-0.079063,-0.065215,-0.079994,-0.057862,-0.458467,-0.886825,-0.006927,0.003481,0.002487,29.733646,8.834000,-23.416504,,,,,,,
1512178126.618238,-0.065410,0.476222,0.273910,0.035685,-0.036252,-0.055847,-0.058091,-0.458425,-0.886832,-0.002014,0.000265,-0.000360,30.033466,8.759445,-23.119080,,,,,,,
1512178126.638258,-0.065554,0.478141,0.273044,0.110050,-0.022279,-0.038727,-0.058160,-0.460129,-0.885945,0.004434,0.002228,-0.004070,29.883015,8.684219,-23.342850,,,,,,,
1512178126.658247,-0.065792,0.480491,0.272550,0.110914,-0.013755,-0.025891,-0.058300,-0.462215,-0.884849,0.000820,-0.004247,0.001335,29.731358,8.308990,-23.266754,,,,,,,
1512178126.678266,-0.065749,0.482204,0.272197,0.063919,0.003249,-0.020118,-0.058210,-0.463733,-0.884060,-0.004443,-0.006894,0.004605,29.656406,8.308884,-23.191101,,,,,,,
1512178126.698255,-0.065726,0.483033,0.271692,0.034223,-0.034163,-0.031340,-0.058165,-0.464468,-0.883678,0.009199,0.001226,-0.014546,29.729633,7.933990,-23.341919,,,,,,,
1512178126.718275,-0.066670,0.483845,0.271066,0.041568,-0.071549,-0.026033,-0.058973,-0.465187,-0.883246,0.011244,-0.000283,-0.000116,29.730991,8.233994,-23.341782,,,,,,,
1512178126.738264,-0.067902,0.484561,0.270437,0.027810,-0.076900,-0.032648,-0.060039,-0.465820,-0.882840,0.002666,-0.012864,0.008573,29.204044,7.783203,-23.187515,,,,,,,
1512178126.758253,-0.068830,0.485164,0.269606,0.032212,-0.062989,-0.039997,-0.060839,-0.466353,-0.882504,0.014727,-0.014268,0.005246,29.581776,8.383759,-23.115433,,,,,,,
1512178126.778272,-0.069373,0.486176,0.269140,0.055167,-0.026695,-0.007555,-0.061285,-0.467248,-0.881999,0.004736,-0.018790,0.017955,29.431629,8.383545,-23.414169,,,,,,,
1512178126.798261,-0.069467,0.487149,0.269313,0.045378,0.004237,0.005201,-0.061337,-0.468109,-0.881539,0.003064,-0.013535,0.018701,29.655643,8.158875,-23.341171,,,,,,,
1512178126.818281,-0.069261,0.487912,0.269201,0.027576,0.008520,-0.014231,-0.061130,-0.468783,-0.881195,0.015888,-0.003553,0.010529,29.431065,8.233536,-23.189224,,,,,,,
1512178126.838270,-0.068897,0.488333,0.269006,0.015668,0.014891,-0.002654,-0.060796,-0.469154,-0.881021,0.001562,-0.006142,0.016717,29.731022,8.233994,-23.266785,,,,,,,
1512178126.858259,-0.068612,0.488751,0.269348,0.022683,0.024462,0.025200,-0.060532,-0.469523,-0.880842,0.003693,-0.008214,0.019240,29.431065,8.233536,-23.189224,,,,,,,
1512178126.878278,-0.068358,0.489307,0.270346,0.033989,0.038312,0.050995,-0.060290,-0.470014,-0.880597,-0.001722,0.005476,0.006513,29.581364,8.308762,-23.265472,,,,,,,
1512178126.898267,-0.068527,0.490441,0.271605,0.075526,0.009536,0.052566,-0.060402,-0.471015,-0.880055,-0.003746,0.019187,0.001088,29.807346,8.534103,-23.342270,,,,,,,
1512178126.918287,-0.069070,0.491990,0.272444,0.071823,-0.021383,0.016155,-0.060830,-0.472381,-0.879293,-0.001884,0.024688,0.002309,29.656513,8.308884,-22.966110,,,,,,,
1512178126.938276,-0.069728,0.493022,0.272266,0.033005,-0.039526,-0.022850,-0.061374,-0.473290,-0.878766,-0.008084,0.014580,0.012372,29.429447,7.858536,-23.039413,,,,,,,
1512178126.958296,-0.069907,0.493228,0.271570,-0.005128,-0.012851,-0.036101,-0.061525,-0.473472,-0.878658,-0.010207,0.006690,0.018306,29.429371,7.858536,-23.189407,,,,,,,
1512178126.978285,-0.069499,0.493245,0.270609,0.007811,-0.004268,-0.044411,-0.061166,-0.473486,-0.878675,0.003610,0.004080,0.000272,29.430882,8.158539,-22.889267,,,,,,,
1512178126.998274,-0.069391,0.493761,0.269782,0.040669,-0.026673,-0.034420,-0.061054,-0.473941,-0.878437,0.005832,0.001590,0.007130,29.654377,7.858871,-23.191315,,,,,,,
1512178127.018293,-0.070027,0.494649,0.269363,0.043511,-0.052347,-0.014214,-0.061583,-0.474723,-0.877978,0.001113,-0.003259,0.014865,29.579151,7.783768,-22.965714,,,,,,,
1512178127.038282,-0.071246,0.495231,0.269240,0.015732,-0.058802,-0.010373,-0.062634,-0.475235,-0.877626,-0.004032,0.002594,0.021242,29.654377,7.858871,-23.191315,,,,,,,
1512178127.058302,-0.071623,0.495304,0.268716,0.003352,-0.025661,-0.033891,-0.062962,-0.475300,-0.877568,-0.006008,0.011951,0.011418,29.654758,7.933884,-23.116287,,,,,,,
1512178127.078291,-0.071435,0.495991,0.267808,0.056825,-0.009540,-0.043722,-0.062773,-0.475904,-0.877254,-0.002153,0.021909,-0.014149,29.429722,7.933533,-23.189362,,,,,,,
1512178127.098280,-0.071519,0.498132,0.266909,0.121847,-0.027597,-0.043907,-0.062774,-0.477786,-0.876231,-0.007019,0.015933,0.000575,29.503025,7.558655,-23.190170,,,,,,,
1512178127.118299,-0.071321,0.500273,0.266115,0.075995,0.005445,-0.041257,-0.062527,-0.479665,-0.875221,-0.009250,-0.003230,0.018501,29.277424,7.408310,-23.038345,,,,,,,
1512178127.138288,-0.070375,0.500505,0.265180,-0.029545,0.024507,-0.040589,-0.061692,-0.479868,-0.875169,-0.000183,-0.015432,0.009324,29.730503,8.083984,-22.966843,,,,,,,
1512178127.158308,-0.070465,0.499372,0.264440,-0.060875,-0.046085,-0.018901,-0.061809,-0.478874,-0.875705,0.011592,-0.011757,-0.003583,29.052235,7.407974,-23.411423,,,,,,,
1512178127.178297,-0.071539,0.498334,0.264352,-0.035794,-0.047177,0.011307,-0.062785,-0.477963,-0.876133,0.002055,-0.015155,0.015186,29.204746,7.933197,-23.112457,,,,,,,
1512178127.198316,-0.072211,0.497974,0.264904,-0.007284,0.000903,0.031079,-0.063386,-0.477646,-0.876263,0.004701,-0.018676,0.024349,29.204380,7.858200,-23.187485,,,,,,,
1512178127.218305,-0.071780,0.497978,0.265897,0.002065,0.068173,0.048503,-0.063008,-0.477650,-0.876288,0.003453,-0.012066,0.017798,29.204044,7.783203,-23.187515,,,,,,,
1512178127.238294,-0.070985,0.497985,0.266975,-0.002167,0.056424,0.046270,-0.062311,-0.477656,-0.876334,0.010309,-0.003469,0.002143,29.353031,7.558426,-23.188904,,,,,,,
1512178127.258314,-0.070844,0.497652,0.267986,-0.022435,0.011530,0.044753,-0.062199,-0.477364,-0.876502,0.004704,-0.000328,-0.005319,29.279758,7.933319,-23.113098,,,,,,,
1512178127.278303,-0.071132,0.497040,0.268838,-0.042522,0.010454,0.034866,-0.062472,-0.476826,-0.876775,0.000659,0.005207,0.005361,29.431812,8.383545,-23.039169,,,,,,,
1512178127.298322,-0.071148,0.496240,0.269334,-0.039154,0.014749,0.024267,-0.062514,-0.476122,-0.877154,0.006529,-0.000089,-0.008542,29.879795,7.934219,-23.043198,,,,,,,
1512178127.318311,-0.071562,0.495873,0.270023,-0.001004,-0.018332,0.036431,-0.062889,-0.475800,-0.877302,-0.001534,0.013016,-0.014833,29.730503,8.083984,-22.966843,,,,,,,
1512178127.338300,-0.072116,0.496415,0.270491,0.042181,-0.013927,0.004025,-0.063356,-0.476276,-0.877010,-0.008085,0.016377,-0.002079,29.578617,7.708755,-23.340744,,,,,,,
1512178127.358320,-0.071925,0.497175,0.270120,0.024624,0.016019,-0.029175,-0.063163,-0.476945,-0.876661,-0.010507,0.007477,0.015546,29.429493,7.858536,-22.964401,,,,,,,
1512178127.378309,-0.071228,0.496988,0.269373,-0.031821,0.012739,-0.032133,-0.062558,-0.476781,-0.876794,-0.004977,-0.003414,0.013314,29.201633,7.258194,-23.262772,,,,,,,
1512178127.398294,-0.070920,0.496097,0.268688,-0.040602,-0.009739,-0.018482,-0.062318,-0.475997,-0.877236,0.005418,-0.008790,0.004174,29.279713,7.933319,-23.188095,,,,,,,
1512178127.418283,-0.071054,0.495635,0.268849,-0.002907,0.001988,0.023682,-0.062452,-0.475590,-0.877447,-0.004061,-0.004833,0.011557,29.580082,8.008759,-23.115616,,,,,,,
1512178127.438302,-0.071297,0.495832,0.269822,0.012733,0.017988,0.045283,-0.062658,-0.475764,-0.877338,0.000341,0.007319,0.007633,29.507420,8.533661,-23.189728,,,,,,,
1512178127.458291,-0.071398,0.495643,0.270510,-0.023079,0.005174,0.019138,-0.062753,-0.475597,-0.877422,-0.002585,0.003261,-0.002568,29.505497,8.083649,-22.964935,,,,,,,
1512178127.478280,-0.071738,0.494923,0.270657,-0.042160,-0.026884,0.011288,-0.063076,-0.474964,-0.877742,0.003353,0.008243,-0.002644,29.580204,8.008759,-22.890610,,,,,,,
1512178127.498300,-0.072621,0.494364,0.270873,-0.016595,-0.037531,0.011620,-0.063870,-0.474472,-0.877950,0.002087,0.010910,0.004125,29.504444,7.858643,-23.040039,,,,,,,
1512178127.518289,-0.073356,0.494550,0.271125,0.023906,-0.027860,0.012239,-0.064509,-0.474635,-0.877815,-0.007421,0.007426,-0.001777,29.654408,7.858871,-23.116318,,,,,,,
1512178127.538308,-0.073811,0.495180,0.271403,0.034697,-0.011807,0.004988,-0.064886,-0.475190,-0.877487,-0.008051,0.013093,0.000321,29.654408,7.858871,-23.116318,,,,,,,
1512178127.558297,-0.073998,0.495673,0.271163,0.018082,-0.012848,-0.021908,-0.065033,-0.475624,-0.877242,0.000305,0.012794,0.005553,29.730396,8.083984,-23.191849,,,,,,,
1512178127.578286,-0.073563,0.495710,0.270503,-0.009480,0.014901,-0.029672,-0.064650,-0.475656,-0.877252,-0.004914,0.002771,0.019113,29.654789,7.933884,-23.041290,,,,,,,
1512178127.598306,-0.072825,0.495140,0.269948,-0.039596,0.024429,-0.014089,-0.064022,-0.475155,-0.877570,0.010494,-0.010121,0.007010,29.727985,7.558990,-23.267090,,,,,,,
1512178127.618295,-0.072717,0.494058,0.270092,-0.058260,0.001912,0.018615,-0.063964,-0.474203,-0.878089,0.013412,-0.004481,0.003928,29.579334,7.858765,-23.265686,,,,,,,
1512178127.638314,-0.072975,0.492853,0.270390,-0.055032,-0.004488,0.016507,-0.064233,-0.473141,-0.878642,0.004769,-0.004062,-0.002477,29.506397,8.308655,-23.189835,,,,,,,
1512178127.658303,-0.073403,0.492458,0.270593,0.008018,-0.018257,0.006713,-0.064623,-0.472793,-0.878801,0.007982,0.005370,-0.012007,29.732121,8.459000,-23.116669,,,,,,,
1512178127.678323,-0.073822,0.493406,0.270893,0.063370,-0.005369,0.011822,-0.064958,-0.473629,-0.878326,0.002260,0.000072,0.001785,29.505085,8.008652,-23.114975,,,,,,,
1512178127.698312,-0.074222,0.494825,0.271625,0.069296,-0.009678,0.041749,-0.065259,-0.474878,-0.877629,0.013303,-0.009894,0.000508,29.430424,8.083542,-23.114304,,,,,,,
1512178127.718301,-0.074955,0.495473,0.272939,0.012493,-0.009808,0.059044,-0.065879,-0.475448,-0.877274,-0.006325,-0.003526,0.016403,29.576267,7.183762,-23.340988,,,,,,,
1512178127.738320,-0.075376,0.494837,0.273833,-0.047757,0.004046,0.028369,-0.066272,-0.474888,-0.877547,-0.001584,0.006154,0.018706,29.054935,8.007980,-23.411148,,,,,,,
1512178127.758309,-0.075010,0.493637,0.273932,-0.062310,0.025431,0.006912,-0.065993,-0.473832,-0.878139,0.000152,-0.001724,0.015423,29.280155,8.008316,-22.963058,,,,,,,
1512178127.778329,-0.074549,0.492760,0.274309,-0.027531,0.033975,0.030896,-0.065619,-0.473059,-0.878584,-0.006723,0.003867,0.010908,29.428410,7.633530,-23.114502,,,,,,,
1512178127.798318,-0.073835,0.492686,0.275108,0.008801,0.063949,0.027263,-0.064994,-0.472994,-0.878665,-0.004876,0.019427,0.007648,29.504490,7.858643,-22.965042,,,,,,,
1512178127.818307,-0.072462,0.493042,0.275198,0.017898,0.070441,-0.006696,-0.063776,-0.473308,-0.878585,0.010095,0.009318,-0.014603,29.578739,7.708755,-23.115753,,,,,,,
1512178127.838326,-0.072039,0.493596,0.275353,0.033390,-0.006497,0.019913,-0.063385,-0.473796,-0.878351,0.020508,-0.005300,-0.018836,29.581516,8.308762,-22.965469,,,,,,,
1512178127.858315,-0.073456,0.494373,0.276577,0.043336,-0.053560,0.061472,-0.064602,-0.474480,-0.877893,0.009442,-0.001030,0.001962,29.804722,7.934097,-23.192551,,,,,,,
1512178127.878335,-0.074954,0.495192,0.278015,0.048800,-0.024701,0.054186,-0.065889,-0.475201,-0.877407,-0.004439,0.001339,0.020718,29.654819,7.933884,-22.966278,,,,,,,
1512178127.898324,-0.075827,0.496484,0.279295,0.094637,-0.016086,0.054881,-0.066608,-0.476337,-0.876736,0.003680,0.009617,-0.001499,29.426792,7.258530,-22.964676,,,,,,,
1512178127.918313,-0.077072,0.499163,0.280854,0.172396,-0.040545,0.056986,-0.067601,-0.478691,-0.875377,-0.000896,0.007087,-0.004658,29.052052,7.332977,-23.111465,,,,,,,
1512178127.938333,-0.078324,0.502541,0.282217,0.153415,-0.013843,0.046145,-0.068570,-0.481654,-0.873675,-0.015979,0.000437,0.023089,29.428776,7.708542,-23.039474,,,,,,,
1512178127.958322,-0.078594,0.503806,0.283112,0.009885,0.021228,0.023931,-0.068758,-0.482762,-0.873048,-0.008696,0.005223,0.020875,29.426868,7.258530,-22.814682,,,,,,,
1512178127.978341,-0.078284,0.502146,0.283098,-0.126126,0.006120,-0.003678,-0.068550,-0.481308,-0.873867,-0.009377,0.006745,0.004391,29.427158,7.333542,-22.889648,,,,,,,
1512178127.998330,-0.078404,0.499347,0.282384,-0.125738,-0.039761,-0.029417,-0.068760,-0.478852,-0.875199,-0.009045,0.013093,-0.002304,29.426792,7.258530,-22.964676,,,,,,,
1512178128.018350,-0.078298,0.498336,0.281588,-0.005220,0.013838,-0.029614,-0.068705,-0.477965,-0.875688,-0.009389,0.007765,0.017183,29.652531,7.408875,-22.816528,,,,,,,
1512178128.038339,-0.077039,0.499874,0.281465,0.115853,0.091934,0.001192,-0.067546,-0.479315,-0.875040,-0.005269,-0.005258,0.007089,29.351749,7.258423,-23.039047,,,,,,,
1512178128.058328,-0.075454,0.502760,0.282370,0.152514,0.095119,0.041180,-0.066054,-0.481846,-0.873763,-0.006944,-0.003689,0.001906,29.576527,7.183762,-22.815994,,,,,,,
1512178128.078347,-0.074487,0.504890,0.283552,0.072681,0.068309,0.032467,-0.065133,-0.483711,-0.872801,-0.001731,0.003273,0.013716,29.577915,7.483765,-22.740860,,,,,,,
1512178128.098336,-0.073678,0.504869,0.283654,-0.035413,0.022293,-0.008703,-0.064427,-0.483693,-0.872863,0.010167,-0.003536,0.002532,29.575886,7.033752,-22.741074,,,,,,,
1512178128.118356,-0.074405,0.503641,0.283623,-0.062516,-0.077134,0.014013,-0.065106,-0.482618,-0.873408,0.002087,-0.006533,-0.013143,29.651905,7.258865,-22.741608,,,,,,,
1512178128.138345,-0.076472,0.502978,0.284225,-0.005301,-0.067480,0.035128,-0.066936,-0.482037,-0.873590,-0.006871,-0.005222,0.006845,29.277576,7.408310,-22.738342,,,,,,,
1512178128.158334,-0.077124,0.504057,0.285000,0.094081,0.018150,0.025140,-0.067465,-0.482982,-0.873027,-0.008463,0.001308,0.016231,29.202244,7.333191,-22.737747,,,,,,,
1512178128.178353,-0.076674,0.506865,0.285937,0.158912,0.045999,0.038971,-0.066968,-0.485439,-0.871702,-0.000369,-0.005742,0.012113,29.502201,7.333649,-22.815292,,,,,,,
1512178128.198342,-0.076420,0.509495,0.287507,0.106186,0.056540,0.069159,-0.066649,-0.487737,-0.870443,0.001143,-0.015178,0.018652,29.275852,7.033310,-22.813507,,,,,,,
1512178128.218362,-0.076313,0.510203,0.289083,0.002961,0.035042,0.056928,-0.066530,-0.488354,-0.870106,-0.002074,-0.004291,0.013416,29.651234,7.108871,-22.741669,,,,,,,
1512178128.238351,-0.076408,0.509186,0.289778,-0.072100,-0.001311,0.017337,-0.066650,-0.487467,-0.870594,-0.015717,0.014353,0.004460,29.575657,6.958755,-22.516098,,,,,,,
1512178128.258370,-0.076628,0.507761,0.289365,-0.061777,-0.026845,-0.028444,-0.066895,-0.486222,-0.871271,-0.003356,0.010468,-0.005880,29.275547,6.958313,-22.738556,,,,,,,
1512178128.278359,-0.076743,0.507752,0.288522,0.032146,-0.026691,-0.035613,-0.066995,-0.486214,-0.871268,-0.001700,0.007058,-0.011713,29.651234,7.108871,-22.741669,,,,,,,
1512178128.298348,-0.077189,0.509786,0.288220,0.130937,-0.030851,-0.013939,-0.067307,-0.487990,-0.870250,-0.004547,-0.000932,-0.012547,29.725895,7.033981,-22.742340,,,,,,,
1512178128.318368,-0.077902,0.512781,0.288309,0.146848,-0.029771,-0.009443,-0.067814,-0.490603,-0.868741,0.005512,0.001650,-0.001972,29.425846,7.033524,-22.814789,,,,,,,
1512178128.338357,-0.078642,0.515108,0.287948,0.094980,-0.053302,-0.032662,-0.068367,-0.492629,-0.867550,0.004692,-0.011476,0.007763,29.425663,6.958527,-22.514832,,,,,,,
1512178128.358377,-0.079172,0.516192,0.287419,0.041529,-0.041650,-0.022734,-0.068785,-0.493572,-0.866981,-0.009478,-0.010792,0.005012,29.650669,6.958862,-22.516739,,,,,,,
