magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
0.379 0.375 34.56726 48.423767 454.628 16.769043 56.796265 472.1817
0.399 0.395 32.278442 49.487305 454.77753 16.769043 56.796265 472.1817
0.421 0.415 33.28705 51.420593 455.98755 16.769043 56.796265 472.1817
0.444 0.436 33.398438 51.58539 456.09436 16.769043 56.796265 472.1817
0.460 0.456 31.689453 51.739502 457.45697 16.769043 56.796265 472.1817
0.481 0.476 31.404114 52.218628 457.71332 16.769043 56.796265 472.1817
0.503 0.496 31.394958 52.252197 457.72247 16.769043 56.796265 472.1817
0.547 0.516 31.236267 54.925537 458.49304 16.769043 56.796265 472.1817
0.547 0.536 29.478455 55.238342 457.14264 16.769043 56.796265 472.1817
0.565 0.556 29.389954 55.247498 457.07092 16.769043 56.796265 472.1817
0.580 0.577 30.838013 56.048584 456.91376 16.769043 56.796265 472.1817
0.601 0.597 30.407715 57.52716 458.32825 16.769043 56.796265 472.1817
0.620 0.617 30.392456 57.57599 458.37402 16.769043 56.796265 472.1817
0.641 0.637 30.064392 58.87909 458.37402 16.769043 56.796265 472.1817
0.660 0.657 30.386353 60.873413 457.73315 16.769043 56.796265 472.1817
0.680 0.677 30.392456 60.90393 457.72247 16.769043 56.796265 472.1817
0.701 0.697 29.394531 60.57129 459.9945 16.769043 56.796265 472.1817
0.741 0.718 29.5578 60.73761 458.21075 16.769043 56.796265 472.1817
0.761 0.738 29.548645 60.736084 458.2077 16.769043 56.796265 472.1817
0.782 0.758 28.3844 60.58197 457.7469 16.769043 56.796265 472.1817
0.803 0.778 28.05481 61.57074 459.67712 16.769043 56.796265 472.1817
0.823 0.798 28.05481 61.57074 459.66187 16.769043 56.796265 472.1817
0.841 0.818 28.059387 61.593628 459.05914 16.769043 56.796265 472.1817
0.862 0.838 28.22113 62.402344 460.1654 16.769043 56.796265 472.1817
0.881 0.859 28.166199 62.45575 460.1532 16.769043 56.796265 472.1817
0.901 0.879 26.924133 63.74054 459.80377 16.769043 56.796265 472.1817
0.925 0.899 27.720642 63.900757 459.02557 16.769043 56.796265 472.1817
0.941 0.919 27.729797 63.871765 459.03625 16.769043 56.796265 472.1817
0.962 0.939 27.790833 63.430786 459.15833 16.769043 56.796265 472.1817
0.982 0.959 26.385498 63.900757 458.70056 16.769043 56.796265 472.1817
1.002 0.979 26.48468 63.949585 458.72498 16.769043 56.796265 472.1817
1.023 1.000 27.571106 64.52484 459.0393 16.769043 56.796265 472.1817
1.042 1.020 25.883484 64.06708 459.18884 16.769043 56.796265 472.1817
1.062 1.040 25.898743 64.11133 459.2636 16.769043 56.796265 472.1817
1.082 1.060 26.14746 64.50043 460.00366 16.769043 56.796265 472.1817
1.102 1.080 27.052307 63.900757 460.00366 16.769043 56.796265 472.1817
1.122 1.100 27.069092 63.989258 459.8465 16.769043 56.796265 472.1817
1.142 1.120 27.069092 64.54315 458.72192 16.769043 56.796265 472.1817
1.161 1.141 25.883484 63.067627 460.1654 16.769043 56.796265 472.1817
1.182 1.161 25.965881 63.189697 460.08606 16.769043 56.796265 472.1817
1.202 1.181 26.594543 64.15253 459.5993 16.769043 56.796265 472.1817
1.222 1.201 26.885986 64.73236 460.1654 16.769043 56.796265 472.1817
1.243 1.221 26.815796 64.75525 460.14404 16.769043 56.796265 472.1817
1.264 1.241 26.628113 64.89868 459.86176 16.769043 56.796265 472.1817
