gyroscope-calibrated.txt

All values are in radians/second.
3.115 3.093 0.08409119 -0.030044556 -0.017059326
3.135 3.114 0.03970337 0.01727295 0.027954102
3.156 3.134 0.015396118 0.074905396 0.064086914
3.174 3.154 0.03375244 0.07546997 0.09339905
3.195 3.174 0.0035858154 0.030273438 0.09251404
3.215 3.194 -0.058135986 0.046691895 0.071640015
3.234 3.214 -0.08357239 0.10462952 0.047576904
3.256 3.234 -0.016784668 0.1437378 0.02670288
3.275 3.255 0.06755066 0.14170837 0.009613037
3.295 3.275 0.120666504 0.10861206 0.029968262
3.315 3.295 0.073349 0.07173157 0.05126953
3.335 3.315 -0.006149292 0.04286194 0.07559204
3.356 3.335 -0.03791809 0.0066375732 0.08328247
3.376 3.355 -0.016403198 -0.008392334 0.040786743
3.395 3.375 0.015792847 -0.010757446 -0.016433716
3.417 3.395 0.028289795 -0.023666382 -0.058273315
3.436 3.416 0.043136597 -0.027191162 -0.09188843
3.456 3.436 0.07246399 0.005340576 -0.12416077
3.476 3.456 0.09880066 0.02822876 -0.12611389
3.495 3.476 0.13024902 0.036621094 -0.100631714
3.514 3.496 0.116241455 0.02130127 -0.051345825
3.538 3.516 0.0650177 -0.028442383 -0.0037384033
3.556 3.536 0.019058228 -0.046585083 0.021636963
3.576 3.557 -0.009063721 -0.017059326 0.024719238
3.595 3.577 0.023727417 0.0042266846 0.004135132
3.617 3.597 0.06416321 0.0025177002 -0.018753052
3.635 3.617 0.07713318 0.034057617 -0.020843506
3.655 3.637 0.11383057 0.08178711 -0.0057525635
3.676 3.657 0.13848877 0.08325195 2.746582E-4
3.696 3.677 0.10346985 0.04484558 -0.02067566
3.715 3.698 0.110198975 0.018203735 -0.014831543
3.735 3.718 0.16255188 -0.026000977 0.016281128
3.756 3.738 0.19804382 -0.062149048 0.053848267
3.776 3.758 0.19406128 -0.072631836 0.080718994
3.796 3.778 0.17858887 -0.096069336 0.10823059
3.815 3.798 0.14834595 -0.14201355 0.13822937
3.836 3.818 0.16485596 -0.18057251 0.15370178
3.856 3.839 0.20202637 -0.18399048 0.13049316
3.876 3.859 0.21304321 -0.18663025 0.11199951
3.896 3.879 0.2401123 -0.20594788 0.10774231
3.919 3.899 0.27586365 -0.21090698 0.10383606
3.935 3.919 0.26760864 -0.18103027 0.13145447
3.955 3.939 0.24317932 -0.16149902 0.17066956
3.976 3.959 0.26856995 -0.19692993 0.1678772
3.996 3.980 0.24952698 -0.25021362 0.18095398
4.018 4.000 0.062149048 -0.27287292 0.213974
4.035 4.020 -0.11264038 -0.2564087 0.25712585
4.056 4.040 -0.15838623 -0.21809387 0.32037354
4.076 4.060 -0.1666565 -0.14581299 0.3667755
4.096 4.080 -0.17475891 -0.1005249 0.43614197
4.117 4.100 -0.12321472 -0.15623474 0.5428772
4.136 4.121 -0.03100586 -0.23812866 0.6232605
4.156 4.141 0.0043792725 -0.25202942 0.69169617
4.177 4.161 0.01625061 -0.27053833 0.7747803
4.198 4.181 0.16868591 -0.344635 0.8481293
4.216 4.201 0.40248108 -0.42791748 0.8674164
4.236 4.221 0.57133484 -0.47827148 0.83132935
4.256 4.241 0.6706543 -0.44125366 0.7757721
4.276 4.262 0.721344 -0.33425903 0.7409973
4.296 4.282 0.74256897 -0.29748535 0.75328064
4.316 4.302 0.79193115 -0.34448242 0.77563477
4.336 4.322 0.8691406 -0.35653687 0.7539673
4.356 4.342 0.9136658 -0.34669495 0.74897766
4.377 4.362 0.8888855 -0.38842773 0.76641846
4.396 4.382 0.74746704 -0.50852966 0.7151489
4.416 4.403 0.5331421 -0.64704895 0.5688324
4.436 4.423 0.43878174 -0.70532227 0.39141846
4.457 4.443 0.546402 -0.6512146 0.264328
4.482 4.463 0.6313019 -0.5072174 0.15364075
4.497 4.483 0.6049042 -0.33299255 0.12286377
4.518 4.503 0.5453949 -0.21916199 0.19685364
4.538 4.523 0.3840332 -0.21881104 0.279953
4.556 4.544 0.13996887 -0.27540588 0.30741882
4.578 4.564 -0.025756836 -0.34120178 0.25032043
4.597 4.584 -0.051651 -0.3311615 0.106903076
4.617 4.604 0.042388916 -0.16677856 -0.06272888
4.636 4.624 0.17391968 0.07022095 -0.19300842
4.657 4.644 0.1903534 0.24909973 -0.24285889
4.678 4.664 0.077926636 0.3223114 -0.21569824
4.697 4.685 -0.0181427 0.3368988 -0.18569946
4.716 4.705 -0.07525635 0.32891846 -0.15408325
4.737 4.725 -0.16864014 0.27264404 -0.09513855
4.756 4.745 -0.2572174 0.1739502 -0.047851563
4.776 4.765 -0.26113892 0.08441162 -0.07749939
4.796 4.785 -0.20857239 0.042678833 -0.16293335
4.816 4.805 -0.22747803 0.023117065 -0.20967102
4.837 4.826 -0.28500366 0.05583191 -0.21365356
4.858 4.846 -0.23979187 0.12072754 -0.21046448
4.877 4.866 -0.16485596 0.089035034 -0.20788574
4.898 4.886 -0.19171143 -0.012191772 -0.2250824
4.918 4.906 -0.21089172 -0.08061218 -0.2779541
4.938 4.926 -0.15675354 -0.1138916 -0.32261658
4.958 4.946 -0.112960815 -0.117126465 -0.32284546
4.980 4.967 -0.02470398 -0.059951782 -0.29760742
4.997 4.987 0.13743591 -0.034576416 -0.27470398
5.017 5.007 0.205307 -0.08532715 -0.24046326
5.040 5.027 0.09194946 -0.14422607 -0.18078613
5.057 5.047 -0.012878418 -0.16571045 -0.07980347
5.077 5.067 -0.051757813 -0.15878296 0.019073486
5.097 5.087 -0.06715393 -0.19233704 0.027313232
5.118 5.108 -0.039352417 -0.2303772 -0.08935547
5.138 5.128 0.055023193 -0.27061462 -0.21359253
5.158 5.148 0.12683105 -0.2835846 -0.28709412
5.177 5.168 0.1078949 -0.22393799 -0.33024597
5.198 5.188 0.035736084 -0.11550903 -0.3037567
5.218 5.208 -0.020904541 -0.038772583 -0.2177887
5.238 5.228 -0.0970459 -0.03475952 -0.1464386
5.261 5.249 -0.20516968 -0.08215332 -0.094177246
5.286 5.269 -0.25726318 -0.12004089 -0.0650177
5.300 5.289 -0.24171448 -0.12528992 -0.06465149
5.321 5.309 -0.22212219 -0.12452698 -0.06088257
5.342 5.329 -0.23402405 -0.14675903 -0.08833313
5.371 5.349 -0.24998474 -0.21325684 -0.14027405
5.381 5.369 -0.25509644 -0.24356079 -0.16975403
5.400 5.390 -0.20523071 -0.21372986 -0.1768341
5.421 5.410 -0.15979004 -0.15548706 -0.21037292
5.439 5.430 -0.13795471 -0.08027649 -0.25201416
5.460 5.450 -0.119125366 -0.038726807 -0.25984192
5.481 5.470 -0.09941101 -0.0066223145 -0.25552368
5.499 5.490 -0.112960815 -0.016235352 -0.24179077
5.519 5.510 -0.13250732 -0.08470154 -0.21522522
5.538 5.531 -0.11997986 -0.1293335 -0.20831299
5.558 5.551 -0.0713501 -0.09811401 -0.19526672
5.584 5.571 -0.0038452148 -0.04598999 -0.1828003
5.600 5.591 -0.0025024414 -0.06680298 -0.15315247
5.620 5.611 -0.10133362 -0.16056824 -0.14176941
5.643 5.631 -0.16441345 -0.20391846 -0.17948914
5.662 5.651 -0.1230011 -0.1790924 -0.24005127
5.685 5.671 -0.034744263 -0.12187195 -0.27944946
5.699 5.692 -0.007080078 -0.05355835 -0.29309082
5.719 5.712 -0.002029419 -0.020080566 -0.27301025
5.748 5.732 -0.031433105 -0.045791626 -0.22817993
5.760 5.752 -0.10925293 -0.06489563 -0.197052
5.779 5.772 -0.16653442 -0.113464355 -0.15145874
5.802 5.792 -0.22937012 -0.17643738 -0.08731079
5.831 5.812 -0.25354004 -0.15646362 -0.04597473
5.840 5.833 -0.20181274 -0.09573364 0.009506226
5.867 5.853 -0.16828918 -0.1308136 0.008331299
5.881 5.873 -0.17164612 -0.16810608 -0.009597778
5.904 5.893 -0.07600403 -0.116867065 -0.04336548
5.932 5.913 0.079208374 -0.027359009 -0.027374268
5.942 5.933 0.15409851 0.010192871 0.031082153
5.961 5.953 0.13787842 -0.008850098 0.054122925
5.986 5.974 0.12834167 -0.059127808 0.076553345
6.016 5.994 0.15567017 -0.20161438 0.07217407
6.024 6.014 0.1857605 -0.23143005 0.036590576
6.047 6.034 0.27305603 -0.18786621 0.029159546
6.067 6.054 0.26391602 -0.20205688 0.009674072
6.088 6.074 0.1424408 -0.24931335 -0.0036621094
6.102 6.094 0.021896362 -0.1993103 0.074279785
6.132 6.115 -0.041412354 -0.050186157 0.20881653
6.169 6.135 0.038009644 0.049942017 0.29815674
6.170 6.155 0.041152954 -0.086242676 0.28349304
6.193 6.175 -0.026428223 -0.2987976 0.19976807
6.204 6.195 -0.011199951 -0.35635376 0.09466553
6.239 6.215 0.07424927 -0.24977112 0.022613525
6.259 6.235 0.05052185 -0.24215698 0.022415161
6.279 6.256 -0.05407715 -0.2686615 0.015579224
6.299 6.276 -0.13795471 -0.24443054 -0.026184082
6.319 6.296 -0.11689758 -0.16416931 -0.0789032
6.339 6.316 -0.07865906 -0.07597351 -0.08152771
6.361 6.336 -0.12944031 -0.050735474 -0.09890747
6.380 6.356 -0.23057556 -0.079193115 -0.078430176
6.400 6.376 -0.3709259 -0.10734558 -0.06800842
6.427 6.397 -0.36383057 -0.015029907 -0.06385803
6.446 6.417 -0.29438782 0.054016113 -0.047073364
6.464 6.437 -0.2982483 0.040725708 -0.08502197
6.489 6.457 -0.30233765 -0.0074157715 -0.106658936
6.504 6.477 -0.23654175 -0.06636047 -0.13639832
6.528 6.497 -0.19010925 -0.08174133 -0.14593506
6.545 6.517 -0.22221375 -0.08003235 -0.13195801
6.573 6.538 -0.2479248 -0.09649658 -0.13719177
6.582 6.558 -0.23425293 -0.053985596 -0.2058258
6.607 6.578 -0.19895935 0.008987427 -0.29148865
6.624 6.598 -0.1376648 0.05065918 -0.4068451
6.641 6.618 -0.07467651 0.09106445 -0.48820496
6.673 6.638 -0.08198547 0.12416077 -0.46202087
6.683 6.658 -0.2107544 0.08981323 -0.33509827
6.703 6.679 -0.36941528 0.05873108 -0.26942444
6.727 6.699 -0.42762756 0.044067383 -0.2081604
6.744 6.719 -0.41404724 0.040771484 -0.12986755
6.763 6.739 -0.40873718 0.055892944 -0.106552124
6.788 6.759 -0.40023804 0.07029724 -0.106399536
6.802 6.779 -0.36627197 0.06468201 -0.08366394
6.825 6.799 -0.32559204 0.03945923 -0.0868988
6.849 6.820 -0.31547546 0.001663208 -0.09114075
6.861 6.840 -0.29275513 -0.01864624 -0.10499573
6.888 6.860 -0.21910095 0.039871216 -0.13864136
6.904 6.880 -0.11062622 0.12876892 -0.1659851
6.926 6.900 -0.101242065 0.12020874 -0.14349365
6.945 6.920 -0.25013733 0.006011963 -0.100494385
6.971 6.940 -0.4202118 -0.10687256 -0.042755127
6.984 6.961 -0.4499817 -0.15893555 -0.0047302246
7.007 6.981 -0.3236084 -0.13265991 -0.03553772
7.035 7.001 -0.17597961 -0.09187317 -0.10420227
7.046 7.021 -0.10684204 -0.0884552 -0.14445496
7.068 7.041 -0.1230011 -0.11723328 -0.17227173
7.085 7.061 -0.17041016 -0.14291382 -0.19535828
7.102 7.081 -0.184021 -0.12185669 -0.20562744
7.125 7.102 -0.16441345 -0.07559204 -0.19703674
7.152 7.122 -0.16267395 -0.043426514 -0.17738342
7.167 7.142 -0.2061615 -0.06640625 -0.12545776
7.183 7.162 -0.28382874 -0.12576294 -0.103256226
7.205 7.182 -0.27845764 -0.13812256 -0.10395813
7.224 7.202 -0.18173218 -0.12057495 -0.124801636
7.251 7.222 -0.0839386 -0.0970459 -0.16362
7.263 7.243 0.003829956 -0.04121399 -0.18821716
7.286 7.263 0.069107056 0.015960693 -0.17375183
7.304 7.283 0.08546448 0.039978027 -0.18858337
7.323 7.303 0.13265991 0.047439575 -0.2295227
7.350 7.323 0.22897339 0.05067444 -0.29003906
7.362 7.343 0.2686615 0.010238647 -0.30581665
7.384 7.363 0.17602539 -0.06625366 -0.27261353
7.405 7.384 0.011749268 -0.119888306 -0.22218323
7.432 7.404 -0.14682007 -0.14019775 -0.1612091
7.446 7.424 -0.24203491 -0.12434387 -0.1015625
7.468 7.444 -0.26527405 -0.09373474 -0.058776855
7.483 7.464 -0.27842712 -0.06340027 -0.040252686
7.517 7.484 -0.29354858 -0.035217285 -0.034973145
7.525 7.504 -0.34516907 0.015350342 -0.034500122
7.542 7.525 -0.45217896 0.05583191 -0.0137786865
7.569 7.545 -0.5755005 0.09024048 0.0027008057
7.587 7.565 -0.582901 0.107421875 -0.043502808
7.606 7.585 -0.4234314 0.09111023 -0.1428833
7.621 7.605 -0.27041626 0.09233093 -0.2449646
7.641 7.625 -0.25338745 0.13696289 -0.2944641
7.661 7.645 -0.35792542 0.20579529 -0.27246094
7.681 7.666 -0.47076416 0.28160095 -0.22875977
7.701 7.686 -0.5069275 0.3552704 -0.17764282
7.721 7.706 -0.4973297 0.37005615 -0.11886597
7.742 7.726 -0.50086975 0.36447144 -0.10462952
7.760 7.746 -0.4180603 0.33058167 -0.13313293
7.781 7.766 -0.28689575 0.23817444 -0.13346863
7.803 7.786 -0.35209656 0.18440247 -0.13426208
7.823 7.807 -0.5114136 0.20339966 -0.14520264
7.844 7.827 -0.5251312 0.26057434 -0.12112427
7.876 7.847 -0.37919617 0.31370544 -0.12434387
7.897 7.867 -0.21179199 0.3355713 -0.15625
7.901 7.887 -0.1572113 0.2957611 -0.16789246
7.920 7.907 -0.19613647 0.24914551 -0.19926453
7.942 7.927 -0.20822144 0.2714386 -0.209198
7.963 7.948 -0.12010193 0.3442688 -0.17242432
7.982 7.968 -0.07652283 0.45625305 -0.14859009
8.001 7.988 -0.1754303 0.6538696 -0.1633606
8.021 8.008 -0.32063293 0.845932 -0.22132874
8.041 8.028 -0.48294067 0.8994751 -0.19592285
8.063 8.048 -0.6083374 0.72958374 -0.13973999
8.081 8.068 -0.6780853 0.04185486 -0.48957825
8.101 8.088 -0.7779999 -0.36775208 -0.8186493
8.121 8.109 -1.0240021 -0.25552368 -0.9819641
8.143 8.129 -1.1100769 -0.008422852 -1.2061157
8.160 8.149 -0.81469727 0.3544159 -1.3635559
8.180 8.169 -0.51867676 0.61424255 -1.4851227
8.201 8.189 -0.3950348 0.48724365 -1.5763855
8.221 8.209 -0.33518982 0.020492554 -1.575058
8.241 8.229 -0.34088135 -0.38989258 -1.5155487
8.262 8.250 -0.3977661 -0.333786 -1.4789429
8.280 8.270 -0.42144775 -4.5776367E-4 -1.459549
8.301 8.290 -0.830307 -0.5194092 -0.75920105
8.321 8.310 -1.7261963 -1.4900665 1.6223297
8.341 8.330 -3.398758 -0.9613342 2.0285187
8.360 8.350 -3.784546 0.47901917 -0.48483276
8.382 8.370 -2.6568298 0.97239685 -2.0853882
8.401 8.391 -0.8113861 0.47982788 -1.4281769
8.424 8.411 -0.3118744 0.79862976 -0.7202759
8.442 8.431 -0.2893982 0.99401855 -0.5485382
8.461 8.451 0.2672577 0.5593872 -0.21652222
8.481 8.471 0.91864014 -0.17144775 0.23495483
8.500 8.491 1.2551422 -0.63801575 0.40623474
8.523 8.511 1.5132904 -1.3778839 0.07232666
8.542 8.532 1.9096069 -2.0673218 -0.5930481
8.560 8.552 2.1413422 -2.1158295 -1.161499
8.581 8.572 1.9615631 -1.4008179 -1.1237793
8.603 8.592 1.7012482 -0.55430603 -0.96806335
8.624 8.612 1.4307404 -0.1923523 -0.9861145
8.643 8.632 1.0274353 0.13378906 -1.0302429
8.661 8.652 0.6130066 0.77467346 -0.99235535
8.682 8.673 0.26504517 1.585495 -0.8287964
8.703 8.693 0.3337555 1.2888641 -0.66308594
8.722 8.713 0.66607666 0.27189636 -0.5635834
8.741 8.733 0.82518005 -0.042404175 -0.4930725
8.761 8.753 0.70684814 0.025360107 -0.44618225
8.781 8.773 0.44952393 0.12774658 -0.38926697
8.803 8.793 0.349823 -0.062088013 -0.35491943
8.822 8.814 0.3238678 -0.3060913 -0.34046936
8.841 8.834 0.30828857 -0.4326477 -0.38435364
8.860 8.854 0.30166626 -0.5632324 -0.54530334
8.882 8.874 0.20574951 -0.77420044 -0.79296875
8.904 8.894 -0.027893066 -0.68084717 -0.9524994
8.922 8.914 -0.3575287 -0.19868469 -0.7824249
8.942 8.934 -0.6432495 0.10372925 -0.1564331
8.964 8.955 -0.46762085 0.22415161 0.36135864
8.982 8.975 -0.12423706 0.39979553 0.42399597
9.001 8.995 0.032409668 0.7000122 0.42596436
9.022 9.015 0.1277008 0.64112854 0.56391907
9.042 9.035 0.11482239 0.514328 0.9557648
9.062 9.055 0.09156799 0.14195251 1.263855
9.082 9.075 0.20935059 -0.1608429 1.3796844
9.102 9.096 0.33869934 -0.26289368 1.2825775
9.123 9.116 -0.3050232 -0.40631104 1.2048798
9.141 9.136 -1.0871277 0.15019226 0.80433655
9.161 9.156 -1.2695313 0.45237732 0.2682953
9.183 9.176 -0.48262024 0.08604431 0.042617798
9.201 9.196 0.7436981 -0.32461548 0.45820618
9.222 9.216 1.4669647 -0.17539978 1.0595856
9.242 9.237 1.4034729 0.09701538 1.0245819
9.262 9.257 1.1568604 0.18841553 0.85795593
9.282 9.277 1.0424652 0.05618286 0.6973572
9.302 9.297 0.96191406 -0.12861633 0.5082855
9.322 9.317 0.87953186 -0.19239807 0.35939026
9.343 9.337 0.9765625 -0.07223511 0.40600586
9.362 9.357 1.061142 0.07098389 0.52449036
9.383 9.378 0.9447479 0.24885559 0.4715271
9.403 9.398 0.71458435 0.28096008 0.2715912
9.422 9.418 0.4601593 0.116241455 0.12953186
9.442 9.438 0.347641 0.08546448 0.06764221
9.463 9.458 0.43977356 0.2263031 0.056884766
9.482 9.478 0.48225403 0.30041504 0.08590698
9.502 9.498 0.3685913 0.2157898 0.14202881
9.522 9.519 0.06135559 0.10244751 0.15487671
9.549 9.539 -0.13827515 0.03503418 0.094833374
9.583 9.559 -0.17576599 -0.046020508 0.08917236
9.603 9.579 -0.1829834 -0.11192322 0.05128479
9.623 9.599 -0.10128784 -0.05265808 -0.06855774
9.644 9.619 0.12120056 -0.11483765 -0.11747742
9.662 9.639 0.19863892 -0.17047119 -0.044891357
9.683 9.660 0.22154236 -0.15185547 -0.006591797
9.704 9.680 0.2824402 -0.051818848 -0.05807495
9.723 9.700 0.34996033 0.033676147 -0.15168762
9.743 9.720 0.3786621 0.07196045 -0.21347046
9.763 9.740 0.34814453 0.051620483 -0.21212769
9.783 9.760 0.24414063 0.015914917 -0.16085815
9.804 9.780 0.08782959 0.012283325 -0.06254578
9.824 9.801 -0.006591797 0.0043640137 0.068862915
9.844 9.821 -0.035308838 0.04914856 0.14813232
9.861 9.841 -0.07267761 0.05833435 0.15107727
9.883 9.861 -0.08694458 0.031219482 0.1018219
9.904 9.881 -0.040222168 0.05908203 0.06417847
9.925 9.901 -0.022491455 0.058151245 0.027435303
9.942 9.921 -0.04588318 0.027954102 0.0040740967
9.963 9.942 -0.11140442 0.006072998 0.0178833
9.984 9.962 -0.13644409 0.06593323 6.1035156E-5
10.005 9.982 -0.07246399 0.14962769 -0.030715942
10.025 10.002 0.015182495 0.17341614 0.01184082
10.043 10.022 0.018585205 0.09472656 0.07974243
10.063 10.042 -0.037521362 -0.04711914 0.08494568
10.083 10.062 -0.04109192 -0.08236694 0.04978943
10.104 10.083 -0.06163025 -0.028564453 0.026107788
10.125 10.103 -0.018157959 -0.0019226074 0.05519104
10.143 10.123 0.06715393 0.010116577 0.07936096
10.162 10.143 0.08518982 0.0049591064 0.10823059
10.185 10.163 0.092422485 -0.03842163 0.13693237
10.203 10.183 0.12792969 -0.07978821 0.12567139
10.224 10.203 0.1745758 -0.056900024 0.116607666
10.244 10.224 0.1802063 0.009963989 0.13233948
10.263 10.244 0.15872192 0.070617676 0.13713074
10.283 10.264 0.11630249 0.094055176 0.11946106
10.307 10.284 0.084503174 0.11723328 0.095336914
10.323 10.304 0.08892822 0.18624878 0.09291077
10.344 10.324 0.122406006 0.1982727 0.1466217
10.364 10.344 0.08023071 0.09477234 0.22511292
10.384 10.365 -0.030731201 0.0289917 0.26641846
10.404 10.385 -0.08345032 0.05128479 0.27745056
10.423 10.405 -0.08329773 0.12159729 0.24661255
10.444 10.425 -0.07147217 0.1587677 0.20259094
10.466 10.445 -0.047470093 0.15370178 0.1360321
10.484 10.465 0.011978149 0.14801025 0.072021484
10.504 10.485 0.099609375 0.12112427 0.027389526
10.523 10.506 0.14179993 0.09170532 0.012329102
10.544 10.526 0.12658691 0.072647095 0.0016784668
10.565 10.546 0.07902527 0.07040405 -0.022903442
10.587 10.566 0.029876709 0.078811646 -0.05265808
