gyroscope.txt

All values are in radians/second. Factory calibration and temperature compensation are still applied to the rate of rotation (angular speeds).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-drift-x estimated-drift-y estimated-drift-z
0.458 0.435 0.04319763 0.0021972656 0.012924194 0.0326233 0.006210327 -0.0043640137
0.502 0.455 0.04458618 -0.0038757324 0.0057525635 0.0326233 0.006210327 -0.0043640137
0.502 0.475 0.03640747 0.03414917 -0.0010070801 0.0326233 0.006210327 -0.0043640137
0.512 0.495 0.027191162 0.0074005127 0.0043792725 0.0326233 0.006210327 -0.0043640137
0.531 0.515 0.0121154785 -0.002380371 0.019012451 0.0326233 0.006210327 -0.0043640137
0.551 0.535 0.011764526 -0.0388031 0.023880005 0.0326233 0.006210327 -0.0043640137
0.572 0.556 0.033309937 0.0017089844 0.024124146 0.0326233 0.006210327 -0.0043640137
0.592 0.576 0.06340027 0.01133728 0.009994507 0.0326233 0.006210327 -0.0043640137
0.611 0.596 0.0597229 0.008392334 0.011810303 0.0326233 0.006210327 -0.0043640137
0.632 0.616 0.041366577 -0.036392212 0.01914978 0.0326233 0.006210327 -0.0043640137
0.652 0.636 0.032180786 -0.021575928 0.014923096 0.0326233 0.006210327 -0.0043640137
0.673 0.656 0.030471802 -0.01927185 0.019561768 0.0326233 0.006210327 -0.0043640137
0.693 0.676 0.02961731 0.011917114 0.010559082 0.0326233 0.006210327 -0.0043640137
0.711 0.697 0.050933838 -3.8146973E-4 0.004714966 0.0326233 0.006210327 -0.0043640137
0.733 0.717 0.07765198 0.012786865 0.0034637451 0.0326233 0.006210327 -0.0043640137
0.751 0.737 0.08332825 7.7819824E-4 0.011962891 0.0326233 0.006210327 -0.0043640137
0.771 0.757 0.08287048 0.0011291504 0.027359009 0.0326233 0.006210327 -0.0043640137
0.793 0.777 0.05769348 0.0078125 0.05404663 0.0326233 0.006210327 -0.0043640137
0.814 0.797 0.05847168 0.062561035 0.07673645 0.0326233 0.006210327 -0.0043640137
0.833 0.817 0.10586548 0.08111572 0.107177734 0.0326233 0.006210327 -0.0043640137
0.851 0.838 0.14355469 0.13890076 0.12226868 0.0326233 0.006210327 -0.0043640137
0.871 0.858 0.184906 0.16947937 0.09861755 0.0326233 0.006210327 -0.0043640137
0.893 0.878 0.2204895 0.121673584 0.07495117 0.0326233 0.006210327 -0.0043640137
0.911 0.898 0.18739319 0.113861084 0.10531616 0.0326233 0.006210327 -0.0043640137
0.932 0.918 0.13575745 0.21710205 0.20433044 0.0326233 0.006210327 -0.0043640137
0.952 0.938 -0.08457947 0.5268402 0.18908691 0.0326233 0.006210327 -0.0043640137
0.974 0.958 -0.5326996 0.9199219 0.14067078 0.0326233 0.006210327 -0.0043640137
0.993 0.979 -0.8053131 1.0782166 0.27926636 0.0326233 0.006210327 -0.0043640137
1.011 0.999 -0.68385315 1.0895538 0.5205078 0.0326233 0.006210327 -0.0043640137
1.034 1.019 -0.3834839 1.1266174 0.8810425 0.0326233 0.006210327 -0.0043640137
1.053 1.039 -0.17120361 1.4449921 1.495575 0.0326233 0.006210327 -0.0043640137
1.073 1.059 -0.031219482 2.1181946 2.3039093 0.0326233 0.006210327 -0.0043640137
1.093 1.079 -5.340576E-4 2.8205566 2.7823944 0.0326233 0.006210327 -0.0043640137
1.113 1.099 -0.18586731 2.9969635 2.823288 0.0326233 0.006210327 -0.0043640137
1.132 1.119 -0.39004517 2.6016235 2.7934265 0.0326233 0.006210327 -0.0043640137
1.152 1.140 -0.32835388 2.2868347 2.8683624 0.0326233 0.006210327 -0.0043640137
1.173 1.160 -0.13494873 2.2569427 3.0700378 0.0326233 0.006210327 -0.0043640137
1.198 1.180 -0.16693115 2.2956543 3.3001556 0.0326233 0.006210327 -0.0043640137
1.212 1.200 -0.32504272 2.1721497 3.4371185 0.0326233 0.006210327 -0.0043640137
1.234 1.220 -0.30822754 1.2167358 3.3635864 0.0326233 0.006210327 -0.0043640137
1.254 1.240 -0.2710724 0.23535156 3.0183868 0.0326233 0.006210327 -0.0043640137
1.274 1.260 -0.23194885 -0.18765259 2.6181335 0.0326233 0.006210327 -0.0043640137
1.293 1.281 0.35855103 0.58761597 1.859787 0.0326233 0.006210327 -0.0043640137
1.312 1.301 0.8122406 0.5240021 0.6485138 0.0326233 0.006210327 -0.0043640137
1.334 1.321 0.996521 0.25691223 0.087905884 0.0326233 0.006210327 -0.0043640137
1.353 1.341 1.1630249 -0.13853455 0.42294312 0.0326233 0.006210327 -0.0043640137
1.378 1.361 0.8548279 -1.5579071 1.209137 0.0326233 0.006210327 -0.0043640137
1.393 1.381 0.31999207 -1.9470062 2.2197266 0.0326233 0.006210327 -0.0043640137
1.413 1.401 0.25312805 -1.3977051 2.3275452 0.0326233 0.006210327 -0.0043640137
1.432 1.422 1.3699646 -0.5623474 1.612854 0.0326233 0.006210327 -0.0043640137
1.453 1.442 2.8982544 -0.03250122 1.4212494 0.0326233 0.006210327 -0.0043640137
1.479 1.462 3.9678192 0.33555603 1.8789825 0.0326233 0.006210327 -0.0043640137
1.494 1.482 3.8539734 0.36827087 2.500183 0.0326233 0.006210327 -0.0043640137
1.513 1.502 2.3798523 1.3229065 2.917099 0.0326233 0.006210327 -0.0043640137
1.534 1.522 0.6222534 1.5860138 2.8709564 0.0326233 0.006210327 -0.0043640137
1.555 1.542 -0.12695313 1.0750427 2.5487976 0.0326233 0.006210327 -0.0043640137
1.577 1.563 -0.20643616 0.8348541 2.2074432 0.0326233 0.006210327 -0.0043640137
1.592 1.583 -0.32254028 0.34069824 1.7326202 0.0326233 0.006210327 -0.0043640137
1.612 1.603 -0.9338074 0.09951782 1.0026703 0.0326233 0.006210327 -0.0043640137
1.633 1.623 -1.004425 0.048294067 0.8229828 0.0326233 0.006210327 -0.0043640137
1.656 1.643 -0.55274963 -0.18756104 0.8283844 0.0326233 0.006210327 -0.0043640137
1.673 1.663 -0.16264343 -0.38072205 0.55371094 0.0326233 0.006210327 -0.0043640137
1.693 1.683 0.04309082 -0.42971802 0.22894287 0.0326233 0.006210327 -0.0043640137
1.712 1.704 0.19670105 -0.37268066 0.060699463 0.0326233 0.006210327 -0.0043640137
1.734 1.724 0.32191467 -0.27844238 0.026351929 0.0326233 0.006210327 -0.0043640137
1.756 1.744 0.22520447 -0.2934265 -0.016937256 0.0326233 0.006210327 -0.0043640137
1.774 1.764 0.04559326 -0.4023285 -0.14320374 0.0326233 0.006210327 -0.0043640137
1.794 1.784 -0.0064697266 -0.56585693 -0.27798462 0.0326233 0.006210327 -0.0043640137
1.814 1.804 0.013717651 -0.7023926 -0.39323425 0.0326233 0.006210327 -0.0043640137
1.833 1.824 -0.043777466 -0.6743622 -0.49601746 0.0326233 0.006210327 -0.0043640137
1.858 1.845 -0.065582275 -0.60905457 -0.5602722 0.0326233 0.006210327 -0.0043640137
1.873 1.865 0.038101196 -0.4756012 -0.6502228 0.0326233 0.006210327 -0.0043640137
1.893 1.885 0.13240051 -0.28996277 -0.76708984 0.0326233 0.006210327 -0.0043640137
1.913 1.905 0.24768066 -0.1572113 -0.864151 0.0326233 0.006210327 -0.0043640137
1.939 1.925 0.4424591 -0.06730652 -0.8976593 0.0326233 0.006210327 -0.0043640137
1.956 1.945 0.5139923 -0.039855957 -0.8543396 0.0326233 0.006210327 -0.0043640137
1.973 1.965 0.37635803 -0.07154846 -0.76812744 0.0326233 0.006210327 -0.0043640137
1.993 1.986 0.22735596 -0.06864929 -0.6687622 0.0326233 0.006210327 -0.0043640137
2.014 2.006 0.1428833 0.01663208 -0.5552063 0.0326233 0.006210327 -0.0043640137
2.033 2.026 0.106170654 0.12437439 -0.43711853 0.0326233 0.006210327 -0.0043640137
2.055 2.046 0.074020386 0.2301178 -0.38931274 0.0326233 0.006210327 -0.0043640137
2.073 2.066 0.0907135 0.3173828 -0.36782837 0.0326233 0.006210327 -0.0043640137
2.093 2.086 0.13713074 0.36798096 -0.29283142 0.0326233 0.006210327 -0.0043640137
2.114 2.106 0.069381714 0.42059326 -0.174057 0.0326233 0.006210327 -0.0043640137
2.133 2.127 -0.05873108 0.44451904 -0.11009216 0.0326233 0.006210327 -0.0043640137
2.155 2.147 -0.10345459 0.42437744 -0.056030273 0.0326233 0.006210327 -0.0043640137
2.176 2.167 -0.09968567 0.35523987 0.003250122 0.0326233 0.006210327 -0.0043640137
2.194 2.187 -0.18473816 0.24629211 0.07696533 0.0326233 0.006210327 -0.0043640137
2.215 2.207 -0.3294983 0.12239075 0.12866211 0.0326233 0.006210327 -0.0043640137
2.236 2.227 -0.36695862 0.05697632 0.13392639 0.0326233 0.006210327 -0.0043640137
2.255 2.247 -0.26916504 0.0932312 0.11154175 0.0326233 0.006210327 -0.0043640137
2.274 2.268 -0.14369202 0.17260742 0.07647705 0.0326233 0.006210327 -0.0043640137
2.294 2.288 0.006439209 0.2349701 0.061401367 0.0326233 0.006210327 -0.0043640137
2.314 2.308 0.03703308 0.20483398 0.030792236 0.0326233 0.006210327 -0.0043640137
2.335 2.328 7.4768066E-4 0.102249146 -0.00819397 0.0326233 0.006210327 -0.0043640137
2.355 2.348 0.011077881 0.023101807 -0.041244507 0.0326233 0.006210327 -0.0043640137
2.374 2.368 0.05986023 0.02255249 -0.02848816 0.0326233 0.006210327 -0.0043640137
2.396 2.388 0.05949402 -0.0016174316 -0.034317017 0.0326233 0.006210327 -0.0043640137
2.415 2.409 0.037521362 -0.061584473 -0.06135559 0.0326233 0.006210327 -0.0043640137
2.435 2.429 0.060775757 -0.058547974 -0.053237915 0.0326233 0.006210327 -0.0043640137
2.454 2.449 0.08282471 -0.044952393 -0.033554077 0.0326233 0.006210327 -0.0043640137
2.476 2.469 0.06869507 -0.047805786 -0.043807983 0.0326233 0.006210327 -0.0043640137
2.494 2.489 0.059448242 -0.054092407 -0.06668091 0.0326233 0.006210327 -0.0043640137
2.515 2.509 0.1179657 -0.037506104 -0.09829712 0.0326233 0.006210327 -0.0043640137
2.535 2.529 0.20365906 -0.044448853 -0.08113098 0.0326233 0.006210327 -0.0043640137
