magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
0.391 0.377 -6.6101074 23.806763 433.94012 13.416992 59.658813 468.38226
0.411 0.397 -8.074951 23.550415 434.32465 13.416992 59.658813 468.38226
0.436 0.417 -8.51593 23.46344 434.75494 13.416992 59.658813 468.38226
0.457 0.437 -8.357239 23.303223 435.06927 13.416992 59.658813 468.38226
0.476 0.457 -8.670044 23.777771 435.09064 13.416992 59.658813 468.38226
0.538 0.477 -9.184265 24.461365 434.75494 13.416992 59.658813 468.38226
0.538 0.498 -8.937073 24.212646 434.83734 13.416992 59.658813 468.38226
0.539 0.518 -9.690857 24.46289 435.08148 13.416992 59.658813 468.38226
0.554 0.538 -10.687256 24.960327 435.24323 13.416992 59.658813 468.38226
0.571 0.558 -10.174561 25.64392 435.41107 13.416992 59.658813 468.38226
0.591 0.578 -10.900879 26.11847 434.8938 13.416992 59.658813 468.38226
0.611 0.598 -12.023926 25.959778 434.26666 13.416992 59.658813 468.38226
0.632 0.618 -12.023926 27.01416 434.78394 13.416992 59.658813 468.38226
0.651 0.639 -11.399841 27.154541 435.33173 13.416992 59.658813 468.38226
0.671 0.659 -10.855103 26.45874 435.4065 13.416992 59.658813 468.38226
0.691 0.679 -11.219788 27.546692 434.34143 13.416992 59.658813 468.38226
0.713 0.699 -11.982727 29.095459 434.25903 13.416992 59.658813 468.38226
0.731 0.719 -12.358093 29.620361 434.9182 13.416992 59.658813 468.38226
0.751 0.739 -13.201904 30.647278 434.09576 13.416992 59.658813 468.38226
0.771 0.759 -13.7664795 32.485962 432.80792 13.416992 59.658813 468.38226
0.793 0.780 -13.693237 33.280945 432.312 13.416992 59.658813 468.38226
0.814 0.800 -14.562988 33.56781 432.7835 13.416992 59.658813 468.38226
0.832 0.820 -15.78064 33.973694 432.55768 13.416992 59.658813 468.38226
0.853 0.840 -16.19873 34.11255 432.14874 13.416992 59.658813 468.38226
0.873 0.860 -15.70282 34.803772 432.43866 13.416992 59.658813 468.38226
0.893 0.880 -15.664673 35.575867 431.1737 13.416992 59.658813 468.38226
0.916 0.900 -15.864563 35.777283 430.1941 13.416992 59.658813 468.38226
0.932 0.921 -15.559387 36.486816 431.08826 13.416992 59.658813 468.38226
0.952 0.941 -15.055847 37.657166 430.7602 13.416992 59.658813 468.38226
0.973 0.961 -14.862061 38.1073 430.1941 13.416992 59.658813 468.38226
0.992 0.981 -14.445496 38.31482 430.39856 13.416992 59.658813 468.38226
1.015 1.001 -15.246582 40.325928 430.72662 13.416992 59.658813 468.38226
1.034 1.021 -15.864563 41.43524 430.84564 13.416992 59.658813 468.38226
1.053 1.041 -15.542603 40.901184 430.53284 13.416992 59.658813 468.38226
1.072 1.062 -15.472412 42.218018 430.25208 13.416992 59.658813 468.38226
1.093 1.082 -15.5303955 43.099976 430.1941 13.416992 59.658813 468.38226
1.113 1.102 -15.420532 43.42804 429.22974 13.416992 59.658813 468.38226
1.132 1.122 -16.915894 43.154907 429.37775 13.416992 59.658813 468.38226
1.153 1.142 -17.701721 42.93213 429.7058 13.416992 59.658813 468.38226
1.174 1.162 -16.0141 43.492126 428.71857 13.416992 59.658813 468.38226
1.195 1.182 -15.87677 45.79773 428.23944 13.416992 59.658813 468.38226
1.212 1.203 -16.19873 46.76056 428.23944 13.416992 59.658813 468.38226
1.233 1.223 -16.430664 46.98944 428.68958 13.416992 59.658813 468.38226
1.255 1.243 -15.7196045 47.439575 427.8717 13.416992 59.658813 468.38226
1.273 1.263 -15.362549 47.592163 427.42462 13.416992 59.658813 468.38226
1.295 1.283 -15.481567 48.1781 427.3117 13.416992 59.658813 468.38226
1.314 1.303 -16.479492 49.368286 427.72675 13.416992 59.658813 468.38226
1.333 1.323 -16.86554 49.75586 427.91443 13.416992 59.658813 468.38226
1.355 1.343 -16.021729 49.635315 427.56195 13.416992 59.658813 468.38226
1.378 1.364 -16.062927 48.98224 428.25775 13.416992 59.658813 468.38226
1.394 1.384 -16.19873 48.75641 428.56598 13.416992 59.658813 468.38226
