magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
0.389 0.372 15.411377 24.01123 455.95398 13.416992 59.658813 468.38226
0.412 0.393 14.69574 23.29712 456.41937 13.416992 59.658813 468.38226
0.430 0.413 14.387512 23.704529 456.1203 13.416992 59.658813 468.38226
0.451 0.433 13.48114 24.310303 455.54657 13.416992 59.658813 468.38226
0.471 0.453 13.024902 23.62976 455.76782 13.416992 59.658813 468.38226
0.492 0.473 13.363647 23.74115 455.21698 13.416992 59.658813 468.38226
0.534 0.493 14.378357 23.962402 454.82635 13.416992 59.658813 468.38226
0.534 0.513 15.029907 23.962402 456.09436 13.416992 59.658813 468.38226
0.549 0.534 14.781189 24.084473 456.21643 13.416992 59.658813 468.38226
0.569 0.554 14.361572 24.421692 456.5445 13.416992 59.658813 468.38226
0.589 0.574 14.361572 24.627686 456.7459 13.416992 59.658813 468.38226
0.609 0.594 14.089966 24.221802 456.7459 13.416992 59.658813 468.38226
0.630 0.614 14.179993 24.113464 457.62787 13.416992 59.658813 468.38226
0.649 0.634 14.862061 24.794006 458.8623 13.416992 59.658813 468.38226
0.671 0.654 14.424133 24.502563 457.4402 13.416992 59.658813 468.38226
0.689 0.675 14.15863 24.424744 456.33392 13.416992 59.658813 468.38226
0.711 0.695 14.527893 24.794006 457.2342 13.416992 59.658813 468.38226
0.729 0.715 14.448547 24.71466 457.0053 13.416992 59.658813 468.38226
0.749 0.735 15.086365 24.707031 456.82526 13.416992 59.658813 468.38226
0.771 0.755 15.864563 24.794006 456.90765 13.416992 59.658813 468.38226
0.788 0.775 15.357971 24.62616 456.7444 13.416992 59.658813 468.38226
0.810 0.795 14.086914 24.546814 458.34656 13.416992 59.658813 468.38226
0.829 0.816 13.35907 24.627686 460.00366 13.416992 59.658813 468.38226
0.849 0.836 13.986206 25.074768 460.4416 13.416992 59.658813 468.38226
0.869 0.856 13.42926 24.00055 461.71112 13.416992 59.658813 468.38226
0.888 0.876 12.524414 22.798157 462.4466 13.416992 59.658813 468.38226
0.910 0.896 13.380432 23.651123 464.21204 13.416992 59.658813 468.38226
0.929 0.916 13.638306 23.71521 465.3534 13.416992 59.658813 468.38226
0.948 0.936 13.35907 23.29712 465.21606 13.416992 59.658813 468.38226
0.970 0.957 12.956238 24.298096 465.60822 13.416992 59.658813 468.38226
0.988 0.977 12.486267 23.94104 466.2674 13.416992 59.658813 468.38226
1.009 0.997 12.358093 23.29712 466.51917 13.416992 59.658813 468.38226
1.029 1.017 11.61499 23.190308 466.00342 13.416992 59.658813 468.38226
1.048 1.037 11.834717 23.77472 466.1255 13.416992 59.658813 468.38226
1.070 1.057 12.190247 24.128723 466.3559 13.416992 59.658813 468.38226
1.087 1.077 11.856079 24.238586 466.46576 13.416992 59.658813 468.38226
1.109 1.098 11.801147 24.632263 465.74554 13.416992 59.658813 468.38226
1.127 1.118 11.856079 24.794006 465.3778 13.416992 59.658813 468.38226
1.149 1.138 11.154175 24.560547 466.74805 13.416992 59.658813 468.38226
1.168 1.158 13.821411 24.105835 466.98608 13.416992 59.658813 468.38226
1.187 1.178 15.029907 23.962402 466.84418 13.416992 59.658813 468.38226
1.209 1.198 17.59491 24.327087 466.96472 13.416992 59.658813 468.38226
1.228 1.218 16.674805 24.337769 467.12952 13.416992 59.658813 468.38226
1.247 1.239 16.030884 24.295044 467.17072 13.416992 59.658813 468.38226
1.269 1.259 16.796875 25.566101 466.67328 13.416992 59.658813 468.38226
1.289 1.279 16.644287 25.830078 466.89758 13.416992 59.658813 468.38226
1.307 1.299 16.532898 25.793457 467.00745 13.416992 59.658813 468.38226
1.326 1.319 16.131592 25.1297 466.61987 13.416992 59.658813 468.38226
1.346 1.339 14.544678 24.01886 466.38794 13.416992 59.658813 468.38226
1.366 1.359 14.193726 23.796082 466.3559 13.416992 59.658813 468.38226
1.386 1.379 14.471436 24.34845 465.27405 13.416992 59.658813 468.38226
1.406 1.400 13.261414 25.161743 466.5619 13.416992 59.658813 468.38226
1.426 1.420 13.024902 25.294495 466.84418 13.416992 59.658813 468.38226
1.446 1.440 14.031982 24.28894 465.58075 13.416992 59.658813 468.38226
1.467 1.460 13.902283 25.874329 464.80865 13.416992 59.658813 468.38226
1.486 1.480 13.861084 26.126099 464.72626 13.416992 59.658813 468.38226
1.507 1.500 14.756775 25.52948 464.43634 13.416992 59.658813 468.38226
1.525 1.520 15.164185 25.460815 465.8783 13.416992 59.658813 468.38226
1.546 1.541 15.196228 25.460815 466.02936 13.416992 59.658813 468.38226
1.567 1.561 16.903687 24.067688 467.09137 13.416992 59.658813 468.38226
1.588 1.581 15.461731 24.586487 466.55884 13.416992 59.658813 468.38226
1.606 1.601 15.362549 24.627686 466.51917 13.416992 59.658813 468.38226
1.627 1.621 15.042114 23.986816 466.20636 13.416992 59.658813 468.38226
1.645 1.641 15.840149 24.769592 464.76746 13.416992 59.658813 468.38226
1.666 1.661 15.864563 24.794006 464.72626 13.416992 59.658813 468.38226
1.688 1.682 17.523193 25.785828 465.69977 13.416992 59.658813 468.38226
1.727 1.702 15.196228 25.460815 467.98553 13.416992 59.658813 468.38226
1.746 1.722 15.214539 25.45166 467.94586 13.416992 59.658813 468.38226
1.766 1.742 16.365051 24.969482 465.51514 13.416992 59.658813 468.38226
1.785 1.762 16.365051 25.294495 464.5645 13.416992 59.658813 468.38226
1.805 1.782 16.339111 25.302124 464.653 13.416992 59.658813 468.38226
1.825 1.802 15.893555 25.430298 466.34674 13.416992 59.658813 468.38226
1.847 1.823 16.365051 24.960327 466.19263 13.416992 59.658813 468.38226
1.865 1.843 16.487122 25.054932 466.0736 13.416992 59.658813 468.38226
1.885 1.863 17.712402 26.094055 464.84833 13.416992 59.658813 468.38226
1.905 1.883 16.19873 25.793457 466.02936 13.416992 59.658813 468.38226
1.925 1.903 16.331482 25.735474 466.01105 13.416992 59.658813 468.38226
1.945 1.923 17.156982 25.502014 465.78674 13.416992 59.658813 468.38226
1.964 1.943 15.696716 26.957703 465.21606 13.416992 59.658813 468.38226
1.988 1.964 15.499878 26.809692 465.16876 13.416992 59.658813 468.38226
2.004 1.984 14.544678 25.932312 464.91547 13.416992 59.658813 468.38226
2.024 2.004 15.5303955 25.793457 465.0528 13.416992 59.658813 468.38226
2.044 2.024 15.6188965 25.881958 464.96582 13.416992 59.658813 468.38226
2.069 2.044 16.125488 26.322937 464.534 13.416992 59.658813 468.38226
2.084 2.064 16.532898 26.45874 464.40125 13.416992 59.658813 468.38226
2.104 2.084 15.997314 26.635742 464.50653 13.416992 59.658813 468.38226
2.124 2.105 13.951111 27.06604 465.11078 13.416992 59.658813 468.38226
2.146 2.125 13.693237 26.29242 465.8676 13.416992 59.658813 468.38226
2.164 2.145 13.73291 26.741028 465.82794 13.416992 59.658813 468.38226
2.184 2.165 13.516235 27.436829 465.53802 13.416992 59.658813 468.38226
2.204 2.185 12.524414 25.460815 465.0528 13.416992 59.658813 468.38226
2.224 2.205 12.849426 25.970459 465.3717 13.416992 59.658813 468.38226
2.244 2.225 13.644409 26.856995 465.58075 13.416992 59.658813 468.38226
2.263 2.246 13.5269165 25.793457 464.0747 13.416992 59.658813 468.38226
2.285 2.266 13.941956 26.724243 464.78424 13.416992 59.658813 468.38226
2.303 2.286 14.700317 28.30658 465.8844 13.416992 59.658813 468.38226
2.324 2.306 14.361572 27.290344 464.88953 13.416992 59.658813 468.38226
2.343 2.326 14.646912 27.11792 464.4989 13.416992 59.658813 468.38226
2.362 2.346 15.313721 27.14386 463.98163 13.416992 59.658813 468.38226
2.383 2.366 15.5303955 27.789307 464.40125 13.416992 59.658813 468.38226
2.402 2.387 15.5303955 27.914429 463.78784 13.416992 59.658813 468.38226
2.423 2.407 14.883423 27.992249 462.89825 13.416992 59.658813 468.38226
2.445 2.427 13.861084 27.789307 463.09814 13.416992 59.658813 468.38226
2.467 2.447 13.861084 28.469849 463.8977 13.416992 59.658813 468.38226
2.483 2.467 13.861084 29.034424 464.917 13.416992 59.658813 468.38226
2.502 2.487 13.861084 28.456116 464.72626 13.416992 59.658813 468.38226
2.523 2.507 13.713074 28.308105 465.30304 13.416992 59.658813 468.38226
2.542 2.528 12.164307 28.27301 465.73486 13.416992 59.658813 468.38226
2.567 2.548 10.520935 28.456116 465.3778 13.416992 59.658813 468.38226
2.585 2.568 12.025452 27.74353 464.83765 13.416992 59.658813 468.38226
2.602 2.588 14.097595 28.007507 464.16016 13.416992 59.658813 468.38226
2.621 2.608 14.527893 29.121399 464.0747 13.416992 59.658813 468.38226
2.642 2.628 15.037537 28.782654 464.24103 13.416992 59.658813 468.38226
2.666 2.648 15.26947 29.060364 464.14795 13.416992 59.658813 468.38226
2.682 2.669 15.029907 29.620361 463.91296 13.416992 59.658813 468.38226
2.701 2.689 15.299988 29.890442 463.472 13.416992 59.658813 468.38226
2.722 2.709 15.437317 29.475403 462.8296 13.416992 59.658813 468.38226
2.743 2.729 15.362549 28.955078 462.60986 13.416992 59.658813 468.38226
2.763 2.749 16.609192 29.431152 463.0783 13.416992 59.658813 468.38226
2.781 2.769 17.240906 29.493713 463.90076 13.416992 59.658813 468.38226
2.800 2.789 17.033386 29.28772 464.23798 13.416992 59.658813 468.38226
2.821 2.810 14.801025 29.084778 463.64594 13.416992 59.658813 468.38226
2.841 2.830 14.5980835 29.571533 463.66577 13.416992 59.658813 468.38226
2.863 2.850 15.362549 29.953003 463.91296 13.416992 59.658813 468.38226
2.882 2.870 14.079285 29.73938 463.07983 13.416992 59.658813 468.38226
2.901 2.890 13.902283 29.945374 462.92877 13.416992 59.658813 468.38226
