magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
0.398 0.380 4.281616 28.285217 462.3413 13.416992 59.658813 468.38226
0.417 0.400 3.4851074 29.057312 462.75177 13.416992 59.658813 468.38226
0.437 0.421 3.0059814 27.622986 462.28333 13.416992 59.658813 468.38226
0.465 0.441 3.0059814 28.227234 462.4817 13.416992 59.658813 468.38226
0.478 0.461 2.9006958 29.203796 462.529 13.416992 59.658813 468.38226
0.499 0.481 2.671814 28.289795 461.63177 13.416992 59.658813 468.38226
0.559 0.501 2.8381348 28.456116 461.57837 13.416992 59.658813 468.38226
0.559 0.521 3.0563354 28.674316 461.9171 13.416992 59.658813 468.38226
0.560 0.541 2.8381348 28.456116 462.7716 13.416992 59.658813 468.38226
0.578 0.562 2.532959 28.39508 462.83264 13.416992 59.658813 468.38226
0.597 0.582 2.5665283 28.100586 462.38556 13.416992 59.658813 468.38226
0.617 0.602 3.5064697 27.789307 461.4685 13.416992 59.658813 468.38226
0.637 0.622 3.3065796 27.85492 462.1811 13.416992 59.658813 468.38226
0.658 0.642 2.6657104 28.294373 463.59406 13.416992 59.658813 468.38226
0.678 0.662 2.1713257 28.788757 464.0747 13.416992 59.658813 468.38226
0.697 0.682 3.0288696 28.930664 463.51776 13.416992 59.658813 468.38226
0.717 0.703 3.515625 29.048157 462.55798 13.416992 59.658813 468.38226
0.737 0.723 2.671814 28.955078 462.28333 13.416992 59.658813 468.38226
0.756 0.743 2.9785156 28.800964 462.4344 13.416992 59.658813 468.38226
0.776 0.763 2.947998 28.387451 462.53357 13.416992 59.658813 468.38226
0.796 0.783 2.5054932 28.121948 462.4466 13.416992 59.658813 468.38226
0.817 0.803 3.161621 28.285217 461.96594 13.416992 59.658813 468.38226
0.836 0.823 3.1707764 28.955078 461.95984 13.416992 59.658813 468.38226
