gyroscope.txt

All values are in radians/second. Factory calibration and temperature compensation are still applied to the rate of rotation (angular speeds).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-drift-x estimated-drift-y estimated-drift-z
0.559 0.521 0.009689331 0.04484558 -0.02911377 0.0326233 0.006210327 -0.0043640137
0.560 0.541 0.024108887 0.051589966 -0.046554565 0.0326233 0.006210327 -0.0043640137
0.578 0.562 0.03126526 0.013320923 -0.040893555 0.0326233 0.006210327 -0.0043640137
0.597 0.582 0.06489563 0.0075531006 -0.055847168 0.0326233 0.006210327 -0.0043640137
0.616 0.602 0.08189392 0.016555786 -0.0655365 0.0326233 0.006210327 -0.0043640137
0.638 0.622 0.07434082 0.011550903 -0.04597473 0.0326233 0.006210327 -0.0043640137
0.658 0.642 0.05496216 8.239746E-4 -0.008880615 0.0326233 0.006210327 -0.0043640137
0.679 0.662 0.06756592 -0.0010375977 0.009811401 0.0326233 0.006210327 -0.0043640137
0.698 0.682 0.09625244 -0.0040283203 0.015655518 0.0326233 0.006210327 -0.0043640137
0.717 0.703 0.09397888 0.0076293945 0.016983032 0.0326233 0.006210327 -0.0043640137
0.737 0.723 0.08270264 0.01689148 0.018295288 0.0326233 0.006210327 -0.0043640137
0.757 0.743 0.08799744 0.012771606 0.022125244 0.0326233 0.006210327 -0.0043640137
0.777 0.763 0.09790039 0.0047454834 0.01638794 0.0326233 0.006210327 -0.0043640137
0.797 0.783 0.098358154 0.0023345947 0.008773804 0.0326233 0.006210327 -0.0043640137
0.818 0.803 0.08265686 0.015853882 -0.002960205 0.0326233 0.006210327 -0.0043640137
0.837 0.823 0.055648804 0.03630066 -0.0020141602 0.0326233 0.006210327 -0.0043640137
0.856 0.844 0.04989624 0.033737183 0.0026550293 0.0326233 0.006210327 -0.0043640137
0.877 0.864 0.05744934 0.016433716 -0.0070648193 0.0326233 0.006210327 -0.0043640137
0.898 0.884 0.05076599 0.017181396 -0.020751953 0.0326233 0.006210327 -0.0043640137
0.917 0.904 0.04701233 0.009307861 -0.026992798 0.0326233 0.006210327 -0.0043640137
0.936 0.924 0.03186035 0.011672974 -0.03263855 0.0326233 0.006210327 -0.0043640137
0.959 0.944 0.0010681152 0.02204895 -0.051635742 0.0326233 0.006210327 -0.0043640137
0.977 0.964 0.0048217773 0.02406311 -0.06677246 0.0326233 0.006210327 -0.0043640137
0.997 0.985 0.024291992 0.026397705 -0.053482056 0.0326233 0.006210327 -0.0043640137
1.017 1.005 0.0262146 -0.006729126 -0.036453247 0.0326233 0.006210327 -0.0043640137
1.037 1.025 0.037887573 -0.024124146 -0.029769897 0.0326233 0.006210327 -0.0043640137
1.057 1.045 0.04975891 -0.017059326 -0.013168335 0.0326233 0.006210327 -0.0043640137
1.077 1.065 0.039352417 -0.013000488 0.011230469 0.0326233 0.006210327 -0.0043640137
1.097 1.085 0.017181396 -0.0070343018 0.026519775 0.0326233 0.006210327 -0.0043640137
1.115 1.105 0.0093688965 -0.0098724365 0.037628174 0.0326233 0.006210327 -0.0043640137
1.135 1.126 0.013961792 -0.0065460205 0.04386902 0.0326233 0.006210327 -0.0043640137
1.157 1.146 0.02330017 0.019622803 0.03781128 0.0326233 0.006210327 -0.0043640137
1.176 1.166 0.037002563 0.017852783 0.0110321045 0.0326233 0.006210327 -0.0043640137
1.197 1.186 0.02633667 -0.005218506 -0.0028381348 0.0326233 0.006210327 -0.0043640137
1.216 1.206 0.016357422 0.019302368 0.00630188 0.0326233 0.006210327 -0.0043640137
1.235 1.226 0.034866333 0.030014038 -0.0051879883 0.0326233 0.006210327 -0.0043640137
1.257 1.246 0.050567627 0.004852295 -0.02168274 0.0326233 0.006210327 -0.0043640137
1.275 1.267 0.022979736 0.014480591 -0.024749756 0.0326233 0.006210327 -0.0043640137
1.296 1.287 0.013473511 0.0340271 -0.035598755 0.0326233 0.006210327 -0.0043640137
1.315 1.307 0.018051147 0.0037231445 -0.037002563 0.0326233 0.006210327 -0.0043640137
1.340 1.327 0.012008667 -0.0018157959 -0.029678345 0.0326233 0.006210327 -0.0043640137
1.356 1.347 0.0031280518 0.013183594 -0.0342865 0.0326233 0.006210327 -0.0043640137
1.376 1.367 0.0070648193 0.015365601 -0.029510498 0.0326233 0.006210327 -0.0043640137
1.396 1.387 -0.002380371 0.016601563 -0.016616821 0.0326233 0.006210327 -0.0043640137
1.415 1.408 0.00340271 0.042037964 -0.0068969727 0.0326233 0.006210327 -0.0043640137
1.440 1.428 0.022033691 0.023590088 -0.0052490234 0.0326233 0.006210327 -0.0043640137
1.456 1.448 0.057617188 0.0066070557 -0.02293396 0.0326233 0.006210327 -0.0043640137
1.475 1.468 0.025726318 0.0042266846 -0.0069122314 0.0326233 0.006210327 -0.0043640137
1.494 1.488 1.6784668E-4 0.025054932 0.0077667236 0.0326233 0.006210327 -0.0043640137
1.515 1.508 0.023529053 0.016860962 0.001449585 0.0326233 0.006210327 -0.0043640137
1.537 1.528 0.030685425 0.02418518 -0.009185791 0.0326233 0.006210327 -0.0043640137
1.556 1.549 0.012298584 0.022766113 -0.017166138 0.0326233 0.006210327 -0.0043640137
1.575 1.569 0.0040283203 0.024276733 -0.028533936 0.0326233 0.006210327 -0.0043640137
1.594 1.589 -0.005340576 0.028366089 -0.024032593 0.0326233 0.006210327 -0.0043640137
1.615 1.609 -4.272461E-4 0.025863647 -0.03315735 0.0326233 0.006210327 -0.0043640137
1.636 1.629 0.0011138916 0.024597168 -0.033096313 0.0326233 0.006210327 -0.0043640137
1.655 1.649 1.9836426E-4 0.050460815 -0.0030822754 0.0326233 0.006210327 -0.0043640137
1.675 1.669 0.03338623 0.009963989 -0.0029907227 0.0326233 0.006210327 -0.0043640137
1.695 1.690 -0.01965332 -0.02519226 -0.03265381 0.0326233 0.006210327 -0.0043640137
1.715 1.710 -0.10267639 0.0031280518 -0.069122314 0.0326233 0.006210327 -0.0043640137
1.735 1.730 -0.14520264 0.036514282 -0.07040405 0.0326233 0.006210327 -0.0043640137
1.754 1.750 -0.085113525 0.05102539 -0.055648804 0.0326233 0.006210327 -0.0043640137
1.774 1.770 -0.047042847 0.04801941 -0.010787964 0.0326233 0.006210327 -0.0043640137
1.814 1.790 -0.039382935 0.029876709 0.0023345947 0.0326233 0.006210327 -0.0043640137
1.838 1.810 -0.036376953 0.033966064 0.0184021 0.0326233 0.006210327 -0.0043640137
1.855 1.831 0.017089844 0.024047852 0.026565552 0.0326233 0.006210327 -0.0043640137
1.874 1.851 0.08935547 0.008117676 0.018585205 0.0326233 0.006210327 -0.0043640137
1.894 1.871 0.1296997 0.025268555 0.027542114 0.0326233 0.006210327 -0.0043640137
1.914 1.891 0.116119385 0.020507813 0.03919983 0.0326233 0.006210327 -0.0043640137
1.937 1.911 0.12399292 0.0423584 -0.0016479492 0.0326233 0.006210327 -0.0043640137
1.954 1.931 0.09059143 0.051940918 -0.009887695 0.0326233 0.006210327 -0.0043640137
1.973 1.951 0.034957886 0.042526245 -2.746582E-4 0.0326233 0.006210327 -0.0043640137
1.993 1.972 -0.0015869141 -0.014389038 0.01826477 0.0326233 0.006210327 -0.0043640137
2.015 1.992 -0.009735107 -0.037200928 0.02810669 0.0326233 0.006210327 -0.0043640137
2.032 2.012 -0.029754639 -0.03517151 0.02909851 0.0326233 0.006210327 -0.0043640137
2.054 2.032 -0.036972046 -0.03479004 0.023513794 0.0326233 0.006210327 -0.0043640137
2.073 2.052 -0.03189087 -0.034210205 0.028625488 0.0326233 0.006210327 -0.0043640137
2.093 2.072 -0.0059814453 -0.0032043457 0.020065308 0.0326233 0.006210327 -0.0043640137
2.114 2.092 0.034423828 0.022979736 0.021759033 0.0326233 0.006210327 -0.0043640137
2.132 2.113 0.057556152 0.0045928955 0.039993286 0.0326233 0.006210327 -0.0043640137
2.153 2.133 0.0900116 0.006164551 0.044128418 0.0326233 0.006210327 -0.0043640137
2.173 2.153 0.10940552 0.005706787 0.054153442 0.0326233 0.006210327 -0.0043640137
2.193 2.173 0.12698364 0.008743286 0.049346924 0.0326233 0.006210327 -0.0043640137
2.214 2.193 0.111450195 0.014755249 0.040740967 0.0326233 0.006210327 -0.0043640137
2.235 2.213 0.061904907 0.020050049 0.06047058 0.0326233 0.006210327 -0.0043640137
2.252 2.233 0.021743774 0.023101807 0.082107544 0.0326233 0.006210327 -0.0043640137
2.272 2.254 0.022033691 0.012496948 0.05491638 0.0326233 0.006210327 -0.0043640137
2.291 2.274 0.020141602 0.018493652 0.026794434 0.0326233 0.006210327 -0.0043640137
2.312 2.294 0.018203735 0.029937744 0.02708435 0.0326233 0.006210327 -0.0043640137
2.331 2.314 0.005203247 0.045028687 0.032058716 0.0326233 0.006210327 -0.0043640137
2.352 2.334 -0.010238647 0.06585693 0.02947998 0.0326233 0.006210327 -0.0043640137
