magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
0.394 0.382 1.4663696 17.02118 435.06927 13.416992 59.658813 468.38226
0.419 0.402 2.0690918 17.816162 434.22394 13.416992 59.658813 468.38226
0.435 0.422 3.0059814 17.971802 433.6151 13.416992 59.658813 468.38226
0.454 0.442 3.1906128 17.417908 433.97675 13.416992 59.658813 468.38226
0.474 0.463 2.9708862 17.156982 434.26666 13.416992 59.658813 468.38226
0.495 0.483 2.671814 17.306519 434.26666 13.416992 59.658813 468.38226
0.536 0.503 2.2872925 17.495728 434.26666 13.416992 59.658813 468.38226
0.536 0.523 2.3834229 18.017578 434.45282 13.416992 59.658813 468.38226
0.558 0.543 2.671814 18.304443 434.59167 13.416992 59.658813 468.38226
0.574 0.563 2.7694702 17.024231 434.11102 13.416992 59.658813 468.38226
0.595 0.583 3.2302856 16.726685 434.54437 13.416992 59.658813 468.38226
0.614 0.604 3.5064697 17.140198 435.08148 13.416992 59.658813 468.38226
0.634 0.624 2.8961182 17.95044 434.28802 13.416992 59.658813 468.38226
0.657 0.644 3.2104492 18.370056 433.68073 13.416992 59.658813 468.38226
0.677 0.664 3.6743164 18.304443 433.6151 13.416992 59.658813 468.38226
0.695 0.684 3.3584595 17.990112 433.51288 13.416992 59.658813 468.38226
0.718 0.704 4.0023804 17.805481 433.45184 13.416992 59.658813 468.38226
0.735 0.724 4.508972 17.805481 433.45184 13.416992 59.658813 468.38226
0.757 0.745 3.8604736 18.234253 434.08508 13.416992 59.658813 468.38226
0.778 0.765 3.0776978 18.045044 434.2224 13.416992 59.658813 468.38226
0.798 0.785 2.8381348 17.805481 434.1034 13.416992 59.658813 468.38226
0.817 0.805 3.501892 18.24646 433.67157 13.416992 59.658813 468.38226
0.837 0.825 2.633667 19.23523 433.56018 13.416992 59.658813 468.38226
0.856 0.845 2.003479 19.636536 433.6151 13.416992 59.658813 468.38226
0.877 0.865 2.571106 19.74945 433.7265 13.416992 59.658813 468.38226
0.896 0.886 2.2750854 19.914246 434.98688 13.416992 59.658813 468.38226
0.917 0.906 2.003479 19.969177 435.56976 13.416992 59.658813 468.38226
0.936 0.926 2.470398 19.036865 435.79865 13.416992 59.658813 468.38226
0.957 0.946 2.5558472 18.751526 435.33325 13.416992 59.658813 468.38226
0.976 0.966 2.5054932 18.803406 435.08148 13.416992 59.658813 468.38226
0.996 0.986 1.6677856 19.638062 435.43243 13.416992 59.658813 468.38226
1.017 1.006 1.8096924 18.551636 435.8017 13.416992 59.658813 468.38226
1.035 1.027 2.003479 17.971802 435.89478 13.416992 59.658813 468.38226
1.056 1.047 1.512146 19.19403 437.0926 13.416992 59.658813 468.38226
1.077 1.067 1.4572144 18.547058 437.1704 13.416992 59.658813 468.38226
1.097 1.087 1.5029907 18.138123 437.03613 13.416992 59.658813 468.38226
