accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
2.912 2.896 0.22480774 5.6238556 8.359314
2.932 2.916 0.11369324 5.816818 8.756485
2.951 2.937 0.015625 6.048691 8.870209
2.971 2.957 -0.16023254 6.2103424 9.150497
2.990 2.977 -0.3779297 6.337845 9.194916
3.012 2.997 -0.65771484 6.554291 8.887436
3.031 3.017 -0.6472626 6.7408295 9.158585
3.051 3.037 -0.4548645 6.8299866 9.940765
3.071 3.057 -0.39601135 6.7333527 10.640396
3.093 3.078 -0.42526245 6.5417786 10.716782
3.110 3.098 -0.38180542 6.49321 10.02475
3.131 3.118 -0.51638794 6.247757 9.068573
3.154 3.138 -1.241333 5.711914 8.506393
3.171 3.158 -2.1610413 4.9600677 9.101593
3.190 3.178 -2.5440369 4.042221 10.306015
3.210 3.198 -2.0956726 3.4234161 11.495224
3.241 3.219 -1.1731567 3.322174 12.130432
3.252 3.239 -0.4590149 3.4600372 11.105789
3.273 3.259 -0.16949463 3.596283 8.854813
3.292 3.279 0.07997131 3.8851318 7.2683716
3.313 3.299 0.49009705 4.367157 7.0470276
3.331 3.319 1.0040436 4.6811676 7.512207
3.351 3.339 1.4894104 4.8483734 7.5131226
3.374 3.360 1.9334412 5.006241 7.271393
3.395 3.380 2.1758118 5.24263 7.076782
3.413 3.400 1.9994354 5.218796 6.8237305
3.431 3.420 1.4723358 4.8381195 6.6306458
3.450 3.440 0.9301758 4.413559 6.513031
3.470 3.460 0.54341125 4.077118 6.674713
3.490 3.480 0.5367737 4.0993195 7.285721
3.511 3.501 0.5050354 4.189926 7.2613525
3.531 3.521 0.043624878 4.031128 6.807419
3.551 3.541 0.30166626 4.3836517 6.4697113
3.572 3.561 0.6638031 5.13472 6.621643
3.591 3.581 0.502182 5.3280945 7.173279
3.613 3.601 -0.019927979 5.016449 7.761444
3.638 3.621 -0.39489746 4.4927063 8.026581
3.652 3.641 -0.0317688 4.951645 9.031082
3.678 3.662 0.6368103 5.287613 9.891998
3.693 3.682 0.6312561 4.7509613 10.196762
3.713 3.702 0.9046631 4.8584747 10.704926
3.743 3.722 1.5257568 5.5290833 10.283752
3.752 3.742 2.1717682 6.3018494 8.79039
3.773 3.762 2.595642 6.7001343 8.314758
3.793 3.782 2.6823578 6.3354797 10.127731
3.824 3.803 1.8521118 5.0898438 12.192551
3.833 3.823 0.71069336 4.10553 11.472916
3.858 3.843 0.18823242 3.9771576 9.352066
3.878 3.863 0.4925537 4.2099915 7.8376465
3.897 3.883 0.84487915 4.4219055 7.5597687
3.922 3.903 0.9596405 4.3392944 7.5535583
3.933 3.923 0.8712311 4.069931 7.650772
3.953 3.944 1.071991 4.1455383 7.322464
3.970 3.964 0.9245148 4.2512054 6.6654663
3.992 3.984 0.6103821 4.3155975 5.6974487
4.009 4.004 0.13684082 4.480835 4.650009
4.029 4.024 -0.24902344 4.6916046 4.9101105
4.049 4.044 -0.6082916 4.7936554 5.5908356
4.071 4.064 -0.76989746 4.785797 6.7369843
4.090 4.085 -0.60440063 4.917206 8.850388
4.110 4.105 -0.24931335 5.1945496 10.280991
4.129 4.125 -0.5135498 5.301529 9.911942
4.153 4.145 -0.88848877 5.30867 9.013153
4.173 4.165 -0.6225586 5.7410126 9.263916
4.223 4.185 -0.17619324 6.037567 10.035019
4.234 4.205 0.31221008 6.1761017 10.86969
4.260 4.226 -0.080215454 6.0612183 10.281845
4.269 4.246 -0.96035767 5.633499 8.953674
4.290 4.266 -1.1548309 5.4435425 8.942551
4.310 4.286 -0.50531006 5.3827972 9.117233
4.330 4.306 0.35813904 4.986664 9.787399
4.350 4.326 0.7513428 4.969467 9.983231
4.372 4.346 0.94163513 5.1145782 9.155197
4.390 4.367 1.0971527 5.277405 8.813614
4.410 4.387 1.2009735 5.3246765 8.169083
4.430 4.407 1.3264923 5.030731 7.894989
4.449 4.427 1.2332306 4.516754 8.377701
4.471 4.447 0.9105072 4.0232086 9.08429
4.489 4.467 0.50190735 3.5225525 9.138535
4.509 4.487 0.39108276 3.3974457 8.425369
4.530 4.508 0.6621704 3.5658875 7.2533417
4.552 4.528 0.6793823 3.7567139 6.0760345
4.585 4.548 0.6866455 3.9188385 5.287262
4.594 4.568 0.52789307 4.159134 5.1111755
4.619 4.588 -0.04118347 4.2873383 4.6788635
4.629 4.608 0.12220764 4.731735 5.691101
4.649 4.628 0.7417145 5.3295593 7.7947845
4.669 4.649 1.0350189 5.489868 9.356903
4.689 4.669 0.75608826 5.3359833 9.833038
4.710 4.689 0.60647583 5.1260834 9.644394
4.728 4.709 0.32859802 5.1954803 9.824738
4.749 4.729 0.3028412 5.5448456 9.966476
4.770 4.749 0.7315216 6.444763 8.864639
4.789 4.769 1.6826324 7.371872 8.222214
4.810 4.790 2.3650208 7.4111786 9.302963
4.828 4.810 1.6670532 6.0867004 11.370377
4.849 4.830 0.41812134 4.5554504 11.521759
4.868 4.850 -0.5591736 3.9937286 9.268692
4.889 4.870 -0.29486084 4.144455 6.995178
4.909 4.890 0.4814911 4.4785767 6.01033
4.930 4.910 0.6686096 4.33902 6.479538
4.956 4.931 0.53079224 4.1371765 7.172058
4.970 4.951 0.4797058 4.17424 6.590454
4.990 4.971 0.6569977 4.535904 5.471649
5.017 4.991 0.8323822 5.0057526 4.927246
5.029 5.011 0.5699768 5.166107 5.0192413
5.050 5.031 -0.18164063 5.003891 5.961075
5.068 5.051 -0.6594238 4.7809296 7.6744537
5.089 5.072 -0.56970215 4.8827972 9.559631
5.109 5.092 -0.4207306 5.111313 10.892242
5.129 5.112 -0.51475525 5.246109 10.334244
5.150 5.132 -0.68263245 5.4883423 8.902649
5.168 5.152 -0.6723175 5.7337494 8.389511
5.187 5.172 -0.7584839 5.8667603 8.886856
5.208 5.192 -1.1063385 5.7729034 10.0503235
5.229 5.213 -1.1320648 5.886841 10.550705
5.248 5.233 -0.81185913 6.4576416 9.392975
5.271 5.253 -0.12687683 7.074768 8.637039
5.290 5.273 0.39482117 6.743988 10.047607
5.310 5.293 -0.024841309 5.338684 12.211258
5.332 5.313 -0.956192 4.08255 12.636154
5.352 5.333 -1.0692902 3.9943695 10.602127
5.370 5.354 -0.16923523 4.7523956 7.9832764
5.395 5.374 0.7227173 5.1177063 6.406067
5.410 5.394 0.9478607 4.725357 6.052536
5.431 5.414 0.52967834 3.9477081 6.9558563
5.451 5.434 0.07319641 3.359436 8.114487
5.478 5.454 0.02470398 3.1476593 8.007858
5.488 5.474 0.27638245 3.398468 6.9736023
5.508 5.494 0.58335876 3.7786255 6.1033173
5.527 5.515 0.65615845 3.936905 5.8316803
5.547 5.535 0.57676697 3.9680786 5.952469
5.566 5.555 0.44100952 4.1226654 6.275635
5.587 5.575 0.33059692 4.3386383 6.323105
5.607 5.595 0.39494324 4.7331085 6.5792694
5.630 5.615 0.5371704 5.1284485 7.5544586
