time_unix,rotate_x,rotate_y,rotate_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
1512177340,0.0003,0.0017,-0.0004,-63.84,-64.51,1010.01,1,1,3
1512177340,0.0025,0.0021,-0.0027,-67.75,-65.31,992.68,1,1,3
1512177340,-0.0009,0.0040,-0.0005,-61.77,-71.72,1008.30,1,1,3
1512177340,-0.0009,0.0013,-0.0008,-71.17,-67.81,1014.28,-1,5,13
1512177340,0.0001,-0.0004,-0.0016,-74.34,-69.27,1001.95,-1,5,13
1512177340,-0.0004,0.0009,-0.0016,-73.55,-68.66,999.45,-1,5,13
1512177340,-0.0007,-0.0011,-0.0011,-62.81,-68.73,1021.61,-1,5,13
1512177340,-0.0008,0.0015,0.0000,-66.22,-67.63,994.38,-1,5,13
1512177340,-0.0004,0.0023,-0.0005,-68.60,-64.27,1001.28,7,10,-1
1512177340,0.0000,0.0008,-0.0003,-66.04,-65.49,997.44,7,10,-1
1512177340,0.0019,0.0011,0.0004,-66.28,-70.43,1000.67,7,10,-1
1512177340,0.0003,0.0007,0.0003,-62.74,-69.95,1003.91,7,10,-1
1512177340,0.0000,0.0011,-0.0007,-71.11,-73.30,998.54,-1,22,-6
1512177340,-0.0001,0.0012,-0.0023,-66.28,-68.66,1001.71,-1,22,-6
1512177340,0.0001,0.0009,-0.0013,-62.93,-66.65,1009.77,-1,22,-6
1512177340,0.0009,0.0019,-0.0012,-72.39,-64.33,989.26,-1,22,-6
1512177340,0.0023,0.0033,-0.0011,-62.32,-67.99,1002.99,-1,22,-6
1512177340,0.0003,-0.0011,-0.0024,-73.67,-61.52,1009.09,5,5,6
1512177340,-0.0013,0.0003,-0.0005,-73.36,-73.18,1006.59,5,5,6
1512177340,0.0011,0.0023,-0.0005,-70.62,-65.43,1003.91,5,5,6
1512177340,-0.0004,0.0023,-0.0013,-65.86,-68.66,990.84,5,5,6
1512177340,-0.0007,0.0024,0.0000,-66.28,-65.67,1000.00,5,5,6
1512177340,-0.0012,0.0000,-0.0004,-66.96,-70.62,1012.33,8,12,6
1512177340,0.0001,0.0028,-0.0013,-74.83,-69.40,986.02,8,12,6
1512177340,0.0011,0.0031,-0.0009,-66.59,-72.02,993.96,8,12,6
1512177340,-0.0012,0.0021,-0.0007,-62.38,-64.15,1018.25,8,12,6
1512177340,-0.0008,0.0029,-0.0019,-70.74,-70.43,994.81,3,3,8
1512177340,-0.0009,0.0021,-0.0001,-66.53,-64.39,1001.53,3,3,8
1512177341,0.0017,0.0012,-0.0013,-65.43,-66.77,1003.66,3,3,8
1512177341,-0.0013,0.0012,-0.0005,-70.43,-72.94,1006.96,3,3,8
1512177341,-0.0011,0.0005,0.0000,-64.09,-66.41,1006.10,3,3,8
1512177341,-0.0009,0.0012,-0.0015,-74.58,-68.30,1001.53,0,3,5
1512177341,0.0000,0.0029,-0.0003,-69.46,-70.31,1003.17,0,3,5
1512177341,-0.0016,0.0017,-0.0017,-64.76,-67.57,1009.28,0,3,5
1512177341,-0.0003,0.0016,-0.0008,-72.69,-66.96,998.29,0,3,5
1512177341,-0.0016,0.0027,0.0000,-67.38,-70.62,1003.17,0,3,5
1512177341,-0.0005,0.0009,-0.0023,-68.85,-69.64,1009.83,10,3,-1
1512177341,0.0009,0.0011,-0.0001,-70.74,-69.46,992.19,10,3,-1
1512177341,0.0005,0.0020,-0.0007,-66.22,-65.55,992.86,10,3,-1
1512177341,0.0009,0.0015,-0.0025,-65.06,-68.42,1007.14,10,3,-1
1512177341,0.0003,0.0017,-0.0007,-69.27,-66.83,1009.09,5,19,6
1512177341,-0.0003,0.0033,-0.0011,-67.20,-70.43,1001.65,5,19,6
1512177341,-0.0008,-0.0003,-0.0027,-68.97,-67.14,1004.09,5,19,6
1512177341,0.0007,0.0012,-0.0020,-70.07,-71.41,996.46,5,19,6
1512177341,0.0005,0.0024,-0.0005,-65.73,-68.66,1005.86,5,19,6
1512177341,0.0005,0.0029,-0.0011,-67.50,-64.76,996.58,-1,5,-6
1512177341,0.0004,0.0017,-0.0005,-65.12,-70.19,1008.48,-1,5,-6
1512177341,-0.0001,0.0001,-0.0009,-69.34,-69.46,1016.24,-1,5,-6
1512177341,0.0005,0.0020,-0.0009,-66.65,-72.02,988.71,-1,5,-6
1512177341,-0.0008,0.0031,-0.0007,-66.65,-69.64,991.64,-3,3,-8
1512177341,-0.0024,-0.0004,-0.0017,-63.60,-66.77,1027.59,-3,3,-8
1512177341,-0.0009,0.0009,-0.0009,-68.66,-70.80,997.13,-3,3,-8
1512177341,0.0005,0.0013,-0.0004,-68.54,-68.60,994.26,-3,3,-8
1512177341,0.0004,0.0004,-0.0015,-65.19,-66.16,998.60,-3,3,-8
1512177341,0.0007,0.0033,-0.0013,-70.92,-68.05,990.11,17,-7,11
1512177341,-0.0015,0.0015,-0.0015,-63.11,-68.18,1002.87,17,-7,11
1512177341,-0.0005,-0.0005,-0.0024,-71.04,-67.75,1001.28,17,-7,11
1512177341,0.0004,0.0013,-0.0007,-73.61,-72.45,992.86,17,-7,11
1512177341,-0.0016,0.0017,-0.0021,-64.45,-68.54,1005.55,17,-7,11
1512177341,0.0004,0.0024,-0.0021,-68.48,-67.02,996.46,-8,12,-3
1512177341,0.0003,0.0023,-0.0004,-69.76,-71.59,1003.05,-8,12,-3
1512177341,-0.0029,0.0025,-0.0011,-60.49,-68.73,1016.30,-8,12,-3
1512177341,-0.0012,0.0037,-0.0005,-67.57,-70.19,1009.46,-8,12,-3
1512177341,0.0008,0.0024,-0.0007,-69.52,-59.75,1002.56,-1,-5,-3
1512177341,0.0004,-0.0004,-0.0013,-61.89,-67.44,1008.00,-1,-5,-3
1512177341,-0.0009,0.0013,0.0003,-64.45,-68.12,1007.45,-1,-5,-3
1512177342,-0.0012,0.0023,-0.0008,-66.22,-65.98,1013.67,-1,-5,-3
1512177342,0.0009,0.0013,0.0004,-70.86,-62.13,1009.09,-1,-5,-3
1512177342,0.0015,0.0001,0.0009,-62.62,-67.08,998.47,1,5,-10
1512177342,0.0016,-0.0009,-0.0007,-56.34,-66.89,1011.54,1,5,-10
1512177342,0.0005,0.0004,-0.0009,-72.45,-70.50,1003.23,1,5,-10
1512177342,0.0033,0.0028,-0.0013,-66.41,-69.27,1001.89,1,5,-10
1512177342,0.0000,0.0003,-0.0012,-64.45,-67.93,1004.39,5,5,-3
1512177342,-0.0003,0.0027,-0.0003,-67.63,-72.45,1008.54,5,5,-3
1512177342,0.0019,0.0021,0.0004,-63.42,-67.81,996.46,5,5,-3
1512177342,0.0013,0.0032,-0.0012,-63.66,-71.04,989.32,5,5,-3
1512177342,0.0009,0.0019,0.0005,-75.62,-68.97,1004.88,5,5,-3
1512177342,0.0001,0.0017,0.0011,-60.36,-59.14,1009.16,3,10,-8
1512177342,0.0009,0.0025,-0.0011,-73.61,-73.49,993.29,3,10,-8
1512177342,0.0009,0.0043,-0.0005,-81.36,-66.65,975.95,3,10,-8
1512177342,-0.0044,0.0017,-0.0021,-67.02,-63.23,1014.59,3,10,-8
1512177342,-0.0009,0.0025,-0.0031,-66.16,-70.25,997.01,3,10,-8
1512177342,0.0001,0.0033,-0.0008,-68.05,-67.63,1001.59,50,1,-44
1512177342,0.0011,-0.0008,-0.0016,-66.65,-67.20,1005.37,50,1,-44
1512177342,-0.0007,0.0005,-0.0020,-66.71,-76.66,1012.08,50,1,-44
1512177342,0.0023,-0.0003,0.0004,-59.75,-67.63,1011.11,50,1,-44
1512177342,0.0011,0.0011,0.0013,-71.84,-68.66,980.65,50,12,-37
1512177342,-0.0016,0.0003,0.0004,-63.11,-71.84,1010.13,50,12,-37
1512177342,-0.0021,-0.0003,-0.0007,-62.01,-69.03,1021.55,50,12,-37
1512177342,-0.0016,0.0021,-0.0027,-72.08,-72.27,1015.50,50,12,-37
