time_unix,rotate_x,rotate_y,rotate_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
1512177495,-0.0019,-0.0023,-0.0008,-78.61,-78.74,935.91,5,-1,-5
1512177495,0.0007,0.0007,0.0013,-78.61,-76.17,917.72,5,-1,-5
1512177495,-0.0011,0.0047,0.0005,-72.63,-77.15,913.88,5,-1,-5
1512177495,0.0004,0.0007,0.0000,-79.04,-78.92,915.22,14,7,-10
1512177495,-0.0028,0.0016,0.0008,-80.02,-86.85,926.45,14,7,-10
1512177495,-0.0004,0.0028,-0.0004,-75.50,-69.09,923.46,14,7,-10
1512177495,-0.0008,-0.0005,-0.0007,-79.53,-72.51,902.04,14,7,-10
1512177495,-0.0024,0.0011,-0.0004,-77.21,-82.95,929.63,14,7,-10
1512177495,-0.0001,0.0015,0.0015,-68.73,-72.33,939.03,1,12,-5
1512177495,-0.0004,0.0013,-0.0005,-83.62,-75.99,907.71,1,12,-5
1512177495,-0.0028,0.0035,0.0000,-72.75,-84.11,918.21,1,12,-5
1512177495,-0.0004,0.0019,-0.0011,-70.50,-76.72,948.91,1,12,-5
1512177495,-0.0016,0.0008,-0.0005,-81.67,-80.99,925.84,1,12,-5
1512177495,-0.0031,0.0024,-0.0003,-70.19,-83.68,912.78,-1,5,-11
1512177495,-0.0021,0.0003,-0.0008,-77.03,-77.51,939.94,-1,5,-11
1512177495,-0.0024,0.0000,0.0000,-77.88,-83.13,930.05,-1,5,-11
1512177495,-0.0008,0.0021,0.0007,-72.27,-74.04,927.00,-1,5,-11
1512177495,-0.0004,-0.0003,-0.0001,-76.97,-73.18,924.01,-1,-8,-5
1512177495,-0.0035,-0.0005,0.0004,-39.73,-78.67,953.55,-1,-8,-5
1512177495,0.0012,0.0081,0.0005,-107.48,-93.93,915.47,-1,-8,-5
1512177495,0.0056,0.0033,0.0012,-96.56,-100.65,888.49,-1,-8,-5
1512177495,-0.0019,0.0012,-0.0009,-91.06,-113.77,900.88,-1,-8,-5
1512177495,-0.0067,0.0000,-0.0009,-64.88,-116.76,960.02,0,0,6
1512177495,-0.0007,0.0008,0.0012,-83.98,-101.99,883.24,0,0,6
1512177495,-0.0031,0.0043,0.0005,-70.01,-122.25,902.65,0,0,6
1512177495,-0.0025,0.0001,-0.0013,-77.21,-110.72,938.48,0,0,6
1512177495,-0.0020,0.0007,0.0003,-70.80,-120.12,916.02,0,3,6
1512177495,-0.0023,0.0024,-0.0003,-81.30,-122.01,908.63,0,3,6
1512177496,-0.0009,-0.0004,-0.0023,-71.11,-115.72,951.84,0,3,6
1512177496,-0.0033,0.0012,-0.0009,-83.80,-124.15,931.76,0,3,6
1512177496,-0.0004,0.0029,-0.0003,-80.20,-108.46,936.77,0,3,6
1512177496,-0.0017,-0.0019,-0.0003,-78.37,-99.61,945.31,0,-7,16
