gyroscope-calibrated.txt

All values are in radians/second.
3.178 3.162 0.44062805 0.21772766 0.8663635
3.198 3.182 0.43614197 0.36039734 0.88357544
3.219 3.202 0.49134827 0.46150208 0.8356018
3.240 3.222 0.6974945 0.5555115 0.8701172
3.261 3.242 0.8376465 0.6163025 1.0543213
3.278 3.262 0.6921387 0.48080444 1.0326538
3.299 3.282 0.3587799 0.09094238 0.7911377
3.318 3.303 0.06906128 -0.3045807 0.7340851
3.339 3.323 -0.115448 -0.4798584 0.64152527
3.362 3.343 -0.14144897 -0.40412903 0.42478943
3.380 3.363 0.061569214 -0.22842407 0.32362366
3.397 3.383 0.30992126 -0.084732056 0.26387024
3.418 3.403 0.40560913 -0.0023040771 0.22924805
3.441 3.423 0.3784027 -0.032958984 0.2796936
3.458 3.444 0.30052185 -0.06793213 0.37602234
3.478 3.464 0.3060608 -0.1487732 0.47477722
3.499 3.484 0.46115112 -0.3173523 0.6247711
3.519 3.504 0.5814972 -0.36499023 0.70632935
3.548 3.524 0.55900574 -0.34681702 0.6468811
3.563 3.544 0.4451599 -0.38641357 0.5926056
3.579 3.564 0.34603882 -0.36099243 0.5400543
3.598 3.585 0.38153076 -0.32369995 0.44596863
3.618 3.605 0.46324158 -0.3867798 0.34275818
3.638 3.625 0.5548706 -0.44535828 0.26358032
3.658 3.645 0.6514435 -0.47486877 0.18714905
3.678 3.665 0.61798096 -0.57258606 0.04925537
3.700 3.685 0.5027313 -0.6540375 -0.06640625
3.722 3.705 0.50801086 -0.6820984 -0.0871582
3.740 3.726 0.6456909 -0.5923462 -0.07585144
3.763 3.746 0.714859 -0.41477966 -0.0134887695
3.784 3.766 0.5814667 -0.3557434 0.12902832
3.800 3.786 0.33073425 -0.43023682 0.22944641
3.822 3.806 0.08287048 -0.5419464 0.20553589
3.845 3.826 -0.14724731 -0.53012085 0.14324951
3.860 3.846 -0.35891724 -0.34155273 0.11026001
3.878 3.867 -0.48138428 -0.16819763 0.09011841
3.900 3.887 -0.36265564 -0.095565796 -0.012145996
3.920 3.907 -0.08432007 -0.17463684 -0.10934448
3.939 3.927 0.26745605 -0.16618347 -0.19555664
3.960 3.947 0.51690674 -0.16441345 -0.31225586
3.979 3.967 0.55773926 -0.23150635 -0.41558838
4.004 3.987 0.42977905 -0.44535828 -0.53186035
4.033 4.007 0.21372986 -0.69558716 -0.6920624
4.042 4.028 -0.07737732 -0.7538452 -0.80604553
4.062 4.048 -0.36576843 -0.648468 -0.8002777
4.080 4.068 -0.59413147 -0.4970703 -0.73713684
4.099 4.088 -0.7110443 -0.40795898 -0.6438904
4.118 4.108 -0.66596985 -0.360672 -0.5063782
4.140 4.128 -0.5177002 -0.2159729 -0.3816986
4.162 4.148 -0.39935303 -0.113708496 -0.21206665
4.187 4.169 -0.2863617 0.01423645 -0.021408081
4.203 4.189 -0.19923401 0.031295776 0.08732605
4.221 4.209 -0.12625122 -0.022994995 0.13412476
4.243 4.229 -0.044677734 -0.10612488 0.16653442
4.260 4.249 0.011352539 -0.15742493 0.18519592
4.279 4.269 0.051254272 -0.19584656 0.15797424
4.307 4.289 0.123550415 -0.18904114 0.12895203
4.322 4.310 0.17358398 -0.10031128 0.13781738
4.340 4.330 0.18580627 -0.035995483 0.1299591
4.360 4.350 0.25927734 -0.023666382 0.10801697
4.380 4.370 0.3431549 -0.024871826 0.059951782
4.399 4.390 0.38012695 -0.011734009 0.0054779053
4.420 4.410 0.42008972 0.06074524 -0.027130127
4.443 4.430 0.46214294 0.20089722 -0.031707764
4.465 4.451 0.44192505 0.28575134 -0.009796143
4.486 4.471 0.3179779 0.2431488 0.050689697
4.504 4.491 0.189682 0.095047 0.12184143
4.522 4.511 0.24758911 -0.0096588135 0.08705139
4.540 4.531 0.49638367 0.13040161 0.03463745
4.560 4.551 0.7279663 0.27352905 0.096328735
4.582 4.571 0.79003906 0.22131348 0.20640564
4.600 4.592 0.64219666 0.019165039 0.32633972
4.621 4.612 0.3816986 -0.11276245 0.37335205
4.640 4.632 0.1290741 -0.14074707 0.38020325
4.666 4.652 0.009597778 -0.08097839 0.36520386
4.685 4.672 -0.0063934326 0.011871338 0.29586792
4.701 4.692 -0.017440796 0.09675598 0.13970947
4.722 4.712 0.014709473 0.12440491 -0.005340576
4.741 4.733 0.034103394 0.13575745 -0.12007141
4.761 4.753 0.0806427 0.2131195 -0.12895203
4.779 4.773 0.114105225 0.2702942 -0.12408447
4.801 4.793 0.0667572 0.2116394 -0.19711304
4.820 4.813 0.029174805 0.11175537 -0.28762817
4.841 4.833 0.060256958 0.012969971 -0.32647705
4.860 4.853 0.06506348 -0.08589172 -0.36395264
4.880 4.874 -0.025741577 -0.095077515 -0.42617798
4.909 4.894 -0.15551758 -0.12800598 -0.49838257
4.927 4.914 -0.18626404 -0.16989136 -0.46897888
4.941 4.934 -0.13513184 -0.26213074 -0.4118042
4.963 4.954 -0.1454773 -0.415802 -0.3980255
4.981 4.974 -0.3395996 -0.48764038 -0.32453918
5.000 4.994 -0.6014862 -0.478302 -0.26234436
5.020 5.015 -0.6527405 -0.47044373 -0.16542053
5.044 5.035 -0.54940796 -0.5327301 -0.08140564
5.068 5.055 -0.41455078 -0.7220001 -0.06364441
5.081 5.075 -0.38130188 -0.899353 -0.14253235
5.101 5.095 -0.493042 -0.98062134 -0.3058319
5.120 5.115 -0.58247375 -0.8310547 -0.49302673
5.144 5.135 -0.60401917 -0.6259613 -0.6680298
5.160 5.156 -0.45207214 -0.52563477 -0.80319214
5.179 5.176 -0.22497559 -0.5504761 -0.9407501
5.200 5.196 -0.07582092 -0.56333923 -1.0260925
5.225 5.216 -0.1483612 -0.53163147 -1.092865
5.240 5.236 -0.32600403 -0.5430908 -1.1526489
5.259 5.256 -0.4461975 -0.5081024 -1.164856
5.280 5.276 -0.48773193 -0.48944092 -1.1598969
5.302 5.297 -0.5032196 -0.53086853 -1.0761414
5.320 5.317 -0.52578735 -0.5837097 -0.9799957
5.342 5.337 -0.52700806 -0.66882324 -0.8590088
5.385 5.357 -0.55747986 -0.7580719 -0.7468262
5.405 5.377 -0.6747589 -0.7243347 -0.6007385
5.406 5.397 -0.71170044 -0.638855 -0.4371643
5.441 5.417 -0.61968994 -0.5252075 -0.27908325
5.461 5.438 -0.5619049 -0.3778534 -0.11328125
5.481 5.458 -0.5462189 -0.24964905 0.04309082
5.501 5.478 -0.47070313 -0.1683197 0.19526672
5.521 5.498 -0.3498993 -0.05303955 0.33973694
5.540 5.518 -0.2862854 0.13679504 0.42720032
5.560 5.538 -0.24128723 0.41419983 0.48371887
5.583 5.558 -0.15908813 0.7421875 0.576828
5.600 5.579 -0.13700867 0.9395752 0.72340393
5.620 5.599 -0.13876343 0.91845703 0.8864746
5.641 5.619 0.06916809 0.76449585 0.9945526
5.661 5.639 0.51986694 0.6348114 1.1101379
5.680 5.659 1.006073 0.5877533 1.2063446
5.701 5.679 1.1849365 0.5217743 1.269867
5.721 5.699 1.0804291 0.46372986 1.2537994
5.741 5.720 0.81967163 0.43190002 1.0944977
5.761 5.740 0.7355957 0.45098877 0.8698883
5.781 5.760 0.83621216 0.61672974 0.7227936
5.802 5.780 0.9394226 0.8397827 0.6311798
5.822 5.800 0.968277 0.9761963 0.49752808
5.841 5.820 0.9802551 1.0241547 0.36050415
5.861 5.840 1.0125732 0.95059204 0.2288208
5.882 5.861 0.9789734 0.7617798 0.16802979
5.901 5.881 0.8805237 0.62919617 0.2056427
5.921 5.901 0.81741333 0.55319214 0.1616211
5.942 5.921 0.6915283 0.50453186 0.13276672
5.962 5.941 0.591156 0.45828247 0.14414978
5.981 5.961 0.5189209 0.3164215 0.14819336
6.001 5.981 0.4558258 0.07562256 0.14958191
6.022 6.002 0.28460693 -0.06942749 0.14225769
6.040 6.022 -0.16218567 -0.11155701 0.13485718
6.063 6.042 -0.6124573 -0.084625244 0.16590881
6.081 6.062 -0.7849121 -0.1131897 0.26719666
6.101 6.082 -0.57559204 -0.31954956 0.32850647
6.122 6.102 -0.31492615 -0.7301483 0.29405212
6.142 6.122 -0.2665558 -1.1997833 0.2885437
6.161 6.143 -0.50634766 -1.3548431 0.23976135
6.181 6.163 -0.9186554 -1.0681 0.17243958
6.204 6.183 -0.97943115 -0.7036133 0.080215454
6.221 6.203 -0.7010498 -0.5007782 -0.068222046
6.243 6.223 -0.2824707 -0.58218384 -0.14338684
6.261 6.243 -0.2117157 -0.73065186 -0.18788147
6.281 6.263 -0.578949 -0.70014954 -0.27253723
6.301 6.284 -1.0215607 -0.4375763 -0.4289856
6.322 6.304 -1.0856628 -0.14216614 -0.5603943
6.349 6.324 -0.71136475 -0.066101074 -0.62080383
6.362 6.344 -0.28507996 -0.21392822 -0.60339355
6.382 6.364 -0.00592041 -0.47938538 -0.5503082
6.401 6.384 0.020477295 -0.66166687 -0.51252747
6.421 6.404 -0.072143555 -0.7053528 -0.43571472
6.441 6.424 -0.22079468 -0.6568146 -0.33857727
6.462 6.445 -0.34147644 -0.57284546 -0.22460938
6.482 6.465 -0.31106567 -0.53744507 -0.16505432
6.501 6.485 -0.16152954 -0.55648804 -0.10977173
6.521 6.505 -0.119628906 -0.53944397 -0.0022735596
6.542 6.525 -0.29849243 -0.44630432 0.1334076
6.562 6.545 -0.4917755 -0.29621887 0.25759888
6.581 6.565 -0.48693848 -0.095718384 0.35028076
6.602 6.586 -0.23823547 0.13774109 0.42294312
6.622 6.606 0.24911499 0.39772034 0.5071411
6.644 6.626 0.6447754 0.6252594 0.5805359
6.662 6.646 0.66363525 0.8045502 0.6828003
6.682 6.666 0.4610443 0.9814453 0.8382416
6.701 6.686 0.3704834 1.0649414 0.97540283
6.721 6.706 0.6160736 1.003067 1.0857239
6.744 6.727 0.99024963 0.8401947 1.1949768
6.761 6.747 1.1995392 0.661499 1.275177
6.782 6.767 1.162262 0.60317993 1.2979431
6.801 6.787 0.91578674 0.6911316 1.2720337
6.822 6.807 0.5509949 0.82128906 1.1427002
6.844 6.827 0.4406891 0.9703064 0.9181366
6.861 6.847 0.79415894 1.1562347 0.7037964
6.881 6.868 1.236145 1.2474823 0.5289917
6.903 6.888 1.4324799 1.180191 0.36683655
6.922 6.908 1.4561005 1.0310822 0.2564087
6.942 6.928 1.3697662 0.9103241 0.17306519
6.962 6.948 1.1784363 0.8950043 0.055541992
6.982 6.968 1.0190887 0.9331207 -0.102630615
7.002 6.988 0.8699341 0.97624207 -0.22784424
7.022 7.009 0.6183777 1.039032 -0.3092041
7.042 7.029 0.31845093 1.0290833 -0.42167664
7.062 7.049 0.10760498 0.8729706 -0.54130554
7.082 7.069 -0.05155945 0.7003937 -0.63175964
7.101 7.089 -0.3401947 0.666626 -0.7435303
7.124 7.109 -0.5483856 0.7932892 -0.790329
7.142 7.129 -0.44754028 0.81640625 -0.6594238
7.162 7.150 -0.19403076 0.64686584 -0.55436707
7.182 7.170 -0.06352234 0.3488617 -0.52638245
7.202 7.190 -0.23522949 0.13438416 -0.5013428
7.222 7.210 -0.66430664 0.14367676 -0.4451294
7.242 7.230 -1.1488495 0.25975037 -0.34022522
7.263 7.250 -1.4205933 0.27879333 -0.21989441
7.284 7.270 -1.3862915 0.13275146 -0.10632324
7.303 7.291 -1.2201691 -0.016494751 -0.038360596
7.322 7.311 -1.0848846 0.025604248 -0.03186035
7.342 7.331 -0.954895 0.21890259 -0.0418396
7.362 7.351 -0.7819061 0.38835144 -0.04295349
7.384 7.371 -0.63468933 0.414505 -0.055267334
7.401 7.391 -0.5921631 0.30819702 -0.10243225
7.423 7.411 -0.5987396 0.24591064 -0.17544556
7.443 7.432 -0.5954895 0.30966187 -0.20750427
7.462 7.452 -0.6148834 0.4180603 -0.20381165
7.483 7.472 -0.5804291 0.49047852 -0.1572876
7.504 7.492 -0.39671326 0.44822693 -0.072906494
7.522 7.512 -0.1166687 0.28483582 0.031448364
7.542 7.532 0.09971619 0.072052 0.12365723
7.563 7.552 0.10939026 -0.068344116 0.16436768
7.584 7.573 -0.1018219 -0.065963745 0.17321777
7.602 7.593 -0.2927704 0.047042847 0.19647217
7.623 7.613 -0.23074341 0.12046814 0.28263855
7.643 7.633 0.05986023 0.15322876 0.41618347
7.664 7.653 0.15852356 0.16882324 0.5400238
7.683 7.673 -0.2175293 0.08642578 0.51771545
7.703 7.693 -0.66101074 0.038848877 0.3639984
7.723 7.714 -0.5367279 0.2902832 0.33314514
7.744 7.734 0.079437256 0.5767822 0.5370941
7.763 7.754 0.6519928 0.45462036 0.7294769
7.782 7.774 0.80477905 -0.03050232 0.7856903
7.804 7.794 0.565094 -0.4698944 0.7484894
7.823 7.814 0.16339111 -0.55259705 0.7393646
7.843 7.834 -0.09333801 -0.27037048 0.73373413
7.868 7.855 -0.028701782 0.042495728 0.7315674
7.884 7.875 0.3083954 0.22821045 0.7261963
7.905 7.895 0.6581726 0.18463135 0.672699
7.924 7.915 0.7666321 -0.009460449 0.5965729
7.944 7.935 0.63623047 -0.10437012 0.61502075
7.965 7.955 0.44088745 -0.015426636 0.74098206
7.984 7.975 0.33987427 0.026824951 0.8836365
8.005 7.996 0.38883972 -0.16352844 0.94992065
8.023 8.016 0.47831726 -0.51849365 0.9278259
8.044 8.036 0.47418213 -0.7122345 0.8795471
8.065 8.056 0.32754517 -0.7839508 0.8130951
8.083 8.076 0.104263306 -0.7917023 0.7244568
8.106 8.096 -0.15641785 -0.7499695 0.6420288
8.123 8.116 -0.45480347 -0.6746216 0.5256958
8.143 8.137 -0.54556274 -0.50619507 0.2802887
8.165 8.157 -0.26409912 -0.12194824 -0.11074829
8.183 8.177 0.02468872 -0.19226074 -0.24861145
8.203 8.197 -0.14320374 -0.4337921 -0.24754333
8.223 8.217 -0.63272095 -0.47784424 -0.42625427
8.247 8.237 -0.99102783 -0.20780945 -0.5231476
8.265 8.257 -0.89138794 0.08824158 -0.42900085
8.284 8.278 -0.5048065 0.13186646 -0.37434387
8.303 8.298 -0.0665741 -0.21632385 -0.5155182
8.324 8.318 0.2059021 -0.5462189 -0.43521118
8.343 8.338 0.12184143 -0.77923584 -0.42385864
8.364 8.358 -0.2919159 -0.6969147 -0.4731598
8.383 8.378 -0.6779785 -0.6095123 -0.5085602
8.405 8.398 -0.844162 -0.50917053 -0.26091003
8.423 8.419 -0.596405 -0.23091125 -0.5507965
8.443 8.439 0.117263794 -0.1020813 -0.75216675
8.464 8.459 0.40737915 -0.4507141 -0.7469635
8.484 8.479 0.36343384 -0.571167 -0.8007202
8.504 8.499 0.20407104 -0.61016846 -0.7715912
8.524 8.519 0.1619873 -0.64997864 -0.7498627
8.545 8.539 0.17108154 -0.67611694 -0.7619324
8.564 8.560 0.112579346 -0.52711487 -0.92063904
8.584 8.580 0.05342102 -0.24629211 -0.90849304
8.603 8.600 -0.06971741 -0.011566162 -0.48529053
8.628 8.620 -0.5109253 0.18574524 -0.12696838
8.644 8.640 -0.8484192 0.28286743 0.11781311
8.664 8.660 -0.64985657 0.33981323 0.31954956
8.705 8.680 0.12710571 0.56352234 0.55163574
8.706 8.700 0.72969055 0.6426697 0.77641296
8.743 8.721 0.64886475 0.4696808 0.8986969
8.764 8.741 0.35966492 0.21618652 0.90989685
8.784 8.761 0.45236206 0.18722534 0.89790344
8.804 8.781 0.8440094 0.29945374 0.9449158
8.825 8.801 1.1066589 0.32974243 1.0118866
8.845 8.821 1.1873169 0.27017212 1.0121765
8.864 8.841 1.1087341 0.19680786 0.87760925
8.886 8.862 0.9450531 0.27052307 0.6880188
8.906 8.882 0.8514404 0.5520172 0.45298767
8.925 8.902 0.98747253 0.9765625 0.24043274
8.944 8.922 1.2880707 1.2583313 0.14929199
8.964 8.942 1.4962921 1.1915436 0.033462524
8.985 8.962 1.4948425 0.964798 -0.09631348
9.005 8.982 1.2538452 0.8277588 -0.093048096
9.024 9.003 0.9341736 0.872345 -0.02507019
9.043 9.023 0.7131653 0.9373627 -0.019744873
9.064 9.043 0.64723206 0.9390564 -0.008850098
9.084 9.063 0.6597595 0.7707672 -0.011550903
9.104 9.083 0.66119385 0.55392456 0.0026245117
9.125 9.103 0.5660095 0.26034546 0.012557983
9.144 9.123 0.28329468 0.032302856 -0.14497375
9.164 9.144 -0.24876404 -0.1398468 -0.31143188
9.185 9.164 -0.81455994 -0.14834595 -0.34623718
9.205 9.184 -1.0368652 -0.0178833 -0.23031616
9.224 9.204 -1.0224609 -0.20783997 0.046157837
9.245 9.224 -1.2873688 -0.62265015 0.23118591
9.264 9.244 -2.0370026 -1.0368347 0.27705383
9.289 9.264 -2.8423462 -1.1483917 0.3686676
9.305 9.285 -2.926178 -0.6833801 0.24111938
9.325 9.305 -2.282898 0.035339355 0.09388733
9.344 9.325 -1.4532013 0.3014679 0.015686035
9.366 9.345 -0.9006653 0.031219482 -0.0395813
9.385 9.365 -0.7279663 -0.3421631 -0.23529053
9.404 9.385 -0.8804779 -0.39620972 -0.50115967
9.425 9.405 -1.0180817 -0.1695404 -0.7343445
9.446 9.426 -0.83451843 0.024887085 -0.91319275
9.471 9.446 -0.3908844 -0.032852173 -1.0080261
9.485 9.466 0.002243042 -0.33699036 -1.0662231
9.505 9.486 0.16218567 -0.70654297 -1.0661316
9.525 9.506 0.07337952 -0.85639954 -1.0590515
9.544 9.526 -0.13023376 -0.75276184 -1.0553894
9.568 9.546 -0.3547058 -0.5421295 -1.063324
9.585 9.567 -0.4857788 -0.40693665 -1.0715027
9.604 9.587 -0.42759705 -0.3664856 -0.98765564
9.625 9.607 -0.26957703 -0.3774109 -0.8553772
9.644 9.627 -0.15679932 -0.37823486 -0.63246155
9.664 9.647 -0.22177124 -0.31503296 -0.35429382
9.684 9.667 -0.38668823 -0.19148254 -0.08128357
9.704 9.687 -0.44104004 -0.0362854 0.116104126
9.725 9.708 -0.17120361 0.17808533 0.296875
9.744 9.728 0.32809448 0.35932922 0.47088623
9.763 9.748 0.6420746 0.34355164 0.56248474
9.785 9.768 0.5936279 0.2603302 0.49295044
9.806 9.788 0.5937958 0.40953064 0.37112427
9.824 9.808 0.8078766 0.7589569 0.29190063
9.845 9.828 0.97624207 0.93600464 0.3125763
9.864 9.849 0.99638367 0.85476685 0.38002014
9.886 9.869 0.9167938 0.6730652 0.42503357
9.905 9.889 0.7797394 0.6270294 0.4666443
9.923 9.909 0.67292786 0.7546234 0.4706726
9.949 9.929 0.7377472 0.98446655 0.4169922
9.965 9.949 0.9667969 1.2006989 0.3712921
9.985 9.969 1.2562714 1.3129578 0.36131287
10.005 9.990 1.4968262 1.2700958 0.38702393
10.025 10.010 1.5985718 1.1008148 0.41577148
10.045 10.030 1.5489197 0.9060974 0.41531372
10.065 10.050 1.4102936 0.76841736 0.3866272
10.085 10.070 1.2272186 0.6774292 0.3748474
10.105 10.090 1.0739899 0.5851898 0.3690033
10.125 10.110 0.88938904 0.4846344 0.34277344
10.145 10.131 0.61032104 0.37393188 0.3357849
10.165 10.151 0.20910645 0.20501709 0.32781982
10.184 10.171 -0.35105896 -0.018249512 0.27082825
10.205 10.191 -0.9638977 -0.22802734 0.19847107
10.224 10.211 -1.460022 -0.3232727 0.21194458
10.246 10.231 -1.6245117 -0.30639648 0.30192566
10.265 10.251 -1.5675812 -0.3330536 0.3085022
10.285 10.272 -1.6774597 -0.5419464 0.2735138
10.306 10.292 -2.2192688 -0.86376953 0.29464722
10.325 10.312 -2.844284 -1.0297852 0.31489563
10.346 10.332 -2.8469238 -0.76568604 0.30621338
10.365 10.352 -2.0351257 -0.18362427 0.31521606
10.385 10.372 -0.96043396 0.115448 0.3177948
10.405 10.392 -0.28849792 -0.13349915 0.23356628
10.424 10.413 -0.21434021 -0.5603485 0.022979736
10.445 10.433 -0.48791504 -0.6906433 -0.2576599
10.465 10.453 -0.7213898 -0.4209137 -0.5170746
10.485 10.473 -0.5626068 -0.009719849 -0.7040863
10.507 10.493 -0.107543945 0.24713135 -0.8217468
10.523 10.513 0.26867676 0.28825378 -0.94847107
10.546 10.533 0.36309814 0.23161316 -1.0602722
10.565 10.553 0.28501892 0.15361023 -1.08461
10.585 10.574 0.2203064 0.07701111 -1.0382233
10.606 10.594 0.2668457 0.06681824 -0.9612732
10.625 10.614 0.4050293 0.09465027 -0.8843231
10.645 10.634 0.50424194 0.05807495 -0.8682251
10.665 10.654 0.4449768 -0.051254272 -0.8651123
10.686 10.674 0.18037415 -0.10221863 -0.80023193
10.709 10.694 -0.20454407 -0.086120605 -0.6934967
10.725 10.715 -0.45310974 -0.06863403 -0.50253296
10.745 10.735 -0.44866943 -0.044433594 -0.276474
