accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.328 0.315 1.1499329 8.7547455 4.1434326
0.347 0.335 1.1398926 8.779282 4.271225
0.367 0.355 1.2367706 8.7465515 4.315872
0.388 0.375 1.4051056 8.784027 4.2494354
0.411 0.395 1.3138428 8.95163 4.101959
0.428 0.415 1.310852 9.079086 3.8799133
0.449 0.436 1.4317474 8.990601 3.9149628
0.468 0.456 1.3850555 9.072769 4.118744
0.500 0.476 1.0848846 9.008423 4.391449
0.511 0.496 0.7588806 8.882614 4.7861786
0.527 0.516 0.82266235 8.822433 4.916977
0.547 0.536 0.9281311 8.831741 4.7350006
0.567 0.556 0.77963257 8.887466 4.381546
0.588 0.577 0.6471863 8.692825 4.344284
0.607 0.597 0.43995667 8.602997 4.70903
0.628 0.617 0.2389679 8.557159 4.7887115
0.647 0.637 0.21783447 8.484375 4.411804
0.667 0.657 0.08909607 8.637497 4.116852
0.687 0.677 0.2096405 8.66835 3.8995514
0.706 0.697 0.39846802 8.555878 3.9549255
0.726 0.718 0.6061554 8.606583 3.837204
0.747 0.738 0.61026 8.884048 4.0958405
0.766 0.758 0.5009918 8.909912 4.5152893
0.786 0.778 0.4794464 8.637238 4.843155
0.808 0.798 0.66711426 8.8433075 4.6035156
0.827 0.818 0.73075867 9.055969 4.4434814
0.846 0.838 0.93948364 8.959839 4.251068
0.867 0.859 0.8881836 9.059525 4.2612457
0.891 0.879 1.0382996 9.059662 4.4812927
0.906 0.899 0.91841125 9.107086 4.559784
0.926 0.919 0.3771057 8.935364 4.3809814
0.946 0.939 0.50720215 8.764603 4.225601
0.966 0.959 0.4753723 8.942932 3.7985992
0.988 0.979 0.70217896 9.171448 3.7992706
1.007 1.000 0.84991455 9.314514 4.197693
1.026 1.020 1.4015045 9.365372 4.3047485
1.047 1.040 1.4295197 9.485016 3.8125763
1.066 1.060 0.8937683 9.598999 3.4020996
1.088 1.080 0.7383423 9.164169 3.2935486
1.106 1.100 0.84461975 8.810699 3.4392548
1.126 1.120 0.75608826 8.850967 3.997635
1.146 1.141 0.88716125 8.596909 4.3390503
1.167 1.161 0.5396271 8.593094 4.702118
1.187 1.181 0.32063293 8.769485 4.245819
1.205 1.201 0.6316986 8.998138 3.8051605
1.227 1.221 0.5145569 9.141525 3.5628357
1.246 1.241 0.68688965 8.867813 3.3791962
1.265 1.261 0.5622101 9.011459 2.9081879
1.288 1.282 0.15197754 8.909821 3.3184814
1.306 1.302 -0.20399475 9.0881195 4.0710144
1.325 1.322 0.16703796 8.998611 4.2393036
1.346 1.342 0.41323853 9.006119 4.6531525
1.365 1.362 -0.2511444 9.081253 4.435211
1.386 1.382 0.004547119 9.1223755 4.468872
1.405 1.402 0.3050537 8.57666 4.8838654
1.425 1.423 -0.20472717 9.235443 4.586899
1.445 1.443 -0.42178345 9.438187 4.528015
1.465 1.463 -0.98353577 9.640167 4.5083313
1.486 1.483 -0.805954 9.516312 4.992584
1.505 1.503 -1.8019714 9.947418 4.9718018
1.525 1.523 0.44244385 9.360138 4.8918
1.565 1.543 1.3261261 8.890289 5.5015106
1.588 1.564 0.7182312 9.544846 4.2169952
1.605 1.584 2.3829956 7.3842926 4.68985
1.625 1.604 0.9686127 8.022629 4.408249
1.645 1.624 0.12234497 7.5343018 3.4623718
1.670 1.644 -0.36062622 7.286545 3.4309082
1.687 1.664 -1.0335693 7.957016 2.815506
1.706 1.684 -1.1075745 7.96875 3.140152
1.724 1.705 -0.9899597 7.9125214 3.5070496
1.745 1.725 -0.65989685 8.142593 3.5603638
1.765 1.745 -0.20846558 8.273758 3.2285614
1.785 1.765 -0.01600647 8.777603 3.0849457
1.804 1.785 0.9857025 9.273956 3.1346588
1.825 1.805 0.8379822 9.381088 4.426773
1.845 1.825 0.6316986 9.377914 5.6640167
1.864 1.846 0.19868469 9.007004 6.4924316
1.885 1.866 0.017990112 8.97348 5.7732086
1.905 1.886 0.2585144 9.377167 4.8799744
1.924 1.906 0.48883057 9.537888 4.565506
1.945 1.926 0.7475891 9.403885 4.9297943
1.967 1.946 0.47073364 9.163361 4.962372
1.985 1.966 0.086364746 9.129669 4.6783447
2.004 1.987 -0.23402405 9.041168 4.814575
2.024 2.007 -0.49557495 8.810226 4.6971436
2.044 2.027 -0.80363464 8.982346 4.2210083
2.065 2.047 -0.795578 8.942795 4.05394
2.084 2.067 -0.60754395 8.7968445 4.075882
2.104 2.087 0.34735107 8.946686 4.047714
2.124 2.107 0.17333984 9.119705 4.2987366
2.145 2.128 -0.10583496 9.464539 3.9809265
2.164 2.148 -0.09674072 9.154953 3.767929
2.184 2.168 -0.73558044 9.103806 3.7226563
2.204 2.188 -0.61964417 9.067505 3.6022491
2.224 2.208 0.084991455 9.02066 3.690796
2.247 2.228 1.1782074 9.159927 3.8228455
2.264 2.248 2.0118103 9.215088 4.030472
2.284 2.269 0.94288635 9.507889 4.251831
2.304 2.289 -0.38053894 8.852692 4.4883423
2.324 2.309 -0.88067627 8.512604 4.4907074
2.348 2.329 -0.79740906 8.215164 4.473358
2.366 2.349 -1.1040802 8.397049 4.1960144
2.384 2.369 -0.60780334 8.75708 4.0239716
2.404 2.389 0.2565918 8.851059 4.451462
2.424 2.410 0.1954956 9.080475 4.6779175
2.446 2.430 -0.21400452 9.000259 4.3560944
2.463 2.450 -0.47447205 8.723587 3.7218475
2.483 2.470 -0.7099304 8.932617 3.3154144
2.503 2.490 0.093170166 9.00415 3.4323883
2.525 2.510 0.68070984 9.194031 3.5936737
2.546 2.530 0.22595215 9.418198 3.8484192
2.563 2.550 0.18894958 9.323059 4.1207275
2.583 2.571 0.73947144 9.010559 4.6061707
2.604 2.591 1.0597382 9.208099 4.678787
2.623 2.611 1.0998993 9.551971 4.164154
2.645 2.631 1.0131073 9.344879 3.6398773
2.663 2.651 0.67977905 9.107849 3.397583
2.683 2.671 0.5506134 8.987549 3.5012512
2.703 2.691 0.25915527 8.859573 3.9269257
2.723 2.712 0.2386322 8.791321 4.441559
2.745 2.732 0.5571594 8.828613 4.6123657
2.763 2.752 0.51779175 9.067947 4.3506927
2.783 2.772 0.26766968 9.008636 4.1646423
2.804 2.792 0.24006653 8.865372 3.8495026
2.823 2.812 0.6367798 8.838501 3.6910706
2.844 2.832 0.6712494 8.86084 3.4263916
2.862 2.853 0.4080963 8.774063 3.4020844
2.883 2.873 -0.14598083 8.768433 3.796524
2.903 2.893 -0.3164673 8.832184 4.168091
2.923 2.913 -0.16873169 9.066711 4.3543854
2.943 2.933 0.28526306 9.2656555 4.0884094
2.963 2.953 1.0222778 9.387878 3.723648
2.982 2.973 1.5286407 9.515915 3.3764648
3.003 2.994 1.7746124 9.320175 3.3631897
3.030 3.014 0.8800049 9.183441 3.4245148
3.049 3.034 0.7881012 8.958923 3.7967224
3.062 3.054 1.2577515 9.078506 3.9945374
3.083 3.074 1.2187653 9.10788 3.8726654
3.103 3.094 0.855011 9.033981 3.6650238
3.124 3.114 0.9255371 8.837952 3.9306946
3.144 3.135 0.80867004 9.033981 3.9303741
3.163 3.155 1.1466064 9.140732 4.3733215
3.183 3.175 1.6128998 9.101913 4.37175
3.205 3.195 1.7792969 9.041748 3.9737244
3.230 3.215 0.9055023 9.281708 3.4278717
3.244 3.235 0.51945496 8.988586 3.5731812
3.265 3.255 1.2038422 8.954697 3.6506805
3.284 3.276 1.5965576 8.876404 3.2610016
3.303 3.296 0.8877716 9.064484 2.8373566
3.324 3.316 0.5418701 8.911407 3.4929962
3.344 3.336 0.9907379 8.990112 4.158142
3.363 3.356 1.4510803 9.21492 4.5391083
3.384 3.376 1.3694763 9.241104 3.6350708
3.404 3.396 1.7765198 9.132797 3.5108185
3.429 3.417 1.9634247 9.29863 3.1853027
3.443 3.437 1.5760651 9.240402 3.5007172
3.464 3.457 0.96173096 8.888657 3.7111664
3.485 3.477 1.1234131 8.735046 3.8302765
3.506 3.497 0.7972717 8.863983 3.529068
3.531 3.517 0.85066223 9.132614 3.2223816
3.544 3.537 0.7701721 9.260208 3.300476
3.562 3.558 1.0849915 9.127319 3.2877502
3.582 3.578 1.3786011 9.045441 3.5658417
3.602 3.598 0.92422485 9.2956085 3.3804321
3.622 3.618 1.1443024 9.078247 3.5887299
3.642 3.638 1.0369415 9.20137 3.6679077
3.662 3.658 1.2774506 9.078247 3.9653168
3.682 3.678 1.2160187 8.928314 4.0656586
3.702 3.699 1.2168884 9.070129 3.431366
3.722 3.719 1.4775238 8.855698 3.9030457
3.743 3.739 1.1281433 8.99202 4.0017395
3.762 3.759 0.8828125 8.576523 3.853012
3.782 3.779 0.43440247 8.837189 3.5406952
3.813 3.799 0.71025085 9.295349 3.6066742
3.844 3.819 1.4890442 9.058548 3.8777008
3.864 3.840 1.7557068 9.338913 3.7364197
3.887 3.860 1.7778778 9.01593 3.5196838
3.905 3.880 1.4598389 9.092316 3.7465057
3.924 3.900 1.3212433 8.823608 4.122299
3.946 3.920 1.0155029 8.847641 4.1394043
3.965 3.940 1.0407562 8.720184 4.3662567
3.989 3.960 1.1681061 8.83165 3.9775085
4.007 3.981 1.1283112 8.911957 3.9194946
4.025 4.001 1.3605194 9.159607 3.8444214
4.052 4.021 2.460434 8.778061 4.136551
4.065 4.041 1.9903107 9.35379 4.2302094
4.084 4.061 1.3133087 8.847107 4.3014526
4.105 4.081 1.3549194 8.729538 4.4697113
4.129 4.101 1.2276001 8.716049 4.7991333
4.145 4.122 1.1386261 8.86795 4.265671
4.168 4.142 1.1140289 9.028046 3.8101044
4.185 4.162 1.3999329 9.068176 3.8169556
4.205 4.182 2.02182 8.713058 4.0954742
4.227 4.202 1.5337524 8.8849945 3.7541656
4.244 4.222 0.73524475 8.64563 3.5489197
4.262 4.242 0.785141 8.429703 4.093445
4.287 4.263 0.8030548 8.765808 4.0954895
4.305 4.283 1.5491791 8.529877 4.1098633
