magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
0.388 0.375 41.160583 8.576965 425.23193 13.416992 59.658813 468.38226
0.412 0.395 41.24756 8.154297 424.9817 13.416992 59.658813 468.38226
0.430 0.415 40.986633 8.929443 425.235 13.416992 59.658813 468.38226
0.450 0.436 40.31372 8.703613 425.72327 13.416992 59.658813 468.38226
0.470 0.456 39.91089 7.8216553 425.95825 13.416992 59.658813 468.38226
0.500 0.476 40.09247 8.906555 425.95825 13.416992 59.658813 468.38226
0.513 0.496 40.245056 8.734131 425.78278 13.416992 59.658813 468.38226
0.528 0.516 40.245056 7.8216553 425.63324 13.416992 59.658813 468.38226
0.548 0.536 40.33966 8.105469 426.10016 13.416992 59.658813 468.38226
0.569 0.556 40.600586 8.509827 425.8911 13.416992 59.658813 468.38226
0.589 0.577 40.745544 8.653259 425.46997 13.416992 59.658813 468.38226
0.607 0.597 41.244507 8.552551 425.76294 13.416992 59.658813 468.38226
0.629 0.617 41.381836 8.09021 425.766 13.416992 59.658813 468.38226
0.649 0.637 41.24756 7.8216553 425.63324 13.416992 59.658813 468.38226
0.668 0.657 40.724182 8.5494995 426.34735 13.416992 59.658813 468.38226
0.689 0.677 41.13922 8.053589 426.46942 13.416992 59.658813 468.38226
0.708 0.697 41.581726 7.4890137 426.2848 13.416992 59.658813 468.38226
0.728 0.718 41.90674 6.945801 426.1795 13.416992 59.658813 468.38226
0.749 0.738 42.515564 7.5195313 426.96686 13.416992 59.658813 468.38226
0.767 0.758 42.75055 7.987976 427.42462 13.416992 59.658813 468.38226
0.788 0.778 41.615295 7.53479 427.6474 13.416992 59.658813 468.38226
0.809 0.798 41.192627 6.7596436 427.20184 13.416992 59.658813 468.38226
0.828 0.818 41.24756 6.489563 426.93634 13.416992 59.658813 468.38226
0.849 0.838 41.71753 6.7230225 428.54462 13.416992 59.658813 468.38226
0.869 0.859 41.68091 6.8222046 428.53394 13.416992 59.658813 468.38226
0.891 0.879 41.581726 6.8222046 428.23944 13.416992 59.658813 468.38226
0.907 0.899 40.84778 7.7957153 428.95508 13.416992 59.658813 468.38226
0.928 0.919 42.51709 8.154297 428.508 13.416992 59.658813 468.38226
0.949 0.939 43.251038 8.154297 428.23944 13.416992 59.658813 468.38226
0.967 0.959 42.10968 5.755615 429.1046 13.416992 59.658813 468.38226
0.990 0.979 40.238953 6.4941406 429.37927 13.416992 59.658813 468.38226
1.007 1.000 39.744568 6.9885254 429.37927 13.416992 59.658813 468.38226
1.028 1.020 41.184998 6.074524 428.99628 13.416992 59.658813 468.38226
1.049 1.040 39.501953 6.0821533 429.6524 13.416992 59.658813 468.38226
1.068 1.060 38.909912 6.1569214 429.86908 13.416992 59.658813 468.38226
