accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.329 0.312 0.25135803 8.16214 5.443695
0.349 0.332 0.312088 8.09198 5.520294
0.369 0.352 0.40963745 8.012817 5.6951904
0.389 0.372 0.28642273 8.012711 5.716751
0.411 0.393 0.42288208 8.093506 5.779312
0.429 0.413 0.7080231 8.200027 5.712616
0.449 0.433 0.70877075 8.280884 5.3043365
0.468 0.453 0.8788452 8.283249 5.285309
0.491 0.473 0.965683 8.241913 5.508148
0.534 0.493 0.6311493 8.356415 5.7211
0.534 0.513 0.6352997 8.4752655 6.032486
0.548 0.534 0.9004822 8.556152 6.1122284
0.568 0.554 1.036377 8.490723 5.6489105
0.588 0.574 0.98184204 8.218369 5.1119843
0.609 0.594 0.72309875 8.049469 5.0744324
0.628 0.614 0.5195465 8.097702 5.108017
0.647 0.634 0.6108551 8.089127 5.013077
0.667 0.654 0.44895935 7.5557404 4.210907
0.687 0.675 -0.05128479 7.4141235 4.755371
0.710 0.695 0.6150055 7.694977 6.2661743
0.727 0.715 1.1605377 7.2210846 6.4892273
0.747 0.735 0.67337036 6.581665 6.6962585
0.767 0.755 0.7567749 6.494568 6.3066254
0.787 0.775 1.1043396 7.199417 5.971863
0.808 0.795 1.4529724 7.981613 5.346817
0.829 0.816 1.194397 8.371292 4.5667877
0.847 0.836 1.1018829 8.9448395 3.4916534
0.867 0.856 1.0196991 9.234909 2.2625885
0.886 0.876 -0.44229126 8.538544 1.6503448
0.908 0.896 -0.79434204 7.856079 1.9095001
0.926 0.916 0.65426636 8.032272 5.018173
0.946 0.936 2.3720093 8.460632 8.078384
0.966 0.957 2.593048 8.554947 9.443146
0.986 0.977 2.0308075 8.259247 9.050049
1.007 0.997 1.7017517 7.7917023 7.990967
1.026 1.017 1.8388672 7.805237 7.112488
1.046 1.037 2.0349274 8.297256 6.359314
1.066 1.057 2.115387 8.283859 5.957535
1.087 1.077 3.5764313 8.278732 5.4761047
1.107 1.098 5.387497 7.727005 4.755615
1.125 1.118 6.050873 6.7420197 4.350113
1.146 1.138 -1.7503357 7.0438995 4.902115
1.167 1.158 -6.2861023 8.363678 6.0116425
1.185 1.178 -0.7337799 8.094177 6.7164764
1.207 1.198 3.2027283 8.088852 6.6724243
1.225 1.218 2.3948364 7.916107 5.7136536
1.245 1.239 2.127472 7.3507385 4.3163605
1.265 1.259 1.9541473 7.9385223 3.9728394
1.287 1.279 0.71321106 7.2914276 4.465561
1.307 1.299 0.6404877 6.976959 4.665619
1.326 1.319 1.763092 8.352585 5.9404907
1.346 1.339 2.456482 8.750229 8.085861
1.366 1.359 2.2335968 7.1981506 7.484909
1.386 1.379 3.2327118 8.216965 7.7694244
1.406 1.400 3.2374573 8.451569 5.481613
1.424 1.420 2.469864 7.5091095 5.2242126
1.444 1.440 2.1768646 7.54335 5.4708405
1.465 1.460 1.405304 7.8037567 6.227066
1.484 1.480 2.2989197 7.855652 8.090256
1.506 1.500 2.7486725 7.629944 7.4933014
1.524 1.520 2.8376465 7.8645325 5.0430145
1.545 1.541 2.0132446 7.48967 4.8025665
1.565 1.561 2.1065826 7.811859 5.840378
1.586 1.581 2.84227 7.550354 5.688614
1.604 1.601 1.4892426 7.2332 4.551178
1.624 1.621 1.3118286 7.6161194 4.868744
1.644 1.641 0.8655243 7.761612 5.8628235
1.664 1.661 1.1221161 7.7489014 6.786911
1.686 1.682 1.1835175 7.4363403 7.3251038
1.724 1.702 1.5792542 7.2444916 6.21875
1.743 1.722 0.62849426 7.877182 5.1434326
1.764 1.742 2.1181335 8.289017 6.8062744
1.783 1.762 2.2082214 8.0342865 5.987976
1.803 1.782 1.3697052 7.917343 5.1473694
1.823 1.802 2.1103516 7.947281 6.3483276
1.843 1.823 2.0690155 7.760086 6.5121613
1.863 1.843 1.8997498 7.5173645 6.5700073
1.883 1.863 1.7557526 7.309616 6.7973175
1.903 1.883 1.2002106 7.176834 6.56456
1.923 1.903 1.2608185 7.3157806 6.8055267
1.943 1.923 2.0926514 7.2763824 6.857498
1.962 1.943 2.1723938 7.194992 5.662018
1.986 1.964 1.708725 6.9094696 4.903824
2.003 1.984 0.8657379 6.9013367 4.437607
2.022 2.004 1.0020752 7.572983 4.941223
2.042 2.024 0.90812683 8.0720215 5.576004
2.062 2.044 1.5796356 8.412537 6.774048
2.082 2.064 2.0011444 8.3701935 6.729309
2.102 2.084 2.7178955 7.9774017 5.9237213
2.122 2.105 2.7441406 7.3178864 4.795746
2.142 2.125 1.8658905 6.886902 3.7763062
2.162 2.145 1.0237427 6.9474487 4.172241
2.182 2.165 1.0989532 7.805969 5.774826
2.202 2.185 1.7011108 8.226532 7.1125336
2.222 2.205 3.0819702 8.70462 8.469269
2.241 2.225 3.5205536 7.5707855 7.468338
2.261 2.246 2.1097565 6.3414917 4.892029
2.283 2.266 0.31272888 6.2444763 3.8850098
2.301 2.286 0.11302185 7.2366943 4.731201
2.321 2.306 0.8038635 7.83786 6.3331604
2.341 2.326 1.1668396 8.165207 7.217392
2.362 2.346 1.7524567 7.9959717 7.298126
2.381 2.366 1.2128296 7.20961 6.078827
2.401 2.387 0.84558105 6.746277 5.370331
2.421 2.407 0.9821167 7.022751 6.0066376
2.441 2.427 1.245758 7.7034607 6.9669495
2.460 2.447 1.5416565 8.590927 7.6781464
2.481 2.467 2.6445923 9.201004 8.322296
2.500 2.487 3.109024 8.898956 7.7475433
2.521 2.507 2.822937 8.153687 6.4666443
2.540 2.528 2.274475 7.425705 5.6616974
2.560 2.548 1.5509644 7.024048 5.3770447
2.583 2.568 1.2181549 6.687851 5.5142517
2.600 2.588 1.0084991 6.7657776 5.707596
2.620 2.608 0.94696045 7.1800995 6.2277985
2.640 2.628 0.86094666 7.4038086 6.6285706
2.664 2.648 0.68070984 7.458084 6.846878
2.680 2.669 1.0094604 7.118408 7.0098114
2.699 2.689 1.103653 6.5642242 6.3821564
2.720 2.709 -0.059890747 6.2633057 5.544449
2.739 2.729 -0.3179779 6.5405884 6.0080566
2.761 2.749 0.6826019 7.018265 7.143921
2.780 2.769 1.8529816 7.2763824 7.4220886
2.799 2.789 2.0946045 7.1217804 6.30484
2.819 2.810 2.2023315 6.8237 5.536728
2.840 2.830 1.8478546 6.88208 5.110611
2.861 2.850 1.2135925 7.4612885 5.262726
2.880 2.870 1.4217834 8.239929 6.936508
2.899 2.890 2.6967163 8.723846 8.333893
2.919 2.910 3.4323883 8.28952 7.546112
2.939 2.930 2.344925 7.2333374 5.7914124
