magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.389 0.372 1.9943237 -35.647583 -12.428284
0.412 0.393 1.2786865 -36.361694 -11.962891
0.430 0.413 0.970459 -35.954285 -12.261963
0.451 0.433 0.064086914 -35.34851 -12.835693
0.470 0.453 -0.39215088 -36.029053 -12.614441
0.491 0.473 -0.05340576 -35.917664 -13.165283
0.534 0.493 0.9613037 -35.69641 -13.555908
0.534 0.513 1.612854 -35.69641 -12.287903
0.548 0.534 1.3641357 -35.57434 -12.1658325
0.568 0.554 0.94451904 -35.23712 -11.837769
0.588 0.574 0.94451904 -35.031128 -11.636353
0.609 0.594 0.6729126 -35.43701 -11.636353
0.630 0.614 0.76293945 -35.54535 -10.754395
0.648 0.634 1.4450073 -34.864807 -9.5199585
0.669 0.654 1.0070801 -35.15625 -10.942078
0.689 0.675 0.74157715 -35.23407 -12.04834
0.709 0.695 1.1108398 -34.864807 -11.148071
0.729 0.715 1.0314941 -34.944153 -11.376953
0.748 0.735 1.6693115 -34.951782 -11.557007
0.769 0.755 2.4475098 -34.864807 -11.474609
0.787 0.775 1.940918 -35.032654 -11.637878
0.808 0.795 0.66986084 -35.112 -10.035706
0.829 0.816 -0.0579834 -35.031128 -8.378601
0.848 0.836 0.56915283 -34.584045 -7.940674
0.869 0.856 0.012207031 -35.658264 -6.6711426
0.888 0.876 -0.89263916 -36.860657 -5.935669
0.907 0.896 -0.036621094 -36.00769 -4.170227
0.928 0.916 0.22125244 -35.943604 -3.0288696
0.948 0.936 -0.0579834 -36.361694 -3.1661987
0.969 0.957 -0.46081543 -35.360718 -2.7740479
0.987 0.977 -0.93078613 -35.717773 -2.1148682
1.008 0.997 -1.05896 -36.361694 -1.8630981
1.029 1.017 -1.802063 -36.468506 -2.3788452
1.047 1.037 -1.5823364 -35.884094 -2.256775
1.066 1.057 -1.2268066 -35.53009 -2.0263672
1.087 1.077 -1.5609741 -35.420227 -1.9165039
1.108 1.098 -1.6159058 -35.02655 -2.6367188
1.127 1.118 -1.5609741 -34.864807 -3.0044556
1.148 1.138 -2.2628784 -35.098267 -1.6342163
1.168 1.158 0.4043579 -35.55298 -1.3961792
1.186 1.178 1.612854 -35.69641 -1.5380859
1.208 1.198 4.1778564 -35.331726 -1.4175415
1.228 1.218 3.2577515 -35.321045 -1.2527466
1.246 1.239 2.6138306 -35.36377 -1.2115479
1.268 1.259 3.3798218 -34.092712 -1.7089844
1.288 1.279 3.227234 -33.828735 -1.4846802
1.306 1.299 3.1158447 -33.865356 -1.3748169
1.326 1.319 2.7145386 -34.529114 -1.7623901
1.346 1.339 1.1276245 -35.639954 -1.9943237
1.366 1.359 0.77667236 -35.862732 -2.0263672
1.386 1.379 1.0543823 -35.310364 -3.1082153
1.406 1.400 -0.15563965 -34.49707 -1.8203735
1.426 1.420 -0.39215088 -34.36432 -1.5380859
1.445 1.440 0.6149292 -35.369873 -2.8015137
1.466 1.460 0.4852295 -33.784485 -3.5736084
1.485 1.480 0.44403076 -33.532715 -3.6560059
1.505 1.500 1.3397217 -34.129333 -3.9459229
1.525 1.520 1.7471313 -34.197998 -2.5039673
1.544 1.541 1.7791748 -34.197998 -2.3529053
1.567 1.561 3.4866333 -35.591125 -1.2908936
1.587 1.581 2.0446777 -35.072327 -1.8234253
1.605 1.601 1.9454956 -35.031128 -1.8630981
1.626 1.621 1.625061 -35.671997 -2.1759033
1.644 1.641 2.4230957 -34.88922 -3.6148071
1.665 1.661 2.4475098 -34.864807 -3.6560059
1.687 1.682 4.10614 -33.872986 -2.682495
1.726 1.702 1.7791748 -34.197998 -0.39672852
1.745 1.722 1.7974854 -34.207153 -0.43640137
1.766 1.742 2.947998 -34.68933 -2.8671265
1.784 1.762 2.947998 -34.36432 -3.817749
1.804 1.782 2.922058 -34.35669 -3.729248
1.825 1.802 2.4765015 -34.228516 -2.0355225
1.845 1.823 2.947998 -34.698486 -2.1896362
1.864 1.843 3.0700684 -34.60388 -2.3086548
1.884 1.863 4.295349 -33.56476 -3.5339355
1.904 1.883 2.7816772 -33.865356 -2.3529053
1.924 1.903 2.9144287 -33.92334 -2.3712158
1.945 1.923 3.7399292 -34.1568 -2.59552
1.963 1.943 2.279663 -32.70111 -3.1661987
1.987 1.964 2.0828247 -32.84912 -3.213501
2.003 1.984 1.1276245 -33.7265 -3.4667969
2.024 2.004 2.1133423 -33.865356 -3.3294678
2.044 2.024 2.2018433 -33.776855 -3.4164429
2.063 2.044 2.708435 -33.335876 -3.8482666
2.083 2.064 3.1158447 -33.200073 -3.981018
2.103 2.084 2.5802612 -33.02307 -3.8757324
2.123 2.105 0.5340576 -32.592773 -3.2714844
2.145 2.125 0.27618408 -33.366394 -2.5146484
2.162 2.145 0.31585693 -32.917786 -2.5543213
2.183 2.165 0.09918213 -32.221985 -2.8442383
2.203 2.185 -0.89263916 -34.197998 -3.3294678
2.223 2.205 -0.56762695 -33.688354 -3.010559
2.243 2.225 0.22735596 -32.80182 -2.8015137
2.262 2.246 0.10986328 -33.865356 -4.307556
2.285 2.266 0.52490234 -32.93457 -3.5980225
2.302 2.286 1.2832642 -31.352234 -2.4978638
2.323 2.306 0.94451904 -32.36847 -3.4927368
2.343 2.326 1.2298584 -32.540894 -3.8833618
2.362 2.346 1.8966675 -32.514954 -4.400635
2.382 2.366 2.1133423 -31.869507 -3.981018
2.401 2.387 2.1133423 -31.744385 -4.5944214
2.422 2.407 1.4663696 -31.666565 -5.484009
2.444 2.427 0.44403076 -31.869507 -5.2841187
2.466 2.447 0.44403076 -31.188965 -4.484558
2.482 2.467 0.44403076 -30.62439 -3.465271
2.502 2.487 0.44403076 -31.202698 -3.6560059
2.522 2.507 0.2960205 -31.350708 -3.0792236
2.542 2.528 -1.2527466 -31.385803 -2.6474
2.566 2.548 -2.8961182 -31.202698 -3.0044556
2.584 2.568 -1.3916016 -31.915283 -3.5446167
2.601 2.588 0.680542 -31.651306 -4.222107
2.621 2.608 1.1108398 -30.537415 -4.307556
2.642 2.628 1.6204834 -30.87616 -4.1412354
2.666 2.648 1.852417 -30.59845 -4.234314
2.680 2.669 1.612854 -30.038452 -4.4692993
2.700 2.689 1.8829346 -29.768372 -4.9102783
2.720 2.709 2.0202637 -30.18341 -5.5526733
2.743 2.729 1.9454956 -30.703735 -5.7724
2.762 2.749 3.1921387 -30.227661 -5.303955
2.780 2.769 3.8238525 -30.1651 -4.4815063
2.799 2.789 3.616333 -30.371094 -4.144287
2.820 2.810 1.3839722 -30.574036 -4.736328
2.841 2.830 1.1810303 -30.08728 -4.7164917
2.862 2.850 1.9454956 -29.70581 -4.4692993
2.881 2.870 0.66223145 -29.919434 -5.302429
2.900 2.890 0.4852295 -29.71344 -5.453491
2.920 2.910 0.77667236 -29.53949 -5.2841187
2.941 2.930 -0.9109497 -29.876709 -6.0516357
2.962 2.951 -1.0421753 -28.900146 -5.3085327
2.980 2.971 -0.72631836 -28.373718 -4.7958374
3.000 2.991 -1.4343262 -28.140259 -5.484009
3.021 3.011 -1.2496948 -27.80304 -6.239319
3.051 3.031 -1.05896 -27.708435 -6.42395
3.068 3.051 -0.68969727 -28.572083 -5.3390503
3.079 3.071 -0.05645752 -29.12445 -5.6915283
3.099 3.092 0.10986328 -29.206848 -5.935669
3.119 3.112 0.8834839 -29.206848 -5.935669
3.139 3.132 -0.3326416 -29.077148 -5.805969
3.159 3.152 -0.72631836 -29.040527 -5.7724
3.179 3.172 -0.32196045 -28.90625 -6.694031
3.199 3.192 -1.1810303 -29.011536 -7.5790405
3.219 3.212 -1.3931274 -29.040527 -7.727051
3.240 3.233 -1.2557983 -28.068542 -6.7749023
3.262 3.253 -0.6637573 -28.999329 -5.4870605
