gyroscope.txt

All values are in radians/second. Factory calibration and temperature compensation are still applied to the rate of rotation (angular speeds).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-drift-x estimated-drift-y estimated-drift-z
2.104 2.099 0.04559326 0.07620239 0.11791992 0.0326233 0.006210327 -0.0043640137
2.124 2.119 -0.010498047 -6.4086914E-4 0.08934021 0.0326233 0.006210327 -0.0043640137
2.142 2.139 0.00730896 -0.0042877197 0.05088806 0.0326233 0.006210327 -0.0043640137
2.163 2.159 0.034622192 0.02268982 0.030548096 0.0326233 0.006210327 -0.0043640137
2.185 2.179 0.015151978 0.001083374 0.015106201 0.0326233 0.006210327 -0.0043640137
2.225 2.199 -0.021255493 -0.01713562 -0.021270752 0.0326233 0.006210327 -0.0043640137
2.226 2.220 -0.040252686 -0.016082764 -0.030776978 0.0326233 0.006210327 -0.0043640137
2.264 2.240 -0.036209106 -0.027435303 -0.04208374 0.0326233 0.006210327 -0.0043640137
2.283 2.260 -0.03805542 -0.07557678 -0.08088684 0.0326233 0.006210327 -0.0043640137
2.302 2.280 -0.0231781 -0.058670044 -0.12928772 0.0326233 0.006210327 -0.0043640137
2.323 2.300 0.00680542 -0.038146973 -0.15109253 0.0326233 0.006210327 -0.0043640137
2.342 2.320 0.015640259 -0.026794434 -0.13555908 0.0326233 0.006210327 -0.0043640137
2.362 2.340 0.03215027 -0.028625488 -0.13597107 0.0326233 0.006210327 -0.0043640137
2.383 2.361 0.07450867 -0.063827515 -0.15159607 0.0326233 0.006210327 -0.0043640137
2.403 2.381 0.04219055 -0.09967041 -0.10644531 0.0326233 0.006210327 -0.0043640137
2.423 2.401 -0.009109497 -0.082962036 -0.061843872 0.0326233 0.006210327 -0.0043640137
2.443 2.421 -0.026321411 -0.023651123 -0.03744507 0.0326233 0.006210327 -0.0043640137
2.463 2.441 -0.03869629 -0.042404175 -0.05595398 0.0326233 0.006210327 -0.0043640137
2.483 2.461 -0.044281006 -0.064437866 -0.06175232 0.0326233 0.006210327 -0.0043640137
2.502 2.481 -0.061279297 -0.035369873 -0.04156494 0.0326233 0.006210327 -0.0043640137
2.524 2.502 -0.14100647 -0.056503296 -0.031173706 0.0326233 0.006210327 -0.0043640137
2.548 2.522 -0.1613617 -0.1493988 -0.047943115 0.0326233 0.006210327 -0.0043640137
2.565 2.542 -0.105667114 -0.18083191 -0.0750885 0.0326233 0.006210327 -0.0043640137
2.584 2.562 -0.045394897 -0.1272583 -0.087677 0.0326233 0.006210327 -0.0043640137
2.604 2.582 -0.024856567 -0.058685303 -0.078811646 0.0326233 0.006210327 -0.0043640137
2.623 2.602 -0.043899536 -0.02633667 -0.064941406 0.0326233 0.006210327 -0.0043640137
2.644 2.622 -0.076049805 -0.10928345 -0.05064392 0.0326233 0.006210327 -0.0043640137
2.663 2.643 -0.05970764 -0.14051819 -0.06980896 0.0326233 0.006210327 -0.0043640137
2.683 2.663 -0.03161621 -0.048217773 -0.063201904 0.0326233 0.006210327 -0.0043640137
2.703 2.683 -0.0132751465 0.0154418945 -0.04449463 0.0326233 0.006210327 -0.0043640137
2.724 2.703 0.0029296875 -0.019073486 -0.001083374 0.0326233 0.006210327 -0.0043640137
2.745 2.723 0.0032958984 -0.04626465 0.014297485 0.0326233 0.006210327 -0.0043640137
2.764 2.743 0.02784729 -0.04399109 0.07192993 0.0326233 0.006210327 -0.0043640137
2.784 2.763 0.0697937 -0.05342102 0.11244202 0.0326233 0.006210327 -0.0043640137
2.804 2.784 0.114974976 -0.029052734 0.12593079 0.0326233 0.006210327 -0.0043640137
2.825 2.804 0.14450073 -0.009567261 0.0821991 0.0326233 0.006210327 -0.0043640137
2.843 2.824 0.12846375 -0.049972534 0.019607544 0.0326233 0.006210327 -0.0043640137
2.865 2.844 0.026947021 -0.099105835 -0.032669067 0.0326233 0.006210327 -0.0043640137
2.885 2.864 -0.03642273 -0.08773804 -0.052078247 0.0326233 0.006210327 -0.0043640137
2.904 2.884 -0.046676636 -0.0054779053 -0.06384277 0.0326233 0.006210327 -0.0043640137
2.925 2.904 -0.04472351 0.07408142 -0.07937622 0.0326233 0.006210327 -0.0043640137
2.944 2.925 -0.03981018 0.060943604 -0.08274841 0.0326233 0.006210327 -0.0043640137
2.965 2.945 -0.037887573 -0.033950806 -0.06768799 0.0326233 0.006210327 -0.0043640137
2.985 2.965 -0.033706665 -0.11773682 -0.046340942 0.0326233 0.006210327 -0.0043640137
3.008 2.985 -0.004547119 -0.10775757 -0.036727905 0.0326233 0.006210327 -0.0043640137
3.032 3.005 0.013641357 -0.03147888 -0.019714355 0.0326233 0.006210327 -0.0043640137
3.046 3.025 0.012130737 5.0354004E-4 -0.0075683594 0.0326233 0.006210327 -0.0043640137
3.065 3.045 -0.020019531 -0.024871826 -0.012908936 0.0326233 0.006210327 -0.0043640137
3.084 3.066 -0.08137512 -0.0043792725 -0.018234253 0.0326233 0.006210327 -0.0043640137
3.104 3.086 -0.06137085 0.01889038 -0.028274536 0.0326233 0.006210327 -0.0043640137
3.127 3.106 0.008346558 -0.0021209717 -0.05744934 0.0326233 0.006210327 -0.0043640137
3.144 3.126 0.06262207 -0.06654358 -0.096572876 0.0326233 0.006210327 -0.0043640137
3.170 3.146 0.06251526 -0.08998108 -0.09196472 0.0326233 0.006210327 -0.0043640137
3.188 3.166 0.046081543 -0.03416443 -0.029220581 0.0326233 0.006210327 -0.0043640137
3.206 3.186 0.019515991 -0.048477173 0.0051727295 0.0326233 0.006210327 -0.0043640137
3.240 3.207 -0.050094604 -0.13537598 0.016433716 0.0326233 0.006210327 -0.0043640137
3.246 3.227 -0.08441162 -0.16256714 0.0013275146 0.0326233 0.006210327 -0.0043640137
3.266 3.247 -0.009094238 -0.11442566 -0.041000366 0.0326233 0.006210327 -0.0043640137
3.285 3.267 0.091171265 -0.05303955 -0.052719116 0.0326233 0.006210327 -0.0043640137
3.304 3.287 0.09114075 -0.007156372 -0.066833496 0.0326233 0.006210327 -0.0043640137
3.326 3.307 0.07801819 0.033813477 -0.07800293 0.0326233 0.006210327 -0.0043640137
3.345 3.327 0.16363525 0.012542725 -0.07850647 0.0326233 0.006210327 -0.0043640137
3.365 3.348 0.1995697 0.010040283 -0.03211975 0.0326233 0.006210327 -0.0043640137
3.385 3.368 0.11065674 0.031600952 0.046798706 0.0326233 0.006210327 -0.0043640137
3.408 3.388 0.023635864 0.010971069 0.11959839 0.0326233 0.006210327 -0.0043640137
3.433 3.408 0.063827515 0.0074768066 0.1486206 0.0326233 0.006210327 -0.0043640137
3.451 3.428 0.1736145 -0.065963745 0.11746216 0.0326233 0.006210327 -0.0043640137
3.473 3.448 0.17271423 -0.23272705 0.08302307 0.0326233 0.006210327 -0.0043640137
3.490 3.468 0.025558472 -0.3021698 0.13119507 0.0326233 0.006210327 -0.0043640137
3.505 3.489 -0.10505676 -0.22483826 0.22305298 0.0326233 0.006210327 -0.0043640137
3.525 3.509 -0.13322449 -0.08532715 0.28227234 0.0326233 0.006210327 -0.0043640137
3.545 3.529 -0.05154419 -0.0068359375 0.31051636 0.0326233 0.006210327 -0.0043640137
3.568 3.549 0.04824829 0.033935547 0.33171082 0.0326233 0.006210327 -0.0043640137
3.587 3.569 0.1295929 0.07896423 0.33319092 0.0326233 0.006210327 -0.0043640137
3.606 3.589 0.17103577 0.09272766 0.3361206 0.0326233 0.006210327 -0.0043640137
3.625 3.609 0.15626526 0.068374634 0.3292694 0.0326233 0.006210327 -0.0043640137
3.649 3.630 0.1505127 0.12619019 0.2846527 0.0326233 0.006210327 -0.0043640137
3.668 3.650 0.20195007 0.20700073 0.24647522 0.0326233 0.006210327 -0.0043640137
3.689 3.670 0.2654724 0.21932983 0.22888184 0.0326233 0.006210327 -0.0043640137
3.708 3.690 0.28933716 0.19949341 0.21620178 0.0326233 0.006210327 -0.0043640137
3.730 3.710 0.23577881 0.17504883 0.21638489 0.0326233 0.006210327 -0.0043640137
3.747 3.730 0.18577576 0.13023376 0.21923828 0.0326233 0.006210327 -0.0043640137
3.766 3.750 0.16467285 0.11425781 0.23150635 0.0326233 0.006210327 -0.0043640137
3.788 3.771 0.12687683 0.14849854 0.22767639 0.0326233 0.006210327 -0.0043640137
3.807 3.791 0.119003296 0.16998291 0.1811676 0.0326233 0.006210327 -0.0043640137
3.826 3.811 0.15509033 0.1255188 0.13528442 0.0326233 0.006210327 -0.0043640137
3.846 3.831 0.1750946 0.09692383 0.078186035 0.0326233 0.006210327 -0.0043640137
3.870 3.851 0.20127869 0.122787476 0.027053833 0.0326233 0.006210327 -0.0043640137
3.891 3.871 0.22624207 0.09996033 0.027404785 0.0326233 0.006210327 -0.0043640137
3.908 3.891 0.19081116 0.06124878 0.057022095 0.0326233 0.006210327 -0.0043640137
3.925 3.912 0.12319946 0.05088806 0.10185242 0.0326233 0.006210327 -0.0043640137
3.956 3.932 0.104888916 0.04537964 0.15089417 0.0326233 0.006210327 -0.0043640137
3.968 3.952 0.14723206 0.035995483 0.16975403 0.0326233 0.006210327 -0.0043640137
3.988 3.972 0.13018799 -0.0011138916 0.2025299 0.0326233 0.006210327 -0.0043640137
4.008 3.992 0.042877197 -0.028320313 0.24378967 0.0326233 0.006210327 -0.0043640137
4.034 4.012 -9.460449E-4 0.0011291504 0.23551941 0.0326233 0.006210327 -0.0043640137
4.046 4.032 0.0034484863 0.022827148 0.1800232 0.0326233 0.006210327 -0.0043640137
4.067 4.053 0.02708435 0.0013275146 0.11286926 0.0326233 0.006210327 -0.0043640137
4.089 4.073 0.047286987 0.0054473877 0.06794739 0.0326233 0.006210327 -0.0043640137
4.110 4.093 0.05532837 0.011657715 0.034362793 0.0326233 0.006210327 -0.0043640137
4.128 4.113 0.013214111 -0.023834229 0.01727295 0.0326233 0.006210327 -0.0043640137
4.150 4.133 -0.03237915 -0.048919678 0.016540527 0.0326233 0.006210327 -0.0043640137
4.168 4.153 0.017486572 -0.022735596 -0.0093688965 0.0326233 0.006210327 -0.0043640137
4.194 4.173 0.105392456 0.009841919 -0.06561279 0.0326233 0.006210327 -0.0043640137
4.210 4.194 0.11898804 0.0059051514 -0.09803772 0.0326233 0.006210327 -0.0043640137
4.228 4.214 0.068862915 -0.022628784 -0.07852173 0.0326233 0.006210327 -0.0043640137
4.251 4.234 0.03437805 -0.04220581 -0.039794922 0.0326233 0.006210327 -0.0043640137
4.268 4.254 0.02897644 -0.01373291 -0.01713562 0.0326233 0.006210327 -0.0043640137
4.287 4.274 0.03955078 0.041915894 -0.008544922 0.0326233 0.006210327 -0.0043640137
4.310 4.294 0.052215576 0.04095459 0.007675171 0.0326233 0.006210327 -0.0043640137
4.330 4.314 0.05126953 -0.02142334 0.034805298 0.0326233 0.006210327 -0.0043640137
4.348 4.335 0.08026123 -0.032943726 0.05479431 0.0326233 0.006210327 -0.0043640137
4.366 4.355 0.11079407 0.016815186 0.057281494 0.0326233 0.006210327 -0.0043640137
4.386 4.375 0.11656189 0.012176514 0.040039063 0.0326233 0.006210327 -0.0043640137
4.405 4.395 0.13638306 0.002532959 -0.0030517578 0.0326233 0.006210327 -0.0043640137
4.425 4.415 0.16142273 0.03845215 -0.023406982 0.0326233 0.006210327 -0.0043640137
4.445 4.435 0.17689514 0.047210693 0.001953125 0.0326233 0.006210327 -0.0043640137
4.466 4.455 0.13075256 0.05519104 0.05455017 0.0326233 0.006210327 -0.0043640137
4.485 4.475 0.030273438 0.057418823 0.077316284 0.0326233 0.006210327 -0.0043640137
4.507 4.496 -0.002243042 0.035217285 0.0602417 0.0326233 0.006210327 -0.0043640137
4.527 4.516 0.01550293 0.04222107 0.019638062 0.0326233 0.006210327 -0.0043640137
4.547 4.536 -0.011276245 0.059814453 -0.009399414 0.0326233 0.006210327 -0.0043640137
4.567 4.556 -0.074905396 0.047088623 -0.019989014 0.0326233 0.006210327 -0.0043640137
4.586 4.576 -0.08522034 0.034469604 -0.03881836 0.0326233 0.006210327 -0.0043640137
4.608 4.596 -0.024276733 0.058761597 -0.036895752 0.0326233 0.006210327 -0.0043640137
4.632 4.616 0.033584595 0.06607056 -0.026504517 0.0326233 0.006210327 -0.0043640137
4.650 4.637 0.03526306 0.010360718 -0.0023651123 0.0326233 0.006210327 -0.0043640137
4.668 4.657 8.087158E-4 -0.04750061 0.044784546 0.0326233 0.006210327 -0.0043640137
4.690 4.677 -0.02571106 -0.057556152 0.07614136 0.0326233 0.006210327 -0.0043640137
4.708 4.697 -0.0059661865 -0.06968689 0.08456421 0.0326233 0.006210327 -0.0043640137
4.727 4.717 0.047042847 -0.058807373 0.07069397 0.0326233 0.006210327 -0.0043640137
4.747 4.737 0.06088257 -0.03149414 0.059783936 0.0326233 0.006210327 -0.0043640137
4.773 4.757 -0.008132935 -0.046310425 0.07118225 0.0326233 0.006210327 -0.0043640137
4.793 4.778 -0.032791138 -0.05369568 0.07180786 0.0326233 0.006210327 -0.0043640137
4.811 4.798 0.0026855469 0.012451172 0.061325073 0.0326233 0.006210327 -0.0043640137
4.828 4.818 0.031799316 0.04360962 0.04626465 0.0326233 0.006210327 -0.0043640137
4.848 4.838 0.03517151 0.02923584 0.042541504 0.0326233 0.006210327 -0.0043640137
4.869 4.858 0.02507019 0.024978638 0.06590271 0.0326233 0.006210327 -0.0043640137
4.889 4.878 0.055023193 0.03453064 0.09423828 0.0326233 0.006210327 -0.0043640137
4.910 4.898 0.11807251 0.037612915 0.113601685 0.0326233 0.006210327 -0.0043640137
4.932 4.919 0.16732788 0.050735474 0.112075806 0.0326233 0.006210327 -0.0043640137
4.950 4.939 0.20669556 0.0345459 0.1262207 0.0326233 0.006210327 -0.0043640137
4.977 4.959 0.23876953 0.0015563965 0.14700317 0.0326233 0.006210327 -0.0043640137
4.995 4.979 0.24351501 -0.004180908 0.17384338 0.0326233 0.006210327 -0.0043640137
5.010 4.999 0.2029419 0.016967773 0.18922424 0.0326233 0.006210327 -0.0043640137
5.027 5.019 0.11254883 0.07859802 0.17791748 0.0326233 0.006210327 -0.0043640137
5.047 5.039 -0.0024871826 0.06666565 0.17172241 0.0326233 0.006210327 -0.0043640137
5.069 5.060 -0.064437866 0.05278015 0.12110901 0.0326233 0.006210327 -0.0043640137
5.087 5.080 -0.033447266 0.09048462 0.02003479 0.0326233 0.006210327 -0.0043640137
5.108 5.100 0.02229309 0.108810425 -0.04347229 0.0326233 0.006210327 -0.0043640137
5.128 5.120 0.020477295 0.11361694 -0.029312134 0.0326233 0.006210327 -0.0043640137
5.148 5.140 0.04170227 0.100250244 0.029067993 0.0326233 0.006210327 -0.0043640137
5.178 5.160 0.05316162 0.059249878 0.069107056 0.0326233 0.006210327 -0.0043640137
5.189 5.180 0.0115356445 0.05102539 0.14538574 0.0326233 0.006210327 -0.0043640137
5.211 5.201 -0.073654175 0.043182373 0.1978302 0.0326233 0.006210327 -0.0043640137
5.240 5.221 -0.13096619 0.0018157959 0.22285461 0.0326233 0.006210327 -0.0043640137
5.252 5.241 -0.096206665 -0.006454468 0.22018433 0.0326233 0.006210327 -0.0043640137
5.274 5.261 0.033233643 0.0713501 0.1879425 0.0326233 0.006210327 -0.0043640137
5.291 5.281 0.14053345 0.10496521 0.17198181 0.0326233 0.006210327 -0.0043640137
5.309 5.301 0.11376953 0.13565063 0.21606445 0.0326233 0.006210327 -0.0043640137
5.331 5.321 -0.015274048 0.16226196 0.2671814 0.0326233 0.006210327 -0.0043640137
5.348 5.342 -0.11697388 0.18815613 0.24711609 0.0326233 0.006210327 -0.0043640137
5.368 5.362 -0.1678009 0.25172424 0.21333313 0.0326233 0.006210327 -0.0043640137
5.389 5.382 -0.15670776 0.313797 0.1980133 0.0326233 0.006210327 -0.0043640137
5.408 5.402 -0.14533997 0.35705566 0.2088623 0.0326233 0.006210327 -0.0043640137
5.428 5.422 -0.17489624 0.38998413 0.25291443 0.0326233 0.006210327 -0.0043640137
5.447 5.442 -0.20544434 0.3940277 0.28874207 0.0326233 0.006210327 -0.0043640137
5.469 5.462 -0.20515442 0.3834839 0.2723236 0.0326233 0.006210327 -0.0043640137
5.489 5.483 -0.14595032 0.371521 0.29884338 0.0326233 0.006210327 -0.0043640137
5.509 5.503 -0.09036255 0.34187317 0.29933167 0.0326233 0.006210327 -0.0043640137
5.533 5.523 -0.07072449 0.29263306 0.2874298 0.0326233 0.006210327 -0.0043640137
5.551 5.543 -0.0234375 0.24560547 0.26342773 0.0326233 0.006210327 -0.0043640137
5.568 5.563 0.09437561 0.18873596 0.15429688 0.0326233 0.006210327 -0.0043640137
5.590 5.583 0.17149353 0.097839355 0.09458923 0.0326233 0.006210327 -0.0043640137
5.609 5.603 0.17840576 0.147995 0.13482666 0.0326233 0.006210327 -0.0043640137
5.629 5.624 0.11264038 0.1803894 0.1717987 0.0326233 0.006210327 -0.0043640137
5.648 5.644 7.6293945E-5 0.1794281 0.13330078 0.0326233 0.006210327 -0.0043640137
5.667 5.664 -0.10206604 0.15750122 0.100234985 0.0326233 0.006210327 -0.0043640137
5.687 5.684 -0.14845276 0.11514282 0.036712646 0.0326233 0.006210327 -0.0043640137
5.710 5.704 -0.124572754 0.15458679 0.0043182373 0.0326233 0.006210327 -0.0043640137
5.730 5.724 -0.042160034 0.19934082 0.002243042 0.0326233 0.006210327 -0.0043640137
5.771 5.744 0.04966736 0.20680237 0.041244507 0.0326233 0.006210327 -0.0043640137
5.772 5.765 0.06715393 0.14402771 0.06594849 0.0326233 0.006210327 -0.0043640137
5.812 5.785 -0.004547119 0.07525635 0.13847351 0.0326233 0.006210327 -0.0043640137
5.831 5.805 -0.041885376 0.026428223 0.19395447 0.0326233 0.006210327 -0.0043640137
5.852 5.825 0.0044555664 0.011734009 0.22859192 0.0326233 0.006210327 -0.0043640137
5.872 5.845 0.020523071 0.027297974 0.19906616 0.0326233 0.006210327 -0.0043640137
5.900 5.865 0.04244995 0.078552246 0.16516113 0.0326233 0.006210327 -0.0043640137
5.909 5.885 0.06074524 0.09690857 0.15011597 0.0326233 0.006210327 -0.0043640137
5.929 5.906 -0.026245117 0.08154297 0.11210632 0.0326233 0.006210327 -0.0043640137
5.949 5.926 -0.07841492 0.06452942 0.08711243 0.0326233 0.006210327 -0.0043640137
5.969 5.946 0.033111572 -0.0034179688 0.073272705 0.0326233 0.006210327 -0.0043640137
5.989 5.966 0.15841675 -0.020950317 0.018127441 0.0326233 0.006210327 -0.0043640137
6.011 5.986 0.17338562 -0.013412476 0.016952515 0.0326233 0.006210327 -0.0043640137
6.032 6.006 0.11785889 -0.003112793 0.027297974 0.0326233 0.006210327 -0.0043640137
6.048 6.026 0.08100891 0.05088806 0.018722534 0.0326233 0.006210327 -0.0043640137
6.072 6.047 0.0015869141 0.0599823 0.026855469 0.0326233 0.006210327 -0.0043640137
6.096 6.067 -0.06175232 0.07044983 0.055664063 0.0326233 0.006210327 -0.0043640137
6.114 6.087 -0.021774292 0.06674194 0.08670044 0.0326233 0.006210327 -0.0043640137
6.132 6.107 -0.03807068 0.030700684 0.12594604 0.0326233 0.006210327 -0.0043640137
6.150 6.127 -0.14442444 -0.0014190674 0.1282196 0.0326233 0.006210327 -0.0043640137
6.191 6.147 -0.20661926 -0.020355225 0.06925964 0.0326233 0.006210327 -0.0043640137
6.195 6.167 -0.20172119 -0.0022888184 0.0025634766 0.0326233 0.006210327 -0.0043640137
6.220 6.188 -0.13095093 -0.0093688965 -0.05027771 0.0326233 0.006210327 -0.0043640137
6.231 6.208 -0.06365967 0.007446289 -0.055221558 0.0326233 0.006210327 -0.0043640137
6.249 6.228 -0.072402954 0.04866028 -0.024871826 0.0326233 0.006210327 -0.0043640137
6.273 6.248 -0.13778687 0.0566864 -0.0056152344 0.0326233 0.006210327 -0.0043640137
