magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
2.782 2.774 -33.969116 -16.693115 -36.123657
2.802 2.794 -34.45587 -17.178345 -36.59668
2.822 2.814 -33.781433 -16.748047 -36.177063
2.842 2.834 -33.468628 -16.525269 -35.96039
2.862 2.854 -33.59375 -16.15448 -36.323547
2.883 2.875 -33.26111 -17.149353 -37.057495
2.902 2.895 -33.13446 -17.52472 -37.26349
2.922 2.915 -32.247925 -16.38794 -37.88147
2.943 2.935 -31.455994 -15.518188 -37.330627
2.962 2.955 -31.297302 -15.361023 -37.10022
2.982 2.975 -32.073975 -15.361023 -37.60376
3.003 2.995 -32.299805 -14.324951 -37.498474
3.024 3.016 -32.299805 -14.030457 -37.426758
3.047 3.036 -31.376648 -14.950562 -37.81128
3.065 3.056 -31.130981 -15.724182 -37.39624
3.089 3.076 -31.130981 -15.859985 -37.26349
3.103 3.096 -30.592346 -15.324402 -37.001038
3.123 3.116 -30.32837 -16.680908 -36.276245
3.143 3.136 -30.296326 -17.025757 -36.123657
3.163 3.157 -30.296326 -16.477966 -36.657715
3.183 3.177 -30.296326 -16.358948 -37.850952
3.208 3.197 -30.296326 -16.358948 -38.07831
3.224 3.217 -28.918457 -16.085815 -36.732483
3.243 3.237 -29.737854 -16.304016 -37.532043
3.266 3.257 -29.962158 -16.358948 -37.75177
3.283 3.277 -29.400635 -15.519714 -36.92932
3.304 3.298 -28.163147 -14.517212 -36.497498
3.327 3.318 -27.957153 -14.363098 -36.44867
3.345 3.338 -28.81012 -14.646912 -38.66577
3.366 3.358 -29.248047 -15.26947 -37.371826
3.390 3.378 -29.293823 -15.361023 -37.10022
3.407 3.398 -29.293823 -15.361023 -37.95166
3.431 3.418 -30.465698 -15.653992 -37.506104
3.448 3.439 -30.630493 -15.693665 -37.426758
3.468 3.459 -27.365112 -15.39917 -37.135315
3.494 3.479 -28.596497 -14.619446 -37.53662
3.507 3.499 -28.793335 -14.529419 -37.590027
3.529 3.519 -28.642273 -15.582275 -36.853027
3.548 3.539 -29.989624 -15.242004 -36.923218
3.577 3.559 -30.128479 -15.194702 -36.938477
3.587 3.580 -30.284119 -16.57257 -35.88867
3.611 3.600 -30.296326 -16.693115 -35.49652
3.628 3.620 -30.296326 -16.693115 -35.472107
3.648 3.640 -29.364014 -16.383362 -35.77423
3.675 3.660 -29.450989 -18.39447 -35.031128
3.685 3.680 -29.460144 -18.522644 -34.983826
3.705 3.700 -28.666687 -18.998718 -35.136414
3.725 3.721 -31.021118 -20.137024 -34.98993
3.745 3.741 -31.130981 -20.187378 -34.983826
3.765 3.761 -29.840088 -21.473694 -33.72345
3.785 3.781 -28.987122 -20.391846 -33.836365
3.805 3.801 -28.959656 -20.353699 -33.84247
3.825 3.821 -28.469849 -21.498108 -33.042908
3.845 3.841 -26.483154 -22.175598 -30.778503
3.865 3.862 -26.455688 -22.183228 -30.747986
3.888 3.882 -28.619385 -21.354675 -33.5083
3.941 3.902 -28.793335 -22.850037 -33.354187
3.957 3.922 -28.793335 -22.834778 -33.34503
3.969 3.942 -28.63617 -20.689392 -32.218933
3.986 3.962 -29.62799 -21.018982 -32.865906
4.005 3.982 -29.589844 -21.012878 -32.865906
4.025 4.003 -27.972412 -20.672607 -32.87964
4.045 4.023 -28.459167 -20.187378 -33.354187
4.065 4.043 -28.536987 -20.20111 -33.354187
4.085 4.063 -30.412292 -20.513916 -33.389282
4.108 4.083 -29.293823 -20.353699 -34.169006
4.126 4.103 -29.32129 -20.34607 -34.176636
4.146 4.123 -29.794312 -20.089722 -34.428406
4.167 4.144 -29.794312 -18.522644 -35.96039
4.187 4.164 -29.806519 -18.580627 -35.881042
4.210 4.184 -29.988098 -19.380188 -34.843445
4.227 4.204 -30.296326 -19.688416 -35.14557
4.249 4.224 -30.436707 -19.577026 -35.035706
4.268 4.244 -31.936646 -18.296814 -33.84247
4.301 4.264 -31.63147 -17.69104 -33.84247
4.309 4.285 -31.742859 -17.675781 -33.918762
4.329 4.305 -32.71942 -17.704773 -34.60846
4.348 4.325 -31.965637 -19.354248 -34.169006
4.368 4.345 -31.794739 -19.259644 -34.00116
4.389 4.365 -30.543518 -18.32428 -32.818604
4.412 4.385 -31.130981 -16.859436 -33.680725
4.429 4.405 -31.175232 -16.946411 -33.595276
4.447 4.426 -31.39801 -17.637634 -33.22754
4.470 4.446 -30.963135 -18.356323 -34.49402
4.490 4.466 -30.795288 -18.429565 -34.422302
4.509 4.486 -29.92096 -18.67981 -34.07898
4.533 4.506 -30.630493 -17.69104 -34.49402
4.552 4.526 -30.657959 -17.773438 -34.466553
4.566 4.546 -30.73883 -17.89856 -34.388733
4.586 4.567 -30.462646 -16.525269 -34.657288
4.608 4.587 -30.638123 -16.699219 -34.82666
4.627 4.607 -31.651306 -17.341614 -35.453796
4.647 4.627 -32.633972 -16.358948 -34.49402
4.668 4.647 -32.569885 -16.358948 -34.620667
4.687 4.667 -32.270813 -16.099548 -35.568237
4.708 4.687 -32.131958 -14.862061 -37.590027
4.728 4.708 -31.90155 -14.689636 -37.364197
4.746 4.728 -31.108093 -14.031982 -36.402893
4.767 4.748 -32.96814 -15.028381 -37.10022
4.788 4.768 -32.772827 -14.964294 -37.036133
4.808 4.788 -31.660461 -14.730835 -37.072754
4.830 4.808 -30.462646 -14.862061 -38.241577
4.853 4.828 -30.862427 -14.826965 -37.850952
4.869 4.848 -32.02362 -14.971924 -36.408997
4.888 4.869 -31.130981 -15.859985 -36.286926
4.915 4.889 -31.513977 -16.012573 -36.21216
4.934 4.909 -32.60498 -16.955566 -35.920715
4.955 4.929 -31.965637 -18.356323 -35.79712
4.972 4.949 -31.690979 -18.356323 -35.931396
4.996 4.969 -30.880737 -18.023682 -36.366272
5.016 4.989 -31.63147 -17.025757 -36.123657
5.031 5.010 -31.63147 -17.025757 -36.54785
5.051 5.030 -31.88324 -16.859436 -37.425232
5.068 5.050 -32.633972 -16.358948 -36.44867
5.087 5.070 -32.21283 -16.593933 -36.494446
5.107 5.090 -31.65741 -16.764832 -36.2854
5.130 5.110 -32.96814 -15.693665 -35.472107
5.151 5.130 -32.611084 -16.05072 -35.993958
5.168 5.151 -31.814575 -16.699219 -37.532043
5.188 5.171 -32.466125 -15.527344 -37.91504
5.209 5.191 -32.62329 -15.786743 -37.76245
5.229 5.211 -32.75757 -15.516663 -37.63275
5.247 5.231 -32.299805 -13.696289 -38.07831
5.268 5.251 -32.6416 -13.696289 -38.18817
5.291 5.271 -33.68683 -13.969421 -37.815857
5.310 5.292 -34.47113 -14.529419 -36.61194
5.342 5.312 -34.19037 -14.585876 -36.88507
5.353 5.332 -33.865356 -13.893127 -36.976624
5.370 5.352 -34.303284 -12.365723 -36.123657
5.396 5.372 -34.303284 -12.719727 -36.468506
5.428 5.392 -34.36432 -12.945557 -36.923218
5.429 5.412 -34.47113 -12.199402 -36.61194
5.449 5.433 -34.47113 -13.072205 -37.342834
5.470 5.453 -34.153748 -14.466858 -38.009644
