accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.336 0.317 -0.79415894 3.8638153 8.928223
0.360 0.337 -0.42941284 4.175415 8.902786
0.376 0.357 0.0065612793 4.339447 8.662094
0.397 0.377 0.2568512 4.390091 8.384979
0.417 0.397 0.19795227 4.159546 8.575714
0.437 0.417 -0.042816162 3.8623657 9.223541
0.461 0.437 -0.1136322 3.6889648 9.430527
0.478 0.458 0.005569458 3.806488 9.464966
0.497 0.478 0.44129944 4.1293335 9.204529
0.517 0.498 0.39234924 4.217224 9.312012
0.537 0.518 0.35777283 4.2541504 9.090332
0.582 0.538 0.5307312 4.3255005 9.002121
0.582 0.558 0.86979675 4.156845 9.337677
0.597 0.578 0.93811035 3.8636017 9.606522
0.617 0.599 0.77549744 3.6410522 8.935043
0.637 0.619 0.5336914 3.6443024 7.928726
0.658 0.639 0.75875854 3.7939606 7.5741425
0.677 0.659 1.194931 3.9618225 7.757309
0.697 0.679 1.7803955 4.2947083 8.33461
0.719 0.699 2.0205078 4.280594 8.984039
0.737 0.719 1.8630066 4.188431 9.522461
0.758 0.740 1.5370178 4.0205536 9.288223
0.777 0.760 1.2836456 3.9492798 8.540878
0.798 0.780 1.1309967 3.9927673 8.482956
0.817 0.800 1.0475922 3.992157 8.4800415
0.838 0.820 0.96391296 4.0794067 8.224365
0.857 0.840 0.8158264 4.256302 7.8626556
0.877 0.860 0.8720398 4.3917084 8.072784
0.897 0.881 0.94389343 4.385208 8.664169
0.919 0.901 1.0682526 4.399704 8.576721
0.937 0.921 1.1078491 4.4830017 8.418335
0.957 0.941 0.8017273 4.6109314 8.537415
0.978 0.961 0.90049744 4.5130463 8.676788
0.998 0.981 0.7114868 4.5318146 8.875473
1.019 1.001 0.66630554 4.425232 8.779602
1.038 1.022 0.7542572 4.424576 8.654663
1.058 1.042 0.9308319 4.6178894 8.619736
1.078 1.062 0.82299805 4.568405 8.445709
1.098 1.082 0.6220093 4.456604 8.39296
1.119 1.102 0.76368713 4.4960938 8.528137
1.138 1.122 0.91316223 4.467636 8.607483
1.158 1.142 1.0076599 4.494156 8.741165
1.179 1.163 0.91581726 4.5027924 8.603088
1.198 1.183 0.93914795 4.625702 8.197144
1.219 1.203 1.0714569 4.8353424 7.8647614
1.238 1.223 1.1667786 5.061493 7.422043
1.258 1.243 1.0215454 5.290268 7.2674866
1.279 1.263 0.89097595 5.4259796 7.598419
1.298 1.283 1.0422211 5.605423 7.9927216
1.319 1.304 1.7402344 5.6475525 8.254761
1.338 1.324 1.8113556 5.72081 8.466492
1.359 1.344 0.0065460205 5.866516 8.381439
1.378 1.364 0.19332886 5.6366425 8.581314
1.398 1.384 0.51142883 5.883377 8.722397
1.418 1.404 0.6075134 5.891571 8.861465
