magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
0.400 0.376 -15.513611 40.760803 433.11005 16.769043 56.796265 472.1817
0.420 0.396 -14.862061 40.437317 432.47528 16.769043 56.796265 472.1817
0.447 0.417 -14.884949 40.481567 432.44324 16.769043 56.796265 472.1817
0.460 0.437 -15.5303955 41.804504 431.4972 16.769043 56.796265 472.1817
0.482 0.457 -15.5303955 42.76581 431.4972 16.769043 56.796265 472.1817
0.538 0.477 -15.507507 42.8833 431.4743 16.769043 56.796265 472.1817
0.539 0.497 -15.029907 45.27893 431.0089 16.769043 56.796265 472.1817
0.543 0.517 -15.029907 45.594788 431.0089 16.769043 56.796265 472.1817
0.561 0.537 -15.151978 45.614624 430.98907 16.769043 56.796265 472.1817
0.581 0.558 -16.914368 45.959473 430.67322 16.769043 56.796265 472.1817
0.600 0.578 -15.196228 46.427917 430.52063 16.769043 56.796265 472.1817
0.621 0.598 -15.296936 46.50116 430.4489 16.769043 56.796265 472.1817
0.641 0.618 -16.506958 47.451782 429.59442 16.769043 56.796265 472.1817
0.660 0.638 -16.19873 47.758484 430.1941 16.769043 56.796265 472.1817
0.680 0.658 -16.098022 47.888184 430.1239 16.769043 56.796265 472.1817
0.701 0.678 -15.045166 49.27063 429.30603 16.769043 56.796265 472.1817
0.721 0.699 -15.196228 49.423218 428.56598 16.769043 56.796265 472.1817
0.741 0.719 -14.945984 49.305725 428.64838 16.769043 56.796265 472.1817
0.761 0.739 -12.866211 48.32611 429.41437 16.769043 56.796265 472.1817
0.782 0.759 -14.361572 48.92273 429.7058 16.769043 56.796265 472.1817
0.801 0.779 -14.250183 48.95935 429.63257 16.769043 56.796265 472.1817
0.821 0.799 -13.494873 49.313354 428.96118 16.769043 56.796265 472.1817
0.842 0.819 -14.527893 49.75586 428.23944 16.769043 56.796265 472.1817
0.861 0.840 -14.315796 49.75586 428.23944 16.769043 56.796265 472.1817
0.881 0.860 -12.815857 49.75586 428.49884 16.769043 56.796265 472.1817
0.901 0.880 -12.524414 49.75586 430.1941 16.769043 56.796265 472.1817
0.923 0.900 -12.571716 49.708557 430.0125 16.769043 56.796265 472.1817
0.941 0.920 -12.835693 49.398804 428.7262 16.769043 56.796265 472.1817
0.961 0.940 -12.690735 49.256897 427.75116 16.769043 56.796265 472.1817
0.981 0.960 -12.614441 49.383545 427.977 16.769043 56.796265 472.1817
1.003 0.981 -12.322998 50.009155 429.08936 16.769043 56.796265 472.1817
1.021 1.001 -13.024902 49.58954 428.4027 16.769043 56.796265 472.1817
1.042 1.021 -12.831116 49.617004 428.4851 16.769043 56.796265 472.1817
1.062 1.041 -11.999512 49.612427 429.03137 16.769043 56.796265 472.1817
1.082 1.061 -12.690735 48.92273 429.7058 16.769043 56.796265 472.1817
1.102 1.081 -12.869263 49.09973 429.53186 16.769043 56.796265 472.1817
1.122 1.101 -13.815308 49.92218 428.72772 16.769043 56.796265 472.1817
1.142 1.122 -14.361572 49.92218 428.72772 16.769043 56.796265 472.1817
1.163 1.142 -14.170837 49.665833 429.04053 16.769043 56.796265 472.1817
1.182 1.162 -13.555908 48.9151 430.2307 16.769043 56.796265 472.1817
1.203 1.182 -14.361572 50.25482 429.7058 16.769043 56.796265 472.1817
1.222 1.202 -14.430237 50.524902 429.4403 16.769043 56.796265 472.1817
1.243 1.222 -14.52179 51.480103 428.5736 16.769043 56.796265 472.1817
1.263 1.242 -13.861084 51.086426 429.21753 16.769043 56.796265 472.1817
1.284 1.263 -14.225769 50.868225 429.07715 16.769043 56.796265 472.1817
1.303 1.283 -15.420532 50.198364 428.81927 16.769043 56.796265 472.1817
1.322 1.303 -15.029907 50.587463 429.7058 16.769043 56.796265 472.1817
1.343 1.323 -14.915466 50.471497 429.6692 16.769043 56.796265 472.1817
1.362 1.343 -14.842224 50.0885 429.38995 16.769043 56.796265 472.1817
1.382 1.363 -15.864563 50.0885 428.891 16.769043 56.796265 472.1817
1.403 1.383 -16.107178 50.0885 429.2862 16.769043 56.796265 472.1817
1.423 1.404 -16.661072 50.29297 430.48096 16.769043 56.796265 472.1817
1.443 1.424 -16.030884 50.920105 430.35736 16.769043 56.796265 472.1817
1.464 1.444 -16.159058 50.708008 430.4001 16.769043 56.796265 472.1817
1.482 1.464 -17.010498 49.9588 430.6488 16.769043 56.796265 472.1817
1.504 1.484 -18.36853 49.58954 431.0089 16.769043 56.796265 472.1817
1.523 1.504 -18.101501 49.49951 431.0974 16.769043 56.796265 472.1817
1.544 1.524 -17.687988 49.3927 431.64673 16.769043 56.796265 472.1817
1.567 1.545 -18.536377 49.75586 432.47528 16.769043 56.796265 472.1817
1.584 1.565 -18.4906 49.708557 432.2464 16.769043 56.796265 472.1817
1.604 1.585 -18.417358 49.63684 431.89392 16.769043 56.796265 472.1817
1.624 1.605 -18.536377 49.75586 432.47528 16.769043 56.796265 472.1817
1.643 1.625 -18.63556 49.263 432.28302 16.769043 56.796265 472.1817
1.667 1.645 -18.571472 47.990417 432.21588 16.769043 56.796265 472.1817
1.683 1.665 -17.868042 47.758484 433.12683 16.769043 56.796265 472.1817
1.703 1.685 -18.28003 47.348022 432.92694 16.769043 56.796265 472.1817
1.724 1.706 -19.100952 46.427917 432.27234 16.769043 56.796265 472.1817
1.744 1.726 -18.870544 46.427917 431.82373 16.769043 56.796265 472.1817
1.764 1.746 -18.870544 46.107483 432.13654 16.769043 56.796265 472.1817
1.784 1.766 -18.707275 45.806885 432.8537 16.769043 56.796265 472.1817
1.804 1.786 -18.36853 46.59424 432.96356 16.769043 56.796265 472.1817
1.825 1.806 -18.704224 46.14868 433.07343 16.769043 56.796265 472.1817
1.843 1.826 -19.654846 45.20569 433.01392 16.769043 56.796265 472.1817
1.865 1.847 -20.205688 45.095825 432.47528 16.769043 56.796265 472.1817
1.885 1.867 -20.031738 45.617676 433.1009 16.769043 56.796265 472.1817
1.905 1.887 -19.410706 46.18225 433.51898 16.769043 56.796265 472.1817
1.924 1.907 -18.870544 45.428467 432.14874 16.769043 56.796265 472.1817
1.947 1.927 -18.629456 45.547485 432.50427 16.769043 56.796265 472.1817
1.964 1.947 -18.937683 45.516968 433.24738 16.769043 56.796265 472.1817
1.984 1.967 -20.205688 45.095825 433.45184 16.769043 56.796265 472.1817
2.004 1.988 -20.144653 45.407104 433.63495 16.769043 56.796265 472.1817
2.026 2.008 -20.355225 45.23468 433.63342 16.769043 56.796265 472.1817
2.045 2.028 -20.874023 44.0979 433.12683 16.769043 56.796265 472.1817
2.065 2.048 -20.939636 44.161987 433.19092 16.769043 56.796265 472.1817
2.084 2.068 -21.302795 44.00177 433.03375 16.769043 56.796265 472.1817
2.105 2.088 -21.70868 43.598938 432.63702 16.769043 56.796265 472.1817
2.124 2.108 -21.374512 43.93158 433.35724 16.769043 56.796265 472.1817
2.145 2.129 -21.212769 43.551636 433.9676 16.769043 56.796265 472.1817
2.165 2.149 -21.70868 42.266846 433.28857 16.769043 56.796265 472.1817
2.184 2.169 -21.08612 43.30139 433.49304 16.769043 56.796265 472.1817
2.210 2.189 -19.996643 44.13452 434.2575 16.769043 56.796265 472.1817
2.225 2.209 -19.7052 43.266296 434.9182 16.769043 56.796265 472.1817
2.246 2.229 -19.633484 43.763733 434.29108 16.769043 56.796265 472.1817
2.265 2.249 -19.682312 43.56537 433.31146 16.769043 56.796265 472.1817
2.285 2.270 -19.871521 42.433167 433.12683 16.769043 56.796265 472.1817
2.309 2.290 -20.533752 42.652893 433.63037 16.769043 56.796265 472.1817
