magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
0.398 0.377 -8.358765 25.460815 437.4054 16.769043 56.796265 472.1817
0.417 0.397 -9.67865 25.437927 437.71057 16.769043 56.796265 472.1817
0.438 0.417 -10.687256 25.294495 437.84943 16.769043 56.796265 472.1817
0.462 0.437 -10.784912 25.341797 437.94556 16.769043 56.796265 472.1817
0.478 0.458 -11.256409 25.827026 438.3545 16.769043 56.796265 472.1817
0.500 0.478 -10.687256 26.957703 437.5244 16.769043 56.796265 472.1817
0.520 0.498 -10.848999 26.849365 437.42065 16.769043 56.796265 472.1817
0.584 0.518 -11.71875 26.651001 437.117 16.769043 56.796265 472.1817
0.584 0.538 -11.856079 28.456116 438.33923 16.769043 56.796265 472.1817
0.585 0.558 -11.973572 28.22113 438.11188 16.769043 56.796265 472.1817
0.598 0.578 -12.797546 27.394104 437.00714 16.769043 56.796265 472.1817
0.618 0.599 -14.027405 28.622437 436.87286 16.769043 56.796265 472.1817
0.638 0.619 -13.9328 28.590393 436.71875 16.769043 56.796265 472.1817
0.659 0.639 -13.5269165 28.651428 436.12366 16.769043 56.796265 472.1817
0.678 0.659 -13.5269165 29.45404 436.38458 16.769043 56.796265 472.1817
0.698 0.679 -14.009094 29.45404 436.51886 16.769043 56.796265 472.1817
0.719 0.699 -15.653992 29.9469 436.96747 16.769043 56.796265 472.1817
0.739 0.719 -14.862061 31.784058 436.7096 16.769043 56.796265 472.1817
0.758 0.740 -14.97345 31.820679 436.24268 16.769043 56.796265 472.1817
0.778 0.760 -15.287781 32.025146 434.7397 16.769043 56.796265 472.1817
0.798 0.780 -15.029907 32.28302 435.24323 16.769043 56.796265 472.1817
0.823 0.800 -14.833069 32.400513 435.4355 16.769043 56.796265 472.1817
0.839 0.820 -14.355469 32.380676 436.1374 16.769043 56.796265 472.1817
0.858 0.840 -14.862061 31.117249 436.38458 16.769043 56.796265 472.1817
0.879 0.860 -14.904785 31.575012 436.2625 16.769043 56.796265 472.1817
0.898 0.881 -14.732361 32.989502 435.43854 16.769043 56.796265 472.1817
0.920 0.901 -13.861084 33.114624 434.1034 16.769043 56.796265 472.1817
0.938 0.921 -13.90686 33.424377 434.06067 16.769043 56.796265 472.1817
0.959 0.941 -14.480591 34.46045 434.02863 16.769043 56.796265 472.1817
0.979 0.961 -15.696716 34.94568 434.26666 16.769043 56.796265 472.1817
1.000 0.981 -15.509033 35.131836 434.08356 16.769043 56.796265 472.1817
1.020 1.001 -15.078735 36.325073 433.6624 16.769043 56.796265 472.1817
1.039 1.022 -15.196228 38.1073 433.77838 16.769043 56.796265 472.1817
1.060 1.042 -15.690613 38.204956 433.39386 16.769043 56.796265 472.1817
1.081 1.062 -17.167664 38.83972 432.37762 16.769043 56.796265 472.1817
1.100 1.082 -17.868042 39.770508 432.14874 16.769043 56.796265 472.1817
1.121 1.102 -17.556763 39.9765 432.35168 16.769043 56.796265 472.1817
1.139 1.122 -16.601563 40.805054 432.54242 16.769043 56.796265 472.1817
1.160 1.142 -16.030884 41.601563 431.98547 16.769043 56.796265 472.1817
1.180 1.163 -16.467285 41.818237 431.77338 16.769043 56.796265 472.1817
1.205 1.183 -17.312622 42.321777 430.95856 16.769043 56.796265 472.1817
1.220 1.203 -17.199707 42.433167 430.1941 16.769043 56.796265 472.1817
1.240 1.223 -17.086792 42.77191 429.7516 16.769043 56.796265 472.1817
1.260 1.243 -16.809082 43.719482 429.06036 16.769043 56.796265 472.1817
1.281 1.263 -16.699219 44.26422 429.37927 16.769043 56.796265 472.1817
1.301 1.283 -16.166687 44.322205 428.86047 16.769043 56.796265 472.1817
1.321 1.304 -15.016174 44.969177 427.85645 16.769043 56.796265 472.1817
1.340 1.324 -14.69574 45.92743 427.75116 16.769043 56.796265 472.1817
1.361 1.344 -14.881897 45.126343 427.8122 16.769043 56.796265 472.1817
1.379 1.364 -14.883423 44.20166 427.60925 16.769043 56.796265 472.1817
1.401 1.384 -14.361572 44.929504 427.0996 16.769043 56.796265 472.1817
1.421 1.404 -14.555359 45.121765 427.1637 16.769043 56.796265 472.1817
1.439 1.424 -14.601135 45.817566 427.39105 16.769043 56.796265 472.1817
1.461 1.445 -14.193726 46.427917 427.5879 16.769043 56.796265 472.1817
1.480 1.465 -14.193726 45.89386 427.5879 16.769043 56.796265 472.1817
1.502 1.485 -15.141296 45.230103 427.32544 16.769043 56.796265 472.1817
1.522 1.505 -16.532898 45.428467 426.93634 16.769043 56.796265 472.1817
1.541 1.525 -15.7699585 45.358276 427.5467 16.769043 56.796265 472.1817
1.561 1.545 -14.976501 45.961 428.4027 16.769043 56.796265 472.1817
1.584 1.565 -15.362549 46.92688 428.4027 16.769043 56.796265 472.1817
1.601 1.586 -15.292358 46.424866 427.9129 16.769043 56.796265 472.1817
1.622 1.606 -15.342712 45.61615 427.9724 16.769043 56.796265 472.1817
1.641 1.626 -15.5303955 45.428467 428.891 16.769043 56.796265 472.1817
1.662 1.646 -15.457153 45.50171 428.52936 16.769043 56.796265 472.1817
1.682 1.666 -15.739441 45.968628 428.44238 16.769043 56.796265 472.1817
1.700 1.686 -16.19873 46.427917 428.891 16.769043 56.796265 472.1817
1.720 1.706 -17.042542 46.961975 428.6682 16.769043 56.796265 472.1817
1.742 1.727 -17.648315 48.286438 428.32794 16.769043 56.796265 472.1817
1.765 1.747 -17.199707 49.090576 428.23944 16.769043 56.796265 472.1817
1.781 1.767 -16.88385 49.24774 427.7771 16.769043 56.796265 472.1817
1.801 1.787 -17.411804 49.18213 427.18506 16.769043 56.796265 472.1817
1.821 1.807 -18.36853 48.92273 427.0996 16.769043 56.796265 472.1817
1.841 1.827 -18.36853 50.057983 426.46484 16.769043 56.796265 472.1817
1.863 1.847 -18.533325 50.759888 426.2787 16.769043 56.796265 472.1817
1.882 1.868 -18.702698 50.25482 426.77307 16.769043 56.796265 472.1817
1.901 1.888 -18.452454 50.1709 427.18353 16.769043 56.796265 472.1817
1.922 1.908 -18.457031 50.51117 427.5055 16.769043 56.796265 472.1817
1.946 1.928 -18.702698 50.920105 427.42462 16.769043 56.796265 472.1817
1.962 1.948 -18.876648 51.435852 427.0874 16.769043 56.796265 472.1817
1.982 1.968 -17.900085 51.82953 426.68915 16.769043 56.796265 472.1817
2.002 1.988 -16.86554 51.75171 426.61133 16.769043 56.796265 472.1817
2.022 2.009 -17.758179 50.863647 427.30713 16.769043 56.796265 472.1817
2.044 2.029 -18.35785 51.341248 427.91443 16.769043 56.796265 472.1817
2.062 2.049 -18.20221 52.418518 427.91443 16.769043 56.796265 472.1817
2.082 2.069 -17.745972 51.41449 428.18298 16.769043 56.796265 472.1817
2.102 2.089 -17.921448 49.85199 428.04413 16.769043 56.796265 472.1817
2.123 2.109 -18.36853 49.256897 427.75116 16.769043 56.796265 472.1817
