timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1512180456.890013,0.102886,0.063539,0.750882,-0.001361,-0.000489,-0.000876,0.102498,-0.063496,-0.992705,0.000011,0.006245,-0.010195,56.515423,18.958683,79.427124,,,,,,,
1512180456.910033,0.102874,0.063524,0.750888,-0.004583,-0.001566,0.000139,0.102486,-0.063481,-0.992707,-0.013618,0.007847,0.021012,56.895184,20.009235,79.499435,,,,,,,
1512180456.930022,0.102842,0.063518,0.750882,0.000780,-0.000486,-0.001910,0.102454,-0.063475,-0.992710,-0.004798,0.004515,-0.011242,56.970226,20.009357,79.573792,,,,,,,
1512180456.950011,0.102829,0.063517,0.750881,-0.004572,-0.001566,-0.000925,0.102441,-0.063475,-0.992712,-0.015634,0.010252,0.028295,56.745220,20.009022,79.575699,,,,,,,
1512180456.970031,0.102817,0.063493,0.750876,-0.000304,0.000580,-0.000854,0.102429,-0.063450,-0.992715,0.003375,0.002323,-0.018165,56.819851,19.934132,79.500031,,,,,,,
1512180456.990020,0.102812,0.063514,0.750868,-0.001389,-0.001559,0.000191,0.102424,-0.063472,-0.992714,-0.018668,0.010508,0.020454,56.819469,19.859135,79.425003,,,,,,,
1512180457.010009,0.102792,0.063492,0.750874,0.000736,0.000577,0.000229,0.102404,-0.063449,-0.992717,-0.000582,0.005222,-0.012379,56.744930,20.009022,78.975708,,,,,,,
1512180457.029998,0.102776,0.063495,0.750862,-0.002443,0.000576,-0.000881,0.102388,-0.063453,-0.992719,-0.016512,0.012427,0.025617,57.119778,19.934574,79.347488,,,,,,,
1512180457.050017,0.102764,0.063491,0.750877,0.000706,-0.000490,0.002362,0.102377,-0.063448,-0.992720,0.001459,0.004503,-0.016481,57.193844,19.709690,79.496750,,,,,,,
1512180457.070006,0.102751,0.063496,0.750881,-0.002467,-0.000494,0.000183,0.102363,-0.063453,-0.992721,-0.013496,0.013664,0.021042,56.744884,19.934010,79.575668,,,,,,,
1512180457.089994,0.102745,0.063508,0.750857,0.002881,0.000587,-0.000799,0.102358,-0.063465,-0.992721,-0.002489,0.003040,-0.011918,56.593761,19.708790,79.351837,,,,,,,
1512180457.110014,0.102728,0.063495,0.750852,-0.004599,-0.001560,0.000153,0.102341,-0.063453,-0.992724,-0.016510,0.012915,0.027819,56.894848,19.934238,79.499405,,,,,,,
1512180457.130003,0.102733,0.063470,0.750843,0.000746,-0.000481,-0.000831,0.102346,-0.063428,-0.992725,0.001231,0.005460,-0.016003,57.045818,20.159473,79.423218,,,,,,,
1512180457.149992,0.102727,0.063464,0.750848,-0.004601,-0.000489,0.000160,0.102340,-0.063421,-0.992726,-0.018355,0.010702,0.021931,56.820599,20.084141,79.650101,,,,,,,
1512180457.170012,0.102731,0.063457,0.750831,0.000759,-0.001544,-0.001897,0.102344,-0.063414,-0.992726,0.001675,0.001769,-0.012340,56.745754,20.159016,79.275772,,,,,,,
1512180457.190001,0.102715,0.063438,0.750816,-0.003503,-0.000479,-0.001953,0.102328,-0.063395,-0.992729,-0.019107,0.013606,0.023887,56.744091,19.784016,79.350601,,,,,,,
1512180457.209990,0.102700,0.063420,0.750811,0.000746,-0.000471,-0.000822,0.102313,-0.063378,-0.992731,-0.000720,0.004418,-0.013830,56.819775,19.934132,79.350037,,,,,,,
1512180457.230010,0.102687,0.063397,0.750807,-0.004596,-0.000484,-0.000901,0.102301,-0.063355,-0.992734,-0.017630,0.011124,0.024640,56.368725,19.708454,79.278763,,,,,,,
1512180457.249999,0.102682,0.063391,0.750796,0.001802,0.000597,-0.000802,0.102296,-0.063348,-0.992735,-0.003129,0.003656,-0.013872,56.895107,20.009235,79.349426,,,,,,,
1512180457.269988,0.102675,0.063381,0.750813,-0.003527,-0.000470,0.000189,0.102289,-0.063338,-0.992736,-0.013955,0.014770,0.024215,56.745190,20.009022,79.500702,,,,,,,
1512180457.290008,0.102641,0.063374,0.750812,0.001793,-0.002601,0.000259,0.102256,-0.063332,-0.992740,0.000634,0.004387,-0.018429,56.519955,19.933674,79.727585,,,,,,,
1512180457.309997,0.102633,0.063380,0.750828,-0.002463,0.001669,0.000214,0.102247,-0.063338,-0.992741,-0.020445,0.012816,0.020710,56.741695,19.259007,79.275360,,,,,,,
1512180457.329986,0.102620,0.063381,0.750843,0.000727,-0.000463,0.000253,0.102234,-0.063339,-0.992742,0.000854,0.003417,-0.015254,56.671566,20.308903,79.576477,,,,,,,
1512180457.349975,0.102613,0.063374,0.750849,-0.003528,0.000605,0.000198,0.102228,-0.063332,-0.992743,-0.017801,0.016701,0.024649,56.521526,20.308689,79.502762,,,,,,,
1512180457.369993,0.102615,0.063367,0.750832,0.001817,-0.000452,-0.000793,0.102229,-0.063324,-0.992743,0.000157,0.004868,-0.017709,56.521526,20.308689,79.502762,,,,,,,
1512180457.389982,0.102610,0.063349,0.750844,-0.001398,0.000610,0.000231,0.102225,-0.063307,-0.992745,-0.012839,0.011824,0.019371,56.445370,20.083576,79.203293,,,,,,,
1512180457.409971,0.102621,0.063344,0.750844,0.000750,0.001684,-0.000799,0.102236,-0.063302,-0.992744,-0.008425,0.003365,-0.014672,56.519390,19.858677,79.277557,,,,,,,
1512180457.429999,0.102635,0.063326,0.750856,-0.004591,0.000610,0.000188,0.102249,-0.063284,-0.992744,-0.017105,0.015936,0.024665,56.520077,20.008686,79.277618,,,,,,,
1512180457.449988,0.102647,0.063344,0.750827,0.003965,-0.000443,-0.001824,0.102262,-0.063301,-0.992741,0.006503,0.001686,-0.020045,56.444958,19.933567,79.728226,,,,,,,
1512180457.469977,0.102695,0.063316,0.750835,-0.005649,0.005953,0.000195,0.102309,-0.063274,-0.992738,-0.028761,0.013240,0.018861,56.520489,20.083683,79.427643,,,,,,,
1512180457.489996,0.102692,0.063337,0.750828,0.001848,0.000631,-0.001845,0.102306,-0.063295,-0.992737,0.006123,0.003618,-0.014694,56.520596,20.083683,79.652649,,,,,,,
1512180457.509985,0.102681,0.063313,0.750819,-0.002438,0.000620,-0.000841,0.102295,-0.063271,-0.992740,-0.014908,0.014458,0.021762,56.369213,19.783451,79.578781,,,,,,,
1512180457.529974,0.102652,0.063307,0.750803,0.000746,-0.000442,0.000270,0.102267,-0.063264,-0.992743,-0.004717,0.003343,-0.019738,56.594952,19.933796,79.726944,,,,,,,
1512180457.549994,0.102639,0.063291,0.750821,-0.003520,-0.002585,0.000201,0.102254,-0.063249,-0.992746,-0.013829,0.013963,0.018136,56.521191,20.233677,79.502716,,,,,,,
1512180457.569983,0.102649,0.063301,0.750803,0.001836,0.000634,-0.000773,0.102264,-0.063259,-0.992744,-0.003509,0.005779,-0.018975,56.520519,20.083683,79.502655,,,,,,,
1512180457.589972,0.102652,0.063280,0.750832,-0.004600,-0.000451,0.001261,0.102266,-0.063238,-0.992745,-0.015123,0.016378,0.021523,56.368679,19.708454,79.203751,,,,,,,
1512180457.609961,0.102640,0.063269,0.750843,0.000769,-0.000437,-0.000792,0.102255,-0.063227,-0.992747,0.003611,0.004054,-0.022024,56.370403,20.083454,79.278931,,,,,,,
1512180457.629980,0.102633,0.063253,0.750855,-0.001348,-0.000433,-0.000819,0.102248,-0.063211,-0.992748,-0.013320,0.013925,0.016934,56.520641,20.158680,79.052689,,,,,,,
1512180457.649969,0.102639,0.063246,0.750839,0.001811,0.000633,0.001361,0.102254,-0.063204,-0.992748,-0.007725,0.001070,-0.014179,56.443127,19.558567,79.428040,,,,,,,
1512180457.669958,0.102655,0.063243,0.750824,-0.002422,0.000626,-0.000834,0.102270,-0.063200,-0.992747,-0.015813,0.010985,0.019084,56.820782,20.159138,79.350143,,,,,,,
1512180457.689978,0.102667,0.063238,0.750834,0.002899,0.000635,0.000312,0.102282,-0.063196,-0.992746,0.003354,0.003534,-0.022528,56.520184,20.008686,79.502625,,,,,,,
1512180457.709967,0.102643,0.063217,0.750852,-0.003465,-0.000436,-0.000847,0.102258,-0.063175,-0.992750,-0.016427,0.015125,0.012251,56.370403,20.083454,79.278931,,,,,,,
1512180457.729956,0.102620,0.063218,0.750852,0.000761,-0.000437,0.001345,0.102235,-0.063176,-0.992752,-0.003282,0.004720,-0.016525,56.520489,20.083683,79.427643,,,,,,,
1512180457.749975,0.102599,0.063197,0.750843,-0.002407,-0.000442,-0.000835,0.102214,-0.063155,-0.992756,-0.013256,0.016554,0.014988,56.446499,20.308567,79.428391,,,,,,,
1512180457.769964,0.102578,0.063208,0.750842,0.003961,-0.000433,0.001391,0.102194,-0.063165,-0.992757,0.000010,0.002771,-0.021113,56.743008,19.559010,79.200500,,,,,,,
1512180457.789953,0.102575,0.063188,0.750865,-0.002437,0.000629,0.002370,0.102191,-0.063146,-0.992759,-0.014697,0.015813,0.015464,56.520779,20.158680,79.352692,,,,,,,
1512180457.809973,0.102596,0.063210,0.750858,0.002924,0.000638,0.000314,0.102211,-0.063168,-0.992755,-0.003456,0.001049,-0.018735,56.369732,19.933460,79.278854,,,,,,,
1512180457.829962,0.102590,0.063181,0.750860,-0.001302,-0.000432,-0.001884,0.102205,-0.063139,-0.992758,-0.013506,0.016294,0.015478,56.444057,19.783558,79.278152,,,,,,,
1512180457.849951,0.102603,0.063202,0.750853,0.004011,0.001708,-0.000735,0.102218,-0.063160,-0.992755,-0.001449,0.004475,-0.023328,56.443569,19.633564,79.653091,,,,,,,
1512180457.869971,0.102590,0.063190,0.750849,-0.001299,-0.000427,-0.000815,0.102205,-0.063148,-0.992757,-0.016146,0.016319,0.013494,56.445751,20.158573,79.278320,,,,,,,
1512180457.889960,0.102588,0.063200,0.750816,0.001880,-0.000426,0.000296,0.102203,-0.063158,-0.992757,-0.003754,0.005190,-0.015315,56.669506,19.858906,79.501282,,,,,,,
1512180457.909949,0.102576,0.063173,0.750823,-0.002382,-0.001502,0.000231,0.102192,-0.063131,-0.992759,-0.010365,0.017263,0.018455,56.519726,19.933674,79.277588,,,,,,,
1512180457.929938,0.102555,0.063200,0.750821,0.002957,0.001713,0.000321,0.102171,-0.063158,-0.992760,-0.003675,-0.001158,-0.017753,56.518902,19.708683,79.652481,,,,,,,
1512180457.949957,0.102532,0.063200,0.750832,-0.000234,-0.001492,0.000266,0.102148,-0.063158,-0.992762,-0.014135,0.014376,0.013026,56.518764,19.708683,79.352478,,,,,,,
1512180457.969946,0.102500,0.063240,0.750839,0.004022,-0.004694,0.000315,0.102116,-0.063198,-0.992763,0.004649,0.003521,-0.016881,56.669506,19.858906,79.501282,,,,,,,
1512180457.989935,0.102468,0.063207,0.750847,-0.002369,-0.001499,0.000234,0.102084,-0.063165,-0.992768,-0.010608,0.013666,0.009446,56.668377,19.633900,79.276169,,,,,,,
1512180458.009955,0.102453,0.063227,0.750850,0.002942,-0.000425,0.001380,0.102070,-0.063185,-0.992769,-0.007938,0.002775,-0.020003,56.364971,18.883442,79.203369,,,,,,,
1512180458.029944,0.102416,0.063209,0.750841,0.000831,-0.001491,0.000281,0.102032,-0.063167,-0.992774,-0.011243,0.016108,0.006522,56.593792,19.708790,79.426834,,,,,,,
1512180458.049933,0.102413,0.063239,0.750843,0.004052,0.001724,-0.000726,0.102030,-0.063196,-0.992772,-0.002695,0.005488,-0.025279,56.595409,20.083790,79.277023,,,,,,,
1512180458.069952,0.102391,0.063175,0.750854,-0.005549,-0.001489,0.000192,0.102008,-0.063133,-0.992778,-0.012759,0.019233,0.011852,56.443493,19.633564,79.503082,,,,,,,
1512180458.089941,0.102397,0.063219,0.750840,0.004042,0.001731,0.000341,0.102014,-0.063176,-0.992775,-0.015237,0.002508,-0.016945,56.591732,19.258793,79.351639,,,,,,,
1512180458.109930,0.102400,0.063197,0.750831,-0.000201,0.000663,-0.000789,0.102017,-0.063155,-0.992776,-0.016873,0.016814,0.008859,56.368832,19.708454,79.503754,,,,,,,
1512180458.129950,0.102406,0.063229,0.750807,0.005161,0.000683,-0.001774,0.102023,-0.063186,-0.992773,0.003507,0.006439,-0.016153,56.520412,20.083683,79.277649,,,,,,,
1512180458.149939,0.102405,0.063201,0.750810,0.001922,0.000672,0.000310,0.102022,-0.063159,-0.992775,-0.012666,0.019275,0.005287,56.593792,19.708790,79.426834,,,,,,,
1512180458.169928,0.102421,0.063208,0.750793,0.003011,0.002816,-0.000731,0.102038,-0.063166,-0.992773,-0.013140,0.003230,-0.012537,56.518383,19.633686,79.277451,,,,,,,
1512180458.189917,0.102411,0.063188,0.750785,0.000871,-0.001461,-0.000778,0.102028,-0.063146,-0.992775,-0.004295,0.015874,-0.000434,56.744396,19.859013,79.275635,,,,,,,
1512180458.209936,0.102420,0.063192,0.750747,0.003042,0.002829,-0.001791,0.102037,-0.063150,-0.992774,-0.005876,0.004418,-0.009011,56.744167,19.784016,79.500610,,,,,,,
1512180458.229925,0.102286,0.063122,0.750646,-0.018883,-0.049491,-0.033209,0.101905,-0.063080,-0.992792,0.038766,-0.000595,0.029459,56.595898,20.158787,79.577042,,,,,,,
1512180458.249914,0.102377,0.063176,0.750733,0.001840,0.010289,0.006749,0.101995,-0.063134,-0.992780,-0.024053,0.023003,-0.029956,56.747051,20.459019,79.200912,,,,,,,
1512180458.269934,0.102388,0.063215,0.750692,0.006171,0.000694,0.002517,0.102005,-0.063173,-0.992776,-0.056763,0.006364,-0.011268,56.519238,19.783680,79.652512,,,,,,,
1512180458.289923,0.102342,0.063236,0.750653,-0.000039,-0.017454,-0.010430,0.101960,-0.063194,-0.992779,0.052551,-0.012307,-0.013950,56.518124,19.558674,79.427414,,,,,,,
1512180458.309912,0.102363,0.063189,0.750705,-0.000165,0.009240,-0.000739,0.101980,-0.063147,-0.992780,-0.000265,-0.002908,-0.005023,56.366924,19.258457,79.728546,,,,,,,
1512180458.329932,0.102323,0.063220,0.750693,0.007259,0.003910,0.001485,0.101941,-0.063178,-0.992782,-0.040753,0.013236,-0.017823,56.365688,19.033451,79.278442,,,,,,,
1512180458.349921,0.102295,0.063157,0.750687,-0.000186,-0.005715,-0.000790,0.101913,-0.063115,-0.992789,0.008774,0.007268,0.013404,56.444958,19.933567,79.728226,,,,,,,
1512180458.369910,0.102299,0.063183,0.750691,0.005123,-0.001431,0.001439,0.101917,-0.063141,-0.992787,-0.008304,0.006150,-0.017314,56.444851,19.933567,79.503220,,,,,,,
1512180458.389929,0.102259,0.063162,0.750673,-0.002275,0.000707,-0.001855,0.101877,-0.063120,-0.992792,-0.024027,0.013361,0.008524,56.593166,19.558796,79.501770,,,,,,,
1512180458.409918,0.102257,0.063197,0.750666,0.003032,0.001781,-0.000708,0.101875,-0.063155,-0.992790,-0.015267,0.005874,-0.006462,56.369061,19.783451,79.278793,,,,,,,
1512180458.429868,0.102223,0.063147,0.750670,0.001960,-0.002492,-0.000737,0.101842,-0.063105,-0.992797,-0.000188,0.011439,-0.002305,56.294842,19.933338,79.504501,,,,,,,
1512180458.449888,0.102246,0.063175,0.750637,-0.000167,0.001781,-0.000750,0.101864,-0.063133,-0.992793,-0.013165,0.005348,0.000636,56.219173,19.783222,79.505066,,,,,,,
1512180458.469877,0.102256,0.063141,0.750614,-0.002272,0.002856,-0.001838,0.101874,-0.063099,-0.992794,-0.013053,0.015309,0.008206,56.519848,19.933674,79.502579,,,,,,,
1512180458.489866,0.102265,0.063156,0.750619,0.000891,0.001792,0.000339,0.101883,-0.063114,-0.992792,-0.009186,0.002186,-0.005880,56.518948,19.708683,79.727478,,,,,,,
1512180458.509855,0.102264,0.063110,0.750629,-0.001242,-0.001414,0.000299,0.101883,-0.063068,-0.992795,0.001572,0.008212,0.008191,56.445904,20.158573,79.578323,,,,,,,
1512180458.529874,0.102285,0.063156,0.750616,0.001943,0.002865,0.001429,0.101903,-0.063114,-0.992790,-0.016393,0.006549,0.001808,56.593380,19.633793,79.276810,,,,,,,
1512180458.549863,0.102296,0.063106,0.750610,0.000942,0.001802,-0.002853,0.101915,-0.063064,-0.992792,-0.002443,0.006515,-0.002600,56.367489,19.408451,79.503616,,,,,,,
1512180458.569852,0.102298,0.063118,0.750627,-0.000182,0.000731,0.001397,0.101916,-0.063076,-0.992791,-0.004001,0.001140,0.004190,56.518383,19.633686,79.277451,,,,,,,
1512180458.589872,0.102269,0.063104,0.750634,0.000899,-0.001402,0.000340,0.101888,-0.063063,-0.992795,-0.002050,0.004301,0.005689,56.743755,19.709019,79.350571,,,,,,,
1512180458.609861,0.102251,0.063136,0.750633,0.003033,-0.001397,0.000374,0.101870,-0.063094,-0.992795,-0.007326,-0.004686,0.000958,56.516811,19.258671,79.502274,,,,,,,
1512180458.629850,0.102273,0.063082,0.750666,-0.000180,0.003935,0.001413,0.101892,-0.063040,-0.992796,0.004859,-0.004251,0.000425,56.518459,19.633686,79.427444,,,,,,,
1512180458.649869,0.102279,0.063121,0.750664,0.001941,0.000728,0.001431,0.101898,-0.063079,-0.992793,-0.009872,-0.013749,0.006511,56.590954,19.108784,79.126572,,,,,,,
1512180458.669858,0.102303,0.063116,0.750692,0.001936,-0.000336,0.002497,0.101921,-0.063074,-0.992791,0.003670,-0.019094,-0.003028,56.368206,19.558460,79.578690,,,,,,,
1512180458.689847,0.102326,0.063174,0.750732,0.002981,0.000727,0.003581,0.101944,-0.063132,-0.992785,-0.012481,-0.028085,0.000109,56.368465,19.633457,79.428711,,,,,,,
1512180458.709867,0.102286,0.063186,0.750786,0.000825,-0.001418,0.004606,0.101904,-0.063144,-0.992788,-0.001333,-0.017102,0.006643,56.519207,19.783680,79.577515,,,,,,,
1512180458.729856,0.102281,0.063261,0.750862,0.004019,-0.000340,0.005723,0.101899,-0.063219,-0.992784,-0.019471,-0.028730,-0.002440,56.367702,19.483448,79.278656,,,,,,,
1512180458.749845,0.102258,0.063290,0.750942,0.000852,-0.001410,0.003536,0.101876,-0.063248,-0.992785,0.005836,-0.021851,0.001375,56.517864,19.483677,79.577377,,,,,,,
1512180458.769834,0.102219,0.063328,0.751016,-0.001315,-0.002492,0.004557,0.101836,-0.063286,-0.992786,-0.011947,-0.020897,0.019123,56.592861,19.483784,79.576736,,,,,,,
1512180458.789853,0.102214,0.063399,0.751093,0.001890,0.000723,0.004609,0.101831,-0.063356,-0.992782,-0.007044,-0.023466,0.001907,56.368832,19.708454,79.503754,,,,,,,
1512180458.809842,0.102216,0.063456,0.751176,0.002973,-0.000341,0.003555,0.101832,-0.063413,-0.992778,-0.006007,-0.022173,-0.001988,56.368832,19.708454,79.503754,,,,,,,
1512180458.829831,0.102223,0.063480,0.751251,-0.000213,0.000728,0.003515,0.101839,-0.063437,-0.992776,0.001570,-0.023110,-0.003806,56.368420,19.633457,79.353714,,,,,,,
1512180458.849851,0.102228,0.063514,0.751332,-0.001333,-0.000355,0.005623,0.101844,-0.063471,-0.992773,-0.014335,-0.025106,0.015662,56.069775,19.933002,79.356415,,,,,,,
1512180458.869840,0.102239,0.063540,0.751412,-0.001298,-0.000344,0.004562,0.101855,-0.063497,-0.992771,0.001951,-0.025019,0.002033,56.367825,19.483448,79.503647,,,,,,,
1512180458.889829,0.102237,0.063576,0.751508,-0.000271,0.000721,0.006712,0.101853,-0.063533,-0.992769,-0.005479,-0.025502,0.010194,56.293835,19.708347,79.504395,,,,,,,
1512180458.909849,0.102217,0.063616,0.751614,-0.000266,-0.000351,0.005639,0.101832,-0.063573,-0.992768,0.000310,-0.026897,-0.000198,56.144665,19.858112,79.805740,,,,,,,
1512180458.929838,0.102195,0.063653,0.751758,-0.001367,-0.002491,0.007749,0.101811,-0.063610,-0.992768,-0.006230,-0.023732,0.013596,56.143612,19.633121,79.730637,,,,,,,
1512180458.949827,0.102201,0.063679,0.751886,-0.001312,0.001789,0.004567,0.101816,-0.063636,-0.992766,0.003439,-0.029519,0.003020,56.143841,19.708118,79.505661,,,,,,,
1512180458.969846,0.102202,0.063713,0.752058,-0.001396,-0.000362,0.008820,0.101817,-0.063670,-0.992764,-0.004741,-0.024633,0.011898,56.067181,19.332996,79.581131,,,,,,,
1512180458.989835,0.102199,0.063749,0.752218,-0.000321,-0.000355,0.008839,0.101814,-0.063705,-0.992762,-0.001655,-0.028961,0.001963,56.064709,18.808002,79.355896,,,,,,,
1512180459.009824,0.102174,0.063777,0.752395,-0.001379,-0.002494,0.007749,0.101789,-0.063734,-0.992762,-0.008451,-0.026308,0.017192,55.688732,18.582432,79.433975,,,,,,,
1512180459.029844,0.102128,0.063800,0.752583,-0.000307,-0.002489,0.007767,0.101743,-0.063756,-0.992766,0.004748,-0.029398,0.002058,55.920589,20.082783,79.657761,,,,,,,
1512180459.049833,0.102091,0.063809,0.752783,-0.004630,-0.002505,0.010901,0.101706,-0.063766,-0.992769,-0.010794,-0.024079,0.016435,55.692852,19.482441,79.584381,,,,,,,
1512180459.069822,0.102049,0.063838,0.752986,-0.001420,-0.002499,0.009881,0.101665,-0.063794,-0.992771,-0.002986,-0.026934,0.003162,55.544201,19.782215,79.585800,,,,,,,
1512180459.089811,0.101994,0.063832,0.753193,-0.004598,-0.002500,0.008770,0.101610,-0.063789,-0.992777,-0.006777,-0.023064,0.014567,55.618267,19.557331,79.735062,,,,,,,
1512180459.109830,0.101954,0.063816,0.753394,-0.002493,-0.000367,0.009871,0.101570,-0.063773,-0.992782,-0.008080,-0.026971,0.007476,55.468975,19.707111,79.811401,,,,,,,
1512180459.129819,0.101898,0.063819,0.753600,-0.005708,-0.001440,0.010888,0.101515,-0.063776,-0.992788,-0.010527,-0.022833,0.011342,55.469997,19.932102,79.811508,,,,,,,
1512180459.149808,0.101844,0.063833,0.753826,-0.003561,-0.002502,0.009849,0.101461,-0.063790,-0.992792,-0.001821,-0.030357,0.004175,55.693951,19.707447,79.734497,,,,,,,
1512180459.169828,0.101797,0.063838,0.754059,-0.005707,-0.003571,0.010882,0.101415,-0.063794,-0.992797,-0.013219,-0.022586,0.018370,55.020367,20.006428,79.890366,,,,,,,
1512180459.189817,0.101746,0.063845,0.754280,-0.001437,-0.002492,0.010949,0.101364,-0.063802,-0.992801,0.000229,-0.027415,0.003483,55.244061,19.706760,79.963318,,,,,,,
1512180459.209806,0.101699,0.063835,0.754525,-0.006781,-0.001431,0.011942,0.101317,-0.063792,-0.992807,-0.013746,-0.020620,0.012048,54.869015,19.706211,79.891510,,,,,,,
