gyroscope-calibrated.txt

All values are in radians/second.
3.171 3.164 0.18069458 0.23257446 0.044708252
3.196 3.184 0.14944458 0.07847595 0.18745422
3.211 3.204 0.008422852 0.042495728 0.38201904
3.232 3.224 -0.09916687 -0.050125122 0.45866394
3.260 3.244 -0.08308411 0.1429596 0.31602478
3.279 3.264 0.18414307 0.4776001 0.041152954
3.294 3.285 0.47322083 0.41874695 -0.07244873
3.311 3.305 0.50335693 0.2796936 0.03678894
3.332 3.325 0.38934326 0.27818298 0.22518921
3.351 3.345 0.23208618 -0.008529663 0.37197876
3.373 3.365 -0.19619751 -0.25880432 0.5092468
3.391 3.385 -0.8612671 -0.30722046 0.51815796
3.414 3.405 -1.3182983 -0.11578369 0.28274536
3.433 3.426 -1.0707092 0.25198364 0.035232544
3.452 3.446 -0.23031616 0.27674866 -0.07974243
3.492 3.466 0.45413208 0.03553772 -0.014389038
3.519 3.486 0.516922 0.053085327 0.2587433
3.540 3.506 0.23878479 0.17845154 0.4039154
3.553 3.526 0.13729858 0.17686462 0.2613678
3.580 3.546 0.16770935 0.19052124 0.10650635
3.590 3.567 0.23646545 0.2063446 0.06591797
3.610 3.587 0.28845215 0.09324646 0.16627502
3.630 3.607 0.18281555 0.023254395 0.3461151
3.649 3.627 -0.0652771 -0.053497314 0.41044617
3.670 3.647 -0.2939911 -0.015060425 0.38986206
3.689 3.667 -0.36044312 0.0011749268 0.20429993
3.709 3.687 -0.28059387 0.01637268 0.11569214
3.729 3.708 -0.21516418 0.075286865 0.09867859
3.749 3.728 -0.2218628 0.15039063 0.158844
3.769 3.748 -0.12939453 0.28886414 0.16300964
3.792 3.768 0.23095703 0.35264587 0.13494873
3.813 3.788 0.47691345 0.21333313 0.12913513
3.831 3.808 0.3107605 0.12510681 0.17744446
3.853 3.828 -0.12528992 0.09599304 0.22875977
3.870 3.849 -0.5482178 -0.032592773 0.21981812
3.892 3.869 -0.66889954 -0.009735107 0.1622467
3.919 3.889 -0.56030273 0.11967468 0.061279297
3.931 3.909 -0.18577576 0.19883728 0.0184021
3.954 3.929 0.39790344 0.22816467 0.07093811
3.971 3.949 0.8345947 0.14613342 0.25437927
4.002 3.969 0.84129333 0.04019165 0.44569397
4.012 3.990 0.61738586 0.024505615 0.4691925
4.028 4.010 0.33114624 0.12693787 0.34339905
4.047 4.030 0.2232666 0.2013855 0.16468811
4.069 4.050 0.2690735 0.16419983 0.03970337
4.091 4.070 0.20384216 0.015686035 0.09313965
4.107 4.090 -0.0539093 -0.02772522 0.2636261
4.128 4.110 -0.27993774 0.02357483 0.32292175
4.146 4.131 -0.30192566 0.029388428 0.24320984
4.167 4.151 -0.24273682 0.029632568 0.14723206
4.187 4.171 -0.21365356 0.08959961 0.10423279
4.207 4.191 -0.12130737 0.1789093 0.10722351
4.228 4.211 0.049209595 0.14788818 0.11543274
4.250 4.231 0.11953735 0.13169861 0.121292114
4.282 4.251 0.012069702 0.13970947 0.12207031
4.289 4.272 -0.08822632 0.052841187 0.1126709
4.309 4.292 -0.124816895 0.021026611 0.14004517
4.328 4.312 -0.13372803 0.09651184 0.1388092
4.346 4.332 -0.021469116 0.095321655 0.11856079
4.367 4.352 0.13230896 0.038253784 0.12947083
4.386 4.372 0.142807 0.07815552 0.18325806
4.408 4.392 0.11584473 0.20915222 0.17321777
4.428 4.413 0.21638489 0.20956421 0.06678772
4.448 4.433 0.28796387 0.08404541 0.035202026
4.470 4.453 0.14204407 0.044052124 0.115722656
4.499 4.473 -0.040130615 0.031707764 0.20292664
4.510 4.493 -0.11895752 0.024627686 0.20619202
4.532 4.513 -0.11665344 0.03137207 0.17079163
4.554 4.533 -0.063797 0.0418396 0.113845825
4.576 4.554 -0.014709473 0.050079346 0.06298828
4.602 4.574 -2.1362305E-4 0.022827148 0.067977905
4.613 4.594 -0.045455933 -0.019256592 0.12057495
4.630 4.614 -0.065582275 0.052368164 0.16407776
4.646 4.634 0.044769287 0.10386658 0.14804077
4.671 4.654 0.200943 0.07115173 0.12715149
4.686 4.674 0.23286438 0.05633545 0.17774963
4.705 4.694 0.16436768 0.032821655 0.23353577
4.726 4.715 0.056655884 -0.005493164 0.22323608
4.746 4.735 -0.057266235 -0.0063171387 0.1476593
4.766 4.755 -0.1366272 0.048568726 0.0017242432
4.787 4.775 -0.0712738 0.032974243 -0.034194946
4.809 4.795 0.019622803 0.053115845 -0.013381958
4.830 4.815 0.06959534 0.0051879883 0.07609558
4.850 4.835 0.0622406 0.06088257 0.17773438
4.868 4.856 0.08270264 0.1129303 0.1940155
4.888 4.876 0.105285645 0.0881958 0.1391449
4.917 4.896 0.029220581 0.056900024 0.1268158
4.930 4.916 -0.13606262 0.051483154 0.13653564
4.949 4.936 -0.23548889 -0.0020599365 0.12284851
4.967 4.956 -0.22016907 -0.0460968 0.10406494
4.988 4.976 -0.16217041 0.015975952 0.076934814
5.007 4.997 0.011734009 0.1156311 -0.0020751953
5.028 5.017 0.25299072 0.16114807 -0.054107666
5.044 5.037 0.34916687 0.11230469 -0.004562378
5.064 5.057 0.19384766 0.027435303 0.09565735
5.084 5.077 -0.09208679 -0.035568237 0.19566345
5.103 5.097 -0.31129456 -0.07684326 0.19978333
5.123 5.117 -0.27983093 0.04498291 0.0949707
5.143 5.138 0.046798706 0.1505127 -0.008117676
5.163 5.158 0.34631348 0.1308899 0.011505127
5.183 5.178 0.33358765 0.12438965 0.13896179
5.203 5.198 0.18237305 0.08770752 0.20713806
5.223 5.218 0.037902832 0.06925964 0.17999268
5.244 5.238 -0.10217285 -0.03439331 0.11991882
5.264 5.258 -0.33262634 -0.14190674 0.11340332
5.284 5.279 -0.5760498 -0.06814575 0.086013794
5.304 5.299 -0.56552124 0.05531311 -0.0016784668
5.349 5.319 -0.26193237 0.11619568 -0.05076599
5.370 5.339 0.18449402 0.06832886 -0.0069885254
5.385 5.359 0.44841003 0.111709595 0.1134491
5.404 5.379 0.43278503 0.12086487 0.17430115
5.438 5.399 0.36468506 0.12823486 0.17131042
5.447 5.420 0.33966064 0.1847229 0.07098389
5.478 5.440 0.29467773 0.17671204 -0.037200928
5.482 5.460 0.22341919 0.10646057 -0.039093018
5.502 5.480 0.011886597 0.020385742 0.057525635
5.522 5.500 -0.13330078 -0.012069702 0.12042236
5.542 5.520 -0.1490326 -0.02986145 0.097335815
5.565 5.540 -0.096969604 -0.039474487 0.047912598
5.583 5.561 -0.11651611 -0.055511475 0.045135498
5.602 5.581 -0.1586914 -0.07284546 0.11383057
5.622 5.601 -0.079071045 0.077819824 0.14231873
5.645 5.621 0.16256714 0.14718628 0.083465576
5.668 5.641 0.35720825 0.07733154 0.047348022
5.684 5.661 0.19158936 -0.02532959 0.13049316
5.703 5.681 -0.1770935 -0.02722168 0.21612549
5.729 5.702 -0.31532288 0.017623901 0.19366455
5.747 5.722 -0.15969849 0.0033569336 0.101242065
5.773 5.742 -0.018630981 0.031158447 0.010025024
5.781 5.762 0.0040283203 0.10575867 -0.01361084
5.801 5.782 0.09346008 0.14686584 0.015182495
5.821 5.802 0.20579529 0.02961731 0.079559326
5.840 5.822 0.07284546 -0.12019348 0.18748474
5.864 5.843 -0.2996521 -0.1822052 0.23623657
5.881 5.863 -0.5772705 -0.1274414 0.1633606
5.901 5.883 -0.6483612 0.012680054 0.009597778
5.921 5.903 -0.5529022 0.11558533 -0.11772156
5.943 5.923 -0.17947388 0.25860596 -0.22236633
5.960 5.943 0.39797974 0.2699585 -0.20632935
5.995 5.963 0.6959839 0.15887451 -0.06283569
6.008 5.984 0.60595703 -0.021102905 0.13365173
6.024 6.004 0.1633606 -0.18130493 0.29821777
6.040 6.024 -0.4714508 -0.19924927 0.3371277
6.060 6.044 -0.8386688 -0.1302948 0.171875
6.080 6.064 -0.7535553 -0.06416321 -0.084869385
6.100 6.084 -0.27934265 0.052749634 -0.22895813
6.119 6.104 0.42004395 0.19033813 -0.20176697
6.139 6.125 0.9187317 0.18666077 -0.0770874
6.159 6.145 0.9419861 0.086883545 0.054870605
6.179 6.165 0.5847931 0.008590698 0.12464905
6.200 6.185 0.029708862 -0.06460571 0.13323975
6.219 6.205 -0.5415802 -0.11627197 0.08061218
6.239 6.225 -0.85414124 -0.023132324 -0.047225952
6.264 6.245 -0.72143555 0.06417847 -0.17082214
6.281 6.266 -0.25863647 0.0488739 -0.20649719
6.305 6.286 0.1937561 0.10003662 -0.16688538
6.323 6.306 0.42478943 0.11186218 -0.054718018
6.357 6.326 0.39439392 -0.050735474 0.07221985
6.360 6.346 0.032089233 -0.21257019 0.16688538
6.381 6.366 -0.3952484 -0.20358276 0.18424988
6.400 6.386 -0.51268005 -0.07170105 0.04849243
6.425 6.407 -0.2695465 0.033721924 -0.106414795
6.444 6.427 0.12968445 0.040283203 -0.15072632
6.473 6.447 0.443573 0.12527466 -0.09126282
6.482 6.467 0.5650482 0.2010498 -0.024734497
6.498 6.487 0.574646 0.13713074 -0.015350342
6.519 6.507 0.48490906 0.0798645 -0.024551392
6.539 6.527 0.16313171 -0.05621338 0.009719849
6.558 6.548 -0.40740967 -0.18257141 0.08866882
6.579 6.568 -0.81500244 -0.10958862 0.10241699
6.599 6.588 -0.7642822 0.047073364 -0.033935547
6.619 6.608 -0.17382813 0.12445068 -0.15238953
6.639 6.628 0.4643097 0.12550354 -0.1554718
6.658 6.648 0.63793945 0.14160156 -0.008056641
6.679 6.668 0.53700256 0.1356659 0.08479309
6.700 6.689 0.37043762 0.07650757 0.09623718
6.722 6.709 0.05769348 -0.0287323 0.09907532
6.743 6.729 -0.43278503 -0.13311768 0.114593506
6.764 6.749 -0.72024536 -0.13737488 0.10246277
6.778 6.769 -0.665802 -0.035217285 0.055023193
6.797 6.789 -0.30413818 0.09397888 -0.03427124
6.816 6.809 0.25915527 0.16427612 -0.07357788
6.839 6.830 0.5995178 0.19676208 -0.033325195
6.856 6.850 0.6004944 0.15873718 0.07273865
6.876 6.870 0.5002289 0.09403992 0.11773682
6.896 6.890 0.32452393 0.036590576 0.15022278
6.918 6.910 0.018722534 -0.0061798096 0.16734314
6.939 6.930 -0.2836914 -0.008605957 0.16412354
6.957 6.950 -0.3553772 0.019958496 0.10101318
6.976 6.970 -0.19400024 0.06591797 0.09828186
7.001 6.991 0.047317505 0.12338257 0.11242676
7.019 7.011 0.09371948 -0.034225464 0.16255188
7.053 7.031 -0.18885803 -0.07235718 0.25376892
7.060 7.051 -0.3814087 0.1635437 0.23275757
7.099 7.071 -0.21723938 0.16384888 0.08529663
7.099 7.091 0.1426239 0.03404236 0.029373169
7.138 7.111 0.17402649 0.07608032 0.19403076
7.156 7.132 0.022888184 0.100128174 0.30471802
7.175 7.152 0.08416748 0.21044922 0.24043274
7.198 7.172 0.20256042 0.20916748 0.12402344
7.215 7.192 0.20471191 0.2546997 0.07409668
7.237 7.212 0.2336731 0.27264404 0.08229065
7.256 7.232 0.32885742 0.11224365 0.15715027
7.274 7.252 0.21366882 -0.08886719 0.32688904
7.295 7.273 -0.22329712 -0.158432 0.5308838
7.315 7.293 -0.5723419 -0.03173828 0.521698
7.336 7.313 -0.4542694 0.19377136 0.2808075
7.358 7.333 0.10903931 0.23991394 0.08203125
7.375 7.353 0.6018524 0.20414734 0.106292725
7.401 7.373 0.7342682 0.15641785 0.34996033
7.420 7.393 0.48806763 0.0051879883 0.52085876
7.439 7.414 0.0962677 0.101119995 0.494812
7.466 7.434 -0.14837646 0.24456787 0.32136536
7.478 7.454 -0.19943237 0.013931274 0.1638794
7.501 7.474 -0.24977112 -0.075805664 0.17494202
7.519 7.494 -0.32704163 0.07154846 0.2662964
7.539 7.514 -0.13710022 0.24430847 0.2696228
7.568 7.534 0.2902069 0.3065033 0.20866394
7.580 7.555 0.5061493 0.19699097 0.23335266
7.600 7.575 0.2875061 0.03526306 0.3874359
7.619 7.595 -0.16175842 0.038360596 0.49397278
7.651 7.615 -0.4206543 0.12542725 0.39022827
7.659 7.635 -0.33432007 0.15368652 0.2192688
7.683 7.655 -0.11808777 0.22174072 0.14117432
7.696 7.675 0.12579346 0.25675964 0.16941833
7.715 7.696 0.34336853 0.18678284 0.26940918
7.738 7.716 0.27755737 0.15493774 0.36306763
7.765 7.736 -0.008804321 0.13813782 0.36631775
7.782 7.756 -0.23509216 0.17933655 0.27957153
7.801 7.776 -0.20021057 0.2207489 0.18235779
7.814 7.796 0.040130615 0.20124817 0.177948
7.833 7.816 0.19540405 0.12374878 0.31529236
7.853 7.837 0.11128235 0.04359436 0.5137787
7.873 7.857 -0.05558777 0.07273865 0.56147766
7.892 7.877 -0.092422485 0.16937256 0.41586304
7.913 7.897 0.03616333 0.20117188 0.22329712
7.933 7.917 0.14405823 0.16151428 0.17440796
7.952 7.937 0.15174866 0.2140503 0.25216675
7.973 7.957 0.20301819 0.2841339 0.31375122
7.992 7.978 0.23934937 0.14833069 0.3396759
8.014 7.998 -0.005203247 0.00944519 0.42208862
8.034 8.018 -0.3282318 0.07658386 0.4942932
8.054 8.038 -0.28034973 0.16392517 0.44758606
8.082 8.058 0.05480957 0.1800232 0.3645935
8.100 8.078 0.21343994 0.21743774 0.3317871
8.116 8.098 0.13708496 0.2632599 0.33732605
8.136 8.119 0.059661865 0.30021667 0.29714966
8.155 8.139 0.0158844 0.24093628 0.23442078
8.179 8.159 -0.06222534 0.20178223 0.21955872
8.194 8.179 -0.081329346 0.19433594 0.26313782
8.216 8.199 0.038513184 0.21382141 0.37005615
8.243 8.219 0.16549683 0.21966553 0.43182373
8.254 8.239 0.25038147 0.27104187 0.41001892
8.278 8.260 0.27096558 0.278656 0.36105347
8.293 8.280 0.21783447 0.24156189 0.37187195
8.328 8.300 0.05644226 0.1973114 0.36268616
8.333 8.320 -0.09321594 0.19439697 0.39631653
8.358 8.340 -0.20036316 0.17582703 0.38786316
8.372 8.360 -0.16482544 0.16038513 0.40576172
8.395 8.380 -0.054000854 0.23472595 0.4440918
8.413 8.401 0.12791443 0.27807617 0.45022583
8.434 8.421 0.29563904 0.38085938 0.40522766
8.452 8.441 0.3901825 0.39039612 0.37419128
8.477 8.461 0.48036194 0.40231323 0.4066925
8.492 8.481 0.4152069 0.12199402 0.5160675
8.514 8.501 -0.06893921 -0.18141174 0.62379456
8.544 8.521 -0.58262634 -0.09541321 0.6476288
8.552 8.542 -0.8490753 -0.06695557 0.4934845
8.578 8.562 -0.8565979 0.04612732 0.26428223
8.591 8.582 -0.59046936 0.31871033 0.03366089
8.612 8.602 0.0680542 0.3848114 -0.06939697
8.632 8.622 0.78627014 0.37303162 0.05168152
8.661 8.642 0.97554016 0.36705017 0.28330994
8.669 8.662 0.673584 0.35707092 0.49349976
8.689 8.683 0.1667633 0.21401978 0.5726929
8.709 8.703 -0.2558136 -0.008743286 0.6459656
8.729 8.723 -0.547348 0.088974 0.7057953
8.749 8.743 -0.5003662 0.23826599 0.609375
8.773 8.763 -0.115982056 0.1697998 0.4731903
8.789 8.783 0.2707367 0.23054504 0.4041443
8.809 8.803 0.3957367 0.30917358 0.30090332
8.829 8.824 0.4677124 0.35884094 0.16500854
8.849 8.844 0.5843353 0.17260742 0.06983948
8.868 8.864 0.40093994 0.040267944 0.14297485
8.910 8.884 0.031951904 0.14460754 0.27798462
8.928 8.904 -0.10974121 0.37164307 0.30984497
8.948 8.924 0.16581726 0.3036499 0.19390869
8.969 8.944 0.45640564 0.3001709 0.31262207
8.987 8.965 0.3769226 0.084869385 0.43836975
9.008 8.985 -0.07171631 -0.16082764 0.68748474
9.028 9.005 -0.60313416 -0.071762085 0.7346802
9.049 9.025 -0.63578796 0.28170776 0.5243225
9.069 9.045 -0.20796204 0.15701294 0.16073608
9.088 9.065 0.16908264 0.11846924 0.19996643
9.107 9.085 0.2957611 0.29519653 0.2593994
9.128 9.106 0.37780762 0.24404907 0.29130554
9.148 9.126 0.4571228 0.32363892 0.28433228
9.167 9.146 0.57192993 0.29222107 0.18560791
9.187 9.166 0.46583557 0.19580078 0.25387573
9.209 9.186 0.19367981 0.19294739 0.3406067
9.227 9.206 0.11659241 0.16000366 0.47361755
9.247 9.226 0.05305481 0.031143188 0.5931854
9.267 9.246 -0.1083374 -0.16783142 0.6365051
9.290 9.267 -0.4768219 -0.15783691 0.728714
9.306 9.287 -0.7214203 -0.036071777 0.6077118
9.328 9.307 -0.59036255 0.30604553 0.3454132
9.346 9.327 -0.0491333 0.4928894 0.099365234
9.366 9.347 0.5169983 0.28826904 -0.019332886
9.392 9.367 0.59080505 0.2137146 0.14602661
9.405 9.387 0.29241943 0.34300232 0.31755066
9.426 9.408 0.13330078 0.3639679 0.3321228
9.446 9.428 0.09309387 0.2647705 0.28401184
9.466 9.448 0.050994873 0.19018555 0.3283081
9.485 9.468 -0.059020996 0.10253906 0.4351654
9.507 9.488 -0.17926025 0.060638428 0.557724
9.525 9.508 -0.25978088 0.11555481 0.53474426
9.547 9.528 -0.20256042 0.15000916 0.4008789
9.566 9.549 -0.053237915 0.1706543 0.2735138
9.591 9.569 0.071014404 0.19871521 0.23512268
9.605 9.589 0.09410095 0.21253967 0.2611847
9.626 9.609 0.08847046 0.2817688 0.30870056
9.645 9.629 0.15116882 0.29444885 0.34036255
9.666 9.649 0.15028381 0.18778992 0.40020752
9.685 9.669 0.0031585693 0.1931305 0.47872925
9.705 9.690 -0.13374329 0.1403656 0.4551239
9.725 9.710 -0.18362427 0.15542603 0.4018402
9.744 9.730 -0.09289551 0.3030243 0.3199463
9.765 9.750 0.1078186 0.27235413 0.2344513
9.787 9.770 0.21417236 0.17233276 0.2722168
9.805 9.790 0.10899353 0.17546082 0.38175964
9.825 9.810 0.009780884 0.20916748 0.43858337
9.844 9.831 0.00340271 0.14698792 0.3869171
9.865 9.851 -0.06402588 0.108932495 0.36364746
9.884 9.871 -0.17854309 0.18640137 0.34024048
9.904 9.891 -0.09373474 0.2319336 0.2677002
9.923 9.911 0.16629028 0.26037598 0.20075989
9.944 9.931 0.33265686 0.24604797 0.25801086
9.965 9.951 0.2144165 0.18937683 0.36854553
9.984 9.972 0.014053345 0.14427185 0.46606445
10.004 9.992 -0.10887146 0.08338928 0.4885254
10.024 10.012 -0.20425415 0.032089233 0.46470642
10.043 10.032 -0.29032898 0.13755798 0.4447174
10.064 10.052 -0.14216614 0.23123169 0.3478241
10.089 10.072 0.062347412 0.17616272 0.29776
10.105 10.092 0.16578674 0.260849 0.2993927
10.123 10.113 0.2245636 0.37425232 0.2446289
10.141 10.133 0.2331543 0.1829834 0.27165222
10.164 10.153 0.07443237 0.2554016 0.31175232
10.184 10.173 0.04637146 0.34957886 0.3023529
10.203 10.193 0.17428589 0.22964478 0.30238342
10.223 10.213 0.15429688 0.082458496 0.3784485
10.246 10.233 -0.042922974 0.15142822 0.4777832
10.263 10.254 -0.11338806 0.28712463 0.46098328
10.283 10.274 0.031723022 0.21333313 0.3306427
10.303 10.294 0.16226196 0.15681458 0.31800842
10.323 10.314 0.06707764 0.04862976 0.4151764
10.341 10.334 -0.11734009 -0.015487671 0.54190063
10.364 10.354 -0.16807556 0.1634674 0.49520874
10.386 10.374 -0.021148682 0.14355469 0.33514404
10.402 10.395 0.079574585 0.21058655 0.25338745
10.422 10.415 0.21064758 0.353714 0.26679993
10.442 10.435 0.35569763 0.3083954 0.29666138
10.463 10.455 0.3287964 0.2574768 0.33448792
10.482 10.475 0.19914246 0.34068298 0.33877563
10.501 10.495 0.16619873 0.22216797 0.27816772
10.522 10.515 0.0021514893 0.107177734 0.36753845
10.541 10.536 -0.36973572 0.037643433 0.47073364
10.562 10.556 -0.5349121 0.17251587 0.43626404
10.581 10.576 -0.34095764 0.21943665 0.29299927
10.603 10.596 -0.09101868 0.26574707 0.20272827
10.622 10.616 0.24658203 0.2796936 0.2093811
10.641 10.636 0.3744049 0.3381958 0.29315186
10.661 10.656 0.35845947 0.37393188 0.32591248
10.701 10.677 0.2950287 0.345932 0.31565857
10.721 10.697 0.17892456 0.1729126 0.34565735
10.740 10.717 -0.10623169 0.08544922 0.42044067
10.762 10.737 -0.29814148 0.17553711 0.46269226
10.781 10.757 -0.25949097 0.14604187 0.3691864
10.800 10.777 -0.06401062 0.33117676 0.27650452
10.823 10.797 0.32991028 0.50808716 0.12614441
10.840 10.818 0.6307068 0.3286438 0.21565247
10.861 10.838 0.447464 0.17460632 0.38323975
10.879 10.858 0.05567932 0.12841797 0.5347595
10.900 10.878 -0.259964 0.2454071 0.48736572
10.919 10.898 -0.28068542 0.168396 0.37088013
