gyroscope-calibrated.txt

All values are in radians/second.
3.163 3.155 0.013397217 -0.006790161 0.09164429
3.185 3.175 0.09124756 -0.012786865 0.07798767
3.205 3.195 0.1058197 0.04638672 0.030838013
3.231 3.215 0.0708313 0.110183716 -0.032684326
3.245 3.235 0.049102783 0.028015137 -0.018188477
3.265 3.255 0.07345581 -0.015045166 0.029220581
3.284 3.276 0.057495117 0.046401978 0.019744873
3.304 3.296 -0.010223389 0.07469177 -0.030303955
3.324 3.316 -0.079208374 -0.032852173 -0.015258789
3.348 3.336 -0.085113525 -0.06161499 0.05886841
3.365 3.356 -0.024139404 0.00642395 0.07946777
3.385 3.376 0.06942749 0.051635742 0.04953003
3.410 3.396 0.0945282 -0.0410614 0.024307251
3.430 3.417 0.044052124 -0.0023498535 -0.03024292
3.445 3.437 -0.045333862 0.039627075 -0.09837341
3.464 3.457 -0.05606079 0.04698181 -0.13352966
3.486 3.477 0.010360718 -0.0015869141 -0.096221924
3.507 3.497 0.054626465 0.028808594 -0.07951355
3.532 3.517 0.058563232 -0.01977539 -0.04786682
3.547 3.537 0.04788208 -0.060775757 -0.05496216
3.562 3.558 0.009841919 -0.08100891 -0.04324341
3.582 3.578 -0.055908203 -0.031051636 -0.05303955
3.602 3.598 -0.041885376 -0.024505615 -0.06991577
3.623 3.618 -0.06704712 -0.08631897 -0.06750488
3.643 3.638 -0.14138794 -0.014312744 -0.061141968
3.662 3.658 -0.18193054 0.0016479492 -0.062698364
3.683 3.678 -0.15342712 0.04788208 -0.078689575
3.703 3.699 -0.11729431 0.012542725 -0.081970215
3.724 3.719 -0.13648987 -0.092559814 -0.10066223
3.743 3.739 -0.076797485 -0.10519409 -0.12686157
3.762 3.759 0.0036621094 -0.15081787 -0.13955688
3.782 3.779 0.0017089844 -0.14196777 -0.08241272
3.817 3.799 -0.036132813 -0.15661621 -0.009567261
3.846 3.819 -0.07443237 -0.18814087 0.002105713
3.867 3.840 -0.10191345 -0.11683655 -0.020431519
3.891 3.860 -0.15188599 -0.09274292 -0.08557129
3.909 3.880 -0.22795105 -0.09046936 -0.115112305
3.927 3.900 -0.22497559 -0.11381531 -0.14035034
3.954 3.920 -0.1605835 -0.13171387 -0.12973022
3.966 3.940 -0.0761261 -0.19421387 -0.0914917
3.989 3.960 -0.030258179 -0.16131592 -0.056350708
4.007 3.981 -0.059188843 -0.1335907 -0.026947021
4.026 4.001 -0.1078949 -0.09667969 -0.0032958984
4.053 4.021 -0.1481781 -0.14015198 -0.015350342
4.066 4.041 -0.14912415 -0.073532104 -0.10542297
4.084 4.061 -0.12753296 -0.13908386 -0.18399048
4.105 4.081 -0.09901428 -0.16744995 -0.16769409
4.134 4.101 -0.05479431 -0.12471008 -0.13597107
4.145 4.122 0.015258789 -0.08720398 -0.10494995
4.168 4.142 0.011123657 -0.10520935 -0.08097839
4.185 4.162 -0.004562378 -0.15045166 -0.07211304
4.206 4.182 -0.024459839 -0.16326904 -0.10021973
4.228 4.202 -0.044418335 -0.050704956 -0.16415405
4.245 4.222 -0.09083557 -0.04421997 -0.19197083
4.263 4.242 -0.14428711 -0.07594299 -0.11987305
4.290 4.263 -0.092926025 -0.062042236 -0.06536865
4.308 4.283 -0.023101807 -0.17578125 -0.043411255
4.335 4.303 0.0041503906 -0.20831299 -0.058135986
4.342 4.323 -0.017822266 -0.14666748 -0.095443726
4.362 4.343 -0.086120605 -0.089416504 -0.076309204
4.382 4.363 -0.0710907 -0.16679382 -0.0052490234
4.402 4.383 0.039611816 -0.19142151 0.017074585
4.422 4.404 0.11203003 -0.08103943 -0.07545471
4.442 4.424 0.086502075 -0.027938843 -0.22399902
4.462 4.444 -0.030441284 -0.1214447 -0.28173828
4.482 4.464 -0.1388855 -0.15484619 -0.24874878
4.501 4.484 -0.108062744 -0.20256042 -0.18003845
4.522 4.504 0.013320923 -0.2973175 -0.12319946
4.546 4.524 0.09100342 -0.22116089 -0.14796448
4.562 4.545 0.039245605 -0.21063232 -0.17875671
4.587 4.565 -0.053848267 -0.23751831 -0.1356659
4.608 4.585 -0.056518555 -0.19914246 -0.07368469
4.626 4.605 0.04776001 -0.19268799 -0.055908203
4.650 4.625 0.13677979 -0.161026 -0.093566895
4.668 4.645 0.08062744 -0.20124817 -0.09529114
4.690 4.665 -0.09037781 -0.24876404 -0.017684937
4.705 4.686 -0.1877594 -0.2172699 0.06262207
4.734 4.706 -0.10293579 -0.1730957 0.056137085
4.745 4.726 0.036254883 -0.1736145 -0.011749268
4.767 4.746 0.07658386 -0.18609619 -0.058670044
4.796 4.766 0.011917114 -0.17967224 -0.06556702
4.806 4.786 -0.03604126 -0.12594604 -0.08694458
4.825 4.806 -0.006866455 -0.11781311 -0.14019775
4.850 4.826 0.023956299 -0.15979004 -0.2051239
4.864 4.847 -0.021560669 -0.14506531 -0.2850647
4.889 4.867 -0.09124756 -0.1572876 -0.3466797
4.914 4.887 -0.11425781 -0.26878357 -0.34913635
4.929 4.907 -0.07862854 -0.3138275 -0.3343811
4.945 4.927 -0.018035889 -0.32003784 -0.33084106
4.968 4.947 0.0075531006 -0.33528137 -0.2999878
4.984 4.967 0.044509888 -0.2737732 -0.27137756
5.014 4.988 0.08506775 -0.22938538 -0.29327393
5.030 5.008 0.088638306 -0.21504211 -0.3196411
5.042 5.028 0.04673767 -0.20948792 -0.31132507
5.060 5.048 -0.002960205 -0.09236145 -0.26359558
5.080 5.068 -0.024780273 0.16018677 -0.1138916
5.101 5.088 -0.12641907 0.3728485 0.016235352
5.121 5.108 -0.20799255 0.4463501 0.025100708
5.140 5.129 -0.18101501 0.3405304 -0.032287598
5.160 5.149 0.03488159 0.19682312 -0.06929016
5.182 5.169 0.40823364 0.21832275 -0.037200928
5.201 5.189 0.56806946 0.34109497 -0.04951477
5.220 5.209 0.2984619 0.50871277 -0.10215759
5.241 5.229 -0.08328247 0.58102417 -0.09190369
5.262 5.249 -0.33291626 0.27322388 -7.324219E-4
5.281 5.270 -0.4160614 -0.4324646 0.035247803
5.305 5.290 -0.39872742 -0.85565186 -0.05078125
5.329 5.310 -0.32566833 -0.7987976 -0.10783386
5.349 5.330 -0.17016602 -0.61608887 -0.15447998
5.378 5.350 0.05319214 -0.43449402 -0.21038818
5.381 5.370 0.20765686 -0.47407532 -0.2861328
5.403 5.390 0.2969818 -0.6902313 -0.4087677
5.429 5.411 0.35697937 -0.66137695 -0.443161
5.448 5.431 0.3802185 -0.45283508 -0.44744873
5.466 5.451 0.32234192 -0.37527466 -0.47601318
5.493 5.471 0.15368652 -0.5231781 -0.4982605
5.504 5.491 -0.0738678 -0.70425415 -0.4287567
5.527 5.511 -0.20950317 -0.7022705 -0.2932129
5.543 5.531 -0.2599182 -0.73324585 -0.22207642
5.576 5.552 -0.25039673 -0.61854553 -0.31004333
5.585 5.572 -0.2210846 -0.40325928 -0.43122864
5.608 5.592 -0.33473206 -0.5983734 -0.4214325
5.620 5.612 -0.3445282 -0.6740265 -0.33880615
5.640 5.632 -0.10902405 -0.014831543 -0.44984436
5.662 5.652 0.09375 0.18217468 -0.48588562
5.679 5.672 0.09020996 -0.17990112 -0.5204773
5.699 5.693 -0.14169312 -0.1955719 -0.39720154
5.721 5.713 -0.29397583 -0.027160645 -0.35734558
5.740 5.733 -0.25019836 -0.048355103 -0.3635254
5.759 5.753 -0.052246094 -0.17749023 -0.36694336
5.779 5.773 0.1648407 -0.07002258 -0.3516693
5.800 5.793 0.106781006 -0.2717743 -0.31900024
5.820 5.813 -0.07678223 -0.46400452 -0.19398499
5.840 5.834 -0.1749878 -0.30545044 -0.041549683
5.860 5.854 -0.1484375 -0.11238098 -0.09301758
5.880 5.874 0.034683228 0.046188354 -0.21583557
5.900 5.894 0.11885071 -0.013031006 -0.24568176
5.919 5.914 -0.012954712 -0.07595825 -0.2406311
5.942 5.934 -0.059158325 0.027862549 -0.22602844
5.962 5.954 0.07235718 0.11213684 -0.1503601
5.989 5.975 0.15878296 0.040649414 -0.23950195
6.003 5.995 0.061309814 -0.12425232 -0.3418579
6.023 6.015 -0.12236023 -0.19581604 -0.332489
6.061 6.035 -0.20152283 -0.0738678 -0.2855072
6.062 6.055 -0.1395874 -0.03527832 -0.24884033
6.083 6.075 -0.0031738281 -0.007659912 -0.21490479
6.126 6.095 -0.038223267 -0.08428955 -0.17280579
6.145 6.116 -0.05744934 -0.08517456 -0.17082214
6.175 6.136 0.113479614 0.013122559 -0.17456055
6.183 6.156 0.26338196 0.019195557 -0.09509277
6.207 6.176 0.25187683 -0.040527344 -0.074920654
6.221 6.196 0.024536133 -0.22505188 -0.03829956
6.243 6.216 -0.2793274 -0.29553223 0.027999878
6.272 6.236 -0.3779602 -0.027053833 -0.0152282715
6.280 6.257 -0.20336914 0.078125 -0.027053833
6.300 6.277 -0.27449036 -0.3695526 0.047607422
6.319 6.297 -0.31578064 -0.12580872 0.07658386
6.338 6.317 -0.3700714 -0.027450562 0.2835083
6.359 6.337 -0.32478333 -0.071243286 0.19169617
6.379 6.357 -0.19812012 -0.104599 0.20896912
6.398 6.377 -0.11734009 -0.07223511 0.16497803
6.418 6.398 -0.19677734 -0.27026367 0.17001343
6.440 6.418 -0.26441956 -0.21873474 0.1600647
6.458 6.438 -0.12615967 -0.11373901 0.21864319
6.478 6.458 0.015579224 -0.22521973 0.2626648
6.498 6.478 0.08267212 -0.16256714 0.3663025
6.519 6.498 0.1650238 -0.2896576 0.48902893
6.539 6.518 0.40283203 -0.36366272 0.6223602
6.559 6.539 0.60679626 -0.23207092 0.7793579
6.587 6.559 0.52230835 -0.22221375 0.854187
6.602 6.579 0.26567078 -0.31311035 0.8694
6.636 6.599 0.26335144 -0.22125244 0.8388519
6.640 6.619 0.36140442 0.016296387 0.7873993
6.659 6.639 0.40229797 0.3307495 0.66918945
6.683 6.659 0.45458984 0.5077057 0.5543823
6.704 6.680 0.50845337 0.42196655 0.52749634
6.725 6.700 0.63597107 0.14256287 0.4740448
6.739 6.720 0.6167755 0.013580322 0.4933777
6.768 6.740 0.3250885 0.12332153 0.5694275
6.779 6.760 0.09136963 0.2823639 0.65867615
6.804 6.780 0.059280396 0.4056244 0.6671295
6.818 6.800 0.13586426 0.43544006 0.58358765
6.843 6.821 0.14538574 0.4030609 0.43928528
6.869 6.841 0.06460571 0.43856812 0.33189392
6.879 6.861 -0.07064819 0.47340393 0.23040771
6.899 6.881 -0.14167786 0.4045105 0.15835571
6.923 6.901 -0.10093689 0.24046326 0.16055298
6.939 6.921 -0.042633057 0.04310608 0.14057922
6.967 6.941 -0.05807495 0.02267456 0.01133728
6.983 6.962 -0.09335327 0.085235596 -0.1255188
7.004 6.982 -0.117111206 0.052001953 -0.16574097
7.035 7.002 -0.13059998 -0.05935669 -0.06690979
7.037 7.022 -0.10050964 -0.14622498 0.09411621
7.057 7.042 -0.068725586 -0.14631653 0.15570068
7.079 7.062 -0.12496948 0.0054626465 0.07803345
7.097 7.082 -0.24607849 0.1920929 -0.06726074
7.118 7.102 -0.33764648 0.20523071 -0.14508057
7.137 7.123 -0.31782532 0.02281189 -0.11494446
7.157 7.143 -0.17201233 -0.13002014 -0.05455017
7.178 7.163 -0.010269165 -0.16069031 0.014694214
7.196 7.183 -0.040267944 -0.08404541 0.15802002
7.217 7.203 -0.28778076 0.0135650635 0.27633667
7.236 7.223 -0.5254364 -0.02104187 0.22451782
7.256 7.243 -0.52156067 -0.042907715 0.016708374
7.277 7.264 -0.43481445 0.010818481 -0.2653656
7.297 7.284 -0.5284729 0.045791626 -0.4753723
7.322 7.304 -0.73495483 -0.015640259 -0.5195465
7.339 7.324 -0.79748535 -0.058914185 -0.47720337
7.365 7.344 -0.82740784 0.19230652 -0.536026
7.381 7.364 -0.9642029 0.46325684 -0.70977783
7.403 7.384 -1.0465546 0.32315063 -0.8455353
7.421 7.405 -0.9174347 0.01449585 -0.80921936
7.449 7.425 -0.69377136 -0.042282104 -0.63623047
7.462 7.445 -0.6530609 0.15112305 -0.4811554
7.484 7.465 -0.68573 0.21130371 -0.29042053
7.514 7.485 -0.6221924 -0.034194946 -0.015731812
7.517 7.505 -0.50956726 -0.33920288 0.17095947
7.546 7.525 -0.39138794 -0.35913086 0.15003967
7.559 7.546 -0.22167969 -0.21194458 0.050628662
7.578 7.566 -0.0065612793 -0.1532898 0.06695557
7.613 7.586 0.04335022 -0.051376343 0.16203308
7.617 7.606 -0.04536438 0.027694702 0.16976929
7.638 7.626 -0.13345337 -0.07853699 0.12786865
7.665 7.646 -0.24934387 -0.3014679 0.17900085
7.680 7.666 -0.21206665 -0.2955475 0.27101135
7.700 7.687 -0.08380127 -0.21272278 0.3229828
7.728 7.707 0.0049743652 -0.20089722 0.45848083
7.740 7.727 -0.0056762695 -0.29170227 0.6117554
7.764 7.747 -0.011108398 -0.3184204 0.5778961
7.781 7.767 -0.01689148 -0.28930664 0.43644714
7.795 7.787 -0.057495117 -0.31373596 0.39530945
7.816 7.807 0.18701172 -0.22306824 0.2993927
7.836 7.828 0.4384613 -0.14027405 0.16590881
7.855 7.848 0.47010803 -0.08326721 0.12612915
7.875 7.868 0.34214783 0.061187744 0.104888916
7.897 7.888 0.091781616 -0.012420654 0.13339233
7.915 7.908 -0.0039978027 -0.21907043 0.22044373
7.936 7.928 0.09414673 -0.28433228 0.3748169
7.955 7.948 0.22898865 -0.22923279 0.40270996
7.975 7.969 0.20091248 -0.123809814 0.33952332
7.995 7.989 -0.08694458 -0.072906494 0.33670044
8.015 8.009 -0.43089294 -0.082336426 0.3130188
8.035 8.029 -0.5346527 -0.22949219 0.34553528
8.059 8.049 -0.35646057 -0.14848328 0.32948303
8.076 8.069 -0.05482483 0.048355103 0.32702637
8.098 8.089 0.2089386 0.14959717 0.36875916
8.124 8.110 0.3403015 0.10292053 0.4250641
8.138 8.130 0.28819275 0.05491638 0.042144775
8.161 8.150 -0.15150452 0.15135193 -0.35562134
8.178 8.170 -0.5129242 0.14494324 -0.23379517
8.206 8.190 -0.46141052 0.030639648 -0.061431885
8.217 8.210 -0.1347351 0.024765015 -0.034347534
8.237 8.230 0.17366028 0.19358826 -0.15283203
8.298 8.251 0.16796875 0.2457428 -0.35028076
8.299 8.271 -0.06021118 0.2007904 -0.43736267
8.300 8.291 -0.3582611 -0.01586914 -0.20062256
8.346 8.311 -0.63371277 -0.27116394 0.18217468
8.366 8.331 -0.5071564 -0.29969788 0.118392944
8.380 8.351 -0.09220886 -0.077560425 -0.04046631
8.396 8.371 0.23571777 0.10067749 -0.035964966
8.415 8.392 0.39126587 3.5095215E-4 0.08180237
8.434 8.412 0.34794617 -0.23320007 0.24472046
8.455 8.432 0.20362854 -0.30867004 0.26960754
8.474 8.452 0.08119202 -0.28211975 0.15653992
8.494 8.472 0.06568909 -0.124801636 -0.023773193
8.514 8.492 -0.05052185 -0.06390381 -0.12794495
8.542 8.512 -0.17488098 -0.12483215 -0.122406006
8.553 8.533 -0.25263977 -0.19770813 -0.16023254
8.575 8.553 -0.29229736 -0.080215454 -0.30897522
8.595 8.573 -0.2635193 0.021743774 -0.42416382
8.613 8.593 -0.24980164 -3.5095215E-4 -0.42599487
8.635 8.613 -0.3045349 -0.052627563 -0.4123993
8.654 8.633 -0.2949829 0.04234314 -0.33642578
8.673 8.653 -0.22273254 0.14468384 -0.2756958
8.692 8.674 -0.11618042 0.085235596 -0.16030884
8.713 8.694 -0.11369324 -0.15872192 0.04536438
8.739 8.714 -0.2290802 -0.2689972 0.14451599
8.753 8.734 -0.32183838 -0.12658691 0.016799927
8.773 8.754 -0.1703186 -0.01776123 -0.18876648
8.793 8.774 0.10218811 -0.012313843 -0.31002808
8.813 8.794 0.10054016 -0.07064819 -0.32583618
8.834 8.815 -0.18495178 -0.08079529 -0.32650757
8.852 8.835 -0.46891785 0.027893066 -0.387146
8.873 8.855 -0.52667236 0.14756775 -0.48957825
8.893 8.875 -0.41615295 0.17897034 -0.5432892
8.912 8.895 -0.35620117 0.13659668 -0.48214722
8.931 8.915 -0.3551941 0.06951904 -0.31596375
8.955 8.935 -0.2999878 -0.022155762 -0.10958862
8.972 8.956 -0.2808838 -0.12783813 0.053833008
8.993 8.976 -0.22016907 -0.22257996 0.1444397
9.012 8.996 0.035690308 -0.22801208 0.08201599
9.032 9.016 0.3327942 -0.09729004 -0.07020569
9.052 9.036 0.39064026 -0.041671753 -0.22233582
9.072 9.056 0.28250122 -0.08039856 -0.31289673
9.092 9.076 0.11595154 -0.10169983 -0.3461609
9.113 9.097 -0.11528015 -0.118652344 -0.34153748
9.132 9.117 -0.37838745 -0.14730835 -0.32006836
9.151 9.137 -0.5207825 -0.10493469 -0.30091858
9.172 9.157 -0.441864 -0.065093994 -0.3451538
9.195 9.177 -0.19187927 -0.07144165 -0.4059143
9.211 9.197 0.09378052 -0.07522583 -0.38157654
9.231 9.217 0.31726074 -0.07745361 -0.28042603
9.255 9.238 0.4492035 -0.15048218 -0.13774109
9.272 9.258 0.39196777 -0.32106018 0.046676636
9.293 9.278 0.09069824 -0.4562378 0.21092224
9.312 9.298 -0.1912384 -0.41044617 0.20115662
9.333 9.318 -0.19198608 -0.28060913 -0.021881104
9.352 9.338 0.04194641 -0.2194519 -0.2869873
9.372 9.358 0.17530823 -0.19909668 -0.42364502
9.391 9.378 0.07809448 -0.17652893 -0.42674255
9.411 9.399 -0.09561157 -0.1828003 -0.38587952
9.432 9.419 -0.22779846 -0.2571869 -0.36993408
9.452 9.439 -0.27259827 -0.32513428 -0.3938141
9.472 9.459 -0.21360779 -0.33351135 -0.53982544
9.492 9.479 -0.03387451 -0.23022461 -0.8229828
9.511 9.499 0.08894348 -0.14437866 -1.0613708
9.532 9.519 0.035217285 -0.12854004 -1.1500397
9.553 9.540 -0.051330566 -0.06781006 -1.0973511
9.572 9.560 -0.10671997 0.005706787 -0.9690857
9.593 9.580 -0.1191864 0.028320313 -0.8482361
9.612 9.600 -0.097076416 -0.039474487 -0.79896545
9.637 9.620 -0.07469177 -0.0834198 -0.8187256
9.651 9.640 -0.042022705 -0.02671814 -0.87635803
9.672 9.660 -0.027832031 0.02609253 -0.82276917
9.691 9.681 -0.042510986 -0.02319336 -0.66381836
9.711 9.701 -0.031692505 -0.12483215 -0.54959106
9.735 9.721 -0.011657715 -0.1867218 -0.49440002
9.751 9.741 -0.06687927 -0.17550659 -0.40571594
9.772 9.761 -0.20355225 -0.097335815 -0.27851868
9.792 9.781 -0.27294922 -0.06941223 -0.21044922
9.810 9.801 -0.15525818 -0.12049866 -0.22309875
9.831 9.822 0.072509766 -0.1232605 -0.23495483
9.853 9.842 0.17759705 -0.05555725 -0.21005249
9.872 9.862 0.099990845 -0.019943237 -0.16609192
9.892 9.882 0.008346558 -0.04005432 -0.14379883
9.912 9.902 -0.02545166 -0.058563232 -0.15055847
9.935 9.922 0.0143585205 -0.06260681 -0.17570496
9.952 9.942 0.10646057 -0.12861633 -0.17834473
9.971 9.963 0.16091919 -0.18183899 -0.1313324
9.993 9.983 0.14448547 -0.1852417 -0.08828735
10.011 10.003 0.022781372 -0.16838074 -0.058425903
10.031 10.023 -0.14389038 -0.1796112 -0.04133606
10.051 10.043 -0.20666504 -0.19923401 -0.04348755
10.071 10.063 -0.1149292 -0.2566986 -0.038482666
10.090 10.083 0.12846375 -0.28797913 -0.030227661
10.111 10.104 0.3749237 -0.29971313 -0.023254395
10.130 10.124 0.31689453 -0.25450134 0.028884888
10.152 10.144 0.07421875 -0.16957092 0.08921814
10.171 10.164 -0.11251831 -0.19772339 0.06864929
10.190 10.184 -0.07543945 -0.30203247 -0.005584717
10.210 10.204 0.08610535 -0.3084259 -0.1191864
10.232 10.224 0.14962769 -0.2156372 -0.2147522
10.250 10.245 0.06629944 -0.1933136 -0.19699097
10.270 10.265 -0.07727051 -0.23439026 -0.11254883
10.290 10.285 -0.26965332 -0.25532532 -0.03652954
10.316 10.305 -0.30426025 -0.2702179 -0.041931152
10.331 10.325 -0.16519165 -0.3504486 -0.087127686
10.353 10.345 0.11149597 -0.38206482 -0.15168762
10.370 10.365 0.33267212 -0.26686096 -0.15777588
10.391 10.386 0.36068726 -0.26974487 -0.09770203
10.409 10.406 0.27464294 -0.33926392 -0.063430786
10.429 10.426 0.103393555 -0.3215027 -0.100982666
10.451 10.446 -0.1632843 -0.25003052 -0.13903809
10.490 10.466 -0.41854858 -0.23574829 -0.15713501
10.512 10.486 -0.45710754 -0.22042847 -0.18833923
10.531 10.506 -0.2131958 -0.19386292 -0.26991272
10.549 10.527 0.22659302 -0.15258789 -0.36965942
