gyroscope-calibrated.txt

All values are in radians/second.
3.151 3.142 0.007247925 -0.42996216 -0.24577332
3.171 3.162 -0.24829102 -0.29693604 -0.32113647
3.192 3.182 -0.3626709 -0.052947998 -0.34147644
3.212 3.202 -0.25338745 0.14501953 -0.28125
3.231 3.222 -0.10462952 0.16108704 -0.2076416
3.252 3.243 -0.100631714 0.06587219 -0.15997314
3.273 3.263 -0.32315063 -0.018951416 -0.15649414
3.294 3.283 -0.6223297 -0.021560669 -0.19476318
3.312 3.303 -0.7424469 0.026641846 -0.23658752
3.332 3.323 -0.5477905 0.09674072 -0.22375488
3.352 3.343 -0.10707092 0.18919373 -0.15849304
3.372 3.363 0.37394714 0.28271484 -0.07235718
3.394 3.384 0.69818115 0.3407898 0.015289307
3.412 3.404 0.85653687 0.2908783 0.064834595
3.431 3.424 0.9103546 0.15708923 0.07307434
3.452 3.444 0.78637695 0.017562866 0.02809143
3.472 3.464 0.45256042 -0.019760132 -0.06915283
3.494 3.484 -0.045944214 0.0761261 -0.1512146
3.512 3.504 -0.5507965 0.24064636 -0.19102478
3.531 3.525 -0.8309479 0.26937866 -0.1872406
3.552 3.545 -0.86346436 0.14646912 -0.11781311
3.572 3.565 -0.8179321 0.03791809 0.0067596436
3.594 3.585 -0.7286835 0.06814575 0.15332031
3.612 3.605 -0.57099915 0.18377686 0.2896881
3.632 3.625 -0.34753418 0.28346252 0.42581177
3.651 3.645 -0.15229797 0.2768402 0.5786133
3.672 3.666 0.0105896 0.16680908 0.68318176
3.692 3.686 0.13218689 0.035598755 0.6812897
3.712 3.706 0.21243286 0.012496948 0.63713074
3.732 3.726 0.26611328 0.050613403 0.57966614
3.752 3.746 0.2580719 0.087524414 0.4756012
3.776 3.766 0.18344116 0.0920105 0.35717773
3.792 3.786 0.059768677 0.09010315 0.26333618
3.813 3.807 -0.09906006 0.10517883 0.18154907
3.831 3.827 -0.19195557 0.18214417 0.1578064
3.852 3.847 -0.08938599 0.31466675 0.19111633
3.872 3.867 0.21069336 0.53378296 0.28671265
3.892 3.887 0.35525513 0.72727966 0.39085388
3.912 3.907 0.23233032 0.77230835 0.488266
3.932 3.927 -0.0932312 0.5960846 0.60339355
3.951 3.948 -0.47561646 0.35391235 0.65763855
3.971 3.968 -0.43778992 0.27033997 0.62553406
3.992 3.988 0.123413086 0.55470276 0.6456146
4.012 4.008 0.8106384 0.93185425 0.7752075
4.031 4.028 1.0671234 0.9642029 0.87202454
4.053 4.048 0.92445374 0.6444092 0.90130615
4.072 4.068 0.5455475 0.15905762 0.8836365
4.111 4.089 0.17979431 -0.11100769 0.79145813
4.132 4.109 0.004425049 -0.1512909 0.65049744
4.153 4.129 -0.043563843 -0.0074157715 0.51434326
4.172 4.149 0.073776245 0.19674683 0.39994812
4.192 4.169 0.28251648 0.33813477 0.31922913
4.213 4.189 0.41697693 0.38601685 0.27409363
4.233 4.209 0.4375763 0.36250305 0.25646973
4.254 4.230 0.36428833 0.31681824 0.2300415
4.272 4.250 0.29284668 0.2401886 0.21183777
4.293 4.270 0.28964233 0.13990784 0.17469788
4.312 4.290 0.34339905 0.007827759 0.09399414
4.332 4.310 0.30371094 -0.058013916 -0.026321411
4.353 4.330 0.168396 -0.05279541 -0.11553955
4.373 4.350 0.07763672 -0.0756073 -0.16409302
4.392 4.371 0.056655884 -0.14129639 -0.16609192
4.412 4.391 0.03337097 -0.29560852 -0.20565796
4.434 4.411 -0.05441284 -0.4486084 -0.25424194
4.451 4.431 -0.18444824 -0.40542603 -0.31958008
4.472 4.451 -0.27223206 -0.18650818 -0.36454773
4.492 4.471 -0.30065918 -0.047302246 -0.346344
4.512 4.491 -0.35687256 -0.12586975 -0.3447113
4.532 4.512 -0.58862305 -0.28829956 -0.3591919
4.552 4.532 -0.95295715 -0.4458313 -0.37467957
4.571 4.552 -1.1321716 -0.532135 -0.38801575
4.593 4.572 -0.9489746 -0.4884796 -0.43545532
4.612 4.592 -0.39486694 -0.20799255 -0.46871948
4.631 4.612 0.24995422 0.12634277 -0.4303894
4.652 4.632 0.6570282 0.24298096 -0.3536377
4.671 4.653 0.77731323 0.09843445 -0.31817627
4.692 4.673 0.6395569 -0.21156311 -0.3483429
4.711 4.693 0.2434082 -0.44348145 -0.46192932
4.733 4.713 -0.2523651 -0.38276672 -0.6065521
4.751 4.733 -0.60424805 -0.116256714 -0.6975708
4.772 4.753 -0.68955994 0.12532043 -0.6877136
4.791 4.773 -0.6018524 0.12962341 -0.57470703
4.815 4.794 -0.4906006 -0.02772522 -0.43925476
4.831 4.814 -0.39143372 -0.14433289 -0.345932
4.852 4.834 -0.31378174 -0.103652954 -0.25987244
4.872 4.854 -0.28186035 0.03413391 -0.15539551
4.894 4.874 -0.20631409 0.09118652 -0.045928955
4.916 4.894 -0.054397583 0.025756836 0.033843994
4.932 4.914 0.07447815 -0.09074402 0.0849762
4.951 4.935 0.08653259 -0.11979675 0.115997314
4.972 4.955 0.06965637 -0.053756714 0.14732361
4.994 4.975 0.04421997 0.06098938 0.17938232
5.015 4.995 -0.005722046 0.14826965 0.18984985
5.032 5.015 -0.06021118 0.17300415 0.1902008
5.052 5.035 -0.08528137 0.20573425 0.20869446
5.072 5.055 -0.04588318 0.325531 0.2590332
5.091 5.076 0.05859375 0.5237732 0.33943176
5.112 5.096 0.0942688 0.66334534 0.45347595
5.132 5.116 -0.09075928 0.6097107 0.5437012
5.151 5.136 -0.36380005 0.37756348 0.56700134
5.171 5.156 -0.3175354 0.19503784 0.5511627
5.192 5.176 0.18981934 0.30641174 0.5685272
5.212 5.196 0.70448303 0.48867798 0.61065674
5.232 5.216 0.759964 0.3940735 0.64520264
5.251 5.237 0.45783997 0.11653137 0.628067
5.273 5.257 0.09126282 -0.08508301 0.5402374
5.292 5.277 -0.17788696 -0.04046631 0.4118042
5.314 5.297 -0.2937622 0.17407227 0.3082428
5.333 5.317 -0.24508667 0.3949585 0.27879333
5.352 5.337 -0.051254272 0.42416382 0.28190613
5.373 5.357 0.23379517 0.19696045 0.2677002
5.395 5.378 0.48475647 -0.08979797 0.25106812
5.418 5.398 0.58750916 -0.20292664 0.2532196
5.434 5.418 0.51924133 -0.15597534 0.25097656
5.454 5.438 0.42443848 -0.11631775 0.21324158
5.487 5.458 0.42939758 -0.12515259 0.14523315
5.500 5.478 0.43971252 -0.15153503 0.06968689
5.513 5.498 0.38571167 -0.20695496 0.008621216
5.533 5.519 0.30343628 -0.29518127 -0.027053833
5.551 5.539 0.18409729 -0.36660767 -0.05834961
5.573 5.559 0.032836914 -0.38983154 -0.11872864
5.593 5.579 -0.1337738 -0.37350464 -0.19412231
5.612 5.599 -0.22073364 -0.28936768 -0.22831726
5.633 5.619 -0.039871216 -0.15966797 -0.20155334
5.652 5.639 0.36125183 -0.07420349 -0.15426636
5.684 5.660 0.5833435 -0.01902771 -0.16191101
5.694 5.680 0.38938904 0.0146484375 -0.27104187
5.719 5.700 -0.22406006 -0.015716553 -0.47303772
5.734 5.720 -0.89598083 -0.029083252 -0.6645813
5.751 5.740 -1.1450348 0.0032043457 -0.7492981
5.776 5.760 -0.85772705 0.07954407 -0.7103424
5.793 5.780 -0.34370422 0.15393066 -0.57029724
5.813 5.801 0.052383423 0.2060852 -0.38368225
5.832 5.821 0.32608032 0.19940186 -0.21903992
5.852 5.841 0.55319214 0.08718872 -0.11808777
5.877 5.861 0.6935272 -0.08488464 -0.09950256
5.893 5.881 0.7147064 -0.24987793 -0.16285706
5.914 5.901 0.57232666 -0.2879181 -0.2926178
5.946 5.921 0.23916626 -0.1708374 -0.4553833
5.951 5.942 -0.1828003 -0.043930054 -0.58961487
5.974 5.962 -0.43432617 -0.01737976 -0.6434326
5.993 5.982 -0.4917755 -0.03451538 -0.6265564
6.014 6.002 -0.4670868 -0.044418335 -0.56895447
6.034 6.022 -0.4407959 -0.008361816 -0.47143555
6.051 6.042 -0.35639954 0.0262146 -0.35211182
6.074 6.062 -0.24049377 0.012084961 -0.2319336
6.094 6.083 -0.16690063 -0.021636963 -0.10925293
6.113 6.103 -0.10507202 -0.052597046 0.04222107
6.135 6.123 -0.045196533 -0.108688354 0.19218445
6.157 6.143 -0.040512085 -0.15261841 0.28489685
6.174 6.163 -0.07362366 -0.12620544 0.3262787
6.193 6.183 -0.11148071 -0.031799316 0.36776733
6.215 6.203 -0.06478882 0.13301086 0.40916443
6.235 6.224 0.035842896 0.31015015 0.46447754
6.255 6.244 -0.045394897 0.35842896 0.51994324
6.273 6.264 -0.34571838 0.21611023 0.54367065
6.293 6.284 -0.5500641 0.0014953613 0.51078796
6.314 6.304 -0.2501831 0.097473145 0.493515
6.334 6.324 0.3319397 0.5662384 0.59832764
6.356 6.344 0.5907135 0.8038025 0.730011
6.372 6.365 0.48405457 0.63690186 0.82847595
6.392 6.385 0.13381958 0.23866272 0.82733154
6.411 6.405 -0.095199585 0.01676941 0.7998047
6.432 6.425 -0.13667297 0.00680542 0.75465393
6.457 6.445 -0.05810547 0.12068176 0.70988464
6.474 6.465 0.1096344 0.2107544 0.65870667
6.494 6.485 0.28683472 0.27989197 0.5823059
6.511 6.506 0.35507202 0.33216858 0.52059937
6.532 6.526 0.34762573 0.3247223 0.47644043
6.551 6.546 0.30226135 0.2727661 0.44955444
6.570 6.566 0.30789185 0.17388916 0.41719055
6.591 6.586 0.38780212 0.08782959 0.36567688
6.611 6.606 0.4345398 0.04347229 0.2713318
6.632 6.626 0.36747742 0.07081604 0.11975098
6.653 6.647 0.23347473 0.12562561 -0.027755737
6.671 6.667 0.1405487 0.09220886 -0.095962524
6.691 6.687 0.14808655 -0.060653687 -0.12213135
6.738 6.707 0.15109253 -0.22587585 -0.16984558
6.738 6.727 0.15223694 -0.2874756 -0.21328735
6.752 6.747 0.12994385 -0.18878174 -0.22268677
6.771 6.767 0.09793091 -0.008682251 -0.16851807
6.793 6.788 0.017929077 -0.0030212402 -0.13014221
6.812 6.808 -0.12867737 -0.1713562 -0.13323975
6.831 6.828 -0.51737976 -0.37095642 -0.157547
6.852 6.848 -1.0556641 -0.41722107 -0.18655396
6.872 6.868 -1.1956635 -0.36087036 -0.21878052
6.911 6.888 -0.7543335 -0.20046997 -0.22164917
6.932 6.908 -0.024246216 -0.03543091 -0.17805481
6.951 6.929 0.3853302 0.022369385 -0.08052063
6.971 6.949 0.4822998 -0.08358765 -0.064575195
6.991 6.969 0.40444946 -0.27119446 -0.19500732
7.020 6.989 0.12164307 -0.37184143 -0.39691162
7.034 7.009 -0.23043823 -0.3260498 -0.58413696
7.052 7.029 -0.4178772 -0.18330383 -0.7084503
7.072 7.049 -0.35406494 -0.1315918 -0.7306671
7.095 7.070 -0.2361145 -0.20011902 -0.6820221
7.113 7.090 -0.283432 -0.23057556 -0.5904999
7.132 7.110 -0.42887878 -0.1867981 -0.5088196
7.154 7.130 -0.5235596 -0.1101532 -0.41548157
7.172 7.150 -0.44065857 -0.09477234 -0.28234863
7.195 7.170 -0.24359131 -0.11024475 -0.14559937
7.219 7.190 -0.04359436 -0.09048462 -0.031692505
7.233 7.211 0.07196045 -0.043136597 0.089782715
7.253 7.231 0.09637451 -0.0042877197 0.18984985
7.272 7.251 0.12271118 0.024673462 0.25180054
7.295 7.271 0.17567444 0.039108276 0.3122406
7.315 7.291 0.20603943 0.051483154 0.33668518
7.342 7.311 0.21627808 0.08375549 0.32676697
7.352 7.331 0.2695923 0.17097473 0.30763245
7.372 7.352 0.3610382 0.3063202 0.3132019
7.391 7.372 0.30578613 0.40922546 0.35792542
7.411 7.392 -0.040008545 0.39813232 0.38461304
7.432 7.412 -0.46409607 0.20019531 0.34751892
7.451 7.432 -0.50035095 0.108947754 0.2904358
7.470 7.452 0.053100586 0.38864136 0.32028198
7.494 7.472 0.6538086 0.6956787 0.48988342
7.513 7.492 0.7713165 0.6440735 0.61672974
7.531 7.513 0.52319336 0.29034424 0.70606995
7.551 7.533 0.16687012 -0.12638855 0.698761
7.573 7.553 -0.032791138 -0.2737732 0.6150818
7.592 7.573 -0.030227661 -0.15803528 0.5180359
7.614 7.593 0.092819214 0.07807922 0.4345703
7.633 7.613 0.24752808 0.26408386 0.36076355
7.652 7.633 0.39163208 0.29692078 0.2814026
7.674 7.654 0.44935608 0.21484375 0.22077942
7.698 7.674 0.38905334 0.10668945 0.16950989
7.712 7.694 0.31214905 0.045150757 0.12297058
7.733 7.714 0.30729675 0.04736328 0.064941406
7.757 7.734 0.38085938 0.018814087 -0.010665894
7.772 7.754 0.4983673 -0.0521698 -0.08415222
7.803 7.774 0.5102539 -0.10812378 -0.16123962
7.813 7.795 0.38356018 -0.13960266 -0.22485352
7.838 7.815 0.21878052 -0.19586182 -0.27882385
7.858 7.835 0.060806274 -0.24954224 -0.3546753
7.873 7.855 -0.121276855 -0.2891388 -0.40777588
7.899 7.875 -0.2659912 -0.2639618 -0.3725586
7.913 7.895 -0.28814697 -0.18199158 -0.26109314
7.937 7.915 -0.2705078 -0.15786743 -0.14781189
7.953 7.936 -0.42082214 -0.23983765 -0.036087036
7.971 7.956 -0.8543396 -0.36354065 0.03869629
7.996 7.976 -1.3955383 -0.5053406 0.014572144
8.012 7.996 -1.5727081 -0.49319458 -0.031936646
8.036 8.016 -1.1351624 -0.21551514 0.008422852
8.052 8.036 -0.409729 0.12820435 0.09837341
8.084 8.056 0.06538391 0.26797485 0.15428162
8.092 8.077 0.18049622 0.20898438 0.14189148
8.112 8.097 0.11526489 0.06227112 0.030853271
8.137 8.117 -0.03756714 -0.024963379 -0.12416077
8.152 8.137 -0.23454285 0.03894043 -0.28009033
8.179 8.157 -0.36730957 0.2370758 -0.3965454
8.192 8.177 -0.3551178 0.4407959 -0.4426422
8.212 8.197 -0.28285217 0.53208923 -0.42912292
8.235 8.218 -0.23855591 0.5011444 -0.36349487
8.252 8.238 -0.2564392 0.4417572 -0.2669525
8.272 8.258 -0.34355164 0.43643188 -0.16537476
8.295 8.278 -0.42840576 0.47763062 -0.070251465
8.314 8.298 -0.36967468 0.51361084 0.046844482
8.334 8.318 -0.16824341 0.5305023 0.18113708
8.355 8.338 0.025314331 0.51512146 0.3107605
8.384 8.359 0.14776611 0.42436218 0.417099
8.393 8.379 0.20309448 0.2785797 0.47216797
8.417 8.399 0.2208252 0.15467834 0.4806671
8.433 8.419 0.19567871 0.119140625 0.4386139
8.465 8.439 0.13685608 0.15748596 0.35020447
8.474 8.459 0.14202881 0.16430664 0.26789856
8.493 8.479 0.24597168 0.20518494 0.24331665
8.512 8.500 0.29077148 0.43165588 0.2849579
8.534 8.520 0.07029724 0.569046 0.37117004
8.552 8.540 -0.46343994 0.30371094 0.41223145
8.571 8.560 -0.76174927 -0.05619812 0.36177063
8.597 8.580 -0.30513 0.02772522 0.35754395
8.612 8.600 0.34565735 0.3757782 0.4831543
8.652 8.620 0.56274414 0.5258026 0.61369324
8.653 8.641 0.40579224 0.36080933 0.67453
8.681 8.661 0.1807251 0.087905884 0.69744873
8.693 8.681 0.0066375732 0.01499939 0.7012024
8.716 8.701 -0.080718994 0.13754272 0.6861572
8.731 8.721 -0.06124878 0.28941345 0.6668854
8.750 8.741 0.09211731 0.3227234 0.62145996
8.770 8.761 0.2931671 0.27331543 0.5970154
8.790 8.782 0.43130493 0.20384216 0.60395813
8.810 8.802 0.47210693 0.13893127 0.58625793
8.830 8.822 0.4970703 0.070251465 0.5130768
8.851 8.842 0.50398254 0.009490967 0.42295837
8.872 8.862 0.4862976 -0.038467407 0.3164673
8.890 8.882 0.4909668 -0.044296265 0.20248413
8.911 8.902 0.4731903 -0.024429321 0.09051514
8.931 8.923 0.36521912 -0.07826233 0.010040283
8.987 8.943 0.21458435 -0.1847992 -0.06764221
8.987 8.963 0.063079834 -0.2477417 -0.16937256
9.000 8.983 -0.08895874 -0.2184143 -0.23794556
9.010 9.003 -0.22575378 -0.04373169 -0.19894409
9.030 9.023 -0.23240662 0.083358765 -0.1096344
9.050 9.043 -0.18955994 7.7819824E-4 -0.055007935
9.074 9.064 -0.30566406 -0.14855957 -0.042907715
9.089 9.084 -0.84750366 -0.31880188 -0.11054993
9.113 9.104 -1.5139465 -0.31930542 -0.2518158
9.130 9.124 -1.6620026 -0.16790771 -0.29260254
9.150 9.144 -1.052414 0.106918335 -0.16394043
9.170 9.164 -0.25578308 0.23075867 -0.026489258
9.191 9.184 0.16835022 0.1491394 0.07785034
9.211 9.205 0.33877563 0.01512146 0.15171814
9.232 9.225 0.3610077 -0.06504822 0.13406372
9.251 9.245 0.3027954 -0.114364624 -4.7302246E-4
9.271 9.265 0.21942139 -0.123291016 -0.20404053
9.293 9.285 0.12727356 -0.046829224 -0.3763733
9.313 9.305 -0.012298584 0.0736084 -0.4960327
9.343 9.325 -0.21517944 0.15216064 -0.5629425
9.354 9.346 -0.3191986 0.11079407 -0.6026306
9.379 9.366 -0.37304688 0.08004761 -0.61538696
9.393 9.386 -0.39953613 0.14440918 -0.55784607
9.414 9.406 -0.36061096 0.17687988 -0.45420837
9.440 9.426 -0.22251892 0.15197754 -0.31471252
9.453 9.446 -0.09890747 0.12913513 -0.16444397
9.472 9.466 -0.027038574 0.09927368 -0.018951416
9.494 9.487 0.060699463 0.03883362 0.14411926
9.523 9.507 0.16069031 -0.028945923 0.27841187
9.530 9.527 0.19799805 -0.05949402 0.3458557
9.550 9.547 0.2110138 -0.08099365 0.3729248
9.589 9.567 0.23504639 -0.10731506 0.3900299
9.610 9.587 0.28373718 -0.065597534 0.38745117
9.630 9.607 0.34295654 0.082107544 0.36219788
9.650 9.628 0.27622986 0.35832214 0.36187744
9.670 9.648 0.057113647 0.5068207 0.45812988
9.691 9.668 -0.104537964 0.34751892 0.5295105
9.710 9.688 -0.17007446 0.071014404 0.5411377
9.730 9.708 -0.002746582 0.053863525 0.533905
9.750 9.728 0.26046753 0.25309753 0.58128357
9.772 9.748 0.38316345 0.2660675 0.6443939
9.791 9.768 0.37606812 0.07911682 0.6864319
9.812 9.789 0.26127625 -0.13424683 0.70147705
9.832 9.809 0.10916138 -0.24142456 0.66889954
9.856 9.829 -0.0053710938 -0.2472992 0.6017914
9.873 9.849 -0.0137786865 -0.18559265 0.51704407
9.892 9.869 0.05847168 -0.07963562 0.41960144
9.914 9.889 0.18736267 0.057937622 0.3449402
9.936 9.909 0.31201172 0.11808777 0.27552795
9.956 9.930 0.36862183 0.118270874 0.21081543
9.972 9.950 0.40223694 0.09890747 0.15168762
9.994 9.970 0.40493774 0.05177307 0.092666626
10.011 9.990 0.43229675 0.010482788 0.040603638
10.030 10.010 0.504303 -0.004119873 0.01399231
10.053 10.030 0.52212524 0.017120361 -0.013977051
10.074 10.050 0.44306946 0.033172607 -0.052200317
10.091 10.071 0.3543396 -0.032196045 -0.08534241
10.112 10.091 0.29541016 -0.14752197 -0.11853027
10.132 10.111 0.14703369 -0.21270752 -0.17721558
10.151 10.131 -0.0044403076 -0.18574524 -0.24302673
10.172 10.151 -0.06607056 -0.110565186 -0.2422638
10.191 10.171 0.024291992 -0.053009033 -0.15202332
10.211 10.191 0.2780304 -0.10261536 -0.06513977
10.245 10.212 0.41362 -0.28825378 -0.044128418
10.258 10.232 0.22651672 -0.3814087 -0.13127136
10.271 10.252 -0.40603638 -0.34803772 -0.33273315
10.295 10.272 -1.0344696 -0.13175964 -0.5422058
10.312 10.292 -1.1853333 0.06008911 -0.61331177
10.337 10.312 -0.8499756 0.08692932 -0.55633545
10.354 10.332 -0.36701965 -0.007171631 -0.45443726
10.373 10.353 -0.018066406 -0.0046081543 -0.34031677
10.399 10.373 0.08973694 0.14524841 -0.24874878
10.412 10.393 0.102005005 0.19895935 -0.17893982
10.431 10.413 0.103515625 0.094451904 -0.13989258
10.453 10.433 0.14968872 -0.053726196 -0.13363647
10.476 10.453 0.16542053 -0.1289978 -0.16171265
10.490 10.473 0.056930542 -0.08074951 -0.20515442
10.514 10.494 -0.12973022 0.013809204 -0.2445221
10.530 10.514 -0.28105164 0.060058594 -0.2526703
10.558 10.534 -0.3394928 0.05305481 -0.20956421
10.571 10.554 -0.30877686 0.037124634 -0.1421814
10.592 10.574 -0.22584534 0.063079834 -0.04937744
10.611 10.594 -0.11953735 0.13156128 0.055130005
10.633 10.614 -0.017486572 0.17124939 0.14830017
10.658 10.635 0.0513916 0.15687561 0.25160217
10.671 10.655 0.0851593 0.14680481 0.35543823
10.691 10.675 0.10972595 0.16918945 0.42738342
10.711 10.695 0.13893127 0.17108154 0.4738922
