gyroscope-calibrated.txt

All values are in radians/second.
3.079 3.074 -0.0025482178 0.22035217 0.11885071
3.106 3.094 -0.048583984 0.095825195 0.15867615
3.119 3.114 -0.089645386 -0.029800415 0.16061401
3.138 3.134 -0.04371643 -0.008407593 0.14093018
3.158 3.154 0.048339844 0.08596802 0.07141113
3.178 3.174 0.080825806 0.14248657 0.032791138
3.200 3.194 0.039230347 0.06614685 0.054885864
3.220 3.215 -0.04273987 -0.026611328 0.08366394
3.240 3.235 -0.06745911 -0.030975342 0.07267761
3.260 3.255 -0.0076293945 0.030349731 0.06472778
3.279 3.275 0.04977417 0.088760376 0.06730652
3.299 3.295 0.08131409 0.11428833 0.0776062
3.320 3.315 0.045150757 0.03804016 0.080200195
3.340 3.335 0.011550903 -0.02003479 0.05055237
3.362 3.356 0.030838013 0.028213501 0.027679443
3.387 3.376 0.088638306 0.101623535 0.036224365
3.412 3.396 0.1333313 0.117385864 0.06062317
3.421 3.416 0.08784485 0.0713501 0.07789612
3.441 3.436 0.042678833 0.04206848 0.11520386
3.461 3.456 0.03375244 0.0087890625 0.14642334
3.499 3.476 0.035873413 0.012969971 0.17001343
3.527 3.497 0.011398315 0.038635254 0.123916626
3.542 3.517 0.024246216 0.043685913 0.10018921
3.562 3.537 0.03274536 0.027755737 0.07350159
3.583 3.557 0.038391113 0.021026611 0.055725098
3.610 3.577 0.09085083 0.04347229 0.056930542
3.631 3.597 0.105773926 0.09489441 0.09379578
3.648 3.617 0.091796875 0.11199951 0.110198975
3.660 3.638 0.0987854 0.08180237 0.1073761
3.680 3.658 0.075042725 0.05255127 0.054718018
3.699 3.678 0.03326416 0.07316589 0.038848877
3.720 3.698 -0.0051727295 0.1124115 0.045669556
3.740 3.718 -0.011947632 0.14016724 0.10185242
3.760 3.738 -0.024887085 0.115234375 0.16877747
3.780 3.758 -0.06124878 0.106903076 0.16421509
3.800 3.779 -0.08239746 0.048538208 0.13619995
3.821 3.799 -0.075790405 0.035995483 0.13250732
3.840 3.819 -0.038406372 0.08036804 0.16400146
3.864 3.839 -0.009231567 0.08155823 0.19410706
3.881 3.859 -0.031692505 0.07702637 0.18920898
3.901 3.879 -0.058517456 0.025054932 0.18031311
3.924 3.899 -0.05833435 0.014511108 0.17626953
3.941 3.920 -0.031661987 0.0949707 0.1667633
3.973 3.940 0.01499939 0.17507935 0.16293335
3.982 3.960 0.057785034 0.20869446 0.18682861
4.003 3.980 0.102752686 0.25834656 0.20359802
4.027 4.000 0.12452698 0.25228882 0.23339844
4.057 4.020 0.12295532 0.32032776 0.21669006
4.068 4.040 0.12791443 0.47964478 0.20393372
4.086 4.061 0.22200012 0.5762634 0.1642456
4.107 4.081 0.3738556 0.6041565 0.104034424
4.129 4.101 0.4176178 0.5404663 0.09161377
4.143 4.121 0.4242096 0.45259094 0.09313965
4.172 4.141 0.47462463 0.5095978 0.08564758
4.184 4.161 0.52659607 0.62142944 0.074142456
4.208 4.181 0.50923157 0.67588806 0.07447815
4.224 4.202 0.39271545 0.59375 0.054000854
4.241 4.222 0.26689148 0.48503113 0.03919983
4.261 4.242 0.2006836 0.51412964 0.018936157
4.281 4.262 0.22572327 0.70370483 0.0093688965
4.300 4.282 0.32888794 0.79933167 0.01083374
4.323 4.302 0.36231995 0.61524963 -0.024475098
4.341 4.322 0.3060608 0.42056274 -0.063446045
4.361 4.343 0.22538757 0.34194946 -0.05621338
4.382 4.363 0.2101593 0.34066772 -0.0070495605
4.407 4.383 0.2578888 0.33784485 0.021774292
4.422 4.403 0.34048462 0.33462524 0.06138611
4.443 4.423 0.34985352 0.28559875 0.12294006
4.462 4.443 0.2993927 0.19941711 0.14353943
4.484 4.463 0.23513794 0.1279602 0.12857056
4.518 4.484 0.18136597 0.12971497 0.088516235
4.527 4.504 0.15504456 0.12780762 0.06636047
4.551 4.524 0.05581665 0.0041656494 0.03225708
4.564 4.544 -0.069610596 -0.18418884 0.009796143
4.581 4.564 -0.22579956 -0.3319397 0.059280396
4.604 4.584 -0.39274597 -0.35057068 0.10594177
4.621 4.604 -0.44395447 -0.22885132 0.09996033
4.642 4.625 -0.2880249 -0.10650635 0.02331543
4.663 4.645 -0.11186218 -0.10684204 -0.03829956
4.685 4.665 -0.034347534 -0.17979431 -0.049697876
4.702 4.685 -0.07589722 -0.25794983 -0.031799316
4.721 4.705 -0.10923767 -0.29319763 -0.0010223389
4.742 4.725 -0.08554077 -0.24632263 0.021469116
4.763 4.745 -0.028198242 -0.11274719 0.029800415
4.782 4.766 0.04206848 -0.04522705 0.01864624
4.802 4.786 0.11659241 -0.11022949 0.024291992
4.824 4.806 0.1399231 -0.1625061 0.030014038
4.843 4.826 0.11439514 -0.12539673 0.0056610107
4.866 4.846 0.082473755 -0.064697266 -0.021591187
4.892 4.866 0.084228516 -0.046783447 -0.038345337
4.904 4.886 0.085128784 -0.054260254 -0.067977905
4.925 4.906 0.07350159 -0.061584473 -0.09550476
4.944 4.927 0.02218628 -0.06503296 -0.102508545
4.966 4.947 -0.02168274 -0.062088013 -0.09049988
4.986 4.967 -0.06451416 -0.05593872 -0.072143555
5.017 4.987 -0.10505676 -0.084609985 -0.048095703
5.021 5.007 -0.08631897 -0.12207031 -0.044647217
5.043 5.027 -0.038482666 -0.12788391 -0.06199646
5.062 5.047 -0.04776001 -0.16862488 -0.077316284
5.082 5.068 -0.106277466 -0.2746277 -0.09169006
5.102 5.088 -0.13069153 -0.3335266 -0.11465454
5.122 5.108 -0.07170105 -0.2800293 -0.1255188
5.142 5.128 0.02508545 -0.22073364 -0.11619568
5.162 5.148 0.0748291 -0.2263031 -0.09866333
5.182 5.168 0.056915283 -0.23838806 -0.08482361
5.202 5.188 0.026031494 -0.20768738 -0.083618164
5.222 5.209 0.028686523 -0.18778992 -0.09208679
5.244 5.229 0.029586792 -0.17146301 -0.10708618
5.268 5.249 0.0017089844 -0.12060547 -0.12689209
5.284 5.269 -0.0014038086 -0.06259155 -0.117614746
5.304 5.289 -0.036239624 -0.0728302 -0.08332825
5.324 5.309 -0.113204956 -0.14089966 -0.051513672
5.346 5.329 -0.13905334 -0.162323 0.0034332275
5.366 5.350 -0.114227295 -0.12489319 0.07199097
5.386 5.370 -0.07888794 -0.051818848 0.10900879
5.409 5.390 -0.012527466 -0.019226074 0.090164185
5.427 5.410 0.11550903 -0.051757813 0.04499817
5.460 5.430 0.22866821 -0.11100769 0.0075683594
5.470 5.450 0.24905396 -0.15802002 -0.013381958
5.483 5.470 0.2019043 -0.1665802 -0.02142334
5.503 5.491 0.15541077 -0.15962219 -0.022705078
5.523 5.511 0.12919617 -0.16244507 -0.01789856
5.543 5.531 0.13528442 -0.16647339 0.004043579
5.563 5.551 0.16351318 -0.121780396 0.04371643
5.583 5.571 0.16496277 -0.05241394 0.064697266
5.604 5.591 0.15504456 -0.028503418 0.054138184
5.622 5.611 0.15922546 -0.04736328 0.05003357
5.644 5.632 0.14060974 -0.06123352 0.05055237
5.663 5.652 0.12142944 -0.08770752 0.04475403
5.683 5.672 0.12541199 -0.10412598 0.058441162
5.706 5.692 0.0973053 -0.076034546 0.080078125
5.730 5.712 0.039642334 -0.043273926 0.06825256
5.747 5.732 0.023223877 -0.03816223 0.031692505
5.764 5.752 0.05003357 -0.033966064 -0.004333496
5.785 5.773 0.020507813 -0.07394409 0.014923096
5.806 5.793 -4.4250488E-4 -0.12768555 0.07235718
5.827 5.813 0.045944214 -0.1169281 0.08918762
5.857 5.833 0.11294556 -0.11715698 0.054992676
5.862 5.853 0.13563538 -0.15518188 -7.019043E-4
5.884 5.873 0.12362671 -0.17753601 -0.026885986
5.903 5.893 0.14033508 -0.15846252 -0.018188477
5.923 5.914 0.20379639 -0.09690857 -0.0029449463
5.944 5.934 0.26950073 -0.055526733 0.008331299
5.964 5.954 0.29187012 -0.07696533 0.018463135
5.985 5.974 0.22129822 -0.13975525 0.029937744
6.003 5.994 0.15490723 -0.1884613 0.004623413
6.023 6.014 0.1499176 -0.1667633 -0.053115845
6.043 6.034 0.1446991 -0.10751343 -0.10491943
6.068 6.055 0.08883667 -0.085372925 -0.15046692
6.085 6.075 0.044158936 -0.11054993 -0.17524719
6.104 6.095 0.024627686 -0.11172485 -0.17202759
6.126 6.115 0.039520264 -0.095047 -0.13484192
6.150 6.135 0.09849548 -0.07678223 -0.1212616
6.168 6.155 0.1179657 -0.07707214 -0.10217285
6.190 6.175 0.0690155 -0.10801697 -0.06251526
6.205 6.196 0.005340576 -0.12402344 -0.030426025
6.234 6.216 -0.03149414 -0.11831665 -0.021011353
6.246 6.236 -0.065826416 -0.06877136 -0.033676147
6.273 6.256 -0.11373901 -0.02885437 -0.049468994
6.296 6.276 -0.1614685 -0.035568237 -0.059295654
6.305 6.296 -0.21809387 -0.09260559 -0.055480957
6.330 6.316 -0.20365906 -0.13076782 -0.056030273
6.347 6.337 -0.15563965 -0.1401062 -0.06260681
6.362 6.357 -0.07022095 -0.1745758 -0.056610107
6.388 6.377 0.019638062 -0.162323 -0.0309906
6.403 6.397 0.060928345 -0.09553528 -0.0038452148
6.422 6.417 0.08270264 -0.10211182 -0.031799316
6.443 6.437 0.06654358 -0.10636902 -0.11456299
6.463 6.457 0.036819458 -0.07891846 -0.17315674
6.483 6.478 0.008453369 -0.061584473 -0.15704346
6.503 6.498 0.0095825195 -0.07093811 -0.131073
6.523 6.518 -0.0020599365 -0.08099365 -0.14311218
6.544 6.538 -0.075927734 -0.04119873 -0.1945343
6.563 6.558 -0.12982178 -0.028518677 -0.2609253
6.583 6.578 -0.1388855 -0.09895325 -0.26791382
6.615 6.598 -0.18762207 -0.12371826 -0.24612427
6.630 6.619 -0.2510376 -0.06260681 -0.21520996
6.648 6.639 -0.1976471 -0.016342163 -0.18296814
6.664 6.659 -0.11871338 -0.038330078 -0.14085388
6.684 6.679 -0.039108276 -0.10003662 -0.09388733
6.704 6.699 0.0074310303 -0.122528076 -0.0716095
6.724 6.719 0.049850464 -0.13418579 -0.08595276
6.744 6.739 0.052841187 -0.107040405 -0.08937073
6.766 6.760 0.021362305 -0.10559082 -0.11705017
6.784 6.780 0.0034332275 -0.09635925 -0.14811707
6.804 6.800 -0.046798706 -0.09082031 -0.17927551
6.825 6.820 -0.0932312 -0.07041931 -0.18351746
6.844 6.840 -0.12783813 -0.07557678 -0.18560791
6.865 6.860 -0.1748352 -0.08198547 -0.17306519
6.886 6.880 -0.17878723 -0.082092285 -0.15170288
6.911 6.901 -0.16183472 -0.043884277 -0.12918091
6.947 6.921 -0.11167908 -0.06538391 -0.1324768
6.967 6.941 -0.03453064 -0.079956055 -0.14077759
6.987 6.961 0.031982422 -0.076538086 -0.12666321
7.012 6.981 0.061065674 -0.060913086 -0.1084137
7.024 7.001 0.09249878 -0.068740845 -0.09124756
7.047 7.021 0.09248352 -0.04600525 -0.07518005
7.075 7.042 0.07304382 0.005783081 -0.06744385
7.087 7.062 0.03503418 0.010910034 -0.078323364
7.106 7.082 -0.030410767 -0.05822754 -0.114105225
7.125 7.102 -0.093048096 -0.13127136 -0.1550293
7.147 7.122 -0.105911255 -0.10720825 -0.1599884
7.178 7.142 -0.10523987 -0.042388916 -0.14659119
7.191 7.162 -0.13894653 -0.012863159 -0.12030029
7.209 7.182 -0.15782166 -0.058044434 -0.08708191
7.223 7.203 -0.11906433 -0.10777283 -0.024002075
7.244 7.223 -0.088912964 -0.14089966 0.039245605
7.264 7.243 -0.09487915 -0.14886475 0.096206665
7.284 7.263 -0.08578491 -0.14001465 0.13275146
7.306 7.283 -0.05683899 -0.10600281 0.12193298
7.324 7.303 -0.040786743 -0.09277344 0.093063354
7.344 7.323 -0.061935425 -0.09246826 0.051330566
7.364 7.344 -0.11128235 -0.09667969 -0.028549194
7.384 7.364 -0.13330078 -0.13941956 -0.11228943
7.404 7.384 -0.14907837 -0.14788818 -0.15516663
7.425 7.404 -0.1400299 -0.0814209 -0.15940857
7.446 7.424 -0.07260132 -0.007080078 -0.12394714
7.467 7.444 -0.005706787 -0.0025787354 -0.07737732
7.487 7.464 0.0110321045 -0.04182434 -0.0446167
7.508 7.485 -0.029541016 -0.08753967 -0.025283813
7.526 7.505 -0.09025574 -0.09106445 -0.005493164
7.554 7.525 -0.0821228 -0.049682617 0.0134887695
7.565 7.545 -0.06855774 -0.011398315 0.022918701
7.589 7.565 -0.07713318 -0.021194458 0.04034424
7.620 7.585 -0.10151672 -0.069747925 0.05038452
7.628 7.605 -0.1239624 -0.094329834 0.045669556
7.653 7.626 -0.15567017 -0.10005188 0.050064087
7.664 7.646 -0.17115784 -0.09724426 0.07423401
7.684 7.666 -0.15586853 -0.09089661 0.059051514
7.706 7.686 -0.13999939 -0.09376526 0.0037384033
7.726 7.706 -0.12738037 -0.10548401 -0.04057312
7.744 7.726 -0.11366272 -0.1302948 -0.033935547
7.766 7.746 -0.067214966 -0.15708923 0.016464233
7.784 7.767 -0.02949524 -0.15431213 0.050613403
7.806 7.787 -0.008377075 -0.1633606 0.0753479
7.827 7.807 -0.02923584 -0.17163086 0.11199951
7.844 7.827 -0.07307434 -0.19316101 0.14363098
7.870 7.847 -0.0796051 -0.21760559 0.10731506
7.886 7.867 -0.05255127 -0.212677 0.04878235
7.912 7.887 -0.009017944 -0.18061829 0.00831604
7.930 7.908 0.008468628 -0.13624573 -0.012466431
7.951 7.928 -0.0066070557 -0.1096344 -0.03326416
7.968 7.948 -0.0020446777 -0.09996033 -0.030090332
7.995 7.968 0.034118652 -0.07096863 -0.006378174
8.007 7.988 0.06996155 -0.033447266 0.006591797
8.024 8.008 0.082336426 0.0070343018 0.014572144
8.044 8.028 0.048324585 0.010757446 0.05354309
8.065 8.049 0.0061035156 -0.012954712 0.10749817
8.085 8.069 -0.0074005127 -0.021835327 0.12585449
8.105 8.089 0.010894775 -0.009002686 0.12826538
8.125 8.109 0.012542725 0.02178955 0.14997864
8.146 8.129 -0.00793457 0.04475403 0.18925476
8.165 8.149 -0.03527832 0.038345337 0.20684814
8.186 8.169 -0.06210327 0.006011963 0.19555664
8.205 8.190 -0.07873535 -0.027999878 0.1842804
8.226 8.210 -0.057678223 -0.014343262 0.1924591
8.247 8.230 -0.051361084 0.017562866 0.18838501
8.269 8.250 -0.10374451 0.01878357 0.1675415
8.293 8.270 -0.16525269 0.007797241 0.14958191
8.308 8.290 -0.16268921 0.03135681 0.12591553
8.332 8.310 -0.094833374 0.083114624 0.1187439
8.348 8.331 -0.01940918 0.112960815 0.1337738
8.380 8.351 0.04220581 0.10534668 0.14929199
8.389 8.371 0.09942627 0.063201904 0.17970276
8.408 8.391 0.13824463 0.04408264 0.2338562
8.433 8.411 0.17323303 0.08189392 0.27549744
8.447 8.431 0.19871521 0.14056396 0.27896118
8.468 8.451 0.18972778 0.17808533 0.2599182
8.494 8.472 0.15711975 0.15750122 0.22555542
8.508 8.492 0.11454773 0.09376526 0.16912842
8.532 8.512 0.09353638 0.059432983 0.11230469
8.561 8.532 0.10652161 0.09184265 0.06719971
8.571 8.552 0.12184143 0.12510681 0.019454956
8.594 8.572 0.08068848 0.0839386 -0.018692017
8.609 8.592 0.014968872 0.018249512 -0.043899536
8.631 8.613 -0.024536133 0.006942749 -0.06808472
8.659 8.633 -0.04725647 0.016677856 -0.10343933
8.670 8.653 -0.067977905 0.013336182 -0.14341736
8.696 8.673 -0.09538269 0.02848816 -0.13665771
8.712 8.693 -0.1129303 0.061782837 -0.07421875
8.729 8.713 -0.10870361 0.06361389 0.0037841797
8.747 8.733 -0.10548401 0.031143188 0.074798584
8.767 8.754 -0.10952759 -0.011138916 0.106796265
8.786 8.774 -0.10140991 -0.009094238 0.10430908
8.806 8.794 -0.059783936 0.045318604 0.09390259
8.830 8.814 0.010772705 0.1212616 0.07899475
8.846 8.834 0.059555054 0.14797974 0.058029175
8.866 8.854 0.071121216 0.097473145 0.04888916
8.886 8.874 0.09329224 0.04989624 0.0594635
8.907 8.895 0.1104126 0.05204773 0.0798645
8.926 8.915 0.12013245 0.07463074 0.09597778
8.946 8.935 0.121658325 0.08476257 0.09928894
8.966 8.955 0.08215332 0.07237244 0.085235596
8.990 8.975 0.015182495 0.0741272 0.04345703
9.007 8.995 -0.020889282 0.11500549 -0.024154663
9.027 9.015 -0.0118255615 0.15615845 -0.07522583
9.051 9.036 0.010055542 0.14315796 -0.0692749
9.068 9.056 0.0066375732 0.09547424 -0.050247192
9.093 9.076 -0.011688232 0.062576294 -0.07034302
9.108 9.096 0.01689148 0.05999756 -0.083496094
9.140 9.116 0.055786133 0.0756073 -0.06996155
9.152 9.136 0.05104065 0.06945801 -0.044158936
9.169 9.156 -0.012451172 0.05882263 -0.025634766
9.193 9.177 -0.10559082 0.07324219 -0.003189087
9.220 9.197 -0.14283752 0.10758972 0.02293396
9.230 9.217 -0.14604187 0.08198547 0.054885864
9.250 9.237 -0.13970947 0.013504028 0.09536743
9.266 9.257 -0.1060791 0.0037384033 0.14901733
9.287 9.277 -0.05970764 0.025146484 0.18893433
9.308 9.297 -0.007888794 0.03982544 0.20802307
9.326 9.318 0.0015869141 0.042099 0.20701599
9.346 9.338 -0.043548584 0.04336548 0.20291138
9.367 9.358 -0.08999634 0.026565552 0.17521667
9.388 9.378 -0.06462097 0.010620117 0.1098938
9.407 9.398 0.0069274902 0.0065612793 0.032562256
9.426 9.418 0.054000854 -0.017700195 -0.029830933
9.447 9.438 0.043136597 -0.06515503 -0.08003235
9.470 9.458 0.068878174 -0.06062317 -0.13508606
9.490 9.479 0.09538269 -0.014190674 -0.14369202
9.513 9.499 0.06716919 0.0055236816 -0.06796265
9.530 9.519 0.014144897 -0.020324707 0.051101685
9.553 9.539 -0.04296875 -0.047943115 0.0770874
9.569 9.559 -0.035324097 -0.043884277 0.0046844482
9.589 9.579 0.006652832 -0.00680542 -0.043762207
9.608 9.599 0.015029907 0.07627869 -0.032669067
9.628 9.620 -0.01449585 0.15019226 0.01625061
9.647 9.640 -0.06552124 0.14581299 0.038116455
9.669 9.660 -0.09820557 0.11921692 0.019561768
9.689 9.680 -0.103881836 0.11087036 -0.013305664
9.707 9.700 -0.07624817 0.12182617 -0.029800415
9.730 9.720 -0.029373169 0.12313843 -0.030044556
9.748 9.740 0.04875183 0.09945679 -0.028808594
9.772 9.761 0.09446716 0.07688904 0.012557983
9.788 9.781 0.061172485 0.10246277 0.10066223
9.811 9.801 0.009490967 0.12731934 0.17204285
9.834 9.821 -0.022125244 0.14007568 0.23153687
9.852 9.841 -0.035324097 0.12519836 0.26087952
9.872 9.861 -0.07382202 0.1353302 0.26020813
9.887 9.881 -0.11671448 0.1856842 0.24250793
9.908 9.902 -0.15681458 0.24531555 0.23184204
9.931 9.922 -0.18818665 0.28933716 0.21847534
9.947 9.942 -0.19177246 0.27500916 0.2219696
9.968 9.962 -0.15914917 0.22828674 0.22531128
9.987 9.982 -0.048675537 0.22840881 0.22654724
10.008 10.002 0.06829834 0.25157166 0.2494812
10.029 10.022 0.17842102 0.2652893 0.29318237
10.052 10.043 0.21464539 0.2849121 0.32739258
10.068 10.063 0.17053223 0.23750305 0.35557556
10.087 10.083 0.094696045 0.16662598 0.3630829
10.107 10.103 -0.037216187 0.1028595 0.33041382
10.127 10.123 -0.14152527 0.08604431 0.269104
10.157 10.143 -0.12007141 0.099487305 0.19351196
10.169 10.163 -0.07608032 0.09738159 0.13067627
10.189 10.184 -0.10369873 0.04458618 0.06613159
10.208 10.204 -0.15713501 0.012084961 0.057907104
10.229 10.224 -0.21168518 0.016143799 0.1025238
10.268 10.244 -0.22091675 0.06925964 0.11341858
10.293 10.264 -0.23638916 0.13613892 0.07481384
10.310 10.284 -0.22406006 0.17353821 0.058807373
10.330 10.304 -0.17732239 0.19674683 0.05038452
10.346 10.325 -0.105529785 0.19894409 0.05041504
10.368 10.345 -0.0030975342 0.16688538 0.051818848
10.387 10.365 0.09831238 0.16886902 0.060028076
10.407 10.385 0.16743469 0.16680908 0.119644165
10.430 10.405 0.16874695 0.14198303 0.18626404
10.446 10.425 0.11557007 0.07594299 0.25274658
10.467 10.445 0.07229614 0.023590088 0.31521606
10.488 10.466 0.041610718 0.013580322 0.36068726
10.511 10.486 0.061584473 0.03955078 0.38127136
10.532 10.506 0.056854248 0.07853699 0.3610077
10.558 10.526 -0.017700195 0.09327698 0.30413818
10.567 10.546 -0.13624573 0.07199097 0.2287445
10.588 10.566 -0.21472168 0.057922363 0.17295837
10.608 10.586 -0.25071716 0.059005737 0.09661865
10.627 10.607 -0.24937439 0.058273315 -0.04333496
