magnetometer.txt

All values are in micro-Tesla (uT). Factory calibration and temperature compensation are applied to this measurement
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-bias-x estimated-bias-y estimated-bias-z
0.396 0.375 36.462402 47.6593 434.4513 16.769043 56.796265 472.1817
0.415 0.395 35.736084 49.256897 434.59167 16.769043 56.796265 472.1817
0.435 0.415 35.87494 49.256897 434.4101 16.769043 56.796265 472.1817
0.468 0.435 36.49597 49.40033 433.33588 16.769043 56.796265 472.1817
0.525 0.455 35.06775 50.25482 433.6151 16.769043 56.796265 472.1817
0.525 0.475 35.014343 50.097656 433.56476 16.769043 56.796265 472.1817
0.525 0.495 34.788513 49.093628 433.3954 16.769043 56.796265 472.1817
0.535 0.516 35.06775 48.257446 433.94012 16.769043 56.796265 472.1817
0.556 0.536 35.183716 48.371887 433.94012 16.769043 56.796265 472.1817
0.575 0.556 35.765076 49.191284 433.91113 16.769043 56.796265 472.1817
0.595 0.576 35.90393 50.421143 433.77838 16.769043 56.796265 472.1817
0.615 0.596 35.839844 50.10376 433.71735 16.769043 56.796265 472.1817
0.637 0.616 35.699463 48.690796 433.58002 16.769043 56.796265 472.1817
0.656 0.636 36.236572 48.423767 434.1034 16.769043 56.796265 472.1817
0.675 0.657 35.925293 48.73352 434.06982 16.769043 56.796265 472.1817
0.696 0.677 35.160828 49.63684 434.14917 16.769043 56.796265 472.1817
0.719 0.697 36.738586 48.590088 434.9182 16.769043 56.796265 472.1817
0.736 0.717 36.775208 48.776245 434.95483 16.769043 56.796265 472.1817
0.761 0.737 36.6745 49.269104 434.7824 16.769043 56.796265 472.1817
0.778 0.757 35.90393 48.75641 433.77838 16.769043 56.796265 472.1817
0.796 0.777 35.983276 49.076843 434.24988 16.769043 56.796265 472.1817
0.817 0.798 36.154175 49.676514 435.33173 16.769043 56.796265 472.1817
0.838 0.818 35.90393 48.423767 434.1034 16.769043 56.796265 472.1817
0.856 0.838 36.032104 48.980713 434.81903 16.769043 56.796265 472.1817
0.876 0.858 36.40442 50.14496 436.0962 16.769043 56.796265 472.1817
0.896 0.878 36.40442 48.92273 433.94012 16.769043 56.796265 472.1817
0.916 0.898 36.357117 49.334717 434.34448 16.769043 56.796265 472.1817
0.936 0.918 36.564636 50.187683 435.17914 16.769043 56.796265 472.1817
0.956 0.939 37.40692 49.58954 434.59167 16.769043 56.796265 472.1817
0.975 0.959 37.25891 49.54071 434.7351 16.769043 56.796265 472.1817
0.996 0.979 37.153625 49.472046 435.42175 16.769043 56.796265 472.1817
1.016 0.999 37.739563 49.58954 436.2213 16.769043 56.796265 472.1817
1.036 1.019 37.480164 49.12567 435.96954 16.769043 56.796265 472.1817
1.056 1.039 36.8515 48.562622 435.7666 16.769043 56.796265 472.1817
1.076 1.059 36.738586 49.58954 436.54633 16.769043 56.796265 472.1817
1.096 1.080 36.683655 49.85962 436.70654 16.769043 56.796265 472.1817
1.116 1.100 36.791992 50.0885 436.9278 16.769043 56.796265 472.1817
1.136 1.120 37.239075 49.423218 436.7096 16.769043 56.796265 472.1817
1.156 1.140 37.295532 49.136353 436.65466 16.769043 56.796265 472.1817
1.177 1.160 37.05597 49.053955 435.86426 16.769043 56.796265 472.1817
1.196 1.180 36.40442 49.92218 434.59167 16.769043 56.796265 472.1817
1.219 1.200 36.582947 49.98169 435.3546 16.769043 56.796265 472.1817
1.236 1.221 36.965942 50.756836 436.6501 16.769043 56.796265 472.1817
1.258 1.241 37.072754 51.91803 436.54633 16.769043 56.796265 472.1817
1.276 1.261 37.197876 51.16577 437.03766 16.769043 56.796265 472.1817
1.296 1.281 37.72583 50.494385 437.0407 16.769043 56.796265 472.1817
1.317 1.301 38.241577 51.419067 435.73303 16.769043 56.796265 472.1817
1.336 1.321 37.252808 51.483154 435.54077 16.769043 56.796265 472.1817
1.357 1.341 36.402893 51.85089 435.89478 16.769043 56.796265 472.1817
1.377 1.362 37.40692 52.252197 436.87286 16.769043 56.796265 472.1817
1.402 1.382 36.857605 52.661133 437.27417 16.769043 56.796265 472.1817
1.416 1.402 35.72235 53.59497 437.5122 16.769043 56.796265 472.1817
1.436 1.422 35.235596 54.081726 437.03613 16.769043 56.796265 472.1817
1.456 1.442 35.876465 53.868103 437.38403 16.769043 56.796265 472.1817
1.476 1.462 36.23352 53.941345 437.78076 16.769043 56.796265 472.1817
1.501 1.482 35.569763 54.414368 437.68768 16.769043 56.796265 472.1817
1.517 1.503 35.791016 54.63562 437.90436 16.769043 56.796265 472.1817
1.537 1.523 35.84442 54.837036 438.3957 16.769043 56.796265 472.1817
1.557 1.543 35.569763 54.74701 438.66425 16.769043 56.796265 472.1817
1.577 1.563 35.33783 54.515076 438.13782 16.769043 56.796265 472.1817
1.601 1.583 35.458374 54.79126 438.21106 16.769043 56.796265 472.1817
1.617 1.603 35.90393 55.41382 438.99078 16.769043 56.796265 472.1817
1.637 1.623 35.343933 54.69513 438.60168 16.769043 56.796265 472.1817
1.657 1.644 34.976196 54.641724 438.2553 16.769043 56.796265 472.1817
1.677 1.664 35.235596 55.41382 438.33923 16.769043 56.796265 472.1817
1.698 1.684 35.069275 55.247498 437.854 16.769043 56.796265 472.1817
1.718 1.704 33.97827 54.49524 437.7716 16.769043 56.796265 472.1817
1.738 1.724 33.06427 53.915405 438.17596 16.769043 56.796265 472.1817
1.760 1.744 34.779358 53.744507 437.50763 16.769043 56.796265 472.1817
1.778 1.764 35.97107 53.668213 436.4502 16.769043 56.796265 472.1817
1.798 1.785 35.569763 53.749084 436.05804 16.769043 56.796265 472.1817
1.819 1.805 35.214233 53.92456 435.36682 16.769043 56.796265 472.1817
1.837 1.825 34.272766 53.456116 434.84344 16.769043 56.796265 472.1817
1.858 1.845 33.732605 52.91748 434.9182 16.769043 56.796265 472.1817
1.878 1.865 34.92279 53.190613 434.47113 16.769043 56.796265 472.1817
1.898 1.885 36.087036 52.86255 433.7433 16.769043 56.796265 472.1817
1.919 1.905 36.236572 52.418518 433.45184 16.769043 56.796265 472.1817
1.938 1.926 36.141968 52.323914 433.54492 16.769043 56.796265 472.1817
1.958 1.946 37.213135 51.301575 433.42896 16.769043 56.796265 472.1817
1.981 1.966 38.07373 50.587463 433.28857 16.769043 56.796265 472.1817
1.999 1.986 37.10022 49.423218 431.2027 16.769043 56.796265 472.1817
2.019 2.006 37.779236 49.17755 429.51508 16.769043 56.796265 472.1817
2.037 2.026 38.742065 49.58954 429.37927 16.769043 56.796265 472.1817
2.060 2.046 38.241577 48.49243 428.5019 16.769043 56.796265 472.1817
2.078 2.067 38.7146 47.154236 428.11127 16.769043 56.796265 472.1817
2.098 2.087 39.242554 46.76056 428.23944 16.769043 56.796265 472.1817
2.119 2.107 40.274048 44.7052 427.4353 16.769043 56.796265 472.1817
2.140 2.127 40.18402 41.46118 426.83563 16.769043 56.796265 472.1817
2.160 2.147 39.744568 40.270996 426.77307 16.769043 56.796265 472.1817
2.179 2.167 41.757202 38.685608 426.67084 16.769043 56.796265 472.1817
2.202 2.187 42.4881 35.003662 427.02942 16.769043 56.796265 472.1817
2.219 2.208 42.248535 33.447266 427.26288 16.769043 56.796265 472.1817
2.237 2.228 42.46521 32.79724 426.6266 16.769043 56.796265 472.1817
2.260 2.248 42.692566 29.716492 427.46277 16.769043 56.796265 472.1817
2.280 2.268 42.75055 28.289795 428.07617 16.769043 56.796265 472.1817
2.298 2.288 43.530273 26.399231 428.40424 16.769043 56.796265 472.1817
2.321 2.308 43.919373 24.562073 428.34625 16.769043 56.796265 472.1817
2.341 2.328 43.919373 24.128723 428.23944 16.769043 56.796265 472.1817
2.359 2.349 43.2312 22.529602 429.3579 16.769043 56.796265 472.1817
2.379 2.369 42.10663 20.991516 430.20782 16.769043 56.796265 472.1817
2.398 2.389 41.748047 20.63446 430.35736 16.769043 56.796265 472.1817
2.420 2.409 41.981506 19.230652 430.12848 16.769043 56.796265 472.1817
2.439 2.429 41.963196 17.575073 430.60913 16.769043 56.796265 472.1817
2.459 2.449 41.914368 17.140198 430.84564 16.769043 56.796265 472.1817
2.479 2.469 41.552734 16.78009 431.6681 16.769043 56.796265 472.1817
2.501 2.490 39.47296 16.882324 431.7505 16.769043 56.796265 472.1817
2.519 2.510 38.742065 16.973877 431.66046 16.769043 56.796265 472.1817
2.539 2.530 38.86566 15.867615 430.5786 16.769043 56.796265 472.1817
2.559 2.550 39.03351 16.589355 430.55878 16.769043 56.796265 472.1817
2.580 2.570 39.076233 16.973877 430.68237 16.769043 56.796265 472.1817
2.599 2.590 38.446045 16.847229 430.80597 16.769043 56.796265 472.1817
2.619 2.610 38.113403 16.17279 429.73175 16.769043 56.796265 472.1817
2.640 2.630 38.07373 15.974426 429.37927 16.769043 56.796265 472.1817
2.660 2.651 38.84735 17.774963 429.12903 16.769043 56.796265 472.1817
2.679 2.671 37.77466 17.785645 427.78625 16.769043 56.796265 472.1817
2.699 2.691 37.40692 17.63916 427.42462 16.769043 56.796265 472.1817
2.723 2.711 37.8006 16.720581 429.6112 16.769043 56.796265 472.1817
2.739 2.731 38.172913 17.268372 428.89862 16.769043 56.796265 472.1817
2.759 2.751 38.241577 17.47284 428.56598 16.769043 56.796265 472.1817
2.779 2.771 37.16278 17.47284 428.56598 16.769043 56.796265 472.1817
2.801 2.792 37.04071 16.525269 428.16925 16.769043 56.796265 472.1817
2.823 2.812 37.072754 16.307068 428.07617 16.769043 56.796265 472.1817
2.840 2.832 37.208557 17.268372 428.48053 16.769043 56.796265 472.1817
2.859 2.852 37.79297 16.091919 428.56598 16.769043 56.796265 472.1817
2.878 2.872 37.90741 15.808105 428.56598 16.769043 56.796265 472.1817
2.898 2.892 37.0636 17.488098 429.38843 16.769043 56.796265 472.1817
2.920 2.912 36.621094 15.829468 428.9917 16.769043 56.796265 472.1817
2.940 2.933 36.57074 15.475464 428.891 16.769043 56.796265 472.1817
2.960 2.953 37.573242 15.332031 429.59137 16.769043 56.796265 472.1817
2.980 2.973 36.87439 14.445496 429.14276 16.769043 56.796265 472.1817
3.004 2.993 36.738586 14.311218 429.05426 16.769043 56.796265 472.1817
3.064 3.013 35.27527 14.311218 428.4851 16.769043 56.796265 472.1817
3.064 3.033 35.360718 14.311218 429.83856 16.769043 56.796265 472.1817
3.064 3.053 35.401917 14.311218 430.03082 16.769043 56.796265 472.1817
3.083 3.074 36.146545 13.864136 429.01306 16.769043 56.796265 472.1817
3.105 3.094 36.38611 13.661194 429.91638 16.769043 56.796265 472.1817
3.119 3.114 36.40442 13.645935 430.03082 16.769043 56.796265 472.1817
3.138 3.134 36.40442 14.555359 429.14124 16.769043 56.796265 472.1817
3.158 3.154 34.565735 14.031982 430.54962 16.769043 56.796265 472.1817
3.178 3.174 34.40094 13.978577 430.68237 16.769043 56.796265 472.1817
3.201 3.194 34.555054 13.204956 430.83496 16.769043 56.796265 472.1817
3.220 3.215 33.789063 13.920593 431.30188 16.769043 56.796265 472.1817
3.240 3.235 33.732605 13.978577 431.33392 16.769043 56.796265 472.1817
3.260 3.255 34.04541 14.915466 431.64063 16.769043 56.796265 472.1817
3.279 3.275 32.80487 14.033508 432.2754 16.769043 56.796265 472.1817
3.299 3.295 32.730103 13.978577 432.312 16.769043 56.796265 472.1817
3.320 3.315 32.252502 13.182068 432.15637 16.769043 56.796265 472.1817
3.340 3.335 32.70874 13.624573 431.3675 16.769043 56.796265 472.1817
3.362 3.356 32.730103 13.645935 431.33392 16.769043 56.796265 472.1817
3.388 3.376 32.40509 14.614868 431.6513 16.769043 56.796265 472.1817
3.413 3.396 32.395935 13.664246 433.89893 16.769043 56.796265 472.1817
3.422 3.416 32.395935 13.645935 433.94012 16.769043 56.796265 472.1817
3.441 3.436 31.072998 12.324524 434.91058 16.769043 56.796265 472.1817
3.461 3.456 31.225586 11.81488 432.80792 16.769043 56.796265 472.1817
3.502 3.476 31.227112 11.81488 432.8003 16.769043 56.796265 472.1817
3.530 3.497 29.885864 11.494446 434.75342 16.769043 56.796265 472.1817
3.546 3.517 29.223633 13.145447 434.42993 16.769043 56.796265 472.1817
3.564 3.537 29.229736 13.130188 434.47876 16.769043 56.796265 472.1817
3.586 3.557 29.502869 12.461853 436.68365 16.769043 56.796265 472.1817
3.613 3.577 27.554321 11.81488 435.73303 16.769043 56.796265 472.1817
3.633 3.597 27.572632 11.846924 435.7666 16.769043 56.796265 472.1817
3.648 3.617 28.007507 12.660217 436.54633 16.769043 56.796265 472.1817
3.661 3.638 27.052307 12.979126 436.54633 16.769043 56.796265 472.1817
3.680 3.658 27.052307 12.919617 436.62415 16.769043 56.796265 472.1817
3.700 3.678 27.009583 11.981201 437.9547 16.769043 56.796265 472.1817
3.720 3.698 26.385498 11.981201 439.47906 16.769043 56.796265 472.1817
3.741 3.718 26.295471 12.043762 439.54163 16.769043 56.796265 472.1817
3.760 3.738 25.146484 12.716675 440.30762 16.769043 56.796265 472.1817
3.780 3.758 24.380493 11.64856 440.45563 16.769043 56.796265 472.1817
3.800 3.779 24.395752 11.9140625 440.44037 16.769043 56.796265 472.1817
3.821 3.799 24.51477 14.5095825 440.52124 16.769043 56.796265 472.1817
3.840 3.819 24.214172 14.810181 442.57355 16.769043 56.796265 472.1817
3.865 3.839 24.028015 14.810181 442.57355 16.769043 56.796265 472.1817
3.882 3.859 22.543335 14.848328 442.7246 16.769043 56.796265 472.1817
3.902 3.879 22.543335 15.142822 443.87665 16.769043 56.796265 472.1817
3.925 3.899 22.543335 15.438843 444.1269 16.769043 56.796265 472.1817
3.943 3.920 22.476196 17.362976 445.68176 16.769043 56.796265 472.1817
3.974 3.940 22.042847 16.641235 444.69147 16.769043 56.796265 472.1817
3.983 3.960 22.114563 17.05017 444.8105 16.769043 56.796265 472.1817
4.004 3.980 22.366333 19.544983 445.72906 16.769043 56.796265 472.1817
4.031 4.000 21.374512 19.969177 446.97266 16.769043 56.796265 472.1817
4.065 4.020 21.70105 19.914246 447.18628 16.769043 56.796265 472.1817
4.066 4.040 23.294067 19.833374 448.35968 16.769043 56.796265 472.1817
4.089 4.061 22.877502 20.800781 448.76404 16.769043 56.796265 472.1817
4.109 4.081 22.969055 21.138 448.674 16.769043 56.796265 472.1817
4.132 4.101 23.41156 22.66388 448.69537 16.769043 56.796265 472.1817
4.146 4.121 23.545837 22.798157 450.39215 16.769043 56.796265 472.1817
4.175 4.141 23.61145 22.731018 450.26245 16.769043 56.796265 472.1817
4.185 4.161 24.050903 22.567749 450.24414 16.769043 56.796265 472.1817
4.209 4.181 24.71466 22.964478 452.18506 16.769043 56.796265 472.1817
4.225 4.202 25.041199 23.217773 452.22168 16.769043 56.796265 472.1817
4.241 4.222 26.66626 23.82965 452.42004 16.769043 56.796265 472.1817
4.261 4.242 28.22113 22.798157 452.67334 16.769043 56.796265 472.1817
4.281 4.262 28.022766 23.387146 452.6352 16.769043 56.796265 472.1817
4.300 4.282 27.911377 24.92981 452.78778 16.769043 56.796265 472.1817
4.323 4.302 29.5578 23.796082 453.6499 16.769043 56.796265 472.1817
4.341 4.322 29.368591 23.683167 453.98102 16.769043 56.796265 472.1817
4.361 4.343 29.309082 23.646545 454.92554 16.769043 56.796265 472.1817
4.383 4.363 31.227112 24.794006 454.30145 16.769043 56.796265 472.1817
4.408 4.383 31.732178 24.60022 454.4922 16.769043 56.796265 472.1817
4.424 4.403 33.502197 24.203491 455.15137 16.769043 56.796265 472.1817
4.445 4.423 33.898926 25.126648 455.27954 16.769043 56.796265 472.1817
4.465 4.443 34.249878 24.513245 455.27954 16.769043 56.796265 472.1817
4.486 4.463 35.18982 22.306824 455.8487 16.769043 56.796265 472.1817
4.519 4.484 35.06775 20.967102 457.39746 16.769043 56.796265 472.1817
4.528 4.504 35.20813 21.035767 457.46613 16.769043 56.796265 472.1817
4.554 4.524 36.253357 20.78247 457.4936 16.769043 56.796265 472.1817
4.567 4.544 37.573242 19.470215 456.90765 16.769043 56.796265 472.1817
4.582 4.564 37.322998 19.320679 456.86035 16.769043 56.796265 472.1817
4.606 4.584 36.738586 19.332886 456.92444 16.769043 56.796265 472.1817
4.622 4.604 36.738586 20.301819 457.39746 16.769043 56.796265 472.1817
4.642 4.625 36.52649 19.566345 456.987 16.769043 56.796265 472.1817
4.664 4.645 36.71112 17.86499 456.09436 16.769043 56.796265 472.1817
4.685 4.665 38.07373 17.63916 456.09436 16.769043 56.796265 472.1817
4.703 4.685 38.18512 17.825317 456.13098 16.769043 56.796265 472.1817
4.722 4.705 38.633728 18.173218 456.3156 16.769043 56.796265 472.1817
4.742 4.725 38.742065 17.63916 456.41937 16.769043 56.796265 472.1817
4.763 4.745 38.682556 17.228699 456.5918 16.769043 56.796265 472.1817
4.782 4.766 38.635254 16.77246 456.61774 16.769043 56.796265 472.1817
4.802 4.786 38.742065 17.306519 456.09436 16.769043 56.796265 472.1817
4.825 4.806 38.920593 16.532898 455.45502 16.769043 56.796265 472.1817
4.844 4.826 39.709473 14.561462 454.7577 16.769043 56.796265 472.1817
4.867 4.846 40.579224 13.479614 455.60455 16.769043 56.796265 472.1817
4.892 4.866 40.38391 13.801575 455.92194 16.769043 56.796265 472.1817
4.905 4.886 39.74762 14.375305 456.485 16.769043 56.796265 472.1817
4.929 4.906 39.242554 14.477539 456.58264 16.769043 56.796265 472.1817
4.945 4.927 39.71405 14.274597 456.3858 16.769043 56.796265 472.1817
4.966 4.947 39.93225 14.045715 455.62744 16.769043 56.796265 472.1817
4.987 4.967 39.242554 14.144897 454.953 16.769043 56.796265 472.1817
5.017 4.987 39.596558 13.9328 455.29938 16.769043 56.796265 472.1817
5.022 5.007 40.434265 13.858032 456.25458 16.769043 56.796265 472.1817
5.044 5.027 40.91339 14.144897 456.90765 16.769043 56.796265 472.1817
5.063 5.047 40.91339 13.697815 456.03638 16.769043 56.796265 472.1817
5.083 5.068 40.460205 12.844849 454.80652 16.769043 56.796265 472.1817
5.103 5.088 39.91089 12.480164 454.628 16.769043 56.796265 472.1817
5.123 5.108 39.987183 12.863159 455.30396 16.769043 56.796265 472.1817
5.142 5.128 39.767456 13.619995 455.79224 16.769043 56.796265 472.1817
5.163 5.148 39.4104 13.978577 455.4428 16.769043 56.796265 472.1817
5.183 5.168 39.649963 13.418579 455.20782 16.769043 56.796265 472.1817
5.203 5.188 40.153503 13.05542 454.3991 16.769043 56.796265 472.1817
5.222 5.209 40.411377 13.311768 453.81317 16.769043 56.796265 472.1817
5.245 5.229 40.493774 13.227844 454.37927 16.769043 56.796265 472.1817
5.268 5.249 39.91089 12.480164 454.628 16.769043 56.796265 472.1817
5.285 5.269 39.242554 11.81488 454.30145 16.769043 56.796265 472.1817
5.305 5.289 39.58435 11.643982 454.4693 16.769043 56.796265 472.1817
5.328 5.309 39.73694 11.309814 453.95508 16.769043 56.796265 472.1817
5.347 5.329 39.57672 11.149597 453.3249 16.769043 56.796265 472.1817
5.368 5.350 39.57672 11.149597 453.3249 16.769043 56.796265 472.1817
5.386 5.370 39.75525 10.61554 453.49884 16.769043 56.796265 472.1817
5.410 5.390 39.91089 10.1501465 453.6499 16.769043 56.796265 472.1817
5.428 5.410 39.91089 10.697937 453.82996 16.769043 56.796265 472.1817
5.460 5.430 39.91089 10.040283 454.33807 16.769043 56.796265 472.1817
5.470 5.450 39.91089 9.152222 454.628 16.769043 56.796265 472.1817
5.483 5.470 39.163208 9.896851 454.628 16.769043 56.796265 472.1817
5.503 5.491 38.00354 8.778381 455.0003 16.769043 56.796265 472.1817
5.523 5.511 37.573242 7.4890137 455.27954 16.769043 56.796265 472.1817
5.544 5.531 37.669373 7.7804565 455.5664 16.769043 56.796265 472.1817
5.563 5.551 36.16333 7.5942993 455.19257 16.769043 56.796265 472.1817
5.584 5.571 35.06775 7.321167 454.79126 16.769043 56.796265 472.1817
5.605 5.591 35.3714 6.213379 456.46667 16.769043 56.796265 472.1817
5.623 5.611 35.466003 5.1864624 456.46667 16.769043 56.796265 472.1817
5.644 5.632 35.401917 4.992676 455.76782 16.769043 56.796265 472.1817
5.664 5.652 35.299683 4.2785645 456.46515 16.769043 56.796265 472.1817
5.683 5.672 35.02655 3.2058716 456.90765 16.769043 56.796265 472.1817
5.707 5.692 34.90143 2.8289795 456.90765 16.769043 56.796265 472.1817
5.730 5.712 34.15222 2.2964478 457.222 16.769043 56.796265 472.1817
5.748 5.732 33.51593 1.3519287 457.39746 16.769043 56.796265 472.1817
5.765 5.752 33.398438 0.9979248 457.39746 16.769043 56.796265 472.1817
5.785 5.773 33.398438 0.77667236 457.39746 16.769043 56.796265 472.1817
5.806 5.793 32.736206 -0.87280273 458.0429 16.769043 56.796265 472.1817
5.828 5.813 32.395935 -1.6647339 458.37402 16.769043 56.796265 472.1817
5.858 5.833 31.49414 -1.890564 457.71637 16.769043 56.796265 472.1817
5.862 5.853 31.060791 -1.9973755 457.85522 16.769043 56.796265 472.1817
5.884 5.873 31.060791 -1.9973755 458.049 16.769043 56.796265 472.1817
5.903 5.893 30.249023 -2.5756836 457.71027 16.769043 56.796265 472.1817
5.924 5.914 29.658508 -1.9012451 459.1507 16.769043 56.796265 472.1817
5.945 5.934 29.5578 -1.4984131 459.8404 16.769043 56.796265 472.1817
5.964 5.954 28.536987 -2.5161743 459.06677 16.769043 56.796265 472.1817
5.985 5.974 28.05481 -2.9953003 459.63135 16.769043 56.796265 472.1817
6.003 5.994 28.05481 -2.9953003 460.00366 16.769043 56.796265 472.1817
6.025 6.014 27.565002 -2.7526855 460.00366 16.769043 56.796265 472.1817
6.044 6.034 28.738403 -3.5217285 460.1242 16.769043 56.796265 472.1817
6.070 6.055 29.223633 -3.8269043 460.1654 16.769043 56.796265 472.1817
6.087 6.075 27.26593 -3.5842896 459.9289 16.769043 56.796265 472.1817
6.106 6.095 27.806091 -3.994751 460.08606 16.769043 56.796265 472.1817
