accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.333 0.255 1.2409363 4.4874115 7.6044464
0.333 0.276 1.3789673 4.596863 7.7272797
0.333 0.296 1.3512115 4.547348 8.201019
0.338 0.316 1.4424896 4.5858765 9.011047
0.359 0.336 1.1759338 4.2636566 8.596558
0.378 0.356 0.82722473 4.4201508 7.940811
0.399 0.376 1.3171387 4.854431 7.6279907
0.419 0.396 1.2193298 4.765335 7.8266296
0.439 0.417 0.98861694 4.3533783 8.783539
0.460 0.437 1.1244354 4.0655975 9.326523
0.480 0.457 1.1213531 4.359543 8.531631
0.535 0.477 1.015976 4.540268 7.6592407
0.535 0.497 1.3432617 4.6986847 7.8749237
0.542 0.517 1.6393127 4.8154907 8.29332
0.560 0.537 1.6764221 4.8495483 8.480698
0.579 0.558 2.0510712 4.90802 8.704941
0.599 0.578 2.1995697 5.1719666 9.234985
0.620 0.598 2.2094574 5.211441 9.380157
0.639 0.618 2.0437317 5.0974426 9.627716
0.660 0.638 1.884079 5.103241 9.736679
0.679 0.658 1.8748169 5.1004944 9.442535
0.700 0.678 1.7070007 5.1704865 9.769714
0.719 0.699 1.4320984 5.257965 9.694809
0.739 0.719 1.0837097 5.433731 9.272995
0.760 0.739 0.74168396 5.433853 9.0885315
0.780 0.759 0.9921875 5.0983887 9.322662
0.800 0.779 1.5346527 4.4905853 10.846146
0.820 0.799 1.680603 3.6166992 12.229599
0.840 0.819 0.9163513 2.7588348 11.097488
0.860 0.840 0.10115051 2.5698395 9.157867
0.880 0.860 -0.31593323 2.6733246 7.6936646
0.900 0.880 -0.23649597 3.319992 7.299652
0.921 0.900 -0.46115112 3.3458252 8.257492
0.940 0.920 -0.045150757 3.1721344 9.658279
0.960 0.940 0.21766663 3.1472626 9.494186
0.980 0.960 -0.020980835 3.1693115 8.718552
1.002 0.981 -0.028030396 3.4101257 8.025864
1.021 1.001 -0.18016052 3.6854858 7.029999
1.040 1.021 -0.09089661 4.0013733 6.504837
1.061 1.041 -0.0012969971 4.1441193 6.4017944
1.082 1.061 0.056274414 4.055237 6.6828156
1.102 1.081 0.092926025 3.8419037 7.435501
1.121 1.101 0.37574768 3.7864685 7.8331146
1.141 1.122 0.7532654 4.146591 8.199524
1.162 1.142 0.8654175 4.486786 8.09436
1.181 1.162 0.8111572 4.930771 7.281952
1.202 1.182 0.8871155 5.0608826 6.8740387
1.221 1.202 0.534317 4.8841705 7.2956085
1.241 1.222 0.86872864 5.1610107 8.524094
1.262 1.242 1.1804657 5.460144 9.005768
1.283 1.263 1.1606598 5.6640778 8.579849
1.302 1.283 1.124588 5.819397 8.14769
1.321 1.303 1.253067 5.950165 8.32341
1.341 1.323 1.466629 5.83049 8.956757
1.362 1.343 1.5548553 5.5378113 9.660507
1.381 1.363 1.4122314 5.2745514 9.714081
1.401 1.383 1.1642761 5.2490997 9.615738
1.422 1.404 1.0565643 5.5729523 8.857605
1.441 1.424 0.9297943 5.9183655 8.158279
1.462 1.444 1.1289063 6.2516785 7.8756866
1.482 1.464 1.8350067 6.3833466 7.9505615
1.502 1.484 2.6149902 5.7105713 9.356979
1.522 1.504 2.6735077 4.371414 11.462021
1.541 1.524 2.154129 3.1802673 12.842911
1.565 1.545 1.361908 2.665329 12.075363
1.582 1.565 0.9586334 3.0212402 9.169434
1.602 1.585 1.078598 3.774002 7.2322693
1.622 1.605 1.3862 4.2766876 6.353409
1.642 1.625 1.5974579 4.465927 6.440613
1.665 1.645 1.6780701 4.3628235 7.1789093
1.682 1.665 1.286087 3.998291 8.088211
1.702 1.685 0.6352234 3.638092 8.506653
1.723 1.706 0.17947388 3.6424255 8.059448
1.743 1.726 -0.026519775 3.745102 7.2515564
1.763 1.746 0.017608643 3.861206 7.153946
1.782 1.766 0.32359314 4.0258484 7.5283813
1.803 1.786 0.53967285 4.1001434 7.8711243
1.823 1.806 0.49510193 4.1439667 8.027176
1.843 1.826 0.44198608 4.2775726 7.6014557
1.863 1.847 0.48860168 4.607132 7.409424
1.883 1.867 0.5919037 4.827362 7.7212067
1.903 1.887 0.6597748 4.913376 7.8618317
1.923 1.907 0.78063965 5.183365 8.022186
1.944 1.927 0.9298401 5.43808 8.33493
1.963 1.947 1.068985 5.7347717 8.565414
1.983 1.967 1.1792145 5.912094 8.595093
2.003 1.988 1.2344055 6.0252075 8.84227
2.025 2.008 1.2700806 5.986969 9.32872
2.043 2.028 1.1689606 5.702179 9.832367
2.064 2.048 0.812027 5.2825317 10.180695
2.083 2.068 0.23699951 5.0883026 9.746506
2.105 2.088 -0.3023529 5.1737823 8.65564
2.123 2.108 -0.57618713 5.3874817 8.235764
2.143 2.129 -0.2028656 5.525482 8.4687195
2.164 2.149 0.64224243 5.2306976 9.391846
2.184 2.169 1.1268463 4.4968567 10.742233
2.203 2.189 1.1557465 3.7195587 11.591003
2.224 2.209 0.8260498 3.1232758 11.322174
2.244 2.229 0.34909058 3.2387085 9.437286
2.264 2.249 0.2013092 3.7448883 7.3246307
2.284 2.270 0.22903442 4.137497 6.5824585
2.306 2.290 0.26631165 4.2195587 7.0855255
2.324 2.310 0.29013062 3.9680634 8.241425
2.345 2.330 0.22549438 3.7165527 8.986389
2.364 2.350 0.14889526 3.562973 9.058044
2.384 2.370 0.082351685 3.556656 8.695557
2.405 2.390 0.015075684 3.7046204 8.109863
2.424 2.411 0.0017547607 3.8852386 7.298523
2.445 2.431 0.012283325 4.1296234 6.555832
2.465 2.451 0.027832031 4.3299103 6.1438293
2.484 2.471 0.13119507 4.473358 6.2401123
2.505 2.491 0.36138916 4.6456146 6.8392334
2.524 2.511 0.49542236 4.765259 7.3684235
2.545 2.531 0.40159607 4.772339 7.7327576
2.565 2.552 0.30801392 4.828705 8.0395355
2.584 2.572 0.30801392 5.0427246 8.098129
2.605 2.592 0.309906 5.3371735 8.083466
2.625 2.612 0.22320557 5.5722046 8.148941
2.645 2.632 0.22024536 5.7977295 8.240814
2.666 2.652 0.26475525 5.943054 8.444107
2.686 2.672 0.26412964 6.0367737 8.68808
2.705 2.693 0.17677307 5.985794 8.811111
2.725 2.713 -0.06866455 5.73909 9.181747
2.745 2.733 -0.35427856 5.6339264 9.776001
2.765 2.753 -0.455719 5.8294067 9.691635
2.785 2.773 -0.20565796 6.0777435 9.03244
2.805 2.793 0.5098419 6.1017914 9.003311
2.825 2.813 1.2228241 5.4849854 10.519501
2.845 2.834 1.6326141 4.3801727 11.87233
2.867 2.854 1.6668243 3.5227814 11.437317
2.885 2.874 1.4661865 3.1091766 10.004974
2.905 2.894 1.2608795 3.1424713 8.337143
2.925 2.914 1.2799072 3.5325165 6.8768005
2.946 2.934 1.4544067 4.0382996 5.7622223
2.966 2.954 1.7014008 4.4108734 5.821533
2.986 2.975 2.0988617 4.4951477 6.8290863
3.006 2.995 1.9393463 4.088455 7.6722717
