magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.390 0.374 10.520935 5.307007 -16.078186
0.411 0.394 10.002136 6.1569214 -16.047668
0.433 0.415 10.116577 6.2713623 -15.274048
0.456 0.435 9.783936 6.2713623 -15.489197
0.502 0.455 9.67865 6.3827515 -16.366577
0.502 0.475 10.784912 6.604004 -17.228699
0.514 0.495 10.432434 6.8374634 -16.999817
0.531 0.515 10.079956 7.092285 -16.169739
0.551 0.535 10.617065 6.7703247 -15.435791
0.571 0.556 10.739136 5.9143066 -15.55481
0.591 0.576 10.76355 4.6279907 -15.701294
0.612 0.596 10.450745 4.940796 -15.59906
0.631 0.616 10.385132 5.1330566 -15.534973
0.651 0.636 10.282898 5.960083 -15.690613
0.671 0.656 10.282898 6.7703247 -16.087341
0.691 0.676 10.215759 6.8359375 -15.888977
0.712 0.697 9.979248 7.0724487 -15.59906
0.732 0.717 9.78241 7.270813 -15.59906
0.751 0.737 10.484314 6.7092896 -15.461731
0.771 0.757 10.8810425 5.9387207 -15.690613
0.791 0.777 10.116577 5.9387207 -16.25061
0.813 0.797 10.481262 5.5740356 -16.178894
0.832 0.817 11.024475 5.7678223 -15.8706665
0.851 0.838 11.117554 6.604004 -15.59906
0.871 0.858 10.279846 6.52771 -16.267395
0.892 0.878 9.898376 5.975342 -16.311646
0.912 0.898 10.617065 5.4397583 -15.435791
0.932 0.918 10.696411 5.833435 -15.049744
0.952 0.938 10.704041 5.392456 -15.168762
0.971 0.958 10.617065 4.4418335 -15.762329
0.992 0.979 10.699463 5.177307 -15.841675
1.011 0.999 11.364746 6.185913 -15.034485
1.031 1.019 11.953735 6.437683 -14.13269
1.052 1.039 11.357117 5.844116 -14.712524
1.071 1.059 11.643982 4.243469 -15.274048
1.092 1.079 12.454224 3.276062 -15.274048
1.112 1.099 13.598633 2.1347046 -16.046143
1.132 1.119 14.891052 0.31280518 -17.347717
1.151 1.140 15.126038 -0.38452148 -17.880249
1.172 1.160 16.670227 -1.5625 -18.145752
1.196 1.180 18.699646 -5.845642 -18.547058
1.213 1.200 19.300842 -8.538818 -18.693542
1.232 1.220 19.581604 -8.81958 -19.151306
1.252 1.240 19.895935 -11.592102 -21.2677
1.272 1.260 19.969177 -13.529968 -22.602844
