timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1512177636.396346,0.468194,0.958596,-3.026556,-0.141377,-0.098551,-0.062938,0.259334,-0.818385,-0.512827,-0.000637,0.032756,-0.012000,-27.161682,-18.612221,-35.505363,,,,,,,
1512177636.416335,0.471281,0.958187,-3.030019,0.136582,0.077136,-0.102008,0.261068,-0.818150,-0.512322,-0.006124,0.044774,-0.037636,-27.087662,-18.837105,-35.431099,,,,,,,
1512177636.436355,0.480315,0.963376,-3.036498,0.371892,0.224730,-0.012801,0.263721,-0.821123,-0.506170,0.007230,0.024126,-0.054041,-27.238327,-18.987343,-35.429893,,,,,,,
1512177636.456344,0.490663,0.970865,-3.043511,0.415464,0.213034,-0.004747,0.266039,-0.825374,-0.497976,-0.006883,0.014599,-0.023478,-27.090988,-19.587120,-35.356453,,,,,,,
1512177636.476363,0.500388,0.977206,-3.050566,0.345515,0.186277,-0.030370,0.268352,-0.828938,-0.490763,-0.000683,-0.005153,0.018855,-26.868027,-20.036781,-35.358574,,,,,,,
1512177636.496352,0.508342,0.982050,-3.056127,0.256555,0.164719,-0.002953,0.270290,-0.831637,-0.485100,0.006565,-0.032285,0.035713,-26.493057,-20.036217,-35.436760,,,,,,,
1512177636.516341,0.513475,0.984964,-3.059132,0.132910,0.106853,-0.007078,0.271585,-0.833252,-0.481593,0.004386,-0.018966,0.041209,-26.493729,-20.186226,-35.436821,,,,,,,
1512177636.536361,0.516149,0.985890,-3.060834,0.044542,0.045850,-0.017100,0.272491,-0.833764,-0.480195,-0.004943,-0.017723,0.033112,-26.268661,-20.185890,-35.288750,,,,,,,
1512177636.556350,0.517903,0.986245,-3.062214,0.036208,0.028768,-0.030074,0.273186,-0.833960,-0.479458,-0.012642,0.002783,0.011349,-26.569672,-20.411339,-35.286293,,,,,,,
1512177636.576370,0.521116,0.986944,-3.064387,0.073780,0.086540,-0.042118,0.274435,-0.834345,-0.478072,-0.014395,0.022486,-0.006104,-26.117569,-19.960655,-35.139915,,,,,,,
1512177636.596359,0.525676,0.988013,-3.067784,0.062133,0.065165,-0.048761,0.276164,-0.834934,-0.476044,0.009160,-0.016583,0.045075,-26.118698,-20.185661,-35.365013,,,,,,,
1512177636.616379,0.525912,0.986709,-3.068043,-0.116143,-0.048352,-0.038944,0.276823,-0.834216,-0.476921,0.050371,-0.022031,0.002998,-25.894073,-20.260323,-35.441963,,,,,,,
1512177636.636368,0.523102,0.984372,-3.066602,-0.099590,-0.078295,-0.010025,0.276455,-0.832925,-0.479383,0.029332,0.000192,-0.030397,-26.568726,-20.186333,-35.436195,,,,,,,
1512177636.656356,0.521871,0.984448,-3.065956,0.052195,-0.002305,0.034016,0.275833,-0.832967,-0.479668,0.006485,-0.004924,-0.025627,-26.344330,-20.335991,-35.288185,,,,,,,
1512177636.676376,0.522913,0.986972,-3.065923,0.121986,0.074639,0.072608,0.275282,-0.834360,-0.477558,-0.004805,0.002207,0.013005,-26.569077,-20.261330,-35.436226,,,,,,,
1512177636.696365,0.524148,0.989443,-3.066177,0.079687,0.018002,0.048342,0.274839,-0.835720,-0.475431,0.007113,-0.014331,0.042463,-26.495377,-20.561226,-35.361992,,,,,,,
1512177636.716384,0.521792,0.988811,-3.064951,-0.137067,-0.141391,-0.003326,0.273981,-0.835373,-0.476535,0.019659,-0.023773,0.075885,-26.269073,-20.260887,-35.438774,,,,,,,
1512177636.736373,0.512083,0.982708,-3.059899,-0.439436,-0.359696,-0.037249,0.271834,-0.832003,-0.483608,0.026673,-0.039549,0.068646,-26.716599,-19.736565,-35.209709,,,,,,,
1512177636.756393,0.496246,0.972624,-3.051506,-0.602607,-0.469962,-0.037861,0.268123,-0.826366,-0.495205,0.002126,-0.024616,0.046215,-26.716599,-19.736565,-35.209709,,,,,,,
1512177636.776382,0.480309,0.961524,-3.043044,-0.594799,-0.422921,-0.057845,0.264420,-0.820064,-0.507520,-0.030777,0.015545,0.012219,-27.012848,-18.911995,-35.131783,,,,,,,
1512177636.796371,0.469197,0.951968,-3.037319,-0.455793,-0.267783,-0.075545,0.262295,-0.814559,-0.517392,-0.031338,0.039199,-0.026370,-27.692947,-19.963020,-35.876518,,,,,,,
1512177636.816391,0.463049,0.945381,-3.034429,-0.280990,-0.146821,-0.067259,0.261501,-0.810720,-0.523785,-0.017650,0.038137,-0.050221,-27.985245,-18.313454,-35.348213,,,,,,,
1512177636.836380,0.460343,0.941670,-3.033458,-0.150072,-0.086836,-0.052363,0.261417,-0.808542,-0.527182,-0.010959,0.021524,-0.032358,-27.984497,-18.163460,-35.198143,,,,,,,
1512177636.856400,0.458126,0.938887,-3.032760,-0.142762,-0.091118,-0.043745,0.261242,-0.806901,-0.529777,0.007435,0.004518,-0.024880,-27.910507,-18.388344,-35.198891,,,,,,,
1512177636.876389,0.453855,0.934999,-3.030983,-0.190729,-0.141385,-0.045678,0.260350,-0.804599,-0.533703,0.007320,-0.020536,-0.002247,-28.136185,-18.538689,-35.197044,,,,,,,
1512177636.896407,0.450148,0.931549,-3.030497,-0.152108,-0.178681,-0.062305,0.259576,-0.802545,-0.537160,0.011939,-0.006736,0.003972,-28.358063,-17.864021,-35.044823,,,,,,,
1512177636.916396,0.445625,0.927869,-3.029366,-0.180150,-0.178769,-0.043527,0.258415,-0.800344,-0.540990,0.006325,-0.013804,0.004765,-28.885437,-18.389809,-35.040611,,,,,,,
1512177636.936375,0.441221,0.924581,-3.027800,-0.153829,-0.150988,-0.020655,0.257152,-0.798369,-0.544499,0.001011,-0.002321,-0.007640,-28.660400,-18.314476,-35.642479,,,,,,,
1512177636.956395,0.437729,0.922261,-3.026610,-0.102623,-0.111386,-0.020841,0.256034,-0.796969,-0.547070,-0.010505,0.011889,-0.008411,-28.957428,-17.714912,-35.114647,,,,,,,
1512177636.976384,0.436061,0.920639,-3.026454,-0.068283,-0.063247,-0.032972,0.255666,-0.795989,-0.548667,-0.016286,0.018904,0.012336,-28.957428,-17.714912,-35.114647,,,,,,,
1512177636.996404,0.434770,0.918788,-3.026641,-0.099894,-0.093158,-0.056988,0.255578,-0.794867,-0.550332,0.004081,0.011954,0.010430,-29.031128,-17.415031,-35.188881,,,,,,,
1512177637.016393,0.432148,0.915778,-3.027200,-0.152785,-0.185041,-0.085789,0.255135,-0.793037,-0.553170,0.010963,-0.007714,0.024056,-28.731766,-17.564583,-35.116493,,,,,,,
1512177637.036382,0.427718,0.911648,-3.026797,-0.213851,-0.217218,-0.069731,0.254039,-0.790514,-0.557270,0.007604,-0.012647,0.016880,-29.182129,-17.640251,-35.187706,,,,,,,
1512177637.056401,0.421792,0.906845,-3.025358,-0.250321,-0.261088,-0.057617,0.252283,-0.787563,-0.562224,0.015997,-0.011097,-0.014345,-29.105453,-17.265129,-35.188164,,,,,,,
1512177637.076390,0.414761,0.901474,-3.023341,-0.282509,-0.268645,-0.046387,0.250025,-0.784242,-0.567847,0.004324,-0.012496,-0.006021,-29.329208,-17.040474,-34.736153,,,,,,,
1512177637.096410,0.408346,0.896585,-3.021166,-0.233817,-0.205592,-0.022007,0.247897,-0.781200,-0.572951,-0.010302,0.002284,-0.006272,-29.779617,-17.116158,-34.882362,,,,,,,
1512177637.116399,0.403710,0.893615,-3.019531,-0.117775,-0.164847,-0.010590,0.246148,-0.779342,-0.576225,-0.015695,0.014358,-0.014534,-29.928192,-16.816368,-34.730949,,,,,,,
1512177637.136418,0.400319,0.891728,-3.019144,-0.086439,-0.160475,-0.035706,0.244765,-0.778159,-0.578410,-0.005187,0.009299,-0.018545,-30.152069,-16.591713,-34.503944,,,,,,,
1512177637.156407,0.396122,0.889746,-3.018964,-0.110186,-0.229973,-0.021367,0.242930,-0.776912,-0.580854,0.012044,-0.016301,-0.034167,-30.226730,-16.516823,-34.503258,,,,,,,
1512177637.176396,0.389861,0.887138,-3.017608,-0.152952,-0.271708,-0.015735,0.240058,-0.775267,-0.584236,0.008874,-0.008943,-0.018440,-30.151657,-16.516701,-34.353905,,,,,,,
1512177637.196416,0.382946,0.883556,-3.016950,-0.184174,-0.345364,-0.065483,0.237049,-0.773000,-0.588454,0.002148,0.002889,-0.000230,-30.375732,-16.292046,-34.501884,,,,,,,
1512177637.216405,0.375168,0.878857,-3.016660,-0.236221,-0.394553,-0.079200,0.233793,-0.770010,-0.593653,-0.011854,-0.010065,-0.013586,-30.824570,-16.067726,-34.197960,,,,,,,
1512177637.236424,0.367587,0.876234,-3.022470,-0.007073,-0.574337,-0.279058,0.230011,-0.768334,-0.597291,0.036057,0.072655,0.017427,-31.200500,-16.293282,-34.044868,,,,,,,
1512177637.256413,0.361556,0.871758,-3.026363,-0.219319,-0.457437,-0.137808,0.227618,-0.765462,-0.601878,0.018354,-0.004360,0.000636,-31.424683,-16.143608,-33.742897,,,,,,,
1512177637.276433,0.351768,0.866551,-3.026258,-0.266004,-0.486445,-0.087412,0.223087,-0.762100,-0.607811,-0.006595,0.028625,0.003959,-31.575577,-16.368843,-33.516716,,,,,,,
1512177637.296422,0.342162,0.860123,-3.028137,-0.282873,-0.626116,-0.235260,0.218877,-0.757923,-0.614527,-0.149571,-0.000835,-0.069875,-31.948135,-15.844398,-33.363304,,,,,,,
1512177637.316411,0.335288,0.853684,-3.038028,-0.243296,-0.665178,-0.439507,0.216249,-0.753707,-0.620613,-0.016924,0.058226,0.038231,-32.249985,-16.294853,-32.985954,,,,,,,
1512177637.336430,0.328694,0.844688,-3.045041,-0.375038,-0.557697,-0.331234,0.214332,-0.747764,-0.628418,-0.069481,0.005119,0.055816,-32.849487,-16.220757,-32.680824,,,,,,,
1512177637.356419,0.323270,0.834674,-3.052358,-0.412191,-0.556413,-0.470357,0.213289,-0.741077,-0.636640,-0.083086,0.076801,0.045652,-32.924271,-16.220863,-32.230186,,,,,,,
1512177637.376439,0.321131,0.822044,-3.064073,-0.498061,-0.522060,-0.628196,0.214864,-0.732538,-0.645925,-0.083013,0.058619,0.011846,-33.073441,-16.071083,-31.928841,,,,,,,
1512177637.396428,0.320530,0.809243,-3.076729,-0.477530,-0.552026,-0.581094,0.217412,-0.723765,-0.654900,-0.038365,0.047969,-0.083900,-33.148666,-16.146202,-31.703239,,,,,,,
1512177637.416447,0.314118,0.797299,-3.090011,-0.409858,-0.991787,-0.697843,0.215865,-0.715472,-0.664455,-0.047972,0.007495,-0.092350,-33.749191,-16.297096,-31.398216,,,,,,,
1512177637.436436,0.304946,0.783572,-3.107665,-0.549403,-1.141267,-0.841105,0.212690,-0.705815,-0.675712,-0.029661,-0.001980,-0.051140,-33.749496,-16.447105,-30.648277,,,,,,,
1512177637.456425,0.292540,0.764342,-3.125982,-0.820071,-1.282402,-0.984106,0.208167,-0.692062,-0.691169,-0.128654,0.048859,0.051673,-34.798035,-16.298683,-29.064293,,,,,,,
1512177637.476445,0.285825,0.740162,3.134451,-0.930428,-0.953024,-1.257469,0.208180,-0.674408,-0.708403,-0.322361,0.065063,0.125318,-34.797729,-16.298668,-28.464302,,,,,,,
1512177637.496434,0.287307,0.714154,3.100877,-0.876315,-1.201887,-1.771392,0.214128,-0.654978,-0.724673,-0.306169,0.085078,0.000247,-34.349121,-16.672997,-27.868309,,,,,,,
1512177637.516454,0.282255,0.686196,3.056602,-0.870342,-1.938273,-2.104343,0.215482,-0.633599,-0.743047,-0.365033,0.137841,0.108907,-34.653809,-17.873466,-26.441307,,,,,,,
1512177637.536443,0.292611,0.662472,3.002245,-0.228817,-0.629895,-2.608604,0.227438,-0.615068,-0.754959,0.483149,0.052156,0.302154,-33.758499,-18.997124,-25.699486,,,,,,,
1512177637.556462,0.315498,0.653008,2.942237,0.474485,-0.468033,-1.806834,0.246451,-0.607579,-0.755056,0.642328,-0.512676,-0.022105,-32.790878,-20.720665,-24.958565,,,,,,,
1512177637.576451,0.336282,0.661780,2.931917,0.533637,0.914169,0.426894,0.260321,-0.614522,-0.744711,0.081400,-0.263835,0.056418,-32.189682,-20.419762,-25.263527,,,,,,,
1512177637.596440,0.344878,0.673402,2.940365,0.340638,0.604121,0.414491,0.264280,-0.623649,-0.735674,-0.133665,-0.012673,0.006152,-31.739822,-20.419090,-25.567345,,,,,,,
1512177637.616460,0.344228,0.679411,2.944810,0.196256,-0.319678,0.203435,0.262532,-0.628335,-0.732305,-0.103993,-0.037864,-0.131510,-31.589447,-20.343864,-25.493599,,,,,,,
1512177637.636449,0.326862,0.687536,2.946168,0.534354,-0.995244,0.161210,0.248129,-0.634635,-0.731894,0.125101,0.051291,-0.115487,-32.190689,-20.719765,-24.588661,,,,,,,
1512177637.656468,0.321671,0.706143,2.938545,1.322781,-0.275821,-0.034878,0.240551,-0.648904,-0.721843,0.123082,-0.010153,-0.290456,-32.416489,-20.945107,-24.136864,,,,,,,
1512177637.676457,0.319435,0.741055,2.919449,2.147224,-1.113916,-0.164440,0.231677,-0.675067,-0.700435,-0.031528,0.033450,-0.222600,-32.647217,-22.295448,-23.460579,,,,,,,
1512177637.696477,0.313283,0.784876,2.895195,2.441071,-0.950093,-0.132960,0.218032,-0.706737,-0.673040,0.112122,0.130596,-0.052744,-33.027466,-23.646019,-21.808022,,,,,,,
1512177637.716466,0.318775,0.831436,2.868502,2.503839,-0.641204,-0.174684,0.211175,-0.738900,-0.639867,0.058371,0.099175,-0.056773,-32.658661,-25.145470,-20.686913,,,,,,,
1512177637.736455,0.324598,0.875327,2.839731,2.226478,-0.992926,-0.244956,0.204351,-0.767753,-0.607284,0.020289,0.034813,-0.192994,-33.037979,-26.271034,-19.184242,,,,,,,
1512177637.756474,0.321296,0.906353,2.809135,1.490115,-1.445315,-0.542903,0.194726,-0.787260,-0.585065,-0.020456,-0.077913,0.117246,-33.042435,-27.396049,-17.984764,,,,,,,
1512177637.776463,0.320522,0.919325,2.779471,0.574954,-1.258531,-0.633334,0.191040,-0.795192,-0.575474,0.010742,-0.065297,0.188466,-33.423096,-28.746620,-17.157204,,,,,,,
1512177637.796483,0.303067,0.921845,2.763716,0.129668,-1.613482,-0.282826,0.180367,-0.796718,-0.576807,0.067298,-0.041661,0.153055,-33.198212,-28.896278,-16.034187,,,,,,,
1512177637.816472,0.279960,0.917288,2.759379,-0.478940,-0.967254,-0.192380,0.167994,-0.793956,-0.584303,0.012350,0.005229,0.098173,-33.572754,-28.896843,-15.131004,,,,,,,
1512177637.836491,0.263421,0.903982,2.753730,-0.747536,-1.097455,-0.460040,0.161044,-0.785796,-0.597150,0.000852,0.023253,0.168729,-33.571304,-28.596840,-14.905876,,,,,,,
1512177637.856480,0.252495,0.883371,2.747495,-1.033981,-0.624817,-0.392187,0.158523,-0.772882,-0.614428,-0.100814,0.023584,0.128115,-33.496979,-28.746727,-14.906578,,,,,,,
1512177637.876469,0.243648,0.859623,2.747877,-1.177628,-0.291070,-0.198017,0.157465,-0.757596,-0.633443,-0.051539,0.011319,0.039510,-33.871857,-28.672279,-15.353355,,,,,,,
1512177637.896489,0.234110,0.839529,2.751642,-0.850222,-0.425396,-0.083941,0.154917,-0.744329,-0.649595,0.030187,-0.001445,-0.020281,-33.348404,-28.971504,-15.732948,,,,,,,
1512177637.916478,0.222813,0.830083,2.755084,-0.276905,-0.372458,0.062075,0.149116,-0.737987,-0.658132,-0.033378,-0.034229,-0.001689,-33.644836,-28.221947,-15.355064,,,,,,,
1512177637.936480,0.214273,0.827096,2.757942,-0.168973,-0.303908,0.048950,0.143959,-0.735968,-0.661532,0.003044,-0.008142,-0.003354,-33.420395,-28.296608,-15.806999,,,,,,,
1512177637.956469,0.204161,0.821612,2.761890,-0.388160,-0.396176,0.083832,0.138078,-0.732245,-0.666896,0.010847,-0.008127,0.066356,-33.718826,-27.997063,-15.354332,,,,,,,
1512177637.976458,0.189903,0.813254,2.766416,-0.410389,-0.666418,0.061249,0.129706,-0.726527,-0.674784,-0.055686,-0.043813,0.032816,-33.868149,-27.847282,-15.352974,,,,,,,
1512177637.996476,0.172107,0.807199,2.768926,-0.276352,-0.917124,0.001553,0.118429,-0.722353,-0.681307,-0.026022,-0.102080,-0.075407,-34.016541,-27.547508,-14.826561,,,,,,,
1512177638.016465,0.149841,0.800890,2.768187,-0.369740,-1.267421,-0.105491,0.103909,-0.717976,-0.688267,-0.009762,0.023182,0.002171,-34.240677,-27.397850,-14.449577,,,,,,,
1512177638.036485,0.127047,0.788490,2.768847,-0.724123,-0.900468,-0.125342,0.089317,-0.709290,-0.699235,-0.114494,-0.097778,0.075379,-34.538803,-27.023293,-14.071861,,,,,,,
1512177638.056474,0.114489,0.776571,2.759424,-0.388116,-0.752964,-0.453637,0.081489,-0.700837,-0.708650,-0.035056,-0.055953,0.100618,-34.314774,-27.247948,-13.998878,,,,,,,
1512177638.076494,0.114361,0.771670,2.746402,-0.128969,-0.299553,-0.501607,0.081789,-0.697334,-0.712064,-0.110048,-0.102471,0.018506,-34.014206,-27.172508,-13.551399,,,,,,,
1512177638.096483,0.121693,0.768277,2.734336,-0.127336,0.088110,-0.452261,0.087295,-0.694897,-0.713790,-0.162963,-0.071536,0.027084,-33.791458,-27.622169,-14.003502,,,,,,,
1512177638.116472,0.136502,0.763872,2.721994,-0.210086,0.484295,-0.457412,0.098271,-0.691723,-0.715445,-0.132283,-0.123783,0.048331,-33.121185,-28.596153,-14.684700,,,,,,,
1512177638.136492,0.152054,0.758942,2.716078,-0.145151,0.501774,-0.063035,0.109900,-0.688154,-0.717193,-0.036337,-0.147372,-0.003053,-32.219940,-28.294807,-14.917213,,,,,,,
1512177638.156481,0.142811,0.758889,2.725835,-0.078951,-0.345449,0.600197,0.103272,-0.688115,-0.718214,0.024230,-0.096034,0.055158,-31.994751,-28.219475,-15.219093,,,,,,,
1512177638.176500,0.118062,0.760652,2.751210,0.056669,-0.227545,1.044988,0.085324,-0.689394,-0.719343,-0.013546,-0.094282,-0.044939,-32.519165,-28.070259,-15.364555,,,,,,,
1512177638.196489,0.107913,0.770690,2.772316,0.657087,0.374683,0.541937,0.077270,-0.696630,-0.713256,-0.243286,0.117101,0.012725,-32.891800,-27.545815,-15.361122,,,,,,,
1512177638.216509,0.110621,0.793693,2.771108,1.404826,-0.215636,-0.159277,0.077411,-0.712947,-0.696930,-0.194293,0.070507,-0.009979,-32.666458,-27.470482,-15.363014,,,,,,,
1512177638.236498,0.110971,0.827174,2.753308,1.890084,-0.788869,-0.523099,0.074968,-0.736021,-0.672794,-0.104754,0.094664,0.135318,-32.295547,-28.444923,-14.766640,,,,,,,
1512177638.256486,0.107750,0.864753,2.730713,1.915050,-1.167953,-0.568831,0.069776,-0.760935,-0.645064,0.041415,0.080149,0.196959,-31.848740,-29.269264,-13.720848,,,,,,,
1512177638.276505,0.098726,0.897351,2.705571,1.566247,-1.494151,-0.636850,0.061474,-0.781678,-0.620644,-0.016994,0.134568,0.245583,-31.553787,-30.543816,-12.374001,,,,,,,
1512177638.296494,0.091800,0.922935,2.680789,1.210626,-1.185961,-0.648392,0.055322,-0.797376,-0.600940,-0.016992,0.092115,0.342365,-30.806152,-31.217690,-11.030678,,,,,,,
1512177638.316514,0.092240,0.940495,2.659611,0.656796,-0.582584,-0.456028,0.054288,-0.807850,-0.586881,0.209780,-0.033489,0.269330,-30.282547,-31.666908,-9.760368,,,,,,,
1512177638.336504,0.092696,0.939382,2.645892,-0.383650,-0.510598,-0.388763,0.054639,-0.807194,-0.587751,0.134189,0.199619,0.254972,-29.308441,-31.890450,-9.543755,,,,,,,
1512177638.356523,0.090910,0.925923,2.638931,-0.716906,-0.306368,-0.210586,0.054570,-0.799176,-0.598613,0.079203,0.168851,0.090785,-28.409973,-32.264091,-9.251579,,,,,,,
1512177638.376512,0.091443,0.912626,2.632179,-0.596571,-0.190592,-0.326774,0.055855,-0.791113,-0.609113,0.025658,0.236441,-0.006594,-27.732849,-31.738075,-9.707069,,,,,,,
1512177638.396501,0.097334,0.900937,2.622840,-0.575224,-0.039952,-0.320609,0.060337,-0.783909,-0.617935,0.038754,0.248570,-0.015732,-26.306641,-31.435936,-10.019051,,,,,,,
