timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1512177102.684363,0.221035,0.843602,-2.630331,0.001966,-0.026677,-0.000811,0.145745,-0.747043,-0.648603,-0.012383,0.011142,0.013959,-33.127106,-10.596169,-38.525642,,,,,,,
1512177102.704352,0.220209,0.842984,-2.630636,-0.043650,-0.057699,-0.016507,0.145311,-0.746631,-0.649174,-0.006059,0.005863,0.012424,-33.055252,-11.271049,-38.751610,,,,,,,
1512177102.724372,0.219242,0.842032,-2.631018,-0.041480,-0.060893,-0.018618,0.144837,-0.745998,-0.650007,-0.009141,0.003536,0.007109,-32.977783,-10.745949,-38.527000,,,,,,,
1512177102.744361,0.218245,0.841094,-2.631260,-0.043714,-0.055569,-0.012235,0.144340,-0.745373,-0.650834,-0.004097,-0.003406,-0.002227,-33.055664,-11.346062,-38.901619,,,,,,,
1512177102.764380,0.217040,0.840423,-2.631430,-0.029923,-0.067306,-0.008879,0.143664,-0.744925,-0.651496,-0.007693,-0.000665,-0.009911,-33.049637,-10.071053,-38.301048,,,,,,,
1512177102.784369,0.215696,0.839781,-2.631618,-0.039478,-0.068383,-0.011153,0.142890,-0.744497,-0.652156,-0.007225,-0.002329,-0.005117,-33.050949,-10.371056,-38.226189,,,,,,,
1512177102.804358,0.214216,0.838753,-2.631632,-0.053320,-0.081217,-0.012462,0.142087,-0.743810,-0.653114,-0.009824,0.013387,-0.021477,-33.051025,-10.371056,-38.376183,,,,,,,
1512177102.824378,0.212184,0.837369,-2.631604,-0.104702,-0.124044,-0.001629,0.140977,-0.742884,-0.654407,-0.003815,0.001444,-0.004773,-33.124222,-9.996162,-38.150368,,,,,,,
1512177102.844368,0.210120,0.835674,-2.631690,-0.046444,-0.115329,-0.043398,0.139888,-0.741749,-0.655927,0.000615,0.000049,0.000928,-33.277740,-10.746391,-38.449440,,,,,,,
1512177102.864387,0.208576,0.834965,-2.633633,-0.011712,-0.144042,-0.082439,0.138984,-0.741273,-0.656657,-0.011314,0.031266,0.010767,-33.802673,-10.747185,-38.294975,,,,,,,
1512177102.884376,0.208849,0.834724,-2.637042,0.035018,-0.092595,-0.133820,0.139201,-0.741111,-0.656793,-0.031107,0.033515,0.015466,-33.200272,-10.221275,-38.224846,,,,,,,
1512177102.904396,0.211966,0.835577,-2.641749,0.104505,0.029296,-0.139852,0.141114,-0.741684,-0.655738,-0.021836,0.010910,0.017966,-33.050537,-10.296059,-38.076149,,,,,,,
1512177102.924384,0.216122,0.837790,-2.645767,0.144135,0.076251,-0.083678,0.143486,-0.743166,-0.653541,-0.004310,-0.005384,0.006553,-33.426849,-10.596611,-37.998100,,,,,,,
1512177102.944373,0.220242,0.840097,-2.649669,0.135243,0.068846,-0.126474,0.145802,-0.744708,-0.651269,-0.048496,0.040545,-0.001670,-32.902512,-10.745827,-38.002632,,,,,,,
1512177102.964392,0.227713,0.842424,-2.656031,0.198393,0.195133,-0.200812,0.150272,-0.746259,-0.648472,-0.053974,0.054334,-0.018353,-33.053528,-10.971062,-38.001472,,,,,,,
1512177102.984381,0.240618,0.847978,-2.664499,0.431997,0.406990,-0.198822,0.157637,-0.749944,-0.642443,-0.004347,0.032278,-0.052015,-32.229126,-11.119820,-37.858543,,,,,,,
1512177103.004401,0.256515,0.858143,-2.673546,0.627310,0.476613,-0.144580,0.165888,-0.756630,-0.632450,0.016150,0.002296,-0.027997,-32.007843,-11.869499,-38.535805,,,,,,,
1512177103.024390,0.272319,0.869305,-2.682994,0.582515,0.397507,-0.146568,0.173579,-0.763880,-0.621576,0.023290,-0.024755,0.012705,-31.560760,-12.543816,-38.314934,,,,,,,
1512177103.044379,0.284001,0.877383,-2.690485,0.383453,0.241166,-0.107354,0.179094,-0.769069,-0.613562,0.039260,-0.038900,0.034964,-31.336777,-12.768486,-38.316948,,,,,,,
1512177103.064399,0.290375,0.881724,-2.695571,0.182452,0.064550,-0.081033,0.182043,-0.771836,-0.609204,0.045206,-0.052017,0.039502,-31.038239,-13.068031,-38.544640,,,,,,,
1512177103.084388,0.291176,0.882346,-2.697616,-0.019962,-0.086474,-0.032255,0.182393,-0.772232,-0.608598,0.046474,-0.051392,0.044511,-31.119537,-14.418159,-38.994621,,,,,,,
1512177103.104408,0.288635,0.880809,-2.697537,-0.084337,-0.125071,-0.008801,0.181184,-0.771254,-0.610196,0.029326,-0.033555,0.033918,-31.039856,-13.443031,-38.394814,,,,,,,
1512177103.124397,0.286635,0.879875,-2.697345,-0.017239,-0.061953,-0.001210,0.180167,-0.770659,-0.611248,0.017038,-0.020478,0.027966,-31.339890,-13.443489,-38.467262,,,,,,,
1512177103.144386,0.286565,0.880578,-2.697897,0.058504,-0.002021,-0.002039,0.179971,-0.771107,-0.610741,-0.014993,0.008824,-0.002251,-31.264847,-13.443382,-38.392906,,,,,,,
1512177103.164406,0.287752,0.881925,-2.698981,0.069362,0.023655,-0.012452,0.180400,-0.771964,-0.609530,-0.010524,0.007484,-0.004362,-31.040863,-13.668037,-38.394920,,,,,,,
1512177103.184394,0.288943,0.882814,-2.700033,0.039529,0.011863,-0.013991,0.180931,-0.772529,-0.608657,-0.001152,-0.002938,0.001250,-31.339737,-13.443489,-38.167259,,,,,,,
1512177103.204413,0.289688,0.883517,-2.700917,0.040581,0.009729,-0.012915,0.181229,-0.772975,-0.608001,0.003739,-0.005696,0.011383,-31.264557,-13.368370,-38.467873,,,,,,,
1512177103.224402,0.290173,0.884375,-2.701344,0.047657,0.008619,0.009567,0.181334,-0.773519,-0.607278,0.004076,-0.004176,0.013833,-31.489136,-13.293709,-38.315926,,,,,,,
1512177103.244391,0.290470,0.884969,-2.701460,0.014759,0.019272,0.001667,0.181382,-0.773896,-0.606783,-0.010408,0.009842,0.016299,-31.489822,-13.443718,-38.315987,,,,,,,
1512177103.264411,0.291071,0.884954,-2.701902,-0.001969,0.017147,-0.018839,0.181751,-0.773886,-0.606686,-0.016605,0.012319,-0.001423,-31.491806,-13.893715,-38.241203,,,,,,,
1512177103.284400,0.292389,0.885006,-2.702859,0.022719,0.054591,-0.026878,0.182538,-0.773919,-0.606407,-0.022825,0.008920,0.003318,-31.417099,-13.968605,-38.166862,,,,,,,
1512177103.304420,0.295458,0.885954,-2.704361,0.086796,0.134809,-0.029935,0.184185,-0.774519,-0.605142,-0.027141,0.023252,0.063653,-31.266052,-13.743385,-38.093040,,,,,,,
1512177103.324409,0.299186,0.886899,-2.705760,0.018553,0.094114,-0.031066,0.186224,-0.775116,-0.603751,0.029627,-0.007736,0.028556,-31.267548,-14.043373,-38.393181,,,,,,,
1512177103.344398,0.298202,0.884890,-2.706476,-0.157267,-0.135787,-0.047207,0.186087,-0.773845,-0.605421,0.056024,-0.036152,-0.028337,-31.191238,-13.743263,-38.468681,,,,,,,
1512177103.364418,0.294183,0.882220,-2.705615,-0.084660,-0.143265,0.010321,0.184250,-0.772151,-0.608140,0.032836,-0.014546,-0.079070,-31.265594,-13.593376,-38.542976,,,,,,,
1512177103.384407,0.293170,0.883967,-2.704585,0.166874,0.091965,0.089407,0.183244,-0.773261,-0.607033,-0.012330,-0.018457,-0.041221,-31.191498,-13.818260,-38.318718,,,,,,,
1512177103.404425,0.296497,0.889417,-2.704168,0.271535,0.204300,0.083853,0.184029,-0.776705,-0.602381,-0.027703,0.017031,0.012644,-31.267883,-14.118385,-38.393211,,,,,,,
1512177103.424414,0.299139,0.893387,-2.704411,0.118643,0.052468,0.038466,0.184709,-0.779199,-0.598942,0.002485,-0.001792,0.048389,-31.270660,-14.718391,-38.543495,,,,,,,
1512177103.444403,0.296932,0.892696,-2.703919,-0.119602,-0.162516,-0.005177,0.183545,-0.778766,-0.599862,0.014560,-0.005155,0.052880,-30.969543,-14.492928,-38.320930,,,,,,,
1512177103.464423,0.291662,0.889209,-2.702740,-0.183559,-0.217088,-0.008427,0.181161,-0.776573,-0.603419,0.011420,-0.003593,0.019343,-31.418533,-14.268608,-38.317009,,,,,,,
1512177103.484414,0.287240,0.886707,-2.701264,-0.095424,-0.114457,0.017727,0.179040,-0.774995,-0.606075,-0.025567,0.012193,-0.003925,-31.268188,-14.193382,-38.318245,,,,,,,
1512177103.504434,0.285821,0.885925,-2.700613,-0.030058,-0.001097,0.003079,0.178351,-0.774501,-0.606910,-0.043341,0.027812,-0.007745,-31.640823,-13.668938,-38.314812,,,,,,,
1512177103.524423,0.286520,0.885506,-2.700732,-0.020220,0.043808,-0.009415,0.178867,-0.774236,-0.607096,-0.021594,0.009511,-0.012105,-31.343491,-14.268486,-38.242653,,,,,,,
1512177103.544412,0.287536,0.885092,-2.700895,-0.020303,0.043800,-0.004085,0.179575,-0.773973,-0.607222,0.008322,-0.008314,-0.004945,-31.495071,-14.568718,-38.691505,,,,,,,
1512177103.564431,0.287508,0.884977,-2.700797,0.002879,-0.017082,0.008830,0.179582,-0.773901,-0.607312,0.023207,-0.009837,-0.006808,-31.566879,-13.893822,-38.390572,,,,,,,
1512177103.584420,0.286677,0.885228,-2.700704,0.014670,-0.034149,0.003609,0.179023,-0.774059,-0.607275,0.006676,-0.001927,0.010428,-31.266953,-13.893379,-38.543114,,,,,,,
1512177103.604440,0.286313,0.885401,-2.701130,0.011783,-0.026637,-0.014528,0.178764,-0.774169,-0.607212,-0.003288,0.001601,0.009235,-31.266846,-13.893379,-38.318108,,,,,,,
1512177103.624429,0.286607,0.885473,-2.701891,0.009806,0.003282,-0.022984,0.178927,-0.774215,-0.607105,-0.009234,0.011657,0.004429,-31.342102,-13.968483,-38.167503,,,,,,,
1512177103.644418,0.287420,0.885373,-2.702819,0.002374,0.004346,-0.024151,0.179443,-0.774151,-0.607034,-0.008010,0.007687,0.002664,-31.343109,-14.193489,-38.167610,,,,,,,
1512177103.664437,0.288029,0.885234,-2.703762,-0.006146,0.002201,-0.024280,0.179843,-0.774063,-0.607028,-0.006091,0.000992,0.010974,-31.190414,-13.593269,-38.168602,,,,,,,
1512177103.684426,0.288170,0.884760,-2.704384,-0.020077,-0.030946,-0.022469,0.180032,-0.773763,-0.607355,0.003241,-0.008525,-0.005133,-31.566833,-13.893822,-38.315559,,,,,,,
1512177103.704446,0.287792,0.884353,-2.704999,-0.008380,-0.038403,-0.020190,0.179892,-0.773505,-0.607724,0.003030,-0.003426,0.001584,-31.117401,-14.043159,-38.094460,,,,,,,
1512177103.724435,0.287787,0.884456,-2.705827,0.022559,-0.019128,-0.020741,0.179867,-0.773570,-0.607649,0.000355,0.000041,0.002195,-31.565796,-13.668831,-38.240456,,,,,,,
1512177103.744424,0.288426,0.885002,-2.706930,0.038667,0.000138,-0.026836,0.180135,-0.773916,-0.607129,-0.000142,0.001119,0.000943,-31.416763,-13.893608,-38.166832,,,,,,,
1512177103.764443,0.289589,0.885515,-2.708198,0.030205,0.019357,-0.030091,0.180727,-0.774241,-0.606538,-0.003985,-0.000036,0.005662,-31.418533,-14.268608,-38.317009,,,,,,,
1512177103.784432,0.290742,0.885874,-2.709433,0.026986,0.008663,-0.030178,0.181347,-0.774468,-0.606063,-0.002208,0.002389,0.008391,-31.266129,-13.743385,-38.243050,,,,,,,
1512177103.804452,0.291613,0.886100,-2.710613,0.015244,-0.006306,-0.029332,0.181824,-0.774611,-0.605737,-0.001053,0.002516,0.011987,-31.492783,-14.118721,-38.166298,,,,,,,
1512177103.824441,0.292042,0.886078,-2.711662,-0.000756,-0.014879,-0.029595,0.182089,-0.774597,-0.605675,-0.009436,0.005173,0.017403,-31.193069,-14.193275,-38.093895,,,,,,,
1512177103.844430,0.292460,0.885647,-2.712476,-0.018920,-0.008502,-0.026637,0.182439,-0.774324,-0.605919,-0.008031,0.006624,0.013771,-31.941727,-13.894386,-38.087379,,,,,,,
1512177103.864449,0.292896,0.885305,-2.713228,-0.006136,0.002199,-0.025348,0.182779,-0.774108,-0.606093,-0.004511,0.011275,0.016218,-31.492783,-14.118721,-38.166298,,,,,,,
1512177103.884438,0.293854,0.885175,-2.714166,0.003520,0.021446,-0.028340,0.183389,-0.774025,-0.606014,-0.000879,-0.000251,0.010341,-31.416809,-13.893608,-38.241844,,,,,,,
1512177103.904458,0.295141,0.884925,-2.715086,-0.013479,0.040654,-0.030650,0.184225,-0.773867,-0.605962,-0.000448,0.004229,0.007146,-31.492859,-14.118721,-38.316307,,,,,,,
1512177103.924447,0.296569,0.884550,-2.715834,-0.007289,0.044912,-0.017752,0.185175,-0.773630,-0.605976,0.009497,-0.004751,-0.003643,-31.270584,-14.718391,-38.393501,,,,,,,
1512177103.944436,0.297719,0.884552,-2.716431,0.010741,0.027837,-0.013288,0.185871,-0.773631,-0.605761,-0.000263,0.002070,-0.001310,-31.493408,-14.268715,-38.091377,,,,,,,
1512177103.964456,0.298239,0.884877,-2.717118,0.024551,-0.009531,-0.012151,0.186112,-0.773837,-0.605424,-0.003174,-0.001630,-0.001936,-31.792511,-14.044167,-38.313713,,,,,,,
1512177103.984445,0.298238,0.885174,-2.717841,0.016114,-0.034098,-0.018755,0.186044,-0.774025,-0.605205,-0.009408,-0.003639,-0.004216,-31.567398,-14.043831,-38.090630,,,,,,,
1512177104.004464,0.298128,0.885240,-2.718755,0.007667,-0.031969,-0.024203,0.185962,-0.774067,-0.605176,-0.011387,0.001545,-0.013034,-31.492065,-13.968712,-38.091240,,,,,,,
1512177104.024453,0.298230,0.885351,-2.719388,0.014861,-0.007426,-0.006957,0.185999,-0.774137,-0.605075,-0.006052,-0.003985,-0.013547,-31.266907,-13.893379,-38.468117,,,,,,,
1512177104.044442,0.298399,0.885778,-2.719563,0.023104,0.004305,0.011328,0.186004,-0.774407,-0.604728,0.000779,-0.010795,-0.014276,-31.268417,-14.268379,-38.093285,,,,,,,
1512177104.064462,0.297947,0.886379,-2.719479,0.026229,-0.024537,0.014471,0.185594,-0.774787,-0.604367,-0.001634,-0.006524,-0.005664,-31.495102,-14.643715,-38.091545,,,,,,,
1512177104.084451,0.297535,0.886982,-2.719505,0.032760,-0.008489,0.007160,0.185208,-0.775169,-0.603996,-0.009243,-0.006920,0.006492,-31.266388,-13.818382,-38.093071,,,,,,,
1512177104.104470,0.297599,0.887582,-2.719660,0.029635,0.002193,0.002886,0.185110,-0.775547,-0.603540,-0.005697,-0.002880,0.003671,-31.267136,-13.968376,-38.243141,,,,,,,
1512177104.124459,0.298028,0.887997,-2.720203,0.020281,0.008619,-0.011085,0.185275,-0.775810,-0.603152,-0.001711,0.000571,0.002856,-31.492813,-14.118721,-38.241310,,,,,,,
1512177104.144479,0.298558,0.888294,-2.720753,0.021312,0.010751,-0.008931,0.185526,-0.775997,-0.602834,-0.000270,0.003444,0.003301,-31.718796,-14.344063,-38.164497,,,,,,,
1512177104.164468,0.299223,0.888701,-2.721266,0.025521,0.020368,-0.004570,0.185834,-0.776253,-0.602408,0.007449,0.007363,0.004233,-31.722397,-15.094063,-38.614845,,,,,,,
1512177104.184457,0.299678,0.889311,-2.721460,0.032708,0.016071,0.011509,0.185968,-0.776638,-0.601871,0.009359,0.009426,0.012501,-31.642853,-14.118950,-38.315025,,,,,,,
1512177104.204476,0.299664,0.890062,-2.721230,0.031436,0.008572,0.024259,0.185788,-0.777111,-0.601317,0.007907,0.010601,0.023359,-31.418747,-14.343605,-38.092049,,,,,,,
1512177104.224465,0.299109,0.890631,-2.720705,0.012205,-0.010687,0.026047,0.185323,-0.777469,-0.600997,0.000681,0.009463,0.031936,-31.343872,-14.343498,-38.317680,,,,,,,
1512177104.244485,0.297991,0.890419,-2.719969,-0.037806,-0.034253,0.018842,0.184700,-0.777335,-0.601361,-0.006691,0.009086,0.028516,-31.419540,-14.493614,-38.317116,,,,,,,
1512177104.264474,0.296420,0.889200,-2.719003,-0.078201,-0.036437,0.011853,0.184032,-0.776568,-0.602557,-0.004039,0.008379,0.011965,-31.794434,-14.494164,-38.088921,,,,,,,
1512177104.284463,0.295345,0.887869,-2.718133,-0.064256,0.000975,0.007919,0.183684,-0.775729,-0.603742,0.002549,0.007846,-0.012087,-31.419312,-14.418602,-38.542076,,,,,,,
1512177104.304482,0.295231,0.887326,-2.717634,-0.011002,0.025616,0.011974,0.183738,-0.775386,-0.604166,0.007454,0.000453,-0.016943,-31.719086,-14.419060,-38.089531,,,,,,,
1512177104.324471,0.295655,0.887645,-2.717507,0.024248,0.027817,0.008230,0.183922,-0.775587,-0.603852,0.011726,-0.008654,-0.005264,-31.867783,-14.119286,-38.163109,,,,,,,
1512177104.344491,0.295882,0.888332,-2.717468,0.032611,0.003242,0.016793,0.183904,-0.776021,-0.603300,0.005870,-0.007777,0.011381,-31.567856,-14.118828,-38.315666,,,,,,,
1512177104.364480,0.295731,0.888774,-2.717496,0.010431,-0.003177,0.003655,0.183713,-0.776299,-0.603000,-0.002927,-0.001441,0.025073,-31.718750,-14.344063,-38.089500,,,,,,,
1512177104.384469,0.295490,0.888828,-2.717466,0.000785,-0.017080,0.006668,0.183555,-0.776334,-0.603004,-0.003135,0.006177,0.016563,-31.942734,-14.119392,-38.087471,,,,,,,
1512177104.404488,0.294675,0.888695,-2.717202,-0.016365,-0.029941,0.010634,0.183094,-0.776250,-0.603252,-0.018818,0.009725,0.020687,-31.944199,-14.419395,-38.312614,,,,,,,
1512177104.424477,0.293767,0.888063,-2.716714,-0.046156,-0.020363,0.008106,0.182688,-0.775851,-0.603887,-0.021204,0.003741,0.012503,-32.317810,-14.119957,-38.234291,,,,,,,
1512177104.444497,0.292748,0.887052,-2.716105,-0.061036,-0.023582,0.005749,0.182299,-0.775213,-0.604824,-0.016954,-0.001749,0.000835,-31.717697,-14.119057,-38.014397,,,,,,,
1512177104.464486,0.291729,0.885717,-2.715405,-0.080240,-0.022546,0.006540,0.181980,-0.774369,-0.606000,-0.006672,-0.010345,-0.012210,-31.717102,-13.969048,-38.164314,,,,,,,
1512177104.484451,0.289681,0.883800,-2.714293,-0.119729,-0.071744,0.006863,0.181162,-0.773154,-0.607793,-0.002833,-0.014962,-0.016459,-31.941162,-13.744392,-38.312309,,,,,,,
1512177104.504471,0.286750,0.880952,-2.713070,-0.167544,-0.109183,-0.004621,0.180002,-0.771345,-0.610431,0.012381,-0.016252,-0.024076,-31.565674,-13.668831,-38.015465,,,,,,,
1512177104.524459,0.283638,0.877979,-2.711997,-0.131201,-0.104844,-0.010477,0.178742,-0.769450,-0.613187,0.011428,-0.007894,-0.020129,-31.942734,-14.119392,-38.087471,,,,,,,
1512177104.544478,0.281872,0.876479,-2.711369,-0.046179,-0.028910,0.009143,0.177980,-0.768490,-0.614610,0.010496,0.005749,-0.004577,-31.940720,-13.669395,-38.087273,,,,,,,
1512177104.564467,0.281772,0.876698,-2.711029,0.033681,0.026744,0.017957,0.177872,-0.768631,-0.614466,0.004776,0.015365,0.009562,-31.939697,-13.444389,-38.087166,,,,,,,
1512177104.584456,0.282537,0.877459,-2.711094,0.022083,0.047030,0.010394,0.178179,-0.769117,-0.613768,0.008772,0.013105,0.030363,-32.165604,-13.669731,-37.860359,,,,,,,
1512177104.604476,0.282841,0.877220,-2.711095,-0.036309,-0.011772,-0.006645,0.178416,-0.768964,-0.613890,0.010609,0.021040,0.022002,-32.164368,-13.369728,-38.085213,,,,,,,
1512177104.624465,0.281683,0.875688,-2.711124,-0.090443,-0.075911,-0.023642,0.178032,-0.767985,-0.615227,0.001396,0.018564,0.029274,-32.015152,-13.519493,-38.311562,,,,,,,
1512177104.644485,0.279779,0.873782,-2.711103,-0.090512,-0.084467,-0.020477,0.177265,-0.766762,-0.616970,0.000088,0.011712,0.039257,-32.165604,-13.669731,-37.860359,,,,,,,
1512177104.664474,0.278237,0.872099,-2.710956,-0.083136,-0.059899,-0.013888,0.176667,-0.765681,-0.618482,-0.014207,0.012080,0.042005,-32.165344,-13.594734,-38.010323,,,,,,,
1512177104.684463,0.277022,0.870358,-2.710934,-0.087283,-0.065234,-0.021430,0.176280,-0.764560,-0.619978,-0.015117,0.004428,0.017408,-32.390045,-13.520058,-38.083382,,,,,,,
1512177104.704483,0.275486,0.867980,-2.711026,-0.137110,-0.083428,-0.038202,0.175821,-0.763025,-0.621996,-0.011210,-0.010229,0.001436,-32.465637,-13.670174,-37.932808,,,,,,,
1512177104.724472,0.273324,0.864455,-2.710905,-0.190407,-0.110220,-0.041205,0.175202,-0.760742,-0.624961,-0.012924,-0.015626,-0.017801,-32.537308,-12.920280,-38.006828,,,,,,,
1512177104.744490,0.270558,0.860744,-2.710319,-0.174847,-0.099565,-0.014290,0.174226,-0.758328,-0.628159,-0.009034,-0.009693,-0.030380,-32.611511,-12.770393,-37.781120,,,,,,,
1512177104.764479,0.268141,0.858305,-2.709254,-0.098497,-0.064247,0.012526,0.173196,-0.756736,-0.630359,-0.000452,-0.010018,-0.042919,-32.461517,-12.770164,-37.782387,,,,,,,
1512177104.784468,0.266299,0.857397,-2.708354,-0.033645,-0.052417,0.024169,0.172216,-0.756141,-0.631341,0.004664,-0.012810,-0.041389,-32.310760,-12.619942,-37.633598,,,,,,,
1512177104.804488,0.264546,0.856939,-2.707548,-0.036751,-0.062027,0.017693,0.171199,-0.755842,-0.631976,-0.001033,-0.003664,-0.016721,-32.611450,-12.770393,-37.631126,,,,,,,
1512177104.824477,0.262282,0.855483,-2.706849,-0.098211,-0.083437,-0.005659,0.170053,-0.754888,-0.633424,-0.007730,0.001637,0.018220,-32.310471,-12.544945,-37.708565,,,,,,,
1512177104.844496,0.260027,0.853085,-2.706355,-0.131195,-0.099502,-0.010457,0.169089,-0.753313,-0.635553,0.000711,0.007128,0.025339,-32.684753,-12.395500,-37.630318,,,,,,,
1512177104.864486,0.257619,0.850481,-2.705762,-0.121611,-0.092011,-0.009225,0.168057,-0.751598,-0.637854,0.000232,0.010326,0.015203,-32.834717,-12.395729,-37.554024,,,,,,,
1512177104.884475,0.255496,0.848778,-2.705267,-0.066345,-0.076997,0.001220,0.167026,-0.750474,-0.639446,0.001263,0.003876,0.000957,-33.210022,-12.471291,-37.475883,,,,,,,
1512177104.904495,0.254199,0.847961,-2.705027,-0.035355,-0.033142,-0.000307,0.166351,-0.749933,-0.640255,-0.010940,-0.001104,0.014950,-32.909714,-12.395836,-37.553398,,,,,,,
1512177104.924484,0.253761,0.847187,-2.704755,-0.052423,-0.006467,0.001671,0.166216,-0.749421,-0.640890,-0.010103,0.004228,0.017797,-33.134308,-12.321175,-37.401451,,,,,,,
1512177104.944504,0.253167,0.845485,-2.704602,-0.104301,-0.024665,-0.021534,0.166155,-0.748293,-0.642223,-0.010943,0.002825,0.029598,-32.909302,-12.320839,-37.403358,,,,,,,
1512177104.964493,0.252629,0.842995,-2.704470,-0.126644,-0.011872,-0.022876,0.166274,-0.746639,-0.644114,-0.001922,-0.000752,0.023829,-33.283295,-12.096397,-37.400063,,,,,,,
1512177104.984482,0.252206,0.840829,-2.704109,-0.093959,-0.011867,-0.001082,0.166405,-0.745196,-0.645749,0.019188,-0.009366,-0.023899,-32.832733,-11.945732,-37.628822,,,,,,,
1512177105.004500,0.250953,0.839969,-2.703360,-0.022960,-0.042791,0.022222,0.165755,-0.744623,-0.646577,0.007906,-0.001883,-0.023970,-33.132736,-11.946175,-37.626274,,,,,,,
1512177105.024489,0.249778,0.840067,-2.702836,-0.000429,-0.020306,0.015166,0.164977,-0.744688,-0.646701,-0.010909,0.000547,-0.001996,-33.057251,-11.871071,-37.326881,,,,,,,
1512177105.044509,0.249380,0.839989,-2.702522,-0.013154,0.001043,0.011857,0.164734,-0.744636,-0.646823,-0.006836,0.005363,0.001605,-32.982651,-11.945961,-37.477547,,,,,,,
1512177105.064498,0.249139,0.839947,-2.702414,0.002998,-0.011731,0.001385,0.164586,-0.744608,-0.646892,0.000179,0.012186,-0.000889,-32.832916,-12.020729,-37.328865,,,,,,,
1512177105.084487,0.248706,0.839747,-2.702758,-0.016963,-0.038431,-0.018187,0.164342,-0.744474,-0.647108,0.000316,0.002958,0.022459,-32.907623,-11.945839,-37.403191,,,,,,,
1512177105.104506,0.248163,0.839064,-2.703234,-0.035038,-0.043788,-0.020597,0.164116,-0.744018,-0.647690,0.000588,0.003738,0.019867,-32.982986,-12.020958,-37.477592,,,,,,,
1512177105.124496,0.247580,0.838463,-2.703660,-0.018083,-0.036297,-0.013928,0.163848,-0.743616,-0.648219,0.002260,0.000193,0.009212,-32.907242,-11.870842,-37.328148,,,,,,,
1512177105.144516,0.247261,0.838533,-2.704079,0.019130,-0.021297,-0.006939,0.163628,-0.743663,-0.648221,-0.003747,0.001231,0.001813,-33.058563,-12.171059,-37.252022,,,,,,,
1512177105.164505,0.247430,0.838815,-2.704513,0.003159,-0.002100,-0.008174,0.163687,-0.743852,-0.647990,-0.005087,0.001649,0.005458,-32.683258,-12.095497,-37.330162,,,,,,,
1512177105.184494,0.246756,0.838027,-2.704667,-0.064940,-0.058792,-0.017883,0.163392,-0.743325,-0.648669,-0.004213,-0.000084,0.000064,-33.133362,-12.096184,-37.551338,,,,,,,
