timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1512177343.300362,0.313181,0.851252,-2.828604,-0.047122,-0.075834,-0.075296,0.203041,-0.752106,-0.626985,-0.006295,0.007966,-0.008117,-29.098953,-15.690132,-36.387444,,,,,,,
1512177343.320382,0.313537,0.850226,-2.830833,-0.013831,-0.039440,-0.088547,0.203503,-0.751430,-0.627646,-0.020764,0.009929,0.000113,-28.418365,-14.489113,-36.017616,,,,,,,
1512177343.340371,0.315183,0.850064,-2.833600,0.047053,-0.017966,-0.093983,0.204573,-0.751323,-0.627426,-0.002242,0.004771,-0.021973,-28.418930,-14.639107,-35.792686,,,,,,,
1512177343.360390,0.317142,0.850919,-2.836720,0.079745,-0.026499,-0.072215,0.205602,-0.751887,-0.626413,0.011836,-0.005392,-0.021292,-28.719269,-14.714561,-35.790184,,,,,,,
1512177343.380379,0.318380,0.851862,-2.839589,0.074524,-0.055337,-0.080923,0.206155,-0.752508,-0.625484,0.000846,0.003973,-0.010441,-28.644867,-14.864449,-35.640877,,,,,,,
1512177343.400368,0.319621,0.852610,-2.843303,0.073996,-0.080910,-0.115135,0.206754,-0.753000,-0.624694,-0.004926,-0.000708,0.009139,-28.348312,-15.614006,-35.793785,,,,,,,
1512177343.420388,0.320849,0.853104,-2.847021,0.053387,-0.064956,-0.091920,0.207404,-0.753325,-0.624086,0.000436,-0.018007,0.029543,-28.725723,-16.139565,-35.865837,,,,,,,
1512177343.440377,0.321718,0.853219,-2.849403,0.023141,-0.037280,-0.066677,0.207919,-0.753401,-0.623824,-0.009799,0.003828,0.011382,-28.945175,-14.939903,-35.563362,,,,,,,
1512177343.460396,0.323271,0.853276,-2.852327,0.045037,-0.023297,-0.101494,0.208874,-0.753438,-0.623460,-0.022625,0.022909,0.004761,-28.796265,-15.164665,-35.714745,,,,,,,
1512177343.480385,0.326377,0.853855,-2.856358,0.087974,0.024870,-0.116694,0.210669,-0.753819,-0.622394,-0.021780,0.018635,0.006900,-28.348312,-15.614006,-35.793785,,,,,,,
1512177343.500374,0.330767,0.855407,-2.860928,0.134943,0.056991,-0.119101,0.213019,-0.754838,-0.620356,-0.033423,0.034822,-0.009634,-28.574265,-15.839348,-35.641975,,,,,,,
1512177343.520394,0.336768,0.857854,-2.866485,0.206668,0.125496,-0.133814,0.216127,-0.756440,-0.617322,-0.031221,0.024019,-0.024051,-28.500305,-16.064232,-35.717705,,,,,,,
1512177343.540383,0.345361,0.862116,-2.872904,0.305611,0.234572,-0.116008,0.220330,-0.759221,-0.612403,-0.028863,0.020894,-0.012063,-28.124893,-15.988670,-35.570854,,,,,,,
1512177343.560402,0.355708,0.867908,-2.879533,0.356388,0.279458,-0.090600,0.225119,-0.762979,-0.605957,0.008371,-0.007560,-0.007904,-28.126312,-16.288673,-35.721001,,,,,,,
1512177343.580391,0.364561,0.873786,-2.884544,0.314701,0.237599,-0.020988,0.228872,-0.766764,-0.599741,0.043284,-0.045278,0.009332,-27.828995,-16.888222,-35.648827,,,,,,,
1512177343.600411,0.370495,0.878445,-2.887446,0.213118,0.160507,-0.005670,0.231131,-0.769747,-0.595035,0.018716,-0.032865,0.028644,-27.454666,-17.037666,-35.652092,,,,,,,
1512177343.620400,0.374789,0.880776,-2.890066,0.107236,0.093138,-0.053280,0.233027,-0.771233,-0.592366,0.001593,-0.012825,0.016987,-27.229858,-17.112328,-35.354027,,,,,,,
1512177343.640389,0.378671,0.881928,-2.893314,0.098087,0.069681,-0.081211,0.234995,-0.771966,-0.590631,0.005422,-0.001792,0.001962,-27.230270,-17.187325,-35.504066,,,,,,,
1512177343.660409,0.382934,0.883757,-2.896551,0.135705,0.110232,-0.033620,0.236983,-0.773127,-0.588313,0.018266,-0.018209,0.003260,-27.156250,-17.412209,-35.429817,,,,,,,
1512177343.680398,0.387254,0.886462,-2.898439,0.146786,0.162510,0.008299,0.238732,-0.774840,-0.585345,-0.002984,0.003020,-0.000226,-27.006012,-17.336983,-35.656044,,,,,,,
1512177343.700381,0.392081,0.889313,-2.900665,0.154736,0.146563,-0.021488,0.240710,-0.776639,-0.582142,0.004255,0.006315,-0.016430,-26.857300,-17.636772,-35.507454,,,,,,,
1512177343.720370,0.395993,0.891920,-2.903247,0.150442,0.072850,-0.023942,0.242204,-0.778279,-0.579326,0.005828,0.001957,0.034373,-27.008713,-17.936989,-35.656319,,,,,,,
1512177343.740359,0.397924,0.892797,-2.904850,-0.031812,0.018104,-0.028904,0.243057,-0.778829,-0.578228,0.030854,-0.031764,0.079906,-26.558228,-17.861320,-35.360115,,,,,,,
1512177343.760379,0.395145,0.889866,-2.904503,-0.181828,-0.189295,-0.056315,0.242327,-0.776987,-0.581005,0.056486,-0.034872,0.017071,-26.557251,-17.636314,-35.435020,,,,,,,
1512177343.780368,0.391007,0.887361,-2.904172,-0.057868,-0.141141,-0.008516,0.240662,-0.775408,-0.583800,0.015228,-0.003614,-0.043595,-27.007294,-17.636986,-35.506187,,,,,,,
1512177343.800387,0.390230,0.888975,-2.903711,0.127393,0.050180,0.080121,0.239731,-0.776426,-0.582829,-0.001954,-0.013399,-0.022960,-27.082672,-17.712105,-35.580574,,,,,,,
1512177343.820376,0.391282,0.892728,-2.902731,0.142048,0.092894,0.098605,0.239232,-0.778786,-0.579879,-0.011326,0.001488,0.028029,-27.082932,-17.787102,-35.430626,,,,,,,
1512177343.840365,0.390920,0.893975,-2.901993,-0.026181,-0.064222,0.013533,0.238652,-0.779567,-0.579067,-0.009617,0.002254,0.033810,-27.235443,-18.312340,-35.729576,,,,,,,
1512177343.860385,0.386523,0.890619,-2.902087,-0.211920,-0.305670,-0.112594,0.237088,-0.777461,-0.582531,0.018848,-0.000951,-0.000538,-27.008224,-17.861992,-35.356285,,,,,,,
1512177343.880374,0.378799,0.884767,-2.901794,-0.301186,-0.393484,-0.069419,0.234260,-0.773767,-0.588562,0.025704,-0.039267,-0.001312,-27.231812,-17.562325,-35.204247,,,,,,,
1512177343.900393,0.368841,0.879167,-2.899140,-0.279899,-0.396789,-0.003027,0.229946,-0.770208,-0.594898,0.003239,-0.012202,-0.046017,-27.755798,-17.338112,-35.199684,,,,,,,
1512177343.920382,0.359621,0.875092,-2.897047,-0.178428,-0.364566,-0.013171,0.225555,-0.767603,-0.599926,-0.038573,-0.000922,-0.048771,-28.129776,-17.113670,-35.196388,,,,,,,
1512177343.940402,0.352673,0.872762,-2.896599,-0.078988,-0.314177,-0.028611,0.221998,-0.766107,-0.603156,-0.026594,-0.001410,-0.054178,-28.504318,-17.039238,-34.968163,,,,,,,
1512177343.960391,0.350639,0.873833,-2.897869,0.160251,-0.061814,0.021574,0.220488,-0.766795,-0.602835,0.007768,-0.016942,-0.002848,-28.730103,-17.189583,-35.191322,,,,,,,
1512177343.980380,0.351179,0.878892,-2.898670,0.260664,-0.009434,0.075444,0.219476,-0.770032,-0.599065,0.045141,0.001218,-0.010157,-28.357590,-17.789009,-34.744789,,,,,,,
1512177344.000399,0.348455,0.883059,-2.898963,0.142575,-0.247768,0.049452,0.216746,-0.772684,-0.596640,0.039784,0.015039,0.005575,-28.354919,-17.189018,-34.819511,,,,,,,
1512177344.020388,0.340428,0.883760,-2.898245,-0.035176,-0.417829,0.024967,0.211770,-0.773129,-0.597850,-0.014458,0.009259,0.038234,-28.731201,-17.489586,-34.666466,,,,,,,
1512177344.040408,0.330392,0.882095,-2.897048,-0.112797,-0.449968,0.010937,0.206176,-0.772072,-0.601161,-0.057097,0.015450,0.054912,-29.254776,-17.190361,-34.511864,,,,,,,
1512177344.060397,0.322184,0.880480,-2.895220,-0.070725,-0.263054,0.054840,0.201629,-0.771045,-0.604015,-0.067093,0.028293,0.067302,-29.406570,-17.565590,-34.735756,,,,,,,
1512177344.080386,0.317653,0.880856,-2.892716,0.028899,-0.072851,0.099587,0.198800,-0.771284,-0.604647,-0.043344,0.035505,0.023699,-29.705673,-17.416039,-34.283150,,,,,,,
1512177344.100406,0.313883,0.881761,-2.890478,-0.012198,-0.130539,0.066806,0.196303,-0.771860,-0.604728,-0.024215,0.040048,0.003592,-29.556351,-17.565819,-34.284492,,,,,,,
1512177344.120395,0.308919,0.880346,-2.889289,-0.120710,-0.233085,-0.016142,0.193631,-0.770959,-0.606735,-0.025479,0.034738,0.007965,-29.703918,-17.041039,-34.132973,,,,,,,
1512177344.140414,0.304516,0.877272,-2.889530,-0.138983,-0.207371,-0.070688,0.191667,-0.768998,-0.609840,-0.018815,0.028885,0.007240,-29.928802,-17.041374,-33.906059,,,,,,,
1512177344.160403,0.302270,0.875156,-2.891431,-0.057466,-0.164459,-0.098138,0.190781,-0.767644,-0.611820,-0.001526,0.019505,0.004597,-30.079590,-17.191597,-34.129845,,,,,,,
1512177344.180423,0.301422,0.873789,-2.893997,-0.034063,-0.115301,-0.093367,0.190573,-0.766767,-0.612983,-0.010596,0.006376,0.023140,-30.005188,-17.341484,-33.980553,,,,,,,
1512177344.200412,0.301690,0.872512,-2.896616,-0.036071,-0.075767,-0.098587,0.191029,-0.765946,-0.613867,-0.010822,0.005311,0.024756,-30.307632,-17.866936,-34.128258,,,,,,,
1512177344.220401,0.301876,0.871199,-2.899285,-0.043406,-0.099261,-0.107303,0.191441,-0.765102,-0.614791,-0.016667,0.008846,0.030470,-30.157471,-17.866722,-33.829521,,,,,,,
1512177344.240420,0.302369,0.868883,-2.902578,-0.106637,-0.092865,-0.151907,0.192272,-0.763608,-0.616386,-0.024455,0.014356,0.056312,-29.929321,-17.191368,-33.606117,,,,,,,
1512177344.260409,0.303927,0.864796,-2.906459,-0.178407,-0.051230,-0.193311,0.194164,-0.760963,-0.619058,-0.000606,0.020790,0.048700,-29.929214,-17.191368,-33.381126,,,,,,,
1512177344.280429,0.307306,0.860681,-2.911187,-0.122555,0.032224,-0.213529,0.197200,-0.758286,-0.621378,0.006978,0.017411,0.041682,-29.927521,-16.816368,-33.380959,,,,,,,
1512177344.300418,0.313654,0.858425,-2.916694,-0.017289,0.150903,-0.192407,0.201668,-0.756814,-0.621740,0.021538,0.003747,0.042089,-31.348297,-15.993507,-32.318459,,,,,,,
1512177344.320407,0.320096,0.857475,-2.921268,-0.016030,0.133711,-0.140211,0.205895,-0.756193,-0.621109,0.021705,-0.022249,0.041977,-31.421906,-15.693611,-32.242699,,,,,,,
1512177344.340426,0.324002,0.854596,-2.923888,-0.174100,0.085371,-0.124546,0.209012,-0.754305,-0.622362,0.012362,-0.031721,0.052126,-30.747757,-15.842598,-32.623497,,,,,,,
1512177344.360415,0.327277,0.849464,-2.925082,-0.248846,0.150398,-0.113674,0.212291,-0.750926,-0.625332,0.033040,-0.035039,0.034527,-30.674225,-16.142494,-32.849266,,,,,,,
1512177344.380435,0.331597,0.844631,-2.925036,-0.217853,0.253931,-0.048902,0.216169,-0.747726,-0.627833,0.054583,-0.022492,0.000925,-30.373962,-16.067039,-33.001793,,,,,,,
1512177344.400424,0.335921,0.840847,-2.923668,-0.188657,0.253899,-0.009034,0.219813,-0.745208,-0.629559,0.067525,0.004653,-0.046970,-30.147980,-15.841698,-33.078590,,,,,,,
1512177344.420413,0.338537,0.837759,-2.922443,-0.151345,0.109760,-0.016459,0.222222,-0.743146,-0.631149,0.080344,0.009549,-0.084595,-30.220993,-15.391808,-33.152748,,,,,,,
1512177344.440432,0.338254,0.835292,-2.921428,-0.119678,-0.007716,-0.002548,0.222652,-0.741493,-0.632939,0.030843,0.005851,-0.062389,-29.921066,-15.391365,-33.305305,,,,,,,
1512177344.460421,0.337702,0.833912,-2.920392,-0.052868,0.038272,0.020967,0.222641,-0.740566,-0.634027,-0.012283,0.009197,-0.029837,-30.144730,-15.091698,-33.303246,,,,,,,
1512177344.480441,0.339089,0.834247,-2.919479,0.036177,0.136609,0.055644,0.223438,-0.740791,-0.633484,-0.017383,0.001091,-0.019974,-29.997238,-15.616478,-33.604759,,,,,,,
1512177344.500430,0.340987,0.835612,-2.917977,0.050600,0.140846,0.086786,0.224301,-0.741707,-0.632105,-0.003507,-0.004554,-0.028936,-29.846405,-15.466240,-33.305977,,,,,,,
1512177344.520449,0.340931,0.836716,-2.915736,0.014157,0.046776,0.094460,0.223991,-0.742447,-0.631345,-0.013786,-0.010910,-0.022311,-29.996445,-15.466469,-33.379707,,,,,,,
1512177344.540438,0.339158,0.837163,-2.913095,-0.014633,-0.001338,0.091740,0.222762,-0.742747,-0.631428,-0.027098,-0.007726,-0.011989,-29.920105,-15.166359,-33.380196,,,,,,,
1512177344.560427,0.337063,0.837577,-2.910502,-0.002855,-0.000245,0.088717,0.221337,-0.743024,-0.631603,-0.037407,-0.013812,-0.008839,-29.845169,-15.166237,-33.530830,,,,,,,
1512177344.580447,0.335587,0.838337,-2.908325,0.019762,0.017979,0.076318,0.220218,-0.743532,-0.631397,-0.036960,-0.015242,-0.012707,-29.694611,-15.016014,-33.757042,,,,,,,
1512177344.600436,0.335511,0.839258,-2.907172,0.041712,0.062942,0.039476,0.219945,-0.744147,-0.630767,-0.008855,-0.005563,-0.016786,-29.694534,-15.016014,-33.607033,,,,,,,
1512177344.620456,0.337454,0.840889,-2.907143,0.105976,0.123960,0.024631,0.220767,-0.745237,-0.629192,0.041654,0.011701,-0.028005,-29.545212,-15.165794,-33.608376,,,,,,,
1512177344.640445,0.340601,0.844474,-2.907853,0.221847,0.132639,0.044461,0.221853,-0.747622,-0.625971,0.064829,0.022616,-0.024984,-29.245361,-15.165352,-33.910927,,,,,,,
1512177344.660434,0.344009,0.850118,-2.909291,0.315589,0.112481,0.047881,0.222558,-0.751358,-0.621230,0.041526,0.021103,0.013274,-29.396332,-15.390572,-33.834755,,,,,,,
1512177344.680453,0.347881,0.856842,-2.911688,0.344545,0.111480,0.037638,0.223234,-0.755779,-0.615599,-0.024229,-0.000325,0.072325,-29.546783,-15.465797,-34.058510,,,,,,,
1512177344.700423,0.352391,0.862647,-2.913602,0.255965,0.181829,0.047261,0.224490,-0.759567,-0.610458,-0.074130,-0.012299,0.108292,-29.549042,-15.990807,-33.833763,,,,,,,
1512177344.720443,0.356431,0.865724,-2.913779,0.085240,0.176209,0.056495,0.226138,-0.761565,-0.607353,-0.088763,-0.026841,0.078407,-29.248322,-15.840355,-33.761238,,,,,,,
1512177344.740432,0.357879,0.864866,-2.912034,-0.146782,0.115017,0.030532,0.227246,-0.761008,-0.607637,-0.096265,-0.023141,0.035250,-29.323471,-15.840462,-34.060600,,,,,,,
1512177344.760421,0.356295,0.860132,-2.908849,-0.316092,-0.006983,0.012730,0.227538,-0.757928,-0.611366,-0.059584,-0.014517,-0.036171,-31.041122,-14.343040,-32.845253,,,,,,,
1512177344.780440,0.351344,0.853721,-2.904207,-0.370916,-0.101111,0.036129,0.226175,-0.753731,-0.617035,-0.045069,0.019738,-0.078217,-30.441986,-14.492134,-33.225426,,,,,,,
1512177344.800429,0.345060,0.847866,-2.899736,-0.299410,-0.169355,0.027330,0.223783,-0.749870,-0.622586,-0.038434,0.058159,-0.097385,-30.442062,-14.492134,-33.375420,,,,,,,
1512177344.820449,0.339168,0.843916,-2.897250,-0.170813,-0.208593,-0.014649,0.221094,-0.747251,-0.626682,-0.051783,0.088697,-0.082287,-29.693298,-14.716026,-33.831886,,,,,,,
1512177344.840438,0.336025,0.841671,-2.898615,-0.049474,-0.196429,-0.132249,0.219676,-0.745757,-0.628957,-0.086039,0.085647,-0.058177,-29.168671,-14.790230,-33.911400,,,,,,,
1512177344.860457,0.337719,0.840294,-2.904626,0.034817,-0.090294,-0.260718,0.221081,-0.744839,-0.629551,-0.065334,0.071561,-0.052135,-29.394455,-15.015572,-33.459587,,,,,,,
1512177344.880446,0.344576,0.840395,-2.914898,0.191989,-0.015105,-0.349861,0.225368,-0.744906,-0.627950,0.024709,0.052951,-0.068339,-29.245178,-15.165337,-33.535927,,,,,,,
1512177344.900435,0.354154,0.843224,-2.927614,0.346594,0.015044,-0.349646,0.230640,-0.746791,-0.623784,0.091733,0.027782,-0.065074,-29.024139,-16.065010,-33.388268,,,,,,,
1512177344.920455,0.364767,0.848966,-2.942170,0.508564,-0.017831,-0.347416,0.235713,-0.750598,-0.617284,0.107213,-0.022687,-0.026759,-28.726089,-16.514565,-33.241020,,,,,,,
1512177344.940444,0.375307,0.857681,-2.957074,0.631842,-0.025289,-0.259303,0.239799,-0.756327,-0.608657,0.088433,-0.080373,0.034926,-28.803940,-17.189690,-32.865700,,,,,,,
1512177344.960463,0.384125,0.867859,-2.969021,0.586893,0.012814,-0.118038,0.242260,-0.762947,-0.599350,0.033223,-0.112832,0.112900,-28.806274,-17.714684,-32.790947,,,,,,,
1512177344.980452,0.390221,0.875018,-2.975437,0.289968,0.080527,-0.015496,0.243825,-0.767555,-0.592795,-0.001439,-0.112755,0.149649,-28.433029,-18.089134,-32.944298,,,,,,,
1512177345.000441,0.391896,0.875784,-2.975802,-0.103912,0.053162,0.013882,0.244593,-0.768046,-0.591842,0.021353,-0.062337,0.104812,-28.584045,-18.314354,-32.943123,,,,,,,
1512177345.020461,0.390092,0.871067,-2.973023,-0.299590,0.004851,-0.017907,0.244899,-0.765017,-0.595627,0.063618,-0.000990,0.048233,-28.656006,-17.639458,-32.942177,,,,,,,
1512177345.040450,0.389705,0.866747,-2.971433,-0.154299,0.076676,-0.032607,0.245922,-0.762227,-0.598773,0.091297,0.024862,0.022403,-28.357101,-17.864006,-33.094826,,,,,,,
1512177345.060470,0.393165,0.867323,-2.971796,0.117779,0.213705,0.024047,0.247824,-0.762600,-0.597513,0.084253,0.002773,0.023706,-28.582092,-17.864357,-33.092918,,,,,,,
1512177345.080459,0.399617,0.872175,-2.972859,0.258623,0.311007,0.086126,0.250232,-0.765730,-0.592485,0.043286,-0.032976,0.038957,-28.357101,-17.864006,-33.094826,,,,,,,
1512177345.100448,0.405178,0.877356,-2.972455,0.191672,0.267012,0.136175,0.251955,-0.769051,-0.587431,0.007338,-0.044349,0.041136,-28.132355,-17.863670,-33.621742,,,,,,,
1512177345.120467,0.406632,0.880069,-2.969366,0.015374,0.139594,0.154500,0.251983,-0.770783,-0.585146,-0.040588,-0.023147,0.046160,-28.281235,-17.638893,-33.395363,,,,,,,
1512177345.140456,0.404119,0.879424,-2.964109,-0.160543,0.049598,0.150570,0.250707,-0.770372,-0.586234,-0.095845,-0.011397,0.045645,-28.282318,-17.863899,-33.545464,,,,,,,
1512177345.160476,0.398982,0.876245,-2.956282,-0.293314,0.054666,0.185976,0.248642,-0.768341,-0.589768,-0.130036,0.013732,0.012101,-28.354401,-17.189003,-33.769508,,,,,,,
1512177345.180465,0.393580,0.871506,-2.947498,-0.347121,0.066398,0.152188,0.246846,-0.765299,-0.594458,-0.115911,0.054530,-0.042123,-28.353348,-16.964012,-33.694405,,,,,,,
1512177345.200484,0.388789,0.866109,-2.940336,-0.327782,0.008902,0.076582,0.245558,-0.761814,-0.599448,-0.083754,0.089298,-0.096262,-28.202362,-16.738777,-33.770576,,,,,,,
1512177345.220473,0.384958,0.861661,-2.936979,-0.197274,-0.087920,-0.021012,0.244529,-0.758925,-0.603519,-0.063148,0.089903,-0.112592,-28.801697,-16.589684,-33.765404,,,,,,,
1512177345.240462,0.383326,0.859664,-2.937560,-0.030139,-0.095036,-0.070848,0.244110,-0.757623,-0.605321,-0.056809,0.053918,-0.097834,-28.274673,-16.138893,-33.769661,,,,,,,
1512177345.260482,0.383041,0.859541,-2.940326,0.050428,-0.125819,-0.110302,0.243973,-0.757543,-0.605477,-0.045547,0.000143,-0.090019,-28.501358,-16.514229,-33.767921,,,,,,,
1512177345.280471,0.381992,0.858752,-2.944980,0.001439,-0.269955,-0.185071,0.243560,-0.757028,-0.606287,-0.020888,-0.045783,-0.078665,-28.426239,-16.514122,-33.543571,,,,,,,
1512177345.300490,0.379292,0.856502,-2.950445,-0.031117,-0.381026,-0.220042,0.242552,-0.755556,-0.608523,0.028795,-0.071104,-0.086408,-28.427185,-16.739113,-33.393669,,,,,,,
1512177345.320479,0.374048,0.853675,-2.956983,-0.062544,-0.585015,-0.263851,0.240138,-0.753701,-0.611772,0.058858,-0.055579,-0.090987,-28.502365,-16.814232,-33.093071,,,,,,,
1512177345.340468,0.364914,0.849965,-2.963836,-0.103903,-0.782650,-0.286458,0.235536,-0.751257,-0.616549,0.032759,-0.048334,-0.071577,-28.803574,-17.114677,-32.790657,,,,,,,
1512177345.360488,0.352222,0.845059,-2.971116,-0.180126,-0.981370,-0.328765,0.228961,-0.748010,-0.622940,0.002332,-0.016043,-0.038437,-29.328842,-17.190468,-32.636238,,,,,,,
1512177345.380477,0.336632,0.837228,-2.979127,-0.344021,-1.119244,-0.416904,0.221150,-0.742790,-0.631943,-0.042805,0.024757,-0.011947,-30.004547,-17.416481,-32.030602,,,,,,,
1512177345.400496,0.321051,0.826190,-2.988570,-0.449055,-1.126691,-0.512264,0.213851,-0.735355,-0.643053,-0.070098,0.060794,-0.020323,-30.531006,-17.792274,-31.576317,,,,,,,
1512177345.420485,0.307538,0.813829,-3.001645,-0.443136,-1.165873,-0.678617,0.207878,-0.726922,-0.654498,-0.051903,0.082238,-0.043942,-30.829178,-17.417717,-31.273598,,,,,,,
1512177345.440474,0.295786,0.801322,-3.019946,-0.397710,-1.320347,-0.855464,0.202807,-0.718277,-0.665541,-0.059802,0.104538,-0.110033,-30.456543,-17.942162,-31.277031,,,,,,,
1512177345.460494,0.280467,0.781219,-3.044485,-0.937285,-1.539258,-1.309657,0.196546,-0.704145,-0.682309,-0.018812,0.103605,0.089002,-31.134018,-18.543175,-30.821556,,,,,,,
1512177345.480483,0.274372,0.757643,-3.077879,-0.590706,-1.597075,-1.512716,0.196828,-0.687211,-0.699283,-0.153234,-0.095245,-0.165798,-31.735550,-18.994087,-29.841682,,,,,,,
1512177345.500502,0.263391,0.743066,-3.115287,-0.263565,-1.799535,-1.515081,0.191725,-0.676549,-0.711000,-0.000029,0.069539,-0.012892,-31.662125,-19.443977,-28.942528,,,,,,,
1512177345.520491,0.255806,0.730278,3.130137,-0.270826,-1.610466,-1.517725,0.188500,-0.667077,-0.720745,-0.045907,0.028130,-0.026615,-32.342651,-20.719994,-28.487373,,,,,,,
1512177345.540511,0.249036,0.717111,3.091631,-0.259132,-1.584691,-1.579298,0.185766,-0.657210,-0.730454,-0.041418,0.003981,0.028397,-32.268463,-21.019875,-27.438164,,,,,,,
1512177345.560500,0.244494,0.705393,3.052346,-0.189718,-1.529027,-1.583427,0.184298,-0.648333,-0.738712,-0.042223,0.032855,-0.118465,-31.974213,-22.369438,-26.766335,,,,,,,
1512177345.580489,0.243731,0.693204,3.013387,-0.220725,-1.047117,-1.683474,0.185627,-0.639005,-0.746467,0.017177,0.008100,0.108939,-31.752914,-23.269112,-26.093666,,,,,,,
1512177345.600509,0.244008,0.678726,2.967069,-0.390934,-1.747499,-1.998603,0.188050,-0.627802,-0.755315,-0.122117,-0.029089,0.032765,-31.157532,-24.318214,-25.874260,,,,,,,
1512177345.620498,0.240752,0.654107,2.922200,-0.970610,-1.250617,-1.989279,0.189218,-0.608451,-0.770702,-0.063745,-0.001550,0.231350,-30.788193,-25.667656,-25.053062,,,,,,,
1512177345.640517,0.243373,0.622204,2.879723,-1.219812,-1.151511,-2.065038,0.195817,-0.582828,-0.788648,-0.160981,-0.073849,0.248289,-29.591492,-26.415871,-24.913612,,,,,,,
1512177345.660506,0.247099,0.586652,2.840951,-1.407547,-0.706669,-1.907368,0.203696,-0.553576,-0.807502,0.012552,-0.059415,0.230857,-28.843018,-26.714745,-25.295128,,,,,,,
1512177345.680495,0.239827,0.549894,2.810237,-1.490188,-1.741799,-1.406854,0.202517,-0.522597,-0.828177,0.572996,-0.275316,-0.426705,-27.645248,-27.162956,-25.680534,,,,,,,
1512177345.700497,0.204950,0.520445,2.806129,-1.256117,-1.503851,-0.009294,0.176572,-0.497267,-0.849439,0.432269,-0.423128,0.086164,-27.269165,-26.937386,-25.533607,,,,,,,
1512177345.720486,0.177100,0.505854,2.813610,-0.533122,-1.134484,0.125062,0.154111,-0.484555,-0.861078,-0.061673,-0.030002,0.120645,-27.642700,-26.637947,-25.305290,,,,,,,
1512177345.740505,0.164065,0.502135,2.808229,0.109079,-0.581164,-0.456438,0.143168,-0.481298,-0.864785,-0.336085,0.044912,0.100228,-28.392838,-26.714073,-24.923958,,,,,,,
1512177345.760494,0.167959,0.511247,2.793266,0.806459,0.017242,-0.567916,0.145795,-0.489265,-0.859862,-0.182874,-0.188164,0.116896,-28.392654,-26.639076,-25.223915,,,,,,,
1512177345.780483,0.177649,0.532535,2.782594,1.308890,0.301141,-0.056470,0.152245,-0.507719,-0.847963,0.212181,-0.366106,0.300081,-27.645996,-27.387947,-25.155632,,,,,,,
