gyroscope.txt

All values are in radians/second. Factory calibration and temperature compensation are still applied to the rate of rotation (angular speeds).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-drift-x estimated-drift-y estimated-drift-z
0.446 0.424 0.102249146 0.052505493 0.17773438 0.0326233 0.006210327 -0.0043640137
0.463 0.445 0.17178345 0.07745361 0.14006042 0.0326233 0.006210327 -0.0043640137
0.483 0.465 0.21685791 0.05393982 0.120224 0.0326233 0.006210327 -0.0043640137
0.503 0.485 0.21884155 0.05909729 0.12857056 0.0326233 0.006210327 -0.0043640137
0.550 0.505 0.20646667 0.046524048 0.13168335 0.0326233 0.006210327 -0.0043640137
0.551 0.525 0.14022827 0.020904541 0.13249207 0.0326233 0.006210327 -0.0043640137
0.564 0.545 0.08338928 0.029571533 0.13414001 0.0326233 0.006210327 -0.0043640137
0.581 0.565 0.09687805 0.045532227 0.09037781 0.0326233 0.006210327 -0.0043640137
0.601 0.586 0.104537964 0.051483154 0.050079346 0.0326233 0.006210327 -0.0043640137
0.622 0.606 0.07032776 0.08947754 0.024368286 0.0326233 0.006210327 -0.0043640137
0.641 0.626 0.027770996 0.13824463 0.013290405 0.0326233 0.006210327 -0.0043640137
0.662 0.646 -0.026290894 0.17523193 0.0234375 0.0326233 0.006210327 -0.0043640137
0.681 0.666 -0.039138794 0.16123962 0.0206604 0.0326233 0.006210327 -0.0043640137
0.701 0.686 0.004699707 0.13464355 0.0134887695 0.0326233 0.006210327 -0.0043640137
0.721 0.706 0.040145874 0.12866211 0.019821167 0.0326233 0.006210327 -0.0043640137
0.740 0.727 0.0579834 0.12434387 0.033294678 0.0326233 0.006210327 -0.0043640137
0.761 0.747 0.10231018 0.1544342 0.06517029 0.0326233 0.006210327 -0.0043640137
0.781 0.767 0.18287659 0.17907715 0.11076355 0.0326233 0.006210327 -0.0043640137
0.803 0.787 0.2583313 0.17636108 0.1408844 0.0326233 0.006210327 -0.0043640137
0.821 0.807 0.26113892 0.14057922 0.14126587 0.0326233 0.006210327 -0.0043640137
0.840 0.827 0.20661926 0.10876465 0.12818909 0.0326233 0.006210327 -0.0043640137
0.860 0.847 0.121917725 0.09863281 0.11602783 0.0326233 0.006210327 -0.0043640137
0.880 0.868 0.058547974 0.10243225 0.10324097 0.0326233 0.006210327 -0.0043640137
0.900 0.888 0.045196533 0.068603516 0.0786438 0.0326233 0.006210327 -0.0043640137
0.919 0.908 0.03375244 0.06645203 0.091812134 0.0326233 0.006210327 -0.0043640137
0.939 0.928 0.012619019 0.07406616 0.12547302 0.0326233 0.006210327 -0.0043640137
0.960 0.948 0.033233643 0.046188354 0.13641357 0.0326233 0.006210327 -0.0043640137
0.979 0.968 0.09477234 0.095962524 0.11767578 0.0326233 0.006210327 -0.0043640137
0.999 0.988 0.13505554 0.11602783 0.09648132 0.0326233 0.006210327 -0.0043640137
1.019 1.009 0.122024536 0.15454102 0.08522034 0.0326233 0.006210327 -0.0043640137
1.039 1.029 0.11553955 0.1452179 0.092422485 0.0326233 0.006210327 -0.0043640137
1.059 1.049 0.09642029 0.120407104 0.122161865 0.0326233 0.006210327 -0.0043640137
1.080 1.069 0.0435791 0.08592224 0.14846802 0.0326233 0.006210327 -0.0043640137
1.099 1.089 0.030731201 0.07408142 0.16252136 0.0326233 0.006210327 -0.0043640137
