magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
0.389 0.377 -20.02716 -35.85205 -34.44214
0.410 0.397 -21.492004 -36.1084 -34.057617
0.435 0.417 -21.932983 -36.195374 -33.62732
0.456 0.437 -21.774292 -36.35559 -33.31299
0.475 0.457 -22.087097 -35.881042 -33.291626
0.534 0.477 -22.601318 -35.19745 -33.62732
0.534 0.498 -22.354126 -35.446167 -33.54492
0.534 0.518 -23.10791 -35.195923 -33.30078
0.552 0.538 -24.10431 -34.698486 -33.139038
0.570 0.558 -23.591614 -34.014893 -32.97119
0.590 0.578 -24.317932 -33.540344 -33.488464
0.611 0.598 -25.440979 -33.699036 -34.1156
0.632 0.618 -25.440979 -32.644653 -33.598328
0.650 0.639 -24.816895 -32.504272 -33.050537
0.670 0.659 -24.272156 -33.200073 -32.97577
0.690 0.679 -24.63684 -32.11212 -34.040833
0.711 0.699 -25.39978 -30.563354 -34.12323
0.730 0.719 -25.775146 -30.038452 -33.46405
0.751 0.739 -26.618958 -29.011536 -34.2865
0.771 0.759 -27.183533 -27.172852 -35.57434
0.792 0.780 -27.11029 -26.377869 -36.07025
0.812 0.800 -27.980042 -26.091003 -35.598755
0.831 0.820 -29.197693 -25.68512 -35.824585
0.852 0.840 -29.615784 -25.546265 -36.23352
0.871 0.860 -29.119873 -24.855042 -35.943604
0.891 0.880 -29.081726 -24.082947 -37.208557
0.915 0.900 -29.281616 -23.88153 -38.18817
0.931 0.921 -28.97644 -23.171997 -37.294006
0.951 0.941 -28.4729 -22.001648 -37.62207
0.971 0.961 -28.279114 -21.551514 -38.18817
0.991 0.981 -27.862549 -21.343994 -37.983704
1.013 1.001 -28.663635 -19.332886 -37.65564
1.031 1.021 -29.281616 -18.223572 -37.53662
1.052 1.041 -28.959656 -18.75763 -37.849426
1.071 1.062 -28.889465 -17.440796 -38.130188
1.092 1.082 -28.947449 -16.558838 -38.18817
1.111 1.102 -28.837585 -16.230774 -39.152527
1.131 1.122 -30.332947 -16.503906 -39.004517
1.153 1.142 -31.118774 -16.726685 -38.676453
1.172 1.162 -29.431152 -16.166687 -39.663696
1.194 1.182 -29.293823 -13.861084 -40.142822
1.211 1.203 -29.615784 -12.898254 -40.142822
1.232 1.223 -29.847717 -12.669373 -39.692688
1.253 1.243 -29.136658 -12.219238 -40.51056
1.271 1.263 -28.779602 -12.06665 -40.95764
1.294 1.283 -28.89862 -11.480713 -41.070557
1.312 1.303 -29.896545 -10.290527 -40.655518
1.332 1.323 -30.282593 -9.902954 -40.467834
1.354 1.343 -29.438782 -10.023499 -40.820313
1.377 1.364 -29.47998 -10.676575 -40.12451
1.392 1.384 -29.615784 -10.902405 -39.816284
1.412 1.404 -29.492188 -9.54895 -41.381836
1.432 1.424 -29.57306 -8.453369 -41.326904
1.453 1.444 -29.615784 -8.239746 -41.119385
1.472 1.464 -28.482056 -8.114624 -42.225647
1.492 1.484 -30.654907 -6.8084717 -42.337036
1.512 1.505 -31.452942 -6.4086914 -42.260742
1.532 1.525 -29.779053 -7.0510864 -43.13965
1.554 1.545 -29.670715 -7.1121216 -43.02063
1.572 1.565 -29.782104 -7.0739746 -42.912292
1.592 1.585 -28.204346 -6.550598 -43.167114
1.613 1.605 -29.898071 -5.882263 -42.97943
1.632 1.625 -30.45044 -5.743408 -42.912292
1.653 1.646 -29.377747 -5.4763794 -42.38739
1.674 1.666 -28.167725 -3.9291382 -42.91992
1.693 1.686 -27.944946 -3.579712 -43.07556
1.712 1.706 -28.630066 -4.26178 -42.67273
1.733 1.726 -29.055786 -4.962158 -44.197083
1.756 1.746 -29.11377 -5.078125 -44.540405
1.772 1.766 -29.11377 -4.800415 -44.2688
1.793 1.787 -27.990723 -4.4647217 -44.215393
1.812 1.807 -27.778625 -4.411316 -44.215393
1.833 1.827 -29.060364 -4.838562 -42.9657
1.856 1.847 -28.424072 -4.055786 -44.145203
1.872 1.867 -28.279114 -3.9123535 -44.378662
1.892 1.887 -30.020142 -3.9123535 -44.378662
1.914 1.907 -29.116821 -4.4937134 -44.093323
1.934 1.928 -28.947449 -4.5776367 -44.052124
1.954 1.948 -31.018066 -3.3996582 -43.473816
1.973 1.968 -30.541992 -2.8030396 -43.833923
1.992 1.988 -30.45044 -2.748108 -43.888855
2.013 2.008 -30.752563 -2.748108 -43.888855
2.032 2.028 -32.299805 -1.5411377 -43.296814
2.054 2.048 -32.45392 -1.4160156 -43.237305
2.074 2.069 -33.221436 -0.95825195 -43.68744
2.093 2.089 -32.055664 -1.2252808 -43.72711
2.113 2.109 -31.95343 -1.2496948 -43.72711
2.135 2.129 -33.203125 -1.2496948 -44.03076
2.154 2.149 -33.447266 -1.4068604 -42.366028
2.173 2.169 -33.45642 -1.4160156 -42.260742
2.193 2.189 -32.821655 -2.0507813 -42.88025
2.213 2.210 -33.267212 -2.5604248 -41.51001
2.233 2.230 -33.288574 -2.581787 -41.445923
2.253 2.250 -33.77533 -1.7776489 -42.233276
2.273 2.270 -35.253906 -2.5604248 -40.834045
2.294 2.290 -35.29358 -2.581787 -40.794373
2.313 2.310 -34.143066 -3.401184 -40.63263
2.333 2.330 -35.281372 -4.8965454 -40.1474
2.354 2.351 -35.29358 -4.911804 -40.142822
2.394 2.371 -35.79254 -4.081726 -39.32953
2.414 2.391 -35.125732 -4.7454834 -40.30609
2.434 2.411 -35.14099 -4.740906 -40.307617
2.454 2.431 -36.280823 -4.2663574 -40.42206
2.473 2.451 -35.4599 -5.4107666 -38.024902
2.494 2.471 -35.450745 -5.430603 -38.024902
2.514 2.492 -35.108948 -6.0821533 -37.99591
2.533 2.512 -34.625244 -6.2423706 -37.210083
2.555 2.532 -34.6756 -6.3217163 -37.257385
2.573 2.552 -35.794067 -8.041382 -38.35144
2.596 2.572 -35.794067 -7.406616 -38.35144
2.613 2.592 -35.65216 -7.5286865 -38.290405
2.633 2.612 -33.51288 -9.460449 -37.339783
2.654 2.633 -34.291077 -10.235596 -36.88507
2.674 2.653 -34.13849 -10.261536 -36.958313
2.694 2.673 -32.315063 -10.542297 -37.78076
2.713 2.693 -32.621765 -10.235596 -36.88507
2.734 2.713 -32.435608 -10.267639 -36.854553
2.754 2.733 -30.601501 -10.453796 -36.66992
2.774 2.753 -30.45044 -9.403992 -37.69989
2.795 2.774 -30.433655 -9.350586 -37.61139
2.815 2.794 -30.264282 -8.772278 -36.90338
2.834 2.814 -30.116272 -7.7407837 -37.04834
2.856 2.834 -30.387878 -7.6782227 -37.109375
2.877 2.854 -32.287598 -7.5027466 -37.49237
2.895 2.874 -32.287598 -9.237671 -37.210083
2.915 2.894 -32.147217 -9.191895 -37.30011
2.934 2.915 -31.16455 -8.9782715 -37.693787
2.954 2.935 -30.45044 -9.403992 -36.7218
2.975 2.955 -30.477905 -9.483337 -36.541748
2.994 2.975 -30.535889 -10.255432 -35.395813
3.015 2.995 -30.116272 -12.06665 -34.44214
3.034 3.015 -30.407715 -12.124634 -34.498596
3.068 3.035 -31.906128 -12.339783 -34.591675
3.080 3.056 -32.45392 -12.06665 -33.79059
3.094 3.076 -32.391357 -12.638855 -33.728027
3.115 3.096 -32.513428 -14.605713 -33.01544
3.135 3.116 -34.124756 -12.731934 -31.184387
3.157 3.136 -33.917236 -12.663269 -31.251526
3.175 3.156 -33.407593 -12.754822 -31.370544
3.195 3.176 -34.457397 -14.064026 -30.85785
3.217 3.197 -34.420776 -13.879395 -30.966187
3.238 3.217 -34.928894 -13.343811 -31.163025
3.259 3.237 -37.12921 -13.731384 -30.532837
3.279 3.257 -37.052917 -13.887024 -29.77295
3.295 3.277 -37.07428 -14.595032 -26.617432
3.317 3.297 -37.965393 -15.2282715 -24.505615
3.339 3.317 -38.25226 -15.597534 -23.905945
3.357 3.338 -39.46991 -17.060852 -21.73462
3.376 3.358 -40.46936 -18.057251 -20.758057
3.397 3.378 -39.944458 -17.8833 -20.587158
3.416 3.398 -38.91449 -17.660522 -20.367432
3.437 3.418 -40.135193 -18.389893 -21.084595
3.461 3.438 -39.95056 -18.205261 -20.629883
3.477 3.458 -39.657593 -17.72461 -19.822693
3.500 3.479 -40.135193 -17.72461 -20.758057
3.518 3.499 -39.790344 -17.381287 -21.28601
3.537 3.519 -39.067078 -16.259766 -22.158813
3.558 3.539 -39.300537 -15.560913 -21.247864
3.580 3.559 -39.87274 -15.612793 -21.398926
3.597 3.579 -41.296387 -15.359497 -21.476746
3.617 3.599 -41.638184 -14.562988 -20.921326
3.637 3.620 -41.748047 -14.346313 -20.814514
3.659 3.640 -42.7536 -13.342285 -20.159912
3.676 3.660 -44.309998 -12.232971 -19.293213
3.696 3.680 -44.425964 -11.430359 -18.618774
3.722 3.700 -44.644165 -9.6710205 -17.10968
3.737 3.720 -44.644165 -9.237671 -16.687012
3.758 3.740 -44.76471 -8.999634 -16.687012
3.778 3.760 -45.707703 -7.727051 -15.50293
3.798 3.781 -46.98181 -6.2423706 -13.42926
3.827 3.801 -47.10846 -6.617737 -13.795471
3.842 3.821 -47.82257 -6.234741 -13.542175
3.862 3.841 -48.65265 -4.5776367 -12.12616
3.878 3.861 -48.390198 -4.446411 -10.839844
3.898 3.881 -48.449707 -3.9154053 -7.50885
3.921 3.901 -49.153137 -3.413391 -5.4473877
3.937 3.922 -49.086 -3.0761719 -4.7180176
3.958 3.942 -48.91815 -2.3773193 -2.786255
3.978 3.962 -48.81897 -2.0828247 -1.5380859
3.999 3.982 -49.031067 -2.4353027 -0.5050659
4.017 4.002 -49.821472 -2.2750854 0.8377075
4.037 4.022 -50.489807 -1.4160156 0.743103
4.058 4.042 -49.97406 -1.4907837 1.248169
4.078 4.063 -49.769592 -1.28479 2.1759033
4.097 4.083 -50.32196 -0.9170532 2.5344849
4.117 4.103 -50.398254 -0.54016113 2.4612427
4.136 4.123 -49.80011 -0.16326904 3.3447266
4.159 4.143 -48.986816 -0.25177002 4.4891357
4.177 4.163 -49.780273 1.0131836 4.798889
4.197 4.183 -50.102234 2.331543 5.682373
4.217 4.204 -49.487305 2.2445679 6.2805176
4.237 4.224 -49.487305 3.8574219 5.9661865
4.258 4.244 -49.243164 5.8166504 6.9869995
4.279 4.264 -48.986816 6.071472 8.3984375
4.298 4.284 -48.669434 6.8618774 8.709717
4.318 4.304 -48.55957 8.615112 9.599304
4.338 4.324 -48.81897 9.565735 10.189819
4.359 4.345 -48.31543 8.895874 9.371948
4.379 4.365 -47.73407 9.333801 9.970093
4.397 4.385 -47.650146 10.398865 11.331177
4.418 4.405 -47.650146 10.745239 11.671448
4.437 4.425 -47.479248 10.891724 13.327026
4.458 4.445 -47.31598 10.731506 14.588928
4.479 4.465 -47.854614 11.979675 15.113831
4.498 4.486 -48.14148 13.941956 16.25824
4.518 4.506 -47.984314 14.724731 16.868591
4.539 4.526 -46.539307 14.903259 16.868591
4.558 4.546 -46.62323 15.615845 16.868591
4.580 4.566 -47.650146 16.055298 16.868591
4.600 4.586 -47.001648 15.962219 17.863464
4.619 4.606 -46.85669 16.819763 18.478394
4.638 4.627 -47.14966 17.55371 18.33496
4.657 4.647 -46.76056 16.775513 18.33496
4.679 4.667 -46.385193 16.513062 17.480469
4.699 4.687 -46.315002 16.722107 16.868591
4.719 4.707 -46.80481 16.429138 17.155457
4.739 4.727 -46.45996 15.927124 17.262268
4.759 4.747 -45.980835 15.722656 17.19513
4.780 4.768 -46.28601 15.823364 16.30249
4.799 4.788 -47.088623 16.694641 17.10968
4.819 4.808 -47.483826 17.22107 18.008423
4.841 4.828 -46.969604 17.11731 18.110657
4.858 4.848 -46.11664 16.947937 18.067932
4.880 4.868 -45.81299 16.888428 18.008423
4.900 4.888 -45.81299 17.098999 18.008423
4.919 4.909 -46.665955 17.22107 18.424988
4.939 4.929 -47.14966 17.22107 18.659973
4.957 4.949 -46.81244 18.904114 19.430542
4.981 4.969 -45.32318 19.937134 20.664978
4.999 4.989 -44.644165 20.050049 21.104431
5.018 5.009 -44.314575 20.599365 21.212769
5.039 5.029 -42.46826 21.884155 21.812439
5.059 5.050 -41.638184 22.380066 22.080994
5.081 5.070 -41.52527 23.40393 22.193909
5.099 5.090 -39.987183 25.35553 23.693848
5.124 5.110 -39.300537 26.04065 24.362183
5.140 5.130 -36.51581 26.733398 25.268555
5.159 5.150 -36.479187 28.456116 25.897217
5.181 5.170 -36.96289 29.03595 25.990295
5.200 5.191 -36.132813 29.626465 25.413513
5.219 5.211 -34.24225 30.223083 26.45874
5.239 5.231 -33.62274 30.366516 26.968384
5.261 5.251 -35.032654 29.898071 26.512146
5.280 5.271 -35.507202 29.580688 26.902771
5.300 5.291 -35.4599 29.534912 27.131653
5.320 5.311 -34.716797 30.027771 26.890564
5.340 5.332 -34.70764 28.955078 27.293396
5.361 5.352 -34.791565 28.536987 27.456665
5.381 5.372 -34.29718 28.536987 26.972961
5.405 5.392 -34.124756 30.314636 26.05896
5.421 5.412 -34.124756 30.865479 25.828552
5.439 5.432 -34.773254 30.735779 25.70343
5.461 5.452 -34.599304 30.818176 25.549316
5.480 5.473 -34.457397 30.865479 25.502014
5.503 5.493 -34.591675 29.153442 23.054504
5.519 5.513 -34.625244 30.822754 22.666931
5.540 5.533 -34.625244 31.365967 22.732544
5.563 5.553 -35.594177 31.123352 21.788025
5.581 5.573 -35.96039 31.033325 22.201538
5.601 5.593 -35.96039 31.033325 22.407532
5.620 5.614 -35.824585 30.89447 19.86084
5.640 5.634 -34.825134 29.899597 19.718933
5.659 5.654 -34.625244 29.701233 19.80133
5.681 5.674 -35.606384 31.513977 20.211792
5.700 5.694 -36.64093 30.73883 20.289612
5.721 5.714 -36.79657 30.532837 20.289612
5.740 5.734 -36.79657 29.962158 19.732666
5.761 5.755 -37.947083 28.433228 16.551208
5.785 5.775 -38.131714 28.204346 16.053772
5.800 5.795 -40.32135 25.732422 15.058899
5.820 5.815 -42.39807 23.912048 13.198853
5.840 5.835 -42.640686 23.710632 12.95929
5.861 5.855 -43.38379 21.195984 12.236023
5.881 5.875 -45.715332 17.462158 9.089661
5.900 5.896 -45.980835 17.054749 8.724976
5.921 5.916 -46.43402 16.000366 8.282471
5.940 5.936 -46.93756 14.526367 7.1990967
5.961 5.956 -46.98181 14.39209 7.095337
5.981 5.976 -46.676636 13.165283 8.596802
6.001 5.996 -46.803284 11.366272 5.860901
6.021 6.016 -46.81549 11.230469 5.6289673
6.041 6.036 -46.65985 12.631226 5.4779053
6.062 6.057 -46.64917 12.413025 6.387329
6.082 6.077 -46.64917 12.394714 6.4437866
6.101 6.097 -45.69702 15.24353 6.755066
6.121 6.117 -44.36798 17.938232 7.081604
6.141 6.137 -44.309998 18.052673 7.095337
6.165 6.157 -43.502808 21.11206 7.2540283
6.183 6.177 -40.715027 24.612427 11.219788
6.201 6.198 -40.637207 24.708557 11.331177
6.221 6.218 -38.339233 27.32544 13.572693
6.241 6.238 -36.1557 31.152344 15.704346
6.261 6.258 -36.128235 31.199646 15.72876
6.282 6.278 -34.29718 34.01947 19.140625
6.322 6.298 -29.949951 34.361267 19.474792
6.342 6.318 -29.9469 34.375 19.480896
6.362 6.339 -29.27246 36.68976 20.445251
6.382 6.359 -28.613281 36.68976 19.80133
6.402 6.379 -28.622437 36.672974 19.818115
6.422 6.399 -28.907776 36.003113 20.503235
6.442 6.419 -27.610779 35.35919 22.080994
6.462 6.439 -27.598572 35.35919 22.094727
6.482 6.459 -27.412415 35.31952 22.416687
6.501 6.480 -30.116272 34.527588 22.5708
6.522 6.500 -30.049133 34.555054 22.599792
6.542 6.520 -28.988647 35.005188 23.080444
6.562 6.540 -29.615784 34.69391 23.384094
6.582 6.560 -29.579163 34.65576 23.30017
6.602 6.580 -29.154968 34.207153 22.180176
6.625 6.600 -29.615784 34.361267 21.429443
6.642 6.621 -29.464722 34.375 21.281433
6.662 6.641 -27.844238 34.622192 19.702148
6.682 6.661 -28.44696 35.525513 20.289612
6.702 6.681 -28.553772 35.4187 20.220947
6.722 6.701 -29.61731 34.47113 19.473267
6.741 6.721 -30.950928 34.028625 18.171692
6.762 6.741 -30.992126 33.987427 18.21289
6.783 6.762 -31.542969 33.82263 18.206787
6.802 6.782 -33.288574 34.69391 16.217041
6.822 6.802 -33.410645 34.475708 16.14685
6.842 6.822 -34.27124 33.398438 15.359497
6.863 6.842 -34.95941 34.361267 13.61084
6.883 6.862 -35.11505 33.79059 13.560486
6.907 6.882 -36.068726 30.752563 13.076782
6.923 6.903 -36.628723 31.033325 11.982727
6.943 6.923 -36.85608 30.612183 11.572266
6.963 6.943 -38.27362 28.45459 10.098267
6.982 6.963 -40.46936 26.539612 11.167908
7.006 6.983 -40.660095 25.72174 10.861206
7.022 7.003 -41.539 22.01538 9.474182
7.042 7.023 -41.80603 21.214294 9.213257
7.064 7.044 -42.045593 20.907593 9.048462
7.088 7.064 -43.1427 19.34967 8.105469
7.107 7.084 -43.80951 17.886353 6.932068
7.126 7.104 -43.73932 17.74292 6.793213
7.144 7.124 -43.510437 17.38739 6.576538
7.163 7.144 -43.64319 18.052673 7.746887
7.184 7.164 -43.68286 17.933655 8.096313
7.203 7.185 -43.769836 17.674255 8.937073
7.225 7.205 -43.64319 18.052673 8.073425
7.243 7.225 -43.162537 18.804932 8.409119
7.267 7.245 -41.26129 22.447205 9.744263
7.291 7.265 -41.137695 24.542236 9.864807
7.308 7.285 -40.37323 25.125122 10.437012
7.326 7.305 -38.17444 27.165222 12.187195
7.343 7.326 -37.797546 28.536987 12.7960205
7.368 7.346 -36.69281 29.35028 13.311768
7.383 7.366 -33.129883 31.802368 15.112305
7.403 7.386 -31.118774 32.862854 16.38031
7.426 7.406 -30.709839 33.90503 16.78009
7.445 7.426 -29.107666 36.5448 17.706299
7.474 7.446 -27.278137 36.024475 17.19513
7.484 7.467 -27.755737 36.499023 17.24701
7.503 7.487 -28.941345 37.04071 17.515564
7.523 7.507 -29.281616 36.024475 17.84668
7.547 7.527 -29.566956 35.96649 17.903137
7.571 7.547 -30.174255 36.141968 18.287659
7.588 7.567 -30.282593 36.68976 18.823242
7.607 7.587 -30.46112 36.161804 18.766785
7.624 7.608 -29.99878 35.614014 18.365479
7.645 7.628 -28.613281 36.357117 17.84668
7.670 7.648 -28.552246 36.41815 18.389893
7.687 7.668 -28.198242 37.020874 18.582153
7.704 7.688 -27.778625 37.85553 17.356873
7.726 7.708 -27.714539 37.402344 17.926025
7.744 7.728 -28.665161 36.29608 17.796326
7.765 7.749 -30.282593 35.691833 16.217041
7.787 7.769 -29.792786 35.90088 16.285706
7.804 7.789 -29.40216 36.332703 15.678406
7.825 7.809 -29.782104 36.523438 14.750671
7.851 7.829 -30.343628 35.824585 15.02533
7.866 7.849 -31.118774 34.57794 15.126038
7.887 7.869 -31.118774 34.194946 14.750671
7.906 7.890 -31.806946 34.422302 14.080811
7.924 7.910 -33.215332 34.249878 13.575745
7.950 7.930 -33.95691 33.694458 13.937378
7.966 7.950 -34.565735 33.84552 13.641357
7.985 7.970 -34.74121 33.79059 12.901306
8.005 7.990 -34.124756 33.528137 12.471008
8.024 8.010 -35.150146 33.13446 12.086487
8.045 8.031 -36.535645 31.820679 11.26709
8.064 8.051 -36.79657 30.865479 10.84137
8.084 8.071 -37.30011 30.697632 10.188293
8.106 8.091 -37.460327 30.026245 9.375
8.124 8.111 -37.12921 29.534912 9.213257
8.156 8.131 -37.979126 30.041504 9.213257
8.165 8.151 -39.31427 29.16565 8.044434
8.184 8.172 -39.80255 27.870178 6.932068
8.205 8.192 -43.244934 30.821228 3.3950806
