unixtime,rx,ry,rz,ax,ay,az,mx,my,mz,apprx,appry,apprz,appax,appay,appaz,appmx,appmy,appmz
1512178944,-38.900,8.500,192.000,12270.000,-175290.000,982910.000,224000.000,276000.000,-247000.000,618.967,-67.699,-464.897,-18.336,58.602,204.768,21115.524,-23864.799,-33818.352
1512178944,-41.400,-6.100,188.800,13550.000,-154720.000,1000060.000,224000.000,276000.000,-247000.000,668.223,-175.603,-418.718,-45.222,71.219,313.761,21041.611,-23639.915,-33667.610
1512178944,39.800,17.000,192.500,9280.000,-143550.000,1035280.000,247000.000,257000.000,-262000.000,635.272,-82.717,-419.938,-59.653,69.114,412.019,21414.062,-24239.357,-33371.071
1512178944,15.000,25.700,188.000,40100.000,-161130.000,1010500.000,247000.000,257000.000,-262000.000,490.216,130.671,-405.307,-65.932,44.866,443.931,21639.526,-24164.024,-33147.942
1512178944,3.600,31.300,178.600,47300.000,-160950.000,971800.000,247000.000,257000.000,-262000.000,280.382,357.748,-340.395,-65.595,19.067,404.809,21940.002,-24088.570,-32850.471
1512178944,0.500,18.400,179.400,66830.000,-150940.000,1053890.000,247000.000,257000.000,-262000.000,40.723,421.232,-221.053,-53.525,4.885,291.841,22464.676,-24162.788,-32854.958
1512178944,-26.100,13.800,181.000,33940.000,-135680.000,1038210.000,247000.000,257000.000,-262000.000,-214.411,196.245,-81.614,-47.811,3.590,227.045,22617.142,-23637.550,-32630.989
1512178944,-67.400,-8.700,178.400,14890.000,-167110.000,982060.000,231000.000,273000.000,-277000.000,-421.096,-121.529,25.160,-44.331,14.157,119.935,22316.696,-23713.005,-32853.477
1512178944,-73.400,-13.700,183.400,13180.000,-123110.000,946660.000,231000.000,273000.000,-277000.000,-556.292,-305.551,69.469,-57.382,39.049,63.131,22318.909,-23187.996,-33153.236
1512178944,-80.300,-15.800,177.400,54380.000,-156250.000,904910.000,231000.000,273000.000,-277000.000,-579.811,-458.337,65.396,-65.680,41.385,27.056,22244.736,-22963.112,-33527.489
1512178944,-72.300,-18.900,177.500,63350.000,-220890.000,985350.000,231000.000,273000.000,-277000.000,-542.660,-543.747,70.967,-86.847,13.685,6.351,21646.988,-22439.003,-33747.154
1512178944,-26.800,-18.600,178.400,54500.000,-151370.000,951110.000,228000.000,266000.000,-243000.000,-500.471,-529.725,34.314,-95.894,15.332,11.282,21346.344,-22514.458,-34344.627
1512178944,-71.200,-19.000,172.700,107540.000,-184750.000,951350.000,228000.000,266000.000,-243000.000,-522.912,-322.424,-16.458,-58.902,-9.844,-55.175,20899.826,-21690.132,-34790.428
1512178944,-58.300,-33.300,176.300,37110.000,-146610.000,1000240.000,228000.000,266000.000,-243000.000,-589.740,-209.524,98.100,-22.854,-40.639,-155.927,20448.288,-21990.807,-35161.736
1512178944,-7.500,-12.800,170.800,54020.000,-146730.000,1025760.000,228000.000,266000.000,-243000.000,-662.981,-220.665,271.832,22.848,-2.187,-253.166,20526.596,-21240.685,-35312.035
1512178944,6.800,2.100,166.700,72510.000,-208130.000,1013730.000,228000.000,266000.000,-243000.000,-591.202,-356.412,373.678,55.222,70.086,-289.687,20226.700,-21166.145,-35759.438
1512178944,25.000,13.600,166.600,87340.000,-147280.000,938780.000,230000.000,260000.000,-255000.000,-433.475,-516.265,303.980,45.457,77.812,-210.763,19926.483,-21166.588,-36206.886
1512178944,-6.100,3.200,163.000,41870.000,-155270.000,1017700.000,230000.000,260000.000,-255000.000,-490.757,-399.767,227.866,38.293,13.070,-117.314,19177.261,-20942.711,-36650.414
1512178944,-23.300,-4.000,162.500,90150.000,-153750.000,970520.000,230000.000,260000.000,-255000.000,-788.155,-101.284,304.547,88.410,-18.797,-141.929,18878.464,-20643.166,-36947.731
1512178944,30.900,15.800,162.600,17090.000,-89290.000,1072270.000,230000.000,260000.000,-255000.000,-1151.957,84.539,589.895,161.514,45.627,-325.264,18657.776,-19668.495,-37095.360
1512178944,21.700,8.100,157.700,68850.000,-125180.000,1048710.000,230000.000,260000.000,-255000.000,-1061.010,-167.736,751.309,180.609,162.145,-422.799,18583.481,-19443.596,-37694.618
1512178944,-5.600,-5.500,155.900,33140.000,-155330.000,1019590.000,224000.000,255000.000,-253000.000,-609.854,-567.429,654.114,173.522,270.443,-332.310,17909.988,-19069.603,-38063.698
1512178944,38.100,2.500,162.500,41260.000,-114010.000,964480.000,224000.000,255000.000,-253000.000,-108.899,-762.314,196.955,148.102,266.457,-93.221,17236.099,-18770.622,-38507.820
1512178944,34.100,-0.700,157.100,74650.000,-140690.000,950500.000,224000.000,255000.000,-253000.000,186.282,-425.729,-167.520,153.682,134.913,125.346,16559.784,-19071.632,-38427.223
1512178944,-8.700,-33.600,160.700,36620.000,-128600.000,943790.000,224000.000,255000.000,-253000.000,372.220,256.185,-225.348,192.592,11.432,208.966,16409.424,-19146.858,-38500.984
1512178944,13.400,-33.400,156.500,7200.000,-128780.000,917050.000,244000.000,253000.000,-242000.000,380.124,740.656,30.174,234.409,-52.609,157.362,17084.641,-19145.851,-38056.725
1512178944,-19.000,-24.900,159.100,57500.000,-143620.000,927370.000,244000.000,253000.000,-242000.000,120.205,357.159,645.519,194.661,-33.500,60.256,17720.291,-19594.895,-37724.846
1512178944,4.900,-13.000,154.700,73240.000,-184810.000,1007450.000,244000.000,253000.000,-242000.000,106.231,-446.810,710.214,69.178,35.820,234.511,17004.807,-20270.974,-37606.605
1512178944,-29.600,-17.800,155.900,80440.000,-147710.000,975650.000,244000.000,253000.000,-242000.000,298.421,-12.258,422.410,26.381,-89.314,365.342,15802.521,-20760.277,-37784.134
1512178944,-51.400,-20.000,157.100,93440.000,-139590.000,999270.000,244000.000,253000.000,-242000.000,321.274,470.762,611.515,20.777,-146.429,225.620,15463.142,-21210.784,-37481.476
1512178944,-41.900,-11.500,153.500,54630.000,-135310.000,978390.000,242000.000,245000.000,-250000.000,365.249,478.213,660.685,-9.453,-93.455,52.571,15533.661,-22260.681,-36995.102
1512178944,-5.200,-1.200,152.500,44560.000,-150570.000,1028750.000,242000.000,245000.000,-250000.000,457.821,55.023,553.413,-50.620,-117.093,-41.811,15567.688,-23085.633,-36508.301
1512178944,32.500,19.200,148.300,49990.000,-124760.000,1014890.000,242000.000,245000.000,-250000.000,269.785,-218.491,435.669,-103.595,-186.476,-55.696,15414.924,-23760.856,-35944.832
1512178944,71.100,28.600,147.700,60730.000,-139830.000,919800.000,242000.000,245000.000,-250000.000,-21.526,28.078,302.780,-153.511,-147.951,-158.164,14662.491,-24324.494,-35751.228
1512178944,117.700,31.400,147.800,60060.000,-139470.000,1020810.000,238000.000,241000.000,-260000.000,146.654,-20.939,-168.817,-153.603,-51.417,-270.894,14700.668,-24174.431,-35751.472
1512178944,91.300,17.800,143.900,58720.000,-120120.000,985900.000,238000.000,241000.000,-260000.000,248.458,-392.528,-703.796,-166.314,-155.757,-94.493,14661.911,-24474.487,-35563.797
1512178944,47.300,-7.300,145.400,48100.000,-107360.000,1009700.000,238000.000,241000.000,-260000.000,-371.671,249.211,-788.904,-116.168,-174.951,-66.405,15527.024,-23873.191,-35758.346
1512178944,45.800,-16.500,143.000,9640.000,-8970.000,1125370.000,238000.000,241000.000,-260000.000,-181.714,593.925,-751.370,-34.854,52.176,-294.764,17255.249,-23158.096,-35735.184
1512178945,-1.600,-24.200,141.400,14040.000,-51510.000,1055910.000,238000.000,241000.000,-260000.000,285.796,257.445,-932.329,-40.132,119.957,-207.250,18045.425,-22594.414,-35441.628
1512178945,103.500,8.500,138.800,44250.000,-103210.000,1044560.000,230000.000,236000.000,-255000.000,330.842,45.121,-1024.097,-43.695,73.319,-54.546,18720.840,-22518.394,-35297.325
1512178945,14.100,8.900,136.000,64450.000,-139100.000,898380.000,230000.000,236000.000,-255000.000,276.972,-54.354,-993.237,-32.388,39.416,62.127,19171.555,-22367.729,-35226.067
1512178945,-54.600,-6.400,127.200,84230.000,-149290.000,938660.000,230000.000,236000.000,-255000.000,174.198,-14.237,-836.814,-38.983,24.036,134.451,19399.002,-21842.384,-35077.751
1512178945,-82.600,-19.700,126.200,55660.000,-157840.000,979610.000,230000.000,236000.000,-255000.000,153.501,77.282,-675.818,-53.656,62.758,174.011,19849.045,-21841.713,-35006.569
1512178945,-78.700,-11.500,123.300,60970.000,-150570.000,1029720.000,230000.000,236000.000,-255000.000,253.091,184.167,-633.495,-58.136,104.187,187.758,20148.743,-21916.267,-34934.151
1512178945,-65.200,-6.400,130.400,71230.000,-110960.000,963990.000,240000.000,232000.000,-255000.000,415.580,194.085,-659.889,-73.728,112.652,220.930,20374.908,-21690.910,-34635.963
1512178945,-36.600,12.700,130.400,45590.000,-111150.000,1030580.000,240000.000,232000.000,-255000.000,455.467,141.862,-689.342,-80.574,95.302,266.473,21048.370,-22064.903,-34341.881
1512178945,9.200,28.200,126.000,100770.000,-163150.000,976500.000,240000.000,232000.000,-255000.000,284.437,40.074,-666.590,-82.564,71.245,291.406,21124.527,-21839.790,-34042.412
1512178945,9.900,22.200,123.600,74830.000,-191710.000,1037900.000,240000.000,232000.000,-255000.000,54.304,42.813,-610.217,-71.229,74.494,284.788,21575.134,-21689.110,-34196.159
1512178945,-23.000,-8.700,123.200,75810.000,-131040.000,1086790.000,230000.000,218000.000,-252000.000,-8.133,164.412,-566.987,-66.913,79.347,221.546,22026.901,-21313.438,-34049.812
1512178945,-53.900,-24.500,130.500,77450.000,-107420.000,1012820.000,230000.000,218000.000,-252000.000,54.372,232.816,-540.260,-56.127,85.817,138.239,22476.303,-21462.761,-33903.709
1512178945,-75.900,-22.200,128.200,46140.000,-84900.000,912410.000,230000.000,218000.000,-252000.000,77.299,168.703,-511.367,-17.141,78.172,72.479,22924.118,-21912.086,-34207.741
1512178945,-17.400,34.000,116.900,125120.000,-172360.000,861020.000,230000.000,218000.000,-252000.000,89.708,18.891,-365.656,10.779,41.450,30.622,22628.433,-21012.535,-33679.787
1512178945,6.700,37.300,117.700,66890.000,-143620.000,1018920.000,230000.000,218000.000,-252000.000,65.793,-143.939,-152.294,16.363,25.240,16.337,22927.719,-21162.086,-33757.393
1512178945,-2.500,9.900,124.600,14770.000,-131960.000,1066470.000,247000.000,211000.000,-258000.000,-3.099,-352.784,71.987,24.643,21.620,-10.486,22928.726,-20937.080,-33757.301
1512178945,-32.600,-5.100,124.600,18860.000,-62440.000,1016170.000,247000.000,211000.000,-258000.000,-76.894,-544.499,270.668,16.656,27.857,12.224,22476.517,-21387.764,-34128.670
1512178945,1.700,13.200,122.500,54260.000,-104370.000,1038760.000,247000.000,211000.000,-258000.000,-195.757,-534.191,368.126,-16.384,45.899,19.236,22026.672,-21313.438,-34499.809
1512178945,-27.600,-3.500,122.600,42600.000,-122250.000,950070.000,247000.000,211000.000,-258000.000,-388.413,-390.129,292.277,-3.532,98.396,-40.887,21501.251,-21389.229,-34645.378
1512178945,21.000,9.900,120.100,70980.000,-132870.000,989200.000,244000.000,232000.000,-255000.000,-441.860,-211.602,180.187,52.222,65.928,-140.730,21276.215,-21389.565,-34718.483
1512178945,-62.300,-9.500,119.800,9090.000,-161740.000,940730.000,244000.000,232000.000,-255000.000,-244.358,-93.771,169.603,95.679,36.842,-199.781,20828.049,-20940.239,-35089.439
1512178945,-48.200,-12.300,121.200,73730.000,-150630.000,968200.000,244000.000,232000.000,-255000.000,47.464,-99.770,185.535,111.679,15.088,-159.446,20677.933,-20940.468,-35313.164
1512178945,-5.200,7.500,112.900,99490.000,-95210.000,975220.000,244000.000,232000.000,-255000.000,29.827,-87.048,221.570,101.044,-16.596,-99.485,20226.257,-21316.139,-35309.517
1512178945,31.300,0.900,121.800,44680.000,-73610.000,1057010.000,244000.000,232000.000,-255000.000,-288.693,-70.667,338.547,104.235,-36.268,-59.588,20150.955,-21391.258,-35233.910
1512178945,65.900,12.300,117.800,78800.000,-56950.000,950010.000,237000.000,225000.000,-242000.000,-935.265,-118.979,497.444,145.725,25.926,-176.091,19926.071,-21316.582,-35681.969
1512178945,73.400,21.600,122.000,48220.000,-120850.000,1020750.000,237000.000,225000.000,-242000.000,-1225.293,-441.050,550.757,162.495,89.394,-258.178,19855.331,-20341.698,-35905.876
1512178945,57.700,12.500,117.800,106510.000,-159300.000,996700.000,237000.000,225000.000,-242000.000,-673.453,-476.975,506.922,158.132,141.555,-193.376,18808.281,-19593.269,-36759.102
1512178945,36.200,13.000,121.000,82640.000,-133240.000,969600.000,237000.000,225000.000,-242000.000,156.648,223.957,238.880,175.636,74.909,-3.817,18096.488,-19406.838,-37015.457
1512178945,27.700,-3.500,120.400,115720.000,-120180.000,1022710.000,237000.000,225000.000,-242000.000,25.797,59.330,473.613,184.851,-37.530,31.375,18168.960,-20006.729,-36678.872
1512178945,19.000,-7.600,118.000,38020.000,-76480.000,969480.000,249000.000,216000.000,-236000.000,-61.196,-574.582,642.847,81.385,-73.474,254.286,17605.858,-20120.072,-36861.641
1512178945,-12.800,-15.000,115.400,56820.000,-127560.000,923770.000,249000.000,216000.000,-236000.000,184.200,-16.378,528.948,25.355,-115.412,395.392,16327.720,-20796.990,-37038.620
1512178945,-34.500,-7.500,115.300,67750.000,-122680.000,939330.000,249000.000,216000.000,-236000.000,291.084,386.964,564.417,25.264,-179.272,223.913,15988.701,-21172.493,-36698.425
1512178945,-1.500,-4.700,120.500,44860.000,-123050.000,1050660.000,249000.000,216000.000,-236000.000,190.035,91.314,632.815,-9.108,-134.570,46.719,16022.789,-21959.946,-36436.607
1512178945,32.000,0.400,116.500,80810.000,-94910.000,961790.000,249000.000,216000.000,-236000.000,393.573,-107.800,466.101,-66.090,-97.972,-73.911,15157.135,-22673.744,-36317.100
1512178945,17.700,5.500,117.700,46810.000,-109440.000,984800.000,226000.000,215000.000,-242000.000,573.571,-28.059,253.641,-122.835,-127.020,-86.781,14928.085,-23649.093,-35640.647
1512178945,27.400,7.900,119.800,64150.000,-139830.000,979490.000,226000.000,215000.000,-242000.000,230.555,104.745,83.362,-127.354,-74.417,-235.779,14623.528,-24737.046,-34963.608
1512178945,19.200,7.100,123.700,37050.000,-72750.000,941470.000,226000.000,215000.000,-242000.000,158.255,-259.459,-269.152,-141.124,-36.589,-242.916,14587.021,-24512.101,-35000.679
1512178945,21.700,17.300,120.800,54930.000,-86670.000,935240.000,226000.000,215000.000,-242000.000,6.120,-61.163,-730.671,-164.376,-126.391,-48.407,15111.839,-24548.813,-35042.656
1512178946,14.100,10.000,121.000,43210.000,-64760.000,1000790.000,238000.000,213000.000,-253000.000,-521.817,647.876,-746.515,-76.306,-112.150,-184.609,15865.509,-23722.679,-35123.650
1512178946,29.000,8.000,125.000,38090.000,-32840.000,1071170.000,238000.000,213000.000,-253000.000,-500.266,646.622,-630.001,-25.482,8.784,-326.544,16842.239,-23346.214,-35056.770
1512178946,30.500,17.200,122.800,54500.000,-102660.000,995120.000,238000.000,213000.000,-253000.000,-142.569,330.945,-616.327,-24.792,109.556,-300.507,17444.901,-22745.308,-35136.589
1512178946,-1.100,5.600,121.200,42050.000,-146240.000,955690.000,238000.000,213000.000,-253000.000,241.125,23.228,-819.718,-73.323,137.849,-97.617,17895.691,-22594.643,-34915.352
1512178946,38.300,15.200,121.300,91190.000,-73910.000,885380.000,238000.000,213000.000,-253000.000,313.128,50.489,-1047.785,-90.752,80.648,87.700,18121.140,-22519.295,-34692.223
1512178946,-14.800,4.900,119.800,56950.000,-136720.000,965700.000,247000.000,211000.000,-255000.000,288.603,199.049,-1104.121,-71.439,11.842,164.034,18871.933,-22368.172,-34473.518
1512178946,4.400,4.500,120.200,36010.000,-100770.000,939210.000,247000.000,211000.000,-255000.000,255.929,365.407,-989.950,-54.190,-22.702,189.077,19398.392,-22067.390,-34252.846
1512178946,-31.600,6.100,115.200,71040.000,-140010.000,924190.000,247000.000,211000.000,-255000.000,208.433,467.548,-819.713,-41.492,0.510,148.410,19923.096,-22141.594,-34182.350
1512178946,-69.900,-15.300,116.500,45590.000,-125180.000,995120.000,247000.000,211000.000,-255000.000,182.803,334.807,-693.683,-38.818,21.644,83.511,20825.287,-21690.239,-33889.793
1512178946,1.600,1.500,121.000,76660.000,-84840.000,1098140.000,247000.000,211000.000,-255000.000,198.430,13.160,-623.152,-48.517,45.957,68.583,21049.713,-21839.897,-33666.771
1512178946,39.100,31.300,125.800,95760.000,-79900.000,1037350.000,240000.000,208000.000,-245000.000,296.653,-223.792,-643.875,-52.301,61.907,122.993,21201.065,-21539.680,-33667.915
1512178946,2.700,12.700,131.800,54200.000,-95400.000,964110.000,240000.000,208000.000,-245000.000,413.348,-228.895,-674.184,-36.254,45.592,192.832,21424.377,-21914.345,-33670.006
1512178946,-0.900,28.100,129.600,124510.000,-160030.000,938720.000,240000.000,208000.000,-245000.000,513.919,-39.770,-621.963,-22.417,8.371,236.739,21571.945,-22439.110,-33821.510
1512178946,10.400,6.800,128.000,85940.000,-114750.000,971980.000,240000.000,208000.000,-245000.000,552.105,202.468,-469.187,-6.479,-19.591,197.200,22023.331,-22213.448,-33075.233
1512178946,-6.800,-11.100,132.000,55540.000,-94480.000,969540.000,223000.000,186000.000,-258000.000,532.990,190.312,-280.815,2.299,-5.111,144.270,22248.032,-22288.109,-33002.174
1512178946,-8.800,-23.800,139.300,20080.000,-69700.000,895320.000,223000.000,186000.000,-258000.000,435.442,70.349,-188.830,13.005,34.628,110.626,22397.202,-22512.886,-32628.563
1512178946,2.300,-16.900,132.600,96010.000,-127080.000,949650.000,223000.000,186000.000,-258000.000,339.560,-8.957,-131.862,58.912,45.023,62.862,22473.938,-22137.764,-32554.024
1512178946,81.600,4.700,138.900,80870.000,-107120.000,989070.000,223000.000,186000.000,-258000.000,327.257,-101.159,27.546,71.748,18.677,31.067,21947.998,-22363.564,-32399.666
