unixtime,rx,ry,rz,ax,ay,az,mx,my,mz,apprx,appry,apprz,appax,appay,appaz,appmx,appmy,appmz
1512179097,-26.600,-0.500,-7.100,-22770.000,34240.000,920470.000,96000.000,-15000.000,40000.000,-15.941,239.750,403.448,71.849,12.211,-23.892,746.598,-14556.465,17975.845
1512179097,-27.300,9.900,-7.900,-20260.000,-1770.000,1015140.000,96000.000,-15000.000,40000.000,116.969,345.650,429.194,58.985,46.870,0.146,671.220,-14631.569,17901.459
1512179097,-22.100,-5.700,-5.200,-5250.000,-10560.000,978030.000,96000.000,-15000.000,40000.000,128.966,390.566,415.668,60.720,55.398,-2.052,295.655,-14782.143,18129.562
1512179097,-4.100,-5.700,0.800,-15870.000,84110.000,930420.000,101000.000,-24000.000,45000.000,52.223,402.200,415.664,101.987,52.169,1.029,519.486,-15006.798,17827.545
1512179097,-19.700,-10.400,-2.100,-50050.000,-19100.000,928410.000,101000.000,-24000.000,45000.000,-9.053,396.575,510.700,147.852,42.637,-15.633,746.217,-14631.462,17900.818
1512179097,-10.300,3.100,-11.700,-19650.000,-67380.000,1006160.000,101000.000,-24000.000,45000.000,-41.272,323.611,650.699,166.386,45.708,-30.494,448.884,-14031.914,17828.644
1512179097,-47.000,-2.100,-12.900,-3360.000,-14770.000,946470.000,101000.000,-24000.000,45000.000,-19.807,313.798,771.443,174.391,57.972,-12.211,73.091,-14182.472,17606.750
1512179097,-32.100,2.800,-13.300,7570.000,-48770.000,950070.000,101000.000,-24000.000,45000.000,34.371,338.290,848.000,194.069,71.902,-9.425,73.838,-14032.478,17756.821
1512179097,0.300,-2.500,-8.000,-27590.000,39250.000,911320.000,115000.000,-10000.000,35000.000,75.759,331.798,924.269,196.026,71.523,-0.093,-601.241,-14033.485,17612.564
1512179097,-10.500,8.700,-8.500,-32590.000,-10740.000,925050.000,115000.000,-10000.000,35000.000,70.381,324.179,991.326,199.632,76.636,-6.911,-1050.704,-13959.160,17991.425
1512179097,-15.200,6.800,-9.700,-52490.000,-7140.000,931580.000,115000.000,-10000.000,35000.000,62.236,287.767,1030.524,193.931,74.803,-1.654,-1801.238,-14035.286,17622.757
1512179097,-30.000,9.700,-12.100,-43700.000,-33630.000,951420.000,115000.000,-10000.000,35000.000,72.633,298.438,1047.772,193.644,56.559,3.376,-2468.093,-12236.290,17704.330
1512179097,-22.000,6.900,-10.400,-9770.000,21970.000,1005130.000,115000.000,-10000.000,35000.000,38.527,267.281,1110.065,188.654,40.036,8.143,-2318.328,-12311.058,17928.024
1512179097,-1.100,14.000,-10.400,180.000,37600.000,1028750.000,115000.000,0.000,38000.000,-43.779,278.753,1188.868,169.109,49.003,8.473,-2690.993,-11786.613,17856.445
1512179097,-6.400,0.800,-8.800,-16780.000,17640.000,1013550.000,115000.000,0.000,38000.000,-59.977,307.540,1202.591,151.184,63.964,-18.280,-3516.036,-11787.849,17788.467
1512179097,-5.700,5.600,-12.000,-15930.000,-980.000,927860.000,115000.000,0.000,38000.000,-37.784,315.152,1149.634,152.379,61.300,-31.685,-3663.863,-11263.069,17414.978
1512179097,3.700,2.700,-6.400,-53410.000,12630.000,981450.000,115000.000,0.000,38000.000,9.694,381.517,1118.573,148.138,45.524,-29.290,-4111.770,-10813.759,17569.016
1512179097,26.800,3.100,-9.200,490.000,43640.000,994930.000,126000.000,-14000.000,15000.000,102.645,464.998,1110.617,155.671,28.829,-41.759,-4561.538,-10739.418,17347.870
1512179097,-26.800,-6.400,-7.200,-2080.000,12080.000,856080.000,126000.000,-14000.000,15000.000,153.531,466.106,1127.347,145.758,12.846,-49.865,-4632.049,-9764.534,17573.959
1512179097,-9.700,-9.700,-6.300,-21610.000,-16420.000,919800.000,126000.000,-14000.000,15000.000,162.129,437.291,1122.042,133.124,15.305,-44.610,-5229.537,-9165.428,17204.346
1512179097,-20.600,-2.500,-8.500,23800.000,-44620.000,962950.000,126000.000,-14000.000,15000.000,128.422,387.086,1094.727,113.521,8.113,-28.717,-5228.744,-9015.419,17429.413
1512179097,-38.700,-20.800,-6.500,9220.000,-67440.000,898250.000,126000.000,-14000.000,15000.000,75.695,396.692,1060.951,108.389,11.109,-21.439,-5904.754,-9241.447,17435.043
1512179097,-20.800,-23.300,5.300,-29360.000,5190.000,922730.000,128000.000,-8000.000,13000.000,37.275,412.645,1063.646,92.694,14.581,-42.155,-6427.016,-8642.220,17514.771
1512179097,-12.800,-11.300,1.900,27040.000,-3300.000,939510.000,128000.000,-8000.000,13000.000,34.176,405.175,1057.178,72.446,26.383,-50.798,-6123.351,-7816.765,17437.607
1512179097,27.800,-15.300,10.700,6960.000,39860.000,1011600.000,128000.000,-8000.000,13000.000,88.902,453.366,1037.884,66.332,43.168,-49.924,-6047.072,-7516.655,17287.109
1512179097,-56.100,-6.500,7.500,53590.000,-61280.000,825130.000,128000.000,-8000.000,13000.000,195.814,561.446,1024.885,54.928,45.293,-40.169,-6344.329,-6917.107,17364.944
1512179097,3.300,-1.300,15.300,-26860.000,25760.000,1004880.000,128000.000,-8000.000,13000.000,244.447,620.343,987.415,53.033,44.366,-35.359,-6118.621,-6766.762,17438.095
1512179097,-11.300,-14.500,16.100,-29360.000,-20810.000,997740.000,126000.000,7000.000,32000.000,172.277,626.680,968.269,76.866,-3.633,-5.851,-6418.441,-6692.207,17140.671
1512179097,-30.500,-9.300,19.800,13670.000,-20750.000,975590.000,126000.000,7000.000,32000.000,46.544,702.201,1032.805,90.322,-12.348,-6.406,-6265.365,-6016.975,17214.722
