unixtime,rx,ry,rz,ax,ay,az,mx,my,mz,apprx,appry,apprz,appax,appay,appaz,appmx,appmy,appmz
1512178564,-42.100,7.200,157.300,-36930.000,65120.000,1009890.000,-14000.000,-128000.000,-326000.000,2.755,34.954,-32.233,21.625,-27.032,66.301,-12492.355,-41615.211,-39841.545
1512178564,-71.100,-18.900,151.700,-52190.000,38570.000,1005370.000,-14000.000,-128000.000,-326000.000,-67.137,104.195,6.435,26.167,-16.741,53.673,-12494.095,-41990.211,-39916.725
1512178564,-87.900,-49.700,147.500,-75620.000,37540.000,935000.000,-14000.000,-128000.000,-326000.000,-98.565,78.455,36.809,25.417,-1.632,-0.514,-12492.477,-41615.211,-40066.551
1512178564,30.000,16.100,143.300,-51820.000,46260.000,878540.000,-14000.000,-128000.000,-326000.000,-69.803,34.705,36.007,23.688,12.095,-37.802,-12494.949,-42140.221,-40291.801
1512178564,52.600,1.500,144.300,-16660.000,75500.000,947880.000,-10000.000,-128000.000,-313000.000,17.754,18.833,26.559,15.049,13.663,-43.712,-12490.860,-41240.211,-40216.377
1512178564,-24.200,-9.700,138.600,-31740.000,56700.000,955080.000,-10000.000,-128000.000,-313000.000,52.230,46.706,6.905,15.502,21.209,-34.120,-12493.454,-41840.218,-39991.661
1512178564,-68.800,-34.100,137.200,-59080.000,53770.000,970030.000,-10000.000,-128000.000,-313000.000,60.939,28.577,-5.829,22.913,22.297,-47.327,-12192.703,-41689.766,-39844.139
1512178564,-31.400,-8.100,136.800,-48280.000,91490.000,920590.000,-10000.000,-128000.000,-313000.000,117.352,-31.158,-3.086,32.963,22.698,-48.884,-12273.102,-42889.885,-39844.048
1512178564,-9.500,-23.300,130.900,-40590.000,79040.000,894780.000,-12000.000,-148000.000,-301000.000,170.598,-17.199,0.932,20.652,21.887,-10.649,-12047.653,-42814.552,-39620.934
1512178564,41.800,15.000,128.900,-46750.000,82280.000,941100.000,-12000.000,-148000.000,-301000.000,124.935,-5.499,-9.283,19.541,27.542,15.422,-12499.527,-43190.224,-39992.287
1512178564,28.600,1.300,121.700,-35220.000,64640.000,956240.000,-12000.000,-148000.000,-301000.000,40.889,-18.423,-20.140,13.663,34.841,20.625,-11894.989,-42289.314,-39021.980
1512178564,9.300,-3.200,118.500,-34850.000,51640.000,977170.000,-12000.000,-148000.000,-301000.000,-3.252,-25.893,-59.185,8.962,51.483,1.583,-11969.650,-42214.439,-39021.294
1512178564,-14.800,19.400,116.600,-20140.000,39310.000,1002380.000,-12000.000,-148000.000,-301000.000,15.592,-30.047,-102.632,18.245,66.435,-20.147,-11671.631,-42663.994,-38949.059
1512178564,-14.500,-12.400,111.200,-64760.000,60910.000,971310.000,-7000.000,-142000.000,-319000.000,89.670,-26.671,-134.598,19.174,69.279,-25.495,-11369.461,-42213.539,-38651.405
1512178564,36.800,12.500,106.800,-53830.000,29170.000,890810.000,-7000.000,-142000.000,-319000.000,121.914,-42.604,-150.172,35.975,65.289,-22.768,-11147.018,-42813.210,-38353.584
1512178564,48.600,30.400,104.400,-62260.000,87160.000,1009400.000,-7000.000,-142000.000,-319000.000,142.083,-55.408,-146.731,40.150,51.022,-4.096,-11298.843,-43188.423,-38652.489
1512178564,-50.100,-52.300,103.200,-28020.000,39980.000,931520.000,-7000.000,-142000.000,-319000.000,108.776,-73.644,-131.284,40.131,50.699,11.923,-11068.527,-42063.087,-38128.883
1512178564,69.200,59.100,105.200,-90820.000,48580.000,898070.000,-7000.000,-142000.000,-319000.000,60.989,-71.553,-141.560,32.661,52.638,33.850,-10996.216,-42662.987,-38129.799
1512178564,54.100,-0.100,106.400,-56580.000,32230.000,914060.000,-7000.000,-156000.000,-316000.000,-18.922,-44.973,-143.694,33.628,51.998,38.943,-10547.241,-42887.306,-38133.720
1512178564,64.800,34.900,103.100,-52550.000,29660.000,953190.000,-7000.000,-156000.000,-316000.000,-81.688,-76.028,-153.241,41.763,61.398,2.907,-10320.175,-42436.974,-38060.432
1512178564,-2.400,-40.300,100.900,-73850.000,37050.000,914060.000,-7000.000,-156000.000,-316000.000,-42.964,-105.838,-176.239,30.329,58.867,-6.765,-10096.100,-42661.629,-37912.437
1512178564,25.700,37.800,96.700,-66890.000,94300.000,983640.000,-7000.000,-156000.000,-316000.000,5.496,-48.022,-201.983,15.401,67.005,2.829,-10022.156,-42886.513,-37988.182
1512178564,-45.700,-24.400,91.500,-82520.000,98820.000,979250.000,-5000.000,-172000.000,-321000.000,1.820,-6.304,-236.007,20.814,63.080,4.115,-9720.016,-42436.073,-37765.526
1512178564,15.000,9.300,87.900,-84050.000,114560.000,971250.000,-5000.000,-172000.000,-321000.000,-14.484,1.108,-217.029,25.584,43.002,-8.836,-9569.946,-42435.844,-37616.798
